family,model,n_evaluated,accuracy,balanced_accuracy,macro_f1,weighted_f1,f1,fn,fp,pr_auc,precision,recall,roc_auc,tn,tp
joint_ssl,joint_ssl_frozen,37,0.6756756756756757,0.6133540372670807,0.6118881118881119,0.6501606501606502,0.7692307692307693,3,9,0.8369697998416532,0.6896551724137931,0.8695652173913043,0.7546583850931677,5,20
joint_ssl,joint_ssl_unfreeze_last_1,37,0.7297297297297297,0.6847826086956521,0.6916666666666667,0.7180180180180181,0.8,3,7,0.8381602044687587,0.7407407407407407,0.8695652173913043,0.7639751552795031,7,20
joint_ssl,joint_ssl_unfreeze_last_2,37,0.7027027027027027,0.6490683229813664,0.6530264279624893,0.6849611760097694,0.7843137254901961,3,8,0.9061644226532529,0.7142857142857143,0.8695652173913043,0.8229813664596274,6,20
joint_ssl,joint_ssl_unfreeze_last_3,37,0.7567567567567568,0.7065217391304348,0.7161125319693095,0.7422409621898114,0.8235294117647058,2,7,0.9281486553484802,0.75,0.9130434782608695,0.8788819875776398,7,21
