row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
47,0.4016044306471529,0.39382252385362415,0.1386345228518534,85,0.42714742933860794,0.3390692240375287
86,0.5177840813621244,0.49075601923192014,0.23560545465937077,69,0.5965492031157176,0.48118843643881576
123,0.3974256948887184,0.3922646968201743,0.07652188432831086,73,0.42412104210251,0.24142290285697895
227,0.5418557796482455,0.33648978065279445,0.41169225824403677,82,0.6158823370331756,0.3765300618353737
291,0.4569138947537349,0.45680566439943804,0.10172596226815711,76,0.4888874038701505,0.317320965954791
363,0.5876908033154673,0.2641811158538845,0.5062395785784339,84,0.6646214167241618,0.222039557854393
421,0.47394806572216963,0.4724195212265917,0.2108700424135429,76,0.5467098517022421,0.5288742790510037
497,0.5456103529324632,0.2554457018140692,0.49750904120717176,83,0.6266397071627947,0.2012708225352309
824,0.5906977677834738,0.5728010417334641,0.22105156777525015,73,0.6461125179155027,0.56281206292342
873,0.5079145272396777,0.3812159553452431,0.3989727012668516,82,0.5688958047234686,0.4038042137842883
955,0.6020311108254022,0.3147103119243295,0.5401185505896038,80,0.653007364994464,0.2824756412724859
1281,0.6453100770219615,0.15119509153476396,0.6175151069350633,82,0.7341496675103583,0.3838881814770317
1750,0.3935986694440775,0.2686423070614353,0.2787248920271398,79,0.4477374499351021,0.6476955416755794
1757,0.28778007246547554,0.246567507343456,0.20936255084963618,84,0.3579822160700137,0.5082144190129093
2515,0.2761568770625217,0.19594563133124843,0.20167771437471005,83,0.3405096854249685,0.6598986735976535
2618,0.376448185007099,0.18489028346056768,0.3442458962035706,83,0.45156592028706843,0.3049943672074808
2694,0.4760018931884087,0.4116623041070947,0.2898099424475826,82,0.5390485237843157,0.7507920952916685
2900,0.26261464806732826,0.13717860850910646,0.21227217169288748,77,0.31935023334141044,0.5307098049883491
2964,0.5837484436705401,0.39917659416700113,0.4671843162501158,83,0.6392919828474579,0.6565480908376263
3635,0.3851081279091656,0.23839431692833113,0.2801539212982469,71,0.46003711084657384,0.5431999778061901
3671,0.5686264098616194,0.3392170910558946,0.49364651161880724,81,0.65791753767422,0.4379477149607156
3757,0.3557745674414805,0.2474584176669592,0.22423045522942053,69,0.4397666856236264,0.6606939921958755
3846,0.34987712946582805,0.23022031317805947,0.25742803379211554,77,0.43251982364777575,0.5384974475888629
4021,0.5090148347232948,0.33503107421423794,0.3950940772914413,81,0.5934275533262323,0.46928501860691174
4373,0.37728422721114063,0.3361474006980195,0.2747746324844125,79,0.4452247988605065,0.7125129220346265
4549,0.4500813327221024,0.353365655369843,0.3382468966587233,66,0.48458261997730556,0.7720804064241955
4741,0.27930705351398266,0.23521379148854094,0.20829561877439917,82,0.3661662403067911,0.5430514501777581
4804,0.29589174939040397,0.20176740445429753,0.18723370566454534,81,0.3695460572734255,0.5910006540070318
4960,0.30637191885492154,0.24317304965241815,0.17205496387988528,80,0.36017514869330813,0.7303430127232351
5098,0.3311156747693941,0.2992774721235113,0.21128269286988577,70,0.41286857643519725,0.6141180297866017
5107,0.33709906667404443,0.2859474657487905,0.2524636891445614,67,0.41893147346831916,0.5657703590706443
5210,0.4667763570879955,0.2770983999197928,0.41076827270224914,84,0.5321332786933922,0.4394706651715614
5257,0.4283948687750275,0.3098123040798405,0.3667489961600783,77,0.4974295917414733,0.43577108877640824
5676,0.27116198791258816,0.16783447301674725,0.23718179323176292,86,0.34436756040599426,0.4677209525122611
5778,0.5593255342382619,0.273595612990577,0.5284470598522067,84,0.6157265518761033,0.316254548264352
5910,0.39813783511936507,0.3511072905949403,0.24461904513823907,82,0.46340319029839494,0.6529076943927672
5943,0.26210400189153316,0.19968640495361678,0.19599984305214146,83,0.32685133476616424,0.5415740306089649
6061,0.2707907554339122,0.12547336672485532,0.2281297178037316,35,0.35866353723100597,0.3438783354426425
6065,0.3437359960057438,0.29886481647030916,0.18616371530602638,68,0.39685932778298594,0.8409744937830972
