row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
5098,0.6388108567064154,0.5990753340407059,0.21128269286988577,79,0.6844247792858329,1.2966589394319548
5107,0.6503672652729673,0.6141030228257351,0.2524636891445614,82,0.6920404365788774,1.1440606287274004
5210,0.6681701816444994,0.5693808153720554,0.41076827270224914,78,0.7032662422918907,1.0871909605996266
5257,0.6939198802930333,0.648150996231208,0.3667489961600783,82,0.7225302254158352,1.0835431802991933
5676,0.6050415236943163,0.5808696320149238,0.23718179323176292,77,0.6613641028244717,1.0622729682923158
5778,0.7481777234772217,0.5775753983236085,0.5284470598522067,77,0.7794231954333851,0.979123771289204
5910,0.6314979077947773,0.584249977674415,0.24461904513823907,84,0.6766948845739982,1.1675891968609484
5943,0.6218168672942073,0.6046437796449664,0.19599984305214146,82,0.6535446653477087,1.5179111123971791
6061,0.5758034366546312,0.5168724243983548,0.2281297178037316,71,0.6326845592453196,1.212057399094389
6065,0.5857542965628483,0.5683655284410788,0.18616371530602638,83,0.6250872791908311,1.342073986675599
6103,0.6081074772489687,0.5064553534215548,0.3004420531308384,76,0.6559316076102295,1.224272665161419
6263,0.5798186509539492,0.5474722013505403,0.23819713906095374,84,0.6300916117702127,1.2239062974791133
6276,0.6596732657103643,0.5634501224930022,0.3085239580256812,81,0.692119387568136,1.1408223731047364
6422,0.6620625188065892,0.568938468471416,0.3131312714061355,78,0.7153925408404477,1.025605469044054
6794,0.7264897652261354,0.45422904680345144,0.5434629871097783,83,0.767665697781138,1.0484030244903049
6806,0.5742377613776544,0.5346378186131517,0.23238357756878447,81,0.6187011187852554,1.473538988542777
7127,0.657956046203287,0.49151000405667167,0.408561806592764,78,0.7075576436237062,1.0831264794473185
7137,0.7372294163529252,0.6570113445696786,0.2586297925744352,79,0.7709039132617924,1.0753720373625255
7514,0.715238617228526,0.45750578256458185,0.611535658495589,80,0.7592701726071965,0.634311296223126
7553,0.7067022246411152,0.5794105011812042,0.494450700371991,81,0.7388885323413548,0.9078942023070566
7587,0.6684254286692091,0.5597233962768218,0.3148517441300527,68,0.72683171743005,0.935350782040041
7879,0.6641958260627139,0.5299464006152039,0.3558257004588655,83,0.743401961452375,0.9418509878163374
7891,0.7371717314374856,0.4737540822174493,0.6070809679782991,72,0.8044570933481476,0.8500709875888256
7978,0.7624146620720388,0.5614062905124817,0.6221533929343359,78,0.8153743345016767,1.004060890403086
8041,0.657262489477337,0.582854551054114,0.31412463997298223,81,0.702703548779577,1.1251512447444965
8503,0.7316942798002093,0.6252211109128634,0.45383413031424746,84,0.7803523888584069,0.6235261807798079
8727,0.4963985118413119,0.44751177535400133,0.293589921072112,84,0.5572970248680034,0.8753109830472152
8917,0.7697212187612419,0.6526466965320217,0.539753550983699,86,0.8015155800114544,0.7867622384625014
9082,0.7183696134062261,0.44849696002943285,0.6095568147219435,82,0.7667823658458781,0.8137205355798817
9258,0.5815559214728874,0.49721641317725784,0.4038214890791719,81,0.6202139959463313,0.7483405440882972
9556,0.7589275966675276,0.555153485637031,0.591391265977893,86,0.8062422044099855,0.740388404549292
