row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
47,0.8374828114820617,0.8345498060240921,0.1386345228518534,84,0.8445041512916648,0.3956151412689249
86,0.6381928821644327,0.6305055258155059,0.23560545465937077,82,0.6741291852014673,0.5397693470381643
123,0.7832482317912363,0.782457285335063,0.07652188432831086,82,0.7891621073761085,0.3081550254359111
227,0.511438015535665,0.2776832455980479,0.41169225824403677,80,0.5806486779920021,0.25492525888357676
291,0.8443930989624352,0.8424706824064718,0.10172596226815711,82,0.854163328050177,0.2915592333333673
363,0.5772494426013807,0.29142331047701,0.5062395785784339,75,0.6421177987684301,0.241464042885722
421,0.5563555039763459,0.5510656164416665,0.2108700424135429,85,0.6074868222608405,0.5168173218138454
497,0.564449359551425,0.2881818162805909,0.49750904120717176,83,0.6218465016392221,0.2612871608095448
824,0.6434189156982022,0.6374938763127154,0.22105156777525015,73,0.6739743650629071,0.5813988714842981
873,0.5217268111458526,0.3826624980955591,0.3989727012668516,79,0.5954203347517405,0.36162143920096446
955,0.5958344339521864,0.2640988780319592,0.5401185505896038,81,0.643788983201284,0.2728787306369868
1281,0.6365818715305773,0.23540756230643756,0.6175151069350633,74,0.6946281604403657,0.2629568770578608
1750,0.3619344466378649,0.24295884044189642,0.2787248920271398,71,0.4351396572298585,0.4861963833904559
1757,0.2859268285658625,0.19974721972891574,0.20936255084963618,86,0.363537518616309,0.5848701304822793
2515,0.30179189726269207,0.21694239071533783,0.20167771437471005,82,0.360582172803244,0.7751028200066685
2618,0.42761154737967333,0.2703071782106119,0.3442458962035706,83,0.48512203492121353,0.5352293043075557
2694,0.3807929819187792,0.24498820943375021,0.2898099424475826,69,0.44622475206792245,0.6281496798299436
2900,0.2967650314966138,0.20725627166666993,0.21227217169288748,79,0.3615269503700048,0.5718848368325806
2964,0.5391586073422683,0.2506626383647791,0.4671843162501158,77,0.6040303715507691,0.48721591540734843
3635,0.3437132340832384,0.19529368347882858,0.2801539212982469,78,0.4052373327506813,0.5566280373327833
3671,0.5606223386541077,0.2828748576937029,0.49364651161880724,84,0.6183410753811711,0.4161848380873022
3757,0.32094080816951476,0.22616653732642844,0.22423045522942053,65,0.389942564893177,0.7338226999774803
3846,0.3737415980773757,0.29978709252866975,0.25742803379211554,81,0.43543130973220556,0.6526910434997463
4021,0.48228984349939497,0.2773119711884333,0.3950940772914413,58,0.5487131979958639,0.4925221859875852
4373,0.34765952036765224,0.2214292695559188,0.2747746324844125,83,0.4187581599299144,0.5487590559002047
4549,0.39867252052692215,0.2050200100848396,0.3382468966587233,68,0.4584240080416867,0.5241705494954398
4741,0.2838148229182894,0.19515459625402487,0.20829561877439917,84,0.36386243408023455,0.6087618053807248
4804,0.27043515273430174,0.20216875185725192,0.18723370566454534,84,0.3387729047002237,0.6011526300565175
4960,0.254804892716056,0.1893594859640183,0.17205496387988528,85,0.3190450696122984,0.639597253089542
5098,0.29417638606760754,0.20408449269665807,0.21128269286988577,73,0.3634124553475351,0.6642066938416837
5107,0.3296154233617856,0.22385029301644888,0.2524636891445614,83,0.40132629528463815,0.5573598207657731
5210,0.4766056844947265,0.24750545427743087,0.41076827270224914,83,0.523106526135457,0.5234644102457539
5257,0.47290109041327644,0.31530822794470215,0.3667489961600783,84,0.5191031402769024,0.5898434212586562
5676,0.3084452169254934,0.20437589779999432,0.23718179323176292,83,0.3888659962942993,0.5669843288061287
5778,0.5838756233726868,0.2887566231169588,0.5284470598522067,75,0.6240963243649473,0.4609535827608881
5910,0.315068792904613,0.20433494518850015,0.24461904513823907,83,0.3811259616390249,0.5869882774435847
5943,0.3122993230566137,0.2512452064955981,0.19599984305214146,84,0.3630147953829489,0.811601594479146
6061,0.31015596622386066,0.21754122095699102,0.2281297178037316,68,0.38729255856661016,0.5963577737957533
6065,0.2652992900897583,0.19228085083002922,0.18616371530602638,80,0.33817371190546275,0.6608905353628696
6103,0.36708437788662873,0.21491899951134785,0.3004420531308384,79,0.43475149889350073,0.5450884763395946
6263,0.3061538871107228,0.1917062805414108,0.23819713906095374,70,0.38313323799751187,0.5800045070545349
6276,0.37884751330744404,0.22164866798730898,0.3085239580256812,79,0.44490946022537037,0.5634141682530606
6422,0.38591177033467905,0.23495509087397204,0.3131312714061355,81,0.4545424829842015,0.5229520042090273
6794,0.5887527403941379,0.24768637053101494,0.5434629871097783,74,0.6445403697639206,0.4560504067334415
6806,0.30766438945123,0.1986747943279863,0.23238357756878447,78,0.36834413180377956,0.5742868516482589
7127,0.47400291104841863,0.2373480573448391,0.408561806592764,73,0.533867323926634,0.4587166066508141
7137,0.3772470430582717,0.2543778051367359,0.2586297925744352,76,0.4374289090692528,0.5233328318760911
7514,0.6513704978772317,0.3048095647564164,0.611535658495589,82,0.6944220994086007,0.2775115324750315
7553,0.5360258469504371,0.24665281100804226,0.494450700371991,84,0.5958617326467044,0.38521985992973884
7587,0.4057605520852876,0.26362160808997226,0.3148517441300527,82,0.4762954720400121,0.44669204984186933
7879,0.41679686664760207,0.23052803227052887,0.3558257004588655,84,0.5192930703750265,0.38792789871564426
7891,0.6484361357950963,0.2670774924793001,0.6070809679782991,81,0.6989345491178243,0.3028796495660109
7978,0.6778935460545373,0.2831391504823554,0.6221533929343359,84,0.7287300855021619,0.3189745858654007
8041,0.3981617831225447,0.2574172956095181,0.31412463997298223,82,0.46631388286512676,0.48835036832810225
8503,0.5263398938646742,0.27449335604955993,0.45383413031424746,85,0.5912341091477173,0.2833237107058365
8727,0.33574571332290337,0.23898963756772496,0.293589921072112,85,0.4022006284621301,0.33486491540657287
8917,0.5998446517639846,0.27231732452307356,0.539753550983699,82,0.6459970449616423,0.3085249552007193
9082,0.6463005490781136,0.2641464447782489,0.6095568147219435,84,0.6947834951799046,0.30380597702098716
9258,0.4334948940897976,0.2639977793181837,0.4038214890791719,84,0.4815438119991845,0.30409599271126575
9556,0.6734190167289121,0.35181822387682626,0.591391265977893,79,0.732310963664458,0.3463806238222867
