path,extension,size_bytes,size_mb,shape,dtype,read_error
SSL_models/nmr_mae_v2_WSZero_normalised_20251208_123850_reconstructions.png,.png,1221152,1.16,,,
SSL_models/nmr_mae_v2_WSZero_normalised_20251208_123850_training_curves.png,.png,239047,0.23,,,
SSL_models/nmr_mae_v2_WSZero_normalised_20251208_125133_bs16_mr0.15_ps1024_20251208_125133_best.pth,.pth,22649900,21.60,,,
SSL_models/nmr_mae_v2_WSZero_normalised_20251208_125133_reconstructions.png,.png,1131434,1.08,,,
SSL_models/nmr_mae_v2_WSZero_normalised_20251208_125133_training_curves.png,.png,369791,0.35,,,
SSL_models/nmr_plateauLR_100epoch_with_val_2025-09-22_09-33-50.pth,.pth,22307387,21.27,,,
SSL_models/nmr_ssl_checkpoint_epoch_100.pth,.pth,225793428,215.33,,,
SSL_models/nmr_ssl_checkpoint_epoch_150.pth,.pth,212013332,202.19,,,
SSL_models/nmr_ssl_checkpoint_epoch_20.pth,.pth,64591489,61.60,,,
SSL_models/nmr_ssl_checkpoint_epoch_200.pth,.pth,225795284,215.34,,,
SSL_models/nmr_ssl_checkpoint_epoch_300.pth,.pth,225797076,215.34,,,
SSL_models/nmr_ssl_checkpoint_epoch_40.pth,.pth,64591873,61.60,,,
SSL_models/nmr_ssl_checkpoint_epoch_50.pth,.pth,212011105,202.19,,,
SSL_models/nmr_ssl_checkpoint_epoch_60.pth,.pth,62721729,59.82,,,
SSL_models/nmr_ssl_checkpoint_epoch_80.pth,.pth,62722113,59.82,,,
SSL_models/nmr_ssl_final_model.pth,.pth,24367035,23.24,,,
Serum_WS625to680Zero.png,.png,232691,0.22,,,
VisualisationWhileDeveloping/augmentation_examples.png,.png,500981,0.48,,,
VisualisationWhileDeveloping/model_plot_architecture.png,.png,186749,0.18,,,
VisualisationWhileDeveloping/nmr_mae_architecture.png,.png,239427,0.23,,,
VisualisationWhileDeveloping/nmr_model_architecture.png,.png,1562408,1.49,,,
VisualisationWhileDeveloping/random_spectra.png,.png,214364,0.20,,,
VisualisationWhileDeveloping/random_spectra_lognorm.png,.png,211852,0.20,,,
VisualisationWhileDeveloping/random_spectra_orignial.png,.png,228528,0.22,,,
VisualisationWhileDeveloping/random_spectra_orignial_plasma.png,.png,190801,0.18,,,
VisualisationWhileDeveloping/random_spectra_pqn.png,.png,243357,0.23,,,
VisualisationWhileDeveloping/random_spectra_quantnorm.png,.png,223860,0.21,,,
VisualisationWhileDeveloping/reconstructed_examples_64k_withVal.png,.png,173018,0.17,,,
VisualisationWhileDeveloping/reconstructed_examples_8k.png,.png,125689,0.12,,,
VisualisationWhileDeveloping/reconstructed_examples_8k_withVal.png,.png,118896,0.11,,,
VisualisationWhileDeveloping/reconstruction_examples.png,.png,659870,0.63,,,
VisualisationWhileDeveloping/reconstruction_examples_1.png,.png,457214,0.44,,,
VisualisationWhileDeveloping/spectrum_alignment_results.png,.png,1100680,1.05,,,
VisualisationWhileDeveloping/training_loss.png,.png,104630,0.10,,,
VisualisationWhileDeveloping/training_loss_1.png,.png,90472,0.09,,,
VisualisationWhileDeveloping/training_loss_64k_withVal.png,.png,62454,0.06,,,
VisualisationWhileDeveloping/training_loss_8k.png,.png,28669,0.03,,,
VisualisationWhileDeveloping/training_loss_8k_withVal.png,.png,73629,0.07,,,
VisualisationWhileDeveloping/training_validation_curves.png,.png,228071,0.22,,,
aligned_128K_Plasma_NoSuppress.npy,.npy,16007561344,15266.00,"(15266, 131072)",float64,
aligned_128K_Plasma_WS625to680Zero.npy,.npy,16007561344,15266.00,"(15266, 131072)",float64,
aligned_128K_TBI_Tirupati_WS625to680Zero.npy,.npy,242221184,231.00,"(231, 131072)",float64,
aligned_128K_WS625to680Zero_Normalized.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
aligned_nmr_spectra_128K_Plasma_NoSuppress.npy,.npy,16007561344,15266.00,"(15266, 131072)",float64,
aligned_nmr_spectra_128K_Plasma_WS625to680Zero.npy,.npy,16007561344,15266.00,"(15266, 131072)",float64,
aligned_nmr_spectra_128K_Plasma_WS625to680Zero_EDTASuppressed.npy,.npy,16007561344,15266.00,"(15266, 131072)",float64,
aligned_nmr_spectra_128K_Plasma_WS625to680Zero_copy.npy,.npy,16007561344,15266.00,"(15266, 131072)",float64,
aligned_nmr_spectra_128K_WS625to680Zero.npy,.npy,2250244224,2146.00,"(2146, 131072)",float64,
aligned_nmr_spectra_128K_WS625to680Zero_copy.npy,.npy,2250244224,2146.00,"(2146, 131072)",float64,
aligned_nmr_spectra_128K_WSNoise.npy,.npy,2252341376,2148.00,"(2148, 131072)",float64,
aligned_nmr_spectra_128K_WSZero.npy,.npy,2250244224,2146.00,"(2146, 131072)",float64,
classification_binned_auc_results/LogisticRegression_128bins_fold_metrics.csv,.csv,711,0.00,,,
classification_binned_auc_results/LogisticRegression_128bins_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_binned_auc_results/LogisticRegression_128bins_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_binned_auc_results/LogisticRegression_128bins_performance.png,.png,254865,0.24,,,
classification_binned_auc_results/LogisticRegression_256bins_fold_metrics.csv,.csv,697,0.00,,,
classification_binned_auc_results/LogisticRegression_256bins_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_binned_auc_results/LogisticRegression_256bins_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_binned_auc_results/LogisticRegression_256bins_performance.png,.png,255984,0.24,,,
classification_binned_auc_results/SVM_RBF_128bins_fold_metrics.csv,.csv,683,0.00,,,
classification_binned_auc_results/SVM_RBF_128bins_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_binned_auc_results/SVM_RBF_128bins_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_binned_auc_results/SVM_RBF_128bins_performance.png,.png,258908,0.25,,,
classification_binned_auc_results/SVM_RBF_256bins_fold_metrics.csv,.csv,671,0.00,,,
classification_binned_auc_results/SVM_RBF_256bins_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_binned_auc_results/SVM_RBF_256bins_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_binned_auc_results/SVM_RBF_256bins_performance.png,.png,258446,0.25,,,
classification_binned_auc_results/XGBoost_128bins_fold_metrics.csv,.csv,670,0.00,,,
classification_binned_auc_results/XGBoost_128bins_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_binned_auc_results/XGBoost_128bins_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_binned_auc_results/XGBoost_128bins_performance.png,.png,247234,0.24,,,
classification_binned_auc_results/XGBoost_256bins_fold_metrics.csv,.csv,669,0.00,,,
classification_binned_auc_results/XGBoost_256bins_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_binned_auc_results/XGBoost_256bins_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_binned_auc_results/XGBoost_256bins_performance.png,.png,248211,0.24,,,
classification_binned_auc_results/all_models_all_bins_fold_metrics.csv,.csv,3801,0.00,,,
classification_binned_auc_results/features_128bins.npy,.npy,114816,0.11,"(224, 128)",float32,
classification_binned_auc_results/features_256bins.npy,.npy,229504,0.22,"(224, 256)",float32,
classification_binned_auc_results/model_summary_by_bins.csv,.csv,1657,0.00,,,
classification_binned_auc_results/per_sample_predictions_128bins.csv,.csv,28506,0.03,,,
classification_binned_auc_results/per_sample_predictions_256bins.csv,.csv,28462,0.03,,,
classification_binned_auc_results/roc_auc_model_bin_heatmap.png,.png,107517,0.10,,,
classification_binned_auc_results/run_info.json,.json,452,0.00,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/finetune_backbone_fold_metrics.csv,.csv,644,0.00,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/finetune_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/finetune_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/finetune_backbone_performance.png,.png,271688,0.26,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/frozen_backbone_fold_metrics.csv,.csv,700,0.00,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/frozen_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/frozen_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/frozen_backbone_performance.png,.png,266750,0.25,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/mode_comparison.png,.png,91534,0.09,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/mode_summary.csv,.csv,647,0.00,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/per_sample_predictions.csv,.csv,22879,0.02,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/run_info.json,.json,1108,0.00,,,
classification_head_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/training_curves.png,.png,534193,0.51,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/finetune_backbone_fold_metrics.csv,.csv,707,0.00,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/finetune_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/finetune_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/finetune_backbone_performance.png,.png,253830,0.24,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/frozen_backbone_fold_metrics.csv,.csv,700,0.00,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/frozen_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/frozen_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/frozen_backbone_performance.png,.png,253726,0.24,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/mode_comparison.png,.png,91244,0.09,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/mode_summary.csv,.csv,650,0.00,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/per_sample_predictions.csv,.csv,22855,0.02,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/run_info.json,.json,1056,0.00,,,
classification_head_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/training_curves.png,.png,541068,0.52,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/finetune_backbone_fold_metrics.csv,.csv,709,0.00,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/finetune_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/finetune_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/finetune_backbone_performance.png,.png,265839,0.25,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/frozen_backbone_fold_metrics.csv,.csv,685,0.00,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/frozen_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/frozen_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/frozen_backbone_performance.png,.png,271728,0.26,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/mode_comparison.png,.png,91356,0.09,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/mode_summary.csv,.csv,632,0.00,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/per_sample_predictions.csv,.csv,22855,0.02,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/run_info.json,.json,1058,0.00,,,
classification_head_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/training_curves.png,.png,552639,0.53,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/finetune_backbone_fold_metrics.csv,.csv,704,0.00,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/finetune_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/finetune_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/finetune_backbone_performance.png,.png,272594,0.26,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/frozen_backbone_fold_metrics.csv,.csv,708,0.00,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/frozen_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/frozen_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/frozen_backbone_performance.png,.png,255956,0.24,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/mode_comparison.png,.png,91301,0.09,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/mode_summary.csv,.csv,645,0.00,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/per_sample_predictions.csv,.csv,22863,0.02,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/run_info.json,.json,1057,0.00,,,
classification_head_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/training_curves.png,.png,379963,0.36,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/finetune_backbone_fold_metrics.csv,.csv,707,0.00,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/finetune_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/finetune_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/finetune_backbone_performance.png,.png,257957,0.25,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/frozen_backbone_fold_metrics.csv,.csv,698,0.00,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/frozen_backbone_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/frozen_backbone_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/frozen_backbone_performance.png,.png,269944,0.26,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/mode_comparison.png,.png,91365,0.09,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/mode_summary.csv,.csv,648,0.00,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/per_sample_predictions.csv,.csv,22866,0.02,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/run_info.json,.json,1148,0.00,,,
classification_head_results/aligned_nmr_spectra_128K_Plasma_WS625to680Zero_merged2_20260520_014209_bs16_mr0.35_ps1024_best/training_curves.png,.png,382629,0.36,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/LogisticRegression_fold_metrics.csv,.csv,699,0.00,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/LogisticRegression_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/LogisticRegression_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/LogisticRegression_performance.png,.png,270739,0.26,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/SVM_RBF_fold_metrics.csv,.csv,593,0.00,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/SVM_RBF_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/SVM_RBF_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/SVM_RBF_performance.png,.png,267097,0.25,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/XGBoost_fold_metrics.csv,.csv,632,0.00,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/XGBoost_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/XGBoost_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/XGBoost_performance.png,.png,263726,0.25,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/all_models_fold_metrics.csv,.csv,1814,0.00,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/embeddings.npy,.npy,114816,0.11,"(224, 128)",float32,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/model_comparison.png,.png,111589,0.11,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/model_summary.csv,.csv,883,0.00,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/per_sample_predictions.csv,.csv,15358,0.01,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/run_info.json,.json,945,0.00,,,
classification_results/Itr6Rerun_20251209_035637_bs16_mr0.15_ps1024_20251209_035637_best_300epochs/sample_metadata.csv,.csv,27581,0.03,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/LogisticRegression_fold_metrics.csv,.csv,673,0.00,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/LogisticRegression_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/LogisticRegression_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/LogisticRegression_performance.png,.png,266786,0.25,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/SVM_RBF_fold_metrics.csv,.csv,665,0.00,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/SVM_RBF_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/SVM_RBF_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/SVM_RBF_performance.png,.png,267221,0.25,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/XGBoost_fold_metrics.csv,.csv,631,0.00,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/XGBoost_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/XGBoost_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/XGBoost_performance.png,.png,255734,0.24,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/all_models_fold_metrics.csv,.csv,1859,0.00,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/embeddings.npy,.npy,114816,0.11,"(224, 128)",float32,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/model_comparison.png,.png,111757,0.11,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/model_summary.csv,.csv,882,0.00,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/per_sample_predictions.csv,.csv,15358,0.01,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/run_info.json,.json,893,0.00,,,
classification_results/Itr6Rerun_20251211_084137_bs16_mr0.25_ps1024_best/sample_metadata.csv,.csv,27581,0.03,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/LogisticRegression_fold_metrics.csv,.csv,684,0.00,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/LogisticRegression_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/LogisticRegression_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/LogisticRegression_performance.png,.png,262007,0.25,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/SVM_RBF_fold_metrics.csv,.csv,636,0.00,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/SVM_RBF_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/SVM_RBF_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/SVM_RBF_performance.png,.png,259167,0.25,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/XGBoost_fold_metrics.csv,.csv,659,0.00,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/XGBoost_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/XGBoost_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/XGBoost_performance.png,.png,266274,0.25,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/all_models_fold_metrics.csv,.csv,1869,0.00,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/embeddings.npy,.npy,114816,0.11,"(224, 128)",float32,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/model_comparison.png,.png,111641,0.11,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/model_summary.csv,.csv,886,0.00,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/per_sample_predictions.csv,.csv,15358,0.01,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/run_info.json,.json,895,0.00,,,
classification_results/Itr6Rerun_20251212_103256_bs16_mr0.35_ps1024_best/sample_metadata.csv,.csv,27581,0.03,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/LogisticRegression_fold_metrics.csv,.csv,684,0.00,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/LogisticRegression_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/LogisticRegression_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/LogisticRegression_performance.png,.png,262218,0.25,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/SVM_RBF_fold_metrics.csv,.csv,619,0.00,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/SVM_RBF_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/SVM_RBF_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/SVM_RBF_performance.png,.png,246193,0.23,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/XGBoost_fold_metrics.csv,.csv,631,0.00,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/XGBoost_oof_pred.npy,.npy,1920,0.00,"(224,)",int64,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/XGBoost_oof_score.npy,.npy,1920,0.00,"(224,)",float64,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/XGBoost_performance.png,.png,246714,0.24,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/all_models_fold_metrics.csv,.csv,1824,0.00,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/embeddings.npy,.npy,114816,0.11,"(224, 128)",float32,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/model_comparison.png,.png,111684,0.11,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/model_summary.csv,.csv,883,0.00,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/per_sample_predictions.csv,.csv,15358,0.01,,,
