group_id,reason,path,size_bytes,shape,dtype
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep/mask_0.20/support_6/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_1/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_2/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_4/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_6/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_1/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_2/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_4/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_011,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_6/comparison_embeddings.npy,2752640,"(42, 16384)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_results/binned_2048_max.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_results/binned_2048_mean.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_results_0.2/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_results_0.3/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_results_0.4/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_results_0.5/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep/mask_0.20/support_1/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep/mask_0.20/support_2/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep/mask_0.20/support_4/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep/mask_0.20/support_6/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_1/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_2/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_4/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.40/support_6/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_1/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_2/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_4/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_012,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.50/support_6/binned_2048_auc.npy,344192,"(42, 2048)",float32
candidate_013,"same extension, byte size, shape, and dtype; content not hash-verified",MTBLS326_aligned_spectra.npy,44040320,"(42, 131072)",float64
candidate_013,"same extension, byte size, shape, and dtype; content not hash-verified",MTBLS326_aligned_spectra_WS625to680Zero.npy,44040320,"(42, 131072)",float64
candidate_013,"same extension, byte size, shape, and dtype; content not hash-verified",MTBLS326_aligned_spectra_WS625to680Zero_rowMinMax.npy,44040320,"(42, 131072)",float64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/classical_logistic_regression_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/classical_svm_rbf_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/classical_xgboost_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_frozen_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_unfreeze_last_1_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_unfreeze_last_2_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_unfreeze_last_3_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_frozen_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_unfreeze_last_1_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_unfreeze_last_2_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_unfreeze_last_3_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/classical_logistic_regression_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/classical_svm_rbf_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/classical_xgboost_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_frozen_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_unfreeze_last_1_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_unfreeze_last_2_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_unfreeze_last_3_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_frozen_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_unfreeze_last_1_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_unfreeze_last_2_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_unfreeze_last_3_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_frozen_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_unfreeze_last_1_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_unfreeze_last_2_oof_pred.npy,464,"(42,)",int64
candidate_014,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_unfreeze_last_3_oof_pred.npy,464,"(42,)",int64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/classical_logistic_regression_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/classical_svm_rbf_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/classical_xgboost_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_frozen_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_unfreeze_last_1_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_unfreeze_last_2_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.20/foundation_unfreeze_last_3_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_frozen_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_unfreeze_last_1_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_unfreeze_last_2_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.30/foundation_unfreeze_last_3_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/classical_logistic_regression_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/classical_svm_rbf_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/classical_xgboost_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_frozen_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_unfreeze_last_1_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_unfreeze_last_2_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.40/foundation_unfreeze_last_3_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_frozen_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_unfreeze_last_1_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_unfreeze_last_2_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50/foundation_unfreeze_last_3_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_frozen_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_unfreeze_last_1_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_unfreeze_last_2_oof_score.npy,464,"(42,)",float64
candidate_015,"same extension, byte size, shape, and dtype; content not hash-verified",mtbls326_loocv_results_0.50_oldCominedModel/foundation_unfreeze_last_3_oof_score.npy,464,"(42,)",float64
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_hparam_sweep_0.5/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_10/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_8/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_10/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_8/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_10/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_8/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_1/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_10/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_2/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_4/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_6/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_016,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_8/binned_1024_auc.npy,581760,"(142, 1024)",float32
candidate_017,"same extension, byte size, shape, and dtype; content not hash-verified",plasma_unique.npy,7073693824,"(6746, 131072)",float64
candidate_017,"same extension, byte size, shape, and dtype; content not hash-verified",plasma_unique_EDTASuppressed.npy,7073693824,"(6746, 131072)",float64
candidate_017,"same extension, byte size, shape, and dtype; content not hash-verified",plasma_unique_EDTASuppressed_copy.npy,7073693824,"(6746, 131072)",float64
candidate_017,"same extension, byte size, shape, and dtype; content not hash-verified",plasma_unique_WS625to680Zero.npy,7073693824,"(6746, 131072)",float64
candidate_017,"same extension, byte size, shape, and dtype; content not hash-verified",plasma_unique_WS625to680Zero_copy.npy,7073693824,"(6746, 131072)",float64
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_hparam_sweep_0.5/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_results/embeddings_raw.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.20/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.30/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.40/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS326/mask_0.50/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_10/comparison_embeddings.npy,9306240,"(142, 16384)",float32
