feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.48194444444444445,0.10807979194378474,0.43995158371024495,0.10849659633755632,0.48926561709862554,0.5095071225071225
direct_binned,bins1024_auc,svm_C1p0,100,0.4708333333333334,0.11886359433867719,0.43132160415385384,0.11552439796147525,0.4692275307595741,0.49527635327635333
direct_binned,bins1024_auc,xgboost_depth2,100,0.4519444444444444,0.11570571860702857,0.417030619642142,0.11793035018213072,0.4756816354613852,0.48463247863247866
direct_binned,bins2048_auc,logreg_C0p1,100,0.485,0.10779420657643353,0.4411251723395651,0.10859097057307686,0.48563031502353005,0.510045584045584
direct_binned,bins2048_auc,svm_C1p0,100,0.47694444444444445,0.11772242891907775,0.43687962029389793,0.11553660586086548,0.47587658262312543,0.5003304843304843
direct_binned,bins2048_auc,xgboost_depth2,100,0.4641666666666666,0.11369710934057664,0.4321147272152601,0.11325891685662404,0.4978985823148283,0.5000712250712251
foundation_backbone,mae_flatten,logreg_C0p1,100,0.5119444444444444,0.12561452634183395,0.46753137187324845,0.11322209893600713,0.5167962544982657,0.49927350427350425
foundation_backbone,mae_flatten,svm_C1p0,100,0.5141666666666667,0.12216960146711514,0.4689942617599847,0.11070693623918078,0.5251069572361401,0.501965811965812
foundation_backbone,mae_flatten,xgboost_depth2,100,0.4430555555555556,0.1336774809432598,0.40926314873454817,0.12055551470036549,0.49231111973941105,0.45168660968660973
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.5361111111111111,0.12299647630598502,0.4878711869091658,0.11405702087008962,0.5345762734194528,0.5303931623931625
