family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,16,0.4815384615384615,0.0688212006538289,0.4522222222222222,0.036496048980963,0.4156368717627653,0.03890410736662469,0.5090526832228377,0.0619832294307286,0.45323540796612605,0.03177613798281182,0.4522222222222222,0.036496048980963,0.6505656565656566,0.02706502402782301,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,18,0.5271186440677966,0.07385803771688586,0.4526315789473684,0.04427649759982373,0.4280823405542031,0.04778259098070419,0.5573739123055779,0.06289892438046954,0.4513664004287885,0.039469231334405316,0.4526315789473684,0.04427649759982373,0.6628832454767978,0.044094873991801134,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,20,0.5207547169811321,0.09912396631368825,0.45757575757575764,0.10141318128948335,0.41580957216097125,0.09200993444187247,0.5558308527831313,0.09277106493469595,0.4382565420264313,0.0794918932163523,0.45757575757575764,0.10141318128948335,0.6552824116966796,0.0766578627562027,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,22,0.5042553191489362,0.0634741867667077,0.5169389978213508,0.06970469458536928,0.4226162615903236,0.04321660651179159,0.5545301042148714,0.0701294690808847,0.4587006908678248,0.0357815478753002,0.5169389978213508,0.06970469458536928,0.7087473864311649,0.03117083726537268,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,24,0.5195121951219512,0.07969968086603234,0.497172619047619,0.13591532337286702,0.38391754683524537,0.05283362812808613,0.5890202588352256,0.07689300723257163,0.43048825986933403,0.044248278787577054,0.497172619047619,0.13591532337286702,0.7085252370178841,0.09318340393501806,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,2,0.4158878504672897,0.0732252914239449,0.3964719029374202,0.05043803690872126,0.3775935386910254,0.060313887229402355,0.4179794629269427,0.07394311415910386,0.40816921425691677,0.04549634645251992,0.3964719029374202,0.05043803690872126,0.5840394051501984,0.05206981678130213,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,4,0.4326732673267327,0.05464015079921002,0.4057109557109557,0.04504062094433206,0.3851253893626433,0.05237858519144571,0.43423477225287616,0.0582038309699587,0.41445117079810834,0.0485211535817966,0.4057109557109557,0.04504062094433206,0.6031042228751693,0.037908788991721815,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,6,0.4473684210526316,0.08935320405787257,0.4253333333333334,0.04704082807703157,0.40840273609834454,0.059756583977740224,0.4505342850166576,0.09033607852685177,0.43048632351319,0.0438857519657607,0.4253333333333334,0.04704082807703157,0.6115386243386244,0.038096832614092135,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,8,0.49101123595505614,0.06357119389896312,0.4490539452495974,0.04599554580336394,0.4357215140426322,0.04915563376604691,0.4998630874348452,0.058522737627473335,0.4519261681884049,0.04646236659355896,0.4490539452495974,0.04599554580336394,0.6416151602981357,0.03155882800050997,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,10,0.48192771084337355,0.03975700777755691,0.4237405106970324,0.04718536750754335,0.42021820492412515,0.04115618241611443,0.49854559668985654,0.031076792962569662,0.43304891825435704,0.03353883736770359,0.4237405106970324,0.04718536750754335,0.6202120040581136,0.025724201229329457,10
