family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
joint_ssl,joint_ssl_metabolights,frozen,2,1,6,107,ok,,0.2803738317757009,0.309174116645381,0.26423966847012775,0.28267198058329723,0.3416099447160707,0.309174116645381,0.5190329109545337,"[[14, 1, 9], [26, 13, 15], [21, 5, 3]]"
joint_ssl,joint_ssl_metabolights,frozen,2,2,6,107,ok,,0.5046728971962616,0.47142401021711366,0.4659731853906612,0.5098979869599596,0.4662261559342973,0.47142401021711366,0.6710028364518804,"[[11, 6, 7], [11, 33, 10], [9, 10, 10]]"
joint_ssl,joint_ssl_metabolights,frozen,2,3,6,107,ok,,0.3644859813084112,0.3745742869306088,0.35337218295930234,0.3725668977415447,0.3906359189378057,0.3745742869306088,0.5547418093075674,"[[7, 3, 14], [13, 17, 24], [7, 7, 15]]"
joint_ssl,joint_ssl_metabolights,frozen,2,4,6,107,ok,,0.4392523364485981,0.44258194976585785,0.3955213307664742,0.42937238984512627,0.4084313725490196,0.44258194976585785,0.6211679440329239,"[[17, 7, 0], [15, 26, 13], [18, 7, 4]]"
joint_ssl,joint_ssl_metabolights,frozen,2,5,6,107,ok,,0.514018691588785,0.44965942954448707,0.4541398541398541,0.5187625542765729,0.4886994750195845,0.44965942954448707,0.6060707229357104,"[[6, 3, 15], [1, 37, 16], [6, 11, 12]]"
joint_ssl,joint_ssl_metabolights,frozen,2,6,6,107,ok,,0.35514018691588783,0.38197105151128136,0.34421318835875797,0.342391906074918,0.4011940298507463,0.38197105151128136,0.5167190392303597,"[[6, 7, 11], [4, 13, 37], [5, 5, 19]]"
joint_ssl,joint_ssl_metabolights,frozen,2,7,6,107,ok,,0.42990654205607476,0.4002234993614304,0.36791779648922507,0.42641737434794846,0.4090337335620355,0.4002234993614304,0.5919628899946395,"[[13, 6, 5], [22, 30, 2], [18, 8, 3]]"
joint_ssl,joint_ssl_metabolights,frozen,2,8,6,107,ok,,0.4766355140186916,0.4143252447850149,0.4172494172494172,0.47356381935821185,0.4342592592592592,0.4143252447850149,0.6154270130549353,"[[6, 7, 11], [4, 35, 15], [5, 14, 10]]"
joint_ssl,joint_ssl_metabolights,frozen,2,9,6,107,ok,,0.3644859813084112,0.3314708386547467,0.3217907430326515,0.37552934844200525,0.35678848283499437,0.3314708386547467,0.5451405650033604,"[[9, 8, 7], [25, 26, 3], [16, 9, 4]]"
joint_ssl,joint_ssl_metabolights,frozen,2,10,6,107,ok,,0.411214953271028,0.4006492124308216,0.38224289715886356,0.42220467626302854,0.414336917562724,0.4006492124308216,0.6231956940604805,"[[5, 6, 13], [11, 22, 21], [9, 3, 17]]"
joint_ssl,joint_ssl_metabolights,frozen,4,1,12,101,ok,,0.40594059405940597,0.3749460416127082,0.3688216759326166,0.42972430215548135,0.40999195377075565,0.3749460416127082,0.6344661854004832,"[[4, 3, 15], [7, 24, 21], [10, 4, 13]]"
joint_ssl,joint_ssl_metabolights,frozen,4,2,12,101,ok,,0.39603960396039606,0.3678882845549512,0.37155598025163245,0.4225037410573355,0.42596835788325155,0.3678882845549512,0.5855258777199706,"[[8, 8, 6], [25, 25, 2], [14, 6, 7]]"
joint_ssl,joint_ssl_metabolights,frozen,4,3,12,101,ok,,0.4158415841584158,0.3788742122075455,0.3430924695459579,0.413502022959771,0.3793785310734463,0.3788742122075455,0.5878724517965025,"[[1, 2, 19], [5, 24, 23], [4, 6, 17]]"
joint_ssl,joint_ssl_metabolights,frozen,4,4,12,101,ok,,0.5148514851485149,0.4245230078563412,0.4228461657516911,0.4963989147392056,0.43073005093378613,0.4245230078563412,0.6692207050856841,"[[5, 9, 8], [9, 39, 4], [5, 14, 8]]"
joint_ssl,joint_ssl_metabolights,frozen,4,5,12,101,ok,,0.38613861386138615,0.3736726236726236,0.3653018430636796,0.4083215958722017,0.39756097560975606,0.3736726236726236,0.5999595197907434,"[[6, 3, 13], [15, 21, 16], [9, 6, 12]]"
joint_ssl,joint_ssl_metabolights,frozen,4,6,12,101,ok,,0.49504950495049505,0.5147630147630148,0.48313670392638963,0.50768171095917,0.5274285933956099,0.5147630147630148,0.6716271081852758,"[[10, 1, 11], [13, 22, 17], [6, 3, 18]]"
joint_ssl,joint_ssl_metabolights,frozen,4,7,12,101,ok,,0.3069306930693069,0.32864974531641195,0.2874360350688853,0.29451571244080926,0.31374127750939346,0.32864974531641195,0.5374787725601468,"[[4, 6, 12], [15, 11, 26], [5, 6, 16]]"
joint_ssl,joint_ssl_metabolights,frozen,4,8,12,101,ok,,0.46534653465346537,0.44772511439178103,0.4314022578728462,0.46876334692292765,0.4305555555555556,0.44772511439178103,0.5974788248748466,"[[12, 6, 4], [11, 28, 13], [10, 10, 7]]"
joint_ssl,joint_ssl_metabolights,frozen,4,9,12,101,ok,,0.44554455445544555,0.42713459380126045,0.4103553274860186,0.45624909690444965,0.42897000697512205,0.42713459380126045,0.6123348005505932,"[[5, 3, 14], [14, 24, 14], [4, 7, 16]]"
joint_ssl,joint_ssl_metabolights,frozen,4,10,12,101,ok,,0.42574257425742573,0.3912198912198912,0.3430758321920137,0.39922770142212227,0.370879526977088,0.3912198912198912,0.6031963034675512,"[[1, 10, 11], [2, 24, 26], [2, 7, 18]]"
joint_ssl,joint_ssl_metabolights,frozen,6,1,18,95,ok,,0.3473684210526316,0.4033333333333333,0.3366050660736651,0.32491050492576046,0.4217032967032967,0.4033333333333333,0.6553544973544972,"[[7, 3, 10], [12, 9, 29], [7, 1, 17]]"
joint_ssl,joint_ssl_metabolights,frozen,6,2,18,95,ok,,0.5894736842105263,0.5166666666666666,0.5171498688330372,0.5874026269023663,0.5178396972824217,0.5166666666666666,0.6596507936507936,"[[7, 3, 10], [8, 38, 4], [4, 10, 11]]"
joint_ssl,joint_ssl_metabolights,frozen,6,3,18,95,ok,,0.45263157894736844,0.39999999999999997,0.3988029046273509,0.4677556620564263,0.4042857142857143,0.39999999999999997,0.6513333333333333,"[[8, 3, 9], [6, 30, 14], [11, 9, 5]]"
joint_ssl,joint_ssl_metabolights,frozen,6,4,18,95,ok,,0.5473684210526316,0.48666666666666664,0.48670023175897065,0.5540309656904188,0.48809127351218007,0.48666666666666664,0.6594920634920635,"[[6, 6, 8], [11, 34, 5], [6, 7, 12]]"
joint_ssl,joint_ssl_metabolights,frozen,6,5,18,95,ok,,0.4,0.4333333333333333,0.41045621045621045,0.40119880119880125,0.4525030525030525,0.4333333333333333,0.5674391534391535,"[[8, 7, 5], [3, 15, 32], [4, 6, 15]]"
joint_ssl,joint_ssl_metabolights,frozen,6,6,18,95,ok,,0.3368421052631579,0.37666666666666665,0.335730729538779,0.34130933430265353,0.39496996996996997,0.37666666666666665,0.5768465608465608,"[[9, 3, 8], [17, 12, 21], [11, 3, 11]]"
joint_ssl,joint_ssl_metabolights,frozen,6,7,18,95,ok,,0.43157894736842106,0.41333333333333333,0.40317460317460313,0.45388471177944856,0.42072527935905546,0.41333333333333333,0.5665079365079365,"[[10, 4, 6], [6, 25, 19], [14, 5, 6]]"
joint_ssl,joint_ssl_metabolights,frozen,6,8,18,95,ok,,0.42105263157894735,0.41,0.40013443604928184,0.44200530937308546,0.4178974620151091,0.41,0.6208359788359789,"[[9, 5, 6], [7, 23, 20], [12, 5, 8]]"
joint_ssl,joint_ssl_metabolights,frozen,6,9,18,95,ok,,0.5157894736842106,0.4333333333333333,0.4357142857142857,0.518170426065163,0.438866930171278,0.4333333333333333,0.600931216931217,"[[4, 9, 7], [9, 35, 6], [9, 6, 10]]"
joint_ssl,joint_ssl_metabolights,frozen,6,10,18,95,ok,,0.42105263157894735,0.38999999999999996,0.3865874080503608,0.44042244805575054,0.3983021483021483,0.38999999999999996,0.6083703703703703,"[[7, 1, 12], [13, 25, 12], [6, 11, 8]]"
joint_ssl,joint_ssl_metabolights,frozen,8,1,24,89,ok,,0.550561797752809,0.5078502415458938,0.5041113219481341,0.5673624288425048,0.5352275352275352,0.5078502415458938,0.6578362222134719,"[[6, 3, 9], [1, 30, 17], [6, 4, 13]]"
joint_ssl,joint_ssl_metabolights,frozen,8,2,24,89,ok,,0.4943820224719101,0.4238123993558776,0.4238467600169728,0.49946895349716286,0.42521488173662086,0.4238123993558776,0.6403448357234969,"[[5, 8, 5], [8, 31, 9], [8, 7, 8]]"
joint_ssl,joint_ssl_metabolights,frozen,8,3,24,89,ok,,0.43820224719101125,0.44997987117552335,0.42612612612612616,0.44955967203158215,0.45217209690893906,0.44997987117552335,0.6717683345485685,"[[7, 4, 7], [7, 19, 22], [5, 5, 13]]"
joint_ssl,joint_ssl_metabolights,frozen,8,4,24,89,ok,,0.5393258426966292,0.47775764895330114,0.46847630798536705,0.5412109789706174,0.48761423761423767,0.47775764895330114,0.6830260118648989,"[[4, 4, 10], [4, 31, 13], [3, 7, 13]]"
joint_ssl,joint_ssl_metabolights,frozen,8,5,24,89,ok,,0.5393258426966292,0.49838969404186795,0.4759719910635299,0.5470051689133354,0.4764367816091954,0.49838969404186795,0.6948713011202742,"[[11, 3, 4], [5, 32, 11], [13, 5, 5]]"
joint_ssl,joint_ssl_metabolights,frozen,8,6,24,89,ok,,0.5168539325842697,0.43719806763285024,0.4312588160902768,0.5261269156295036,0.437940379403794,0.43719806763285024,0.6661712157143653,"[[3, 5, 10], [4, 32, 12], [8, 4, 11]]"
joint_ssl,joint_ssl_metabolights,frozen,8,7,24,89,ok,,0.5730337078651685,0.5136876006441223,0.4988728959994386,0.5727099605087357,0.5250748823277708,0.5136876006441223,0.6408525697784581,"[[4, 4, 10], [3, 32, 13], [3, 5, 15]]"
joint_ssl,joint_ssl_metabolights,frozen,8,8,24,89,ok,,0.6292134831460674,0.5262681159420289,0.5278787878787878,0.6191624106230849,0.5325174825174825,0.5262681159420289,0.674046966385435,"[[6, 5, 7], [1, 41, 6], [8, 6, 9]]"
joint_ssl,joint_ssl_metabolights,frozen,8,9,24,89,ok,,0.4157303370786517,0.40640096618357485,0.3853434631212409,0.43188962514805207,0.40136660724896017,0.40640096618357485,0.5963040980151862,"[[9, 4, 5], [15, 22, 11], [10, 7, 6]]"
joint_ssl,joint_ssl_metabolights,frozen,8,10,24,89,ok,,0.4157303370786517,0.37117552334943643,0.3678740461701922,0.4309898775472994,0.3803618744795216,0.37117552334943643,0.5900343284431749,"[[4, 7, 7], [5, 24, 19], [8, 6, 9]]"
joint_ssl,joint_ssl_metabolights,frozen,10,1,30,83,ok,,0.5301204819277109,0.479296066252588,0.4746315917671417,0.5453389737246392,0.47676113360323885,0.479296066252588,0.6245015965989466,"[[8, 3, 5], [2, 30, 14], [9, 6, 6]]"
