row,votes,corr_to_median,pca_resid,iso_score
12,1,0.040938415,0.27694297,0.46291820649013066
722,1,0.23364359,0.27625743,0.554967676851447
9278,1,0.06686675,0.2757964,0.568617867705803
9141,1,0.0575895,0.2740133,0.5793741066271336
9288,1,0.056885283,0.27369347,0.5587475746053393
9553,1,0.16829357,0.27173567,0.5751618981235391
9419,1,0.27157906,0.27140477,0.567820768946936
9342,1,0.04623816,0.2713256,0.5804447737562116
8142,1,0.19701564,0.2689303,0.5758252636338587
6694,1,0.19580936,0.266981,0.5715828526603146
9235,1,0.047333397,0.2668887,0.5872000428453882
1370,1,0.16038254,0.26623416,0.5717570778612936
94,1,0.02635841,0.26340488,0.4548340728716127
479,1,0.021671163,0.26291874,0.47270612272978924
9209,1,0.056836724,0.26171234,0.5850547577140742
8445,1,0.23557958,0.26166475,0.5583958513259727
528,1,0.033239137,0.26103786,0.44845974657772675
358,1,0.023677303,0.2583056,0.48511091969817927
1970,1,0.2408349,0.2576436,0.5634558716044128
301,1,0.02594678,0.25650287,0.4912041567401793
9214,1,0.1950754,0.25527027,0.5711962583212422
9468,1,0.22158945,0.2547596,0.5574791792266658
9289,1,0.06215157,0.25342557,0.5754644766995286
4474,1,0.24411626,0.2533468,0.5573113022172924
9163,1,0.2269075,0.24971752,0.5665004134799246
67,1,0.02885767,0.24557807,0.46552988039126775
3674,1,0.21780652,0.24528146,0.5716265747963954
328,1,0.03584507,0.24185656,0.4528654258336792
164,1,0.019573644,0.24131621,0.4778709336299511
3810,1,0.18363482,0.24112944,0.5758587501354215
7,1,0.029416177,0.24104588,0.4314921006975924
9339,1,0.05607565,0.24081546,0.5690305610558386
1059,1,0.1464539,0.24050885,0.5810835704121801
7575,1,0.36111176,0.23920593,0.5589813778195933
8771,1,0.2113562,0.23910658,0.5655152687178351
9192,1,0.22265272,0.2372564,0.5581035023373224
202,1,0.024181578,0.23645516,0.4745994667863929
9203,1,0.21643603,0.23550127,0.5688709507410217
7895,1,0.18804067,0.23536882,0.5742491877842965
9652,1,0.23110667,0.234288,0.5585163673979117
2047,1,0.17388618,0.23377238,0.5871109788809451
9055,1,0.18812883,0.23354863,0.5721655882301102
9231,1,0.05367139,0.23350732,0.5748289289323488
8783,1,0.20405802,0.2334678,0.5662972104645044
9219,1,0.20672435,0.23297745,0.5639179199603588
360,1,0.024736987,0.23276368,0.45417623058600315
8024,1,0.20069382,0.23140705,0.5750468820963696
3194,1,0.17895705,0.23125009,0.5729587930016756
258,1,0.03194226,0.22708103,0.46749970800449314
65,1,0.031656608,0.22699498,0.4620597566013924
9643,1,0.1770401,0.22677585,0.5841836567707834
47,1,0.03354792,0.22513513,0.45132193647426977
36,1,0.027932506,0.22410126,0.4491353434990735
9642,1,0.21467534,0.22387469,0.5805908197281585
1137,1,0.21635231,0.2236559,0.5722259446989343
268,1,0.028216172,0.22322541,0.44651866713837557
421,1,0.019459445,0.22192587,0.4511384157886617
581,1,0.04119341,0.22178899,0.44602296475235215
170,1,0.015013435,0.22157113,0.47852976953957205
657,1,0.2085442,0.2203889,0.5701027985435199
9634,1,0.22265615,0.2198349,0.5754345118494424
