row,votes,corr_to_median,pca_resid,iso_score
8204,0,0.55893624,0.28646567,0.5425810159148329
8578,0,0.72426844,0.28642383,0.4987881751382117
9371,0,0.28218716,0.28640443,0.5433453947558179
6707,0,0.72403955,0.2864003,0.4684998623891739
7829,0,0.48934358,0.28637293,0.5021444556659205
1084,0,0.50041544,0.2861567,0.5067289944989947
7270,0,0.6148795,0.28614935,0.518910065750299
9582,0,0.80696094,0.28603762,0.4094645709818797
820,0,0.51162004,0.28593072,0.47059293195959856
7869,0,0.7953242,0.28589377,0.43736729091241544
6317,0,0.59622717,0.285888,0.5052803951595819
997,0,0.52422595,0.2858777,0.49349167299390617
1369,0,0.46787512,0.28566933,0.5242109013798726
1333,0,0.7766322,0.2855346,0.41542319708568387
5103,0,0.5925461,0.28546387,0.5035506263017794
8686,0,0.6145202,0.28510028,0.5095547342486526
842,0,0.766942,0.2850649,0.45984107818702646
3180,0,0.7633216,0.28486484,0.46676930226031915
8148,0,0.7265271,0.28463557,0.491532063253794
9042,0,0.82092804,0.28452858,0.45713960011273647
4994,0,0.733432,0.28432265,0.42479131646164164
4413,0,0.7795241,0.28423882,0.3999658211785575
1309,0,0.55012155,0.28419462,0.5420032200030372
441,0,0.74187267,0.2841605,0.4492349804620579
2373,0,0.81657904,0.28409442,0.40947161024748585
143,0,0.09129815,0.28406274,0.43243646226785193
144,0,0.09129815,0.28406274,0.43243646226785193
1245,0,0.41188204,0.28394812,0.5243906703205532
5351,0,0.66632307,0.28394476,0.4547334450597756
3332,0,0.71906185,0.28377324,0.44311432192705047
1031,0,0.7697706,0.28366345,0.453758447771609
7855,0,0.5974575,0.2836006,0.4776199478586346
5016,0,0.7634272,0.2835639,0.4725385472098603
8400,0,0.67477787,0.2835566,0.4822421409123123
2822,0,0.60207963,0.28331023,0.45683515503901406
3107,0,0.6544377,0.2832099,0.4952303820060342
863,0,0.658115,0.28319928,0.4716711774207912
9367,0,0.78928894,0.28299543,0.4693627798651198
8101,0,0.81918955,0.28292072,0.39703608824001047
1083,0,0.5287389,0.28288743,0.4793300315478365
1118,0,0.81418467,0.2827546,0.4220897111315669
2244,0,0.50923723,0.2827335,0.47424171509647806
1962,0,0.7840055,0.28266495,0.4086535202436278
7183,0,0.54568636,0.28256863,0.5121222194858076
940,0,0.8076139,0.28247365,0.4203769398129374
6116,0,0.82047796,0.2823359,0.4277594915323209
7526,0,0.55970204,0.28227624,0.5188136887305917
1699,0,0.7051234,0.28226388,0.47681035952156986
6207,0,0.6464582,0.2820914,0.5054773286000567
7678,0,0.72409385,0.2820586,0.4740046665682229
8880,0,0.45575687,0.28196904,0.5132518285069395
3503,0,0.6902798,0.28189307,0.4801820637065743
758,0,0.6804106,0.28165042,0.4902329884820174
6551,0,0.6698685,0.2816332,0.4514250281731358
8632,0,0.7763529,0.2816088,0.41869817781664787
1014,0,0.5834391,0.28158686,0.48116083895436335
4213,0,0.77917075,0.2815786,0.42380299463916354
759,0,0.84581465,0.28127223,0.39671521607177196
6260,0,0.7403433,0.28123933,0.43675116980977907
132,0,0.09358981,0.28123882,0.425128814364843
133,0,0.09358981,0.28123882,0.425128814364843
1290,0,0.77210104,0.28120226,0.45025180798759984
8692,0,0.8083648,0.28116906,0.418378062972084
1096,0,0.49944308,0.2811195,0.48086036586298697
4495,0,0.59528,0.28111184,0.4857165685348569
5097,0,0.85320365,0.2810869,0.4131249003400773
3891,0,0.6893836,0.28107285,0.45615133470014835
5412,0,0.4473344,0.28100133,0.5270679095270817
2236,0,0.6204804,0.28093243,0.5032768463219583
7383,0,0.6274989,0.2808686,0.45244167279533154
6067,0,0.64523566,0.2808488,0.45146366694581413
8153,0,0.79654354,0.2807853,0.45147523345235424
8815,0,0.6951868,0.28078285,0.48505993900327565
7225,0,0.8089982,0.28070506,0.4340367880360941
8939,0,0.6595347,0.28066686,0.48698462895713956
51,0,0.058437116,0.28059188,0.42713365747519616
52,0,0.058437116,0.28059188,0.42713365747519616
9045,0,0.76001155,0.2804641,0.42233591970590995
1555,0,0.56680346,0.28042477,0.5237341182975863
757,0,0.823974,0.28041178,0.4530295321860714
3706,0,0.6441629,0.28032333,0.4551516806132098
1260,0,0.7514402,0.28027,0.4517833014007634
6889,0,0.70044655,0.28025302,0.451866644474346
2168,0,0.5790689,0.2801264,0.48339755506537724
8161,0,0.758197,0.28004956,0.48134078834576216
846,0,0.67948365,0.27998635,0.48594838782120336
409,0,0.08769702,0.27993888,0.4372108678009351
410,0,0.08769702,0.27993888,0.4372108678009351
712,0,0.5521506,0.27990633,0.5015582885215141
8278,0,0.6153282,0.27978528,0.5052424874186894
4276,0,0.8354806,0.2797774,0.43437249632845665
8247,0,0.7718768,0.27976477,0.43487646297230065
907,0,0.6715831,0.27973554,0.4826231551666228
785,0,0.77093124,0.27967843,0.457319277625911
4103,0,0.7054213,0.27955747,0.465815982179692
823,0,0.5292861,0.27931648,0.5481291142555553
8757,0,0.68855804,0.2790817,0.46041206877996926
8382,0,0.6054791,0.27901712,0.5165338814959164
1561,0,0.7843229,0.2789274,0.43505566973014054
7861,0,0.7014365,0.27884004,0.5011387402449056
5365,0,0.6677018,0.27882272,0.4771011966534647
665,0,0.04810778,0.27865082,0.43056168409961076
666,0,0.04810778,0.27865082,0.43056168409961076
788,0,0.66306984,0.2786481,0.5271760030808473
3395,0,0.7143179,0.27859908,0.47479829269618506
3758,0,0.5880539,0.2784018,0.4997272105004795
7950,0,0.6690196,0.27839607,0.49106123249267863
1202,0,0.71592796,0.27834657,0.4720506317094687
7417,0,0.80102444,0.27834198,0.4176825728016189
8282,0,0.7960906,0.27808934,0.4439461848311354
8652,0,0.80855376,0.2780458,0.4357759920027898
8258,0,0.81769776,0.2780064,0.41479871988316785
3257,0,0.5632612,0.2779656,0.5217433579599032
504,0,0.058662325,0.27795714,0.43941257504828374
505,0,0.058662325,0.27795714,0.43941257504828374
1209,0,0.5306782,0.2778504,0.5459175486465497
8900,0,0.74640507,0.27763405,0.43877658099200323
412,0,0.7920347,0.27761486,0.4095091766237403
8389,0,0.8067225,0.27760172,0.4410093333100737
2986,0,0.56249166,0.27733353,0.52231133373473
7513,0,0.57667387,0.2772841,0.5129480671525448
7794,0,0.7509694,0.277214,0.47990504241912907
9212,0,0.7938677,0.27715507,0.4187388113987659
824,0,0.7058583,0.27711943,0.4635103765675552
5140,0,0.5992765,0.27709025,0.5369054538942852
1273,0,0.55091053,0.2770287,0.4723939001164286
4777,0,0.595272,0.2767982,0.43275061403229426
8515,0,0.5682968,0.27670476,0.49844533535175156
964,0,0.72465587,0.27648953,0.4537212153934115
1642,0,0.70958936,0.27644628,0.5079701184518549
2473,0,0.70378447,0.27628985,0.4640483984788005
6835,0,0.7701189,0.27617648,0.47941287021151324
8671,0,0.11140141,0.27613318,0.44474924539576816
8672,0,0.11140141,0.27613318,0.44474924539576816
308,0,0.7843304,0.27609977,0.42379009193152345
1771,0,0.795082,0.2758676,0.4284917512556961
8388,0,0.5708705,0.27581713,0.5230303734566605
3695,0,0.80708444,0.27579573,0.4070686246268936
7367,0,0.7776543,0.27576157,0.44893578953688273
1395,0,0.7307384,0.2756198,0.4537162082738306
6753,0,0.5137938,0.27561644,0.5159926086393332
739,0,0.8081777,0.27549246,0.4350364885705101
8192,0,0.46774858,0.27547535,0.5031605045978764
5595,0,0.5547714,0.27540886,0.4914288419698069
8774,0,0.63202673,0.2753512,0.44924308273121566
5328,0,0.7500462,0.27529076,0.47662178212119577
155,0,0.0685939,0.27526304,0.42099604963486736
6672,0,0.6712881,0.27521822,0.48737993475592617
7692,0,0.74533063,0.27508166,0.46364996758404575
760,0,0.8385923,0.27504185,0.3774931047097117
2591,0,0.72884244,0.27498555,0.40788920305266047
1591,0,0.7825472,0.27497137,0.42222708405854825
9538,0,0.8000951,0.27495107,0.43178219786227184
1724,0,0.5684633,0.27493814,0.5307492551579327
9017,0,0.30705637,0.2748649,0.49774410210154385
8511,0,0.69757885,0.2747684,0.4956952067518515
7666,0,0.7807598,0.27473047,0.41498633145262587
7617,0,0.76640904,0.2747023,0.4444070084962842
722,0,0.23364915,0.27439722,0.5312602329332692
2701,0,0.85048026,0.27436382,0.3972640801868544
8411,0,0.8339479,0.27417403,0.39143003069936505
9584,0,0.80697274,0.2741337,0.43528837880144394
7816,0,0.46077263,0.27407306,0.5063019437286216
951,0,0.80937445,0.27398425,0.4450673422202924
927,0,0.74886817,0.2739246,0.4602642979730491
6622,0,0.51636624,0.27385327,0.4983533353597284
954,0,0.53941983,0.27379733,0.49275237244292913
3475,0,0.7902958,0.27374598,0.4137883437506834
8620,0,0.7855942,0.27369642,0.4131126626820335
53,0,0.05465997,0.27364108,0.436858211439645
8413,0,0.8311705,0.27350274,0.43349968689247836
304,0,0.84313965,0.27345625,0.39923568302199564
4600,0,0.7454005,0.27340746,0.44846774371615505
8104,0,0.6811201,0.27323836,0.46748651726907037
1353,0,0.73854816,0.27314937,0.46137576464699775
9340,0,0.31660444,0.2731005,0.5041921871102008
5750,0,0.5648117,0.27305695,0.5023062890957639
8717,0,0.7229377,0.27303421,0.41215361949314716
8462,0,0.5333367,0.27256742,0.49688966506509935
4772,0,0.8030951,0.2723437,0.4260165136184492
1401,0,0.5901816,0.27233282,0.49481367527133147
6146,0,0.6825458,0.27197534,0.5007196074527983
6894,0,0.8407272,0.2719265,0.39840639207047335
942,0,0.61994696,0.27191067,0.49085296599354955
9317,0,0.8019052,0.2718817,0.42020647903517855
8804,0,0.7370795,0.27188003,0.4014156219481706
4309,0,0.6850059,0.27178806,0.4521017070554463
9146,0,0.7977129,0.27176854,0.42990115348353003
5855,0,0.50224525,0.27175352,0.4995728277167017
881,0,0.8296671,0.27173546,0.4097809463613639
750,0,0.06137183,0.2717065,0.4255752959697054
751,0,0.06137183,0.2717065,0.4255752959697054
118,0,0.7849945,0.2715436,0.4239010342235928
4171,0,0.6688263,0.2712852,0.46003665752835565
1142,0,0.64903426,0.2712634,0.5199974938830572
9059,0,0.7602632,0.27125567,0.42366361289869986
6283,0,0.74477935,0.27107257,0.45394256673331257
7720,0,0.8355004,0.27106294,0.4377439283193642
516,0,0.76104426,0.27099946,0.4389586054960861
8503,0,0.73267853,0.27098384,0.47406380231268996
7374,0,0.717735,0.27091405,0.4532704553566846
2555,0,0.78050137,0.27080402,0.41570347994715573
535,0,0.7852672,0.2706296,0.40717763685797015
9299,0,0.7698784,0.2705154,0.43942326754724825
9349,0,0.76996505,0.27049437,0.46691247702723465
9419,0,0.27161485,0.27048647,0.5302240932127327
8714,0,0.7645901,0.27038085,0.435621856963115
2567,0,0.80739295,0.27025732,0.4246316990000137
1593,0,0.71693695,0.2702565,0.4360410163287159
1349,0,0.6845485,0.27018034,0.501914007171884
5591,0,0.64827526,0.27012756,0.4182706882539956
510,0,0.04790394,0.27006924,0.42650122240439253
511,0,0.04790394,0.27006924,0.42650122240439253
8517,0,0.78409135,0.2700245,0.4269570215409262
1923,0,0.607082,0.2700156,0.4998083117003162
8234,0,0.7869492,0.26993275,0.40777761226305925
129,0,0.043994445,0.26991895,0.4454931252096557
3708,0,0.7967054,0.26979125,0.4211993142675597
9072,0,0.7360655,0.26978528,0.45224470810964734
9178,0,0.5236589,0.26966003,0.5263332422446984
9362,0,0.8203097,0.26949447,0.44390164987657155
8894,0,0.7342461,0.26943493,0.45540938046252954
2024,0,0.7313682,0.26938266,0.49805130530739417
7736,0,0.769891,0.26938152,0.4657760856939726
8731,0,0.700431,0.26936126,0.46796148638923285
5517,0,0.69930524,0.26928517,0.44166624589694664
4072,0,0.58944213,0.26925263,0.4500809841914965
7189,0,0.8004962,0.2690982,0.4467899435395437
7738,0,0.818312,0.26908165,0.4352128092185096
8976,0,0.7569952,0.26903298,0.44076210370704794
7648,0,0.8017163,0.26893744,0.4467899435395437
7420,0,0.46609136,0.26892704,0.5043686679008887
5468,0,0.8206395,0.2688923,0.42438108427015064
8936,0,0.8764932,0.26880276,0.42242573075273065
8579,0,0.5314822,0.26875868,0.49641039730815684
8328,0,0.56004703,0.26873296,0.500023588735609
1410,0,0.5541885,0.26871967,0.5028937979577092
9400,0,0.07726462,0.26866227,0.42351471749311986
9401,0,0.07726462,0.26866227,0.42351471749311986
1255,0,0.71937263,0.26863942,0.44375806386089683
119,0,0.059299245,0.26862305,0.42446231904240517
120,0,0.059299245,0.26862305,0.42446231904240517
7212,0,0.6370872,0.26859704,0.5194528558497983
1315,0,0.6083369,0.26855654,0.52393581590471
7234,0,0.80879,0.26848722,0.41567653515708974
8552,0,0.65617615,0.2684797,0.46415650772021655
3080,0,0.73403895,0.26847646,0.47600869471227786
6418,0,0.54453427,0.26827586,0.5242593152508607
596,0,0.78465384,0.26825327,0.41263751446893604
9583,0,0.83929574,0.26822612,0.41027186255946496
3365,0,0.8014915,0.2681787,0.40235122837091947
7162,0,0.7301968,0.26811627,0.4897892312709728
346,0,0.04984423,0.26778847,0.46160702645660656
419,0,0.08356698,0.2676987,0.4462830011477014
420,0,0.08356698,0.2676987,0.4462830011477014
9150,0,0.77924,0.26760018,0.47282559872135066
426,0,0.04852604,0.2675047,0.44835371963026394
4587,0,0.73669875,0.26740518,0.4245803736101253
8037,0,0.76033735,0.26735803,0.45518030415927985
9492,0,0.799172,0.26717514,0.45658267127521196
2021,0,0.6855837,0.26710448,0.45699077921515235
8064,0,0.7305347,0.26698145,0.48340159035952524
3643,0,0.66973484,0.26693085,0.5025396521403944
9166,0,0.56403875,0.26687846,0.4906294715413237
7135,0,0.6128511,0.2668478,0.5001087200893464
8979,0,0.771835,0.26682162,0.408932009867625
6879,0,0.7953701,0.26665848,0.4128060553934884
8019,0,0.8806388,0.26663965,0.39686361184753255
431,0,0.051934347,0.26652804,0.4290770032443296
432,0,0.051934347,0.26652804,0.4290770032443296
1234,0,0.51434326,0.26642695,0.47588941957309167
89,0,0.071431786,0.26640436,0.42886987689271466
90,0,0.071431786,0.26640436,0.42886987689271466
7637,0,0.75058734,0.26630083,0.4786400724102657
8484,0,0.48323125,0.26616302,0.503480206936175
2505,0,0.56657064,0.26598895,0.5281387180749858
2569,0,0.7049364,0.26598796,0.4696710136194714
2714,0,0.65356624,0.2657395,0.484422123404637
867,0,0.4670363,0.2657045,0.5344169473328468
7567,0,0.81697774,0.26564017,0.4223265152674973
6849,0,0.6647355,0.2655837,0.4946789332154478
7820,0,0.80006313,0.26541775,0.4091829384320331
9036,0,0.5465526,0.26539692,0.49830925390477454
1220,0,0.06255676,0.2653832,0.4321199285540522
1221,0,0.06255676,0.2653832,0.4321199285540522
6719,0,0.5505229,0.26532045,0.5287631326116923
899,0,0.57359743,0.26526383,0.47391177461422357
888,0,0.5577943,0.2652581,0.5445119011533974
61,0,0.8367621,0.26515988,0.4309589669040192
6522,0,0.62412125,0.26514283,0.4788439884870145
8370,0,0.55207634,0.26508847,0.5118712105484404
8932,0,0.6195072,0.26508817,0.49641080403764903
2284,0,0.8102977,0.26508355,0.3751035782986421
86,0,0.0840061,0.26465657,0.4202110950857784
87,0,0.0840061,0.26465657,0.4202110950857784
8839,0,0.043586656,0.26460716,0.4330541283456647
8840,0,0.043586656,0.26460716,0.4330541283456647
7958,0,0.7749799,0.2646055,0.4187440698149808
341,0,0.04544025,0.2644725,0.43083852244121396
342,0,0.04544025,0.2644725,0.43083852244121396
7217,0,0.62627596,0.26430047,0.4876983918522103
3138,0,0.77406514,0.26425645,0.4114407136386868
742,0,0.686926,0.26424113,0.471600770409149
8688,0,0.7041857,0.2642267,0.4731969163818223
7883,0,0.61280346,0.2641512,0.4954303179936874
2983,0,0.66444,0.26414758,0.5080432968552469
1511,0,0.54523027,0.26397535,0.5097173004192381
6025,0,0.7392364,0.26395598,0.4663302007752231
4301,0,0.76131064,0.2638716,0.4752477164007275
7326,0,0.6654705,0.2635995,0.5035403396714109
500,0,0.82761335,0.26350904,0.40980454350364237
271,0,0.073198214,0.26345938,0.428406833599261
272,0,0.073198214,0.26345938,0.428406833599261
6442,0,0.518039,0.26345712,0.4934177772914825
1379,0,0.7572922,0.26344937,0.4453396821803071
4016,0,0.6265983,0.26343375,0.4638561024565605
357,0,0.043528497,0.26341137,0.44098830245897586
7952,0,0.6773836,0.2634002,0.47526406246533376
3914,0,0.68989766,0.26336414,0.42635893837522226
4743,0,0.79890156,0.26333463,0.4147939914933701
987,0,0.56654197,0.26326597,0.5020480479521267
7878,0,0.7513666,0.26318914,0.47877202006683894
355,0,0.08779608,0.26304176,0.44647415258382334
356,0,0.08779608,0.26304176,0.44647415258382334
7756,0,0.6542306,0.26303396,0.5028137439699804
7593,0,0.74209464,0.26300937,0.48922667656258406
1679,0,0.52851176,0.26283044,0.5104533568884214
1877,0,0.761878,0.26264632,0.4158281093548478
835,0,0.09662364,0.26262465,0.4315592510746799
836,0,0.09662364,0.26262465,0.4315592510746799
8635,0,0.78247416,0.2625906,0.42552449495639105
283,0,0.8519727,0.26259,0.4178340530668502
9409,0,0.7673991,0.2624956,0.4417210932095094
7710,0,0.78761876,0.26249492,0.42005392882103365
1403,0,0.80081856,0.26242858,0.44476847107981204
7082,0,0.61311907,0.2624139,0.5355172517042435
9183,0,0.7858798,0.26234892,0.42261959271473215
886,0,0.55826056,0.2622959,0.4971272100224417
1796,0,0.74015385,0.26219726,0.4390116316788133
3976,0,0.7836842,0.26207888,0.4089322774923556
884,0,0.6572156,0.26207423,0.5123877736178941
889,0,0.6306226,0.26195347,0.46583508432687754
1166,0,0.5902169,0.26184872,0.4626783666334604
784,0,0.52574146,0.26179203,0.5214528680616813
6296,0,0.60806143,0.26178968,0.5072078500423872
8616,0,0.6823337,0.26178664,0.5079270893665138
713,0,0.64070135,0.26175112,0.4901882002375432
1449,0,0.7052525,0.26170975,0.4943992966316622
4669,0,0.7125312,0.2617005,0.4782268341450503
7633,0,0.66775554,0.2616125,0.48318121737849007
8474,0,0.8043994,0.2615989,0.4306914026721013
9136,0,0.8188755,0.26141942,0.4211935252962351
8393,0,0.7799178,0.26134494,0.4392120879081826
8981,0,0.81804544,0.26132807,0.412661622305228
6310,0,0.7402402,0.26126555,0.4744049918267702
8713,0,0.81284255,0.26119235,0.4234149597628722
807,0,0.58978134,0.26118192,0.49329916210315383
1180,0,0.6726526,0.26102325,0.49073997421327725
5921,0,0.677752,0.261,0.4304026567747499
2765,0,0.85718435,0.2608001,0.43578297605567856
4773,0,0.50256497,0.26075917,0.5205314329803961
1886,0,0.63287413,0.26049325,0.5032854005131159
9525,0,0.811133,0.26045424,0.4204105433552741
465,0,0.795392,0.26044396,0.394936097758919
114,0,0.055090927,0.2604047,0.44060547878058814
115,0,0.055090927,0.2604047,0.44060547878058814
816,0,0.60602665,0.26040408,0.5033378782582811
918,0,0.7971319,0.26037693,0.45295564529466964
1464,0,0.52779114,0.26036638,0.5049660430871908
4539,0,0.62791574,0.26036528,0.493039414063292
8070,0,0.582916,0.26034456,0.5119766055336622
6341,0,0.6184583,0.2603257,0.49950393240383617
3463,0,0.72374296,0.26030415,0.45749194891505984
8585,0,0.6550783,0.26029128,0.487694478683114
9240,0,0.8326189,0.26026508,0.4340728424936717
9128,0,0.32839856,0.2602646,0.4895429211022135
9124,0,0.6853595,0.2602016,0.47856327432976903
5028,0,0.57473606,0.26005274,0.5217621620019615
4608,0,0.6760489,0.26002815,0.471733655443865
965,0,0.49282962,0.25996846,0.5061060357653697
2006,0,0.7230912,0.259961,0.46620981438338666
1143,0,0.75558764,0.25993901,0.4137959282259721
8120,0,0.80988467,0.25988397,0.40417771848611755
8445,0,0.23555848,0.25987574,0.5430984137144684
554,0,0.7903331,0.25983077,0.4099717011503454
8032,0,0.78029513,0.2598255,0.41771254553964965
2754,0,0.70660675,0.2596999,0.4620304739647266
3302,0,0.7129178,0.25967264,0.45979189258300074
8964,0,0.74926174,0.25949204,0.4813022273785313
865,0,0.77003956,0.25942704,0.41589650343914786
9491,0,0.8175152,0.25930178,0.419943368252548
3640,0,0.78278685,0.25922182,0.4016465814422347
2735,0,0.73675084,0.25914982,0.48011503166202507
9298,0,0.8043966,0.25908646,0.4214436864619132
7985,0,0.64540994,0.2590459,0.4536249960332327
1213,0,0.5619774,0.25895393,0.5191924729457977
6947,0,0.8630464,0.25890806,0.4285602393391736
9066,0,0.53207445,0.25884992,0.49188911088762294
197,0,0.07140924,0.25873536,0.43415025156903325
198,0,0.07140924,0.25873536,0.43415025156903325
631,0,0.8395976,0.25869855,0.40815156014157106
5125,0,0.667754,0.25863916,0.4276204214952615
8136,0,0.7267384,0.25850117,0.4419933339686384
966,0,0.70694375,0.25849167,0.4813925229465169
948,0,0.6619752,0.25841743,0.4674508531145544
1709,0,0.72648644,0.25820467,0.4670068065451278
1649,0,0.48389983,0.25808516,0.4715940879482994
772,0,0.72784483,0.2580557,0.44580743535111894
6510,0,0.79939145,0.25804344,0.4603342093461458
2125,0,0.7903261,0.25803393,0.44429273239185235
4647,0,0.79067934,0.25797984,0.40405148172120003
367,0,0.07231741,0.25797078,0.42745536616103175
368,0,0.07231741,0.25797078,0.42745536616103175
1076,0,0.5862929,0.2579498,0.5183813002703737
1805,0,0.7218997,0.25778848,0.4680655854840831
7793,0,0.80521774,0.2577682,0.44157687677869645
755,0,0.83389807,0.25773597,0.42065462462995634
1205,0,0.7366982,0.25773245,0.4456144794752317
7260,0,0.74575734,0.25761923,0.3944144499211891
4392,0,0.60629344,0.25755516,0.4573178323492637
1045,0,0.7976635,0.2574798,0.4532250446608772
8415,0,0.63367796,0.25744265,0.5008008310408811
6107,0,0.6707632,0.2574236,0.458735061562086
9179,0,0.80597556,0.2573972,0.3886525459324962
6582,0,0.77629405,0.25737944,0.43238906434448193
1157,0,0.64926416,0.25733685,0.45827065656460564
439,0,0.080209315,0.25732395,0.44973822275953784
440,0,0.080209315,0.25732395,0.44973822275953784
9025,0,0.56988585,0.25729215,0.5293279005244802
7725,0,0.744251,0.257174,0.4489158599958493
8748,0,0.6617532,0.25692925,0.48734076690586003
1882,0,0.62475634,0.2569157,0.49380506375850314
460,0,0.06807244,0.25683475,0.4330559408765312
461,0,0.06807244,0.25683475,0.4330559408765312
7038,0,0.77425206,0.25681075,0.467019454706822
2070,0,0.768268,0.25675946,0.42653457658519384
9037,0,0.82793105,0.25664768,0.4602042757666707
9236,0,0.33793902,0.25664634,0.49043267841987725
632,0,0.092086725,0.2562743,0.43478648196670944
633,0,0.092086725,0.2562743,0.43478648196670944
8988,0,0.79563665,0.2561833,0.4630614647689181
246,0,0.77665615,0.25609416,0.42848919708678884
55,0,0.070158675,0.25601894,0.4256262185280495
56,0,0.070158675,0.25601894,0.4256262185280495
906,0,0.7831606,0.25598592,0.41370672225750604
3146,0,0.6361874,0.25584888,0.5254261198044383
8986,0,0.3376425,0.25568753,0.4932310615394817
582,0,0.7361715,0.25537655,0.44740277755837216
7110,0,0.79302883,0.25536454,0.45712866554196996
8694,0,0.6301282,0.25535735,0.4745563402264437
9177,0,0.32592195,0.25525692,0.4887994138582058
6866,0,0.5989814,0.25523463,0.5216071475025941
8721,0,0.8114188,0.2551786,0.4291362128484184
6658,0,0.6922766,0.25516745,0.48919897629752146
7493,0,0.58783984,0.25511032,0.5206620413792739
783,0,0.5961096,0.2551078,0.4890963873812158
84,0,0.8353119,0.25508216,0.40258618521784567
532,0,0.76967627,0.25503808,0.4529620935791975
8395,0,0.6595073,0.25501063,0.488048776726495
2559,0,0.7923585,0.25491926,0.44860053787091786
3510,0,0.7334987,0.25485265,0.4620557598289756
483,0,0.8080528,0.25485125,0.43468329466496664
1584,0,0.80220175,0.25479752,0.42401952993774117
790,0,0.7636716,0.25465044,0.4678446381264199
7076,0,0.8198744,0.25462097,0.41733736419324186
1053,0,0.7225952,0.254387,0.45817348687530085
9468,0,0.2216242,0.2542541,0.538312300677572
620,0,0.7682259,0.25424317,0.4500748699012139
4885,0,0.7537651,0.2542385,0.43310773323659657
7592,0,0.67098445,0.25423226,0.44898272151234386
1970,0,0.2408317,0.25415608,0.5329876063905532
956,0,0.8133933,0.25413755,0.404112907065828
7967,0,0.793921,0.25409228,0.44262065481181323
8194,0,0.838805,0.25407982,0.4635169524340201
9214,0,0.19512574,0.25401694,0.5484264922625359
2026,0,0.7100258,0.2540147,0.41943070098437235
2670,0,0.58056754,0.2539993,0.5290186098732759
6694,0,0.19508263,0.25396132,0.5484264922625359
203,0,0.83086056,0.25388035,0.4211090213817378
344,0,0.79174757,0.25375465,0.4075299023898899
3222,0,0.55139405,0.25375453,0.4963962245251157
935,0,0.75676364,0.2536963,0.46313748056702325
9030,0,0.7835674,0.25362056,0.4431457080720178
1132,0,0.8355847,0.25351217,0.43335125948186265
864,0,0.58660984,0.25344497,0.49870989589435566
1440,0,0.77353406,0.25328735,0.4801847567965853
1396,0,0.84073925,0.2532609,0.44736453951194954
4216,0,0.64053965,0.25322154,0.5108207313765409
806,0,0.8001986,0.2532208,0.43420977011288187
5657,0,0.60479915,0.25313282,0.45199368245764987
8519,0,0.8167561,0.25310695,0.4751041120878577
6443,0,0.723187,0.2531037,0.4651758112135269
949,0,0.8017419,0.2530438,0.4210361114164373
7632,0,0.7467453,0.25296786,0.45702493670798644
549,0,0.057920825,0.25270352,0.4390696855586964
550,0,0.057920825,0.25270352,0.4390696855586964
8832,0,0.80328643,0.25260532,0.4545206851463003
8202,0,0.75089103,0.252457,0.47852483393012957
4474,0,0.24417186,0.25231168,0.536146082569574
6869,0,0.59253895,0.25226453,0.4678482564788557
7172,0,0.8166969,0.252172,0.4233955619939013
7891,0,0.82185924,0.2521637,0.3909806254186909
8338,0,0.8140263,0.2520356,0.41734783430318173
2709,0,0.7757486,0.2519698,0.44423490560757456
1680,0,0.8304237,0.2519409,0.43665054747189763
4226,0,0.73558605,0.25190744,0.44693972982335034
803,0,0.08209346,0.25189558,0.43202518104448656
804,0,0.08209346,0.25189558,0.43202518104448656
4368,0,0.75224733,0.25186327,0.42802034047064885
183,0,0.8568258,0.25184855,0.41605223790954093
7492,0,0.57033694,0.25176188,0.5069356974317447
8710,0,0.077973336,0.25157908,0.443724205085423
8711,0,0.077973336,0.25157908,0.443724205085423
495,0,0.078168355,0.2514879,0.43329211406918444
496,0,0.078168355,0.2514879,0.43329211406918444
7814,0,0.558223,0.25147042,0.4755199855152581
427,0,0.08057351,0.2514267,0.43380242396451296
428,0,0.08057351,0.2514267,0.43380242396451296
7387,0,0.83816576,0.25138965,0.4518090609231348
1116,0,0.8018401,0.2513636,0.41037132990324177
902,0,0.49465927,0.25127965,0.5146145341831287
1135,0,0.5841464,0.25125748,0.5077305050900279
9375,0,0.3351384,0.2512241,0.4857147140486954
853,0,0.57527673,0.25118142,0.4743667154381942
7554,0,0.6860237,0.25115106,0.4597529904588914
998,0,0.6435932,0.25112852,0.5141386557930481
1624,0,0.7808459,0.2510035,0.4087284231166213
6328,0,0.7692114,0.25097656,0.46075706401622635
216,0,0.78788346,0.25084108,0.4515577952495789
3111,0,0.58204144,0.25066075,0.5259421525437873
8003,0,0.7088394,0.250605,0.45838119493527896
8679,0,0.808046,0.25056085,0.4215164230597271
389,0,0.8723552,0.25055602,0.3859748458128021
730,0,0.079788245,0.25051317,0.4292981579153898
731,0,0.079788245,0.25051317,0.4292981579153898
7557,0,0.7950996,0.2505079,0.4229774599515439
9616,0,0.800319,0.25048092,0.418799886427308
8354,0,0.6085621,0.25044757,0.48202668786908404
9383,0,0.8363868,0.25041586,0.4020443205191242
8786,0,0.725306,0.25038886,0.4621774338909284
7782,0,0.8204123,0.25018755,0.4191367494657785
6619,0,0.67538655,0.250131,0.47562538443789104
1181,0,0.6315225,0.24966024,0.48662869324341307
8659,0,0.7149669,0.2495911,0.4962976885269608
2577,0,0.675733,0.24945094,0.4914842591453558
4805,0,0.7944044,0.24942684,0.412266111577261
