feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean,masking_ratio,masking_label,source_dir,method_id,method_label
direct_binned,bins1024_auc,svm,100,0.64125,0.0915355275608118,0.5317799522822884,0.0789261989787671,0.5948809986309986,0.6467195767195767,0.4,40%,fewshot_results_0.4,direct_binned|bins1024_auc|svm,Direct 1024 AUC + SVM
direct_binned,bins1024_auc,xgboost,100,0.5720833333333334,0.0992492511852383,0.4800296617114358,0.0805626484601461,0.5507955361631832,0.5923280423280423,0.4,40%,fewshot_results_0.4,direct_binned|bins1024_auc|xgboost,Direct 1024 AUC + XGBOOST
direct_binned,bins2048_auc,logreg,100,0.6154166666666666,0.0851763783692331,0.5178695964818997,0.0836804148608904,0.5886894940571411,0.6631216931216932,0.4,40%,fewshot_results_0.4,direct_binned|bins2048_auc|logreg,Direct 2048 AUC + LOGREG
direct_binned,bins2048_auc,svm,100,0.6516666666666667,0.0941096263582447,0.540855892479267,0.0817114179480861,0.5974126799126799,0.66005291005291,0.4,40%,fewshot_results_0.4,direct_binned|bins2048_auc|svm,Direct 2048 AUC + SVM
direct_binned,bins2048_auc,xgboost,100,0.5870833333333334,0.0913821341644221,0.4916963305570654,0.0711953045217633,0.5595193371443371,0.6082275132275132,0.4,40%,fewshot_results_0.4,direct_binned|bins2048_auc|xgboost,Direct 2048 AUC + XGBOOST
foundation_backbone,mae_flatten,logreg,100,0.6354166666666666,0.084664245769891,0.5275483416950977,0.0749387628610131,0.5813473563473563,0.6361111111111112,0.4,40%,fewshot_results_0.4,foundation_backbone|mae_flatten|logreg,MAE embeddings + LOGREG
foundation_backbone,mae_flatten,svm,100,0.6245833333333334,0.0970407758487577,0.5189659269421777,0.0827674313682324,0.5802301124801125,0.6166137566137566,0.4,40%,fewshot_results_0.4,foundation_backbone|mae_flatten|svm,MAE embeddings + SVM
foundation_backbone,mae_flatten,xgboost,100,0.61375,0.083302814276843,0.5130184399562642,0.0701996824374661,0.5746307072557072,0.6210582010582011,0.4,40%,fewshot_results_0.4,foundation_backbone|mae_flatten|xgboost,MAE embeddings + XGBOOST
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.6254166666666666,0.0972213203421372,0.5215754015354748,0.0762283225992647,0.5926277518777519,0.6257407407407407,0.4,40%,fewshot_results_0.4,prototype_head|mae_embeddings|prototype_mahalanobis_support_anova,MAE prototype head
direct_binned,bins1024_auc,logreg,100,0.6070833333333333,0.0810406415201795,0.5125429856528658,0.0791483259000374,0.5843494653494653,0.6673809523809524,0.5,50%,fewshot_results_0.5,direct_binned|bins1024_auc|logreg,Direct 1024 AUC + LOGREG
direct_binned,bins1024_auc,svm,100,0.64125,0.0915355275608118,0.5317799522822884,0.0789261989787671,0.5948809986309986,0.6467195767195767,0.5,50%,fewshot_results_0.5,direct_binned|bins1024_auc|svm,Direct 1024 AUC + SVM
direct_binned,bins1024_auc,xgboost,100,0.5720833333333334,0.0992492511852383,0.4800296617114358,0.0805626484601461,0.5507955361631832,0.5923280423280423,0.5,50%,fewshot_results_0.5,direct_binned|bins1024_auc|xgboost,Direct 1024 AUC + XGBOOST
direct_binned,bins2048_auc,logreg,100,0.6154166666666666,0.0851763783692331,0.5178695964818997,0.0836804148608904,0.5886894940571411,0.6631216931216932,0.5,50%,fewshot_results_0.5,direct_binned|bins2048_auc|logreg,Direct 2048 AUC + LOGREG
direct_binned,bins2048_auc,svm,100,0.6516666666666667,0.0941096263582447,0.540855892479267,0.0817114179480861,0.5974126799126799,0.66005291005291,0.5,50%,fewshot_results_0.5,direct_binned|bins2048_auc|svm,Direct 2048 AUC + SVM
direct_binned,bins2048_auc,xgboost,100,0.5870833333333334,0.0913821341644221,0.4916963305570654,0.0711953045217633,0.5595193371443371,0.6082275132275132,0.5,50%,fewshot_results_0.5,direct_binned|bins2048_auc|xgboost,Direct 2048 AUC + XGBOOST
foundation_backbone,mae_flatten,logreg,100,0.63125,0.098454492213596,0.5240480349010075,0.0723285507134275,0.6029144281644282,0.6127513227513228,0.5,50%,fewshot_results_0.5,foundation_backbone|mae_flatten|logreg,MAE embeddings + LOGREG
foundation_backbone,mae_flatten,svm,100,0.61125,0.0928971212702084,0.5143236706512337,0.0662447907084521,0.6083839771339771,0.5919047619047619,0.5,50%,fewshot_results_0.5,foundation_backbone|mae_flatten|svm,MAE embeddings + SVM
foundation_backbone,mae_flatten,xgboost,100,0.5833333333333334,0.0856168611523468,0.4865791075521137,0.0670699731294644,0.569675558918206,0.5670105820105821,0.5,50%,fewshot_results_0.5,foundation_backbone|mae_flatten|xgboost,MAE embeddings + XGBOOST
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.6470833333333332,0.0885281109646898,0.5410733020112838,0.0689448272925517,0.6210353072853073,0.6342592592592592,0.5,50%,fewshot_results_0.5,prototype_head|mae_embeddings|prototype_mahalanobis_support_anova,MAE prototype head
