epoch,split,lr,loss,balanced_loss,masked_loss,unmasked_loss,jigsaw_loss,coverage_loss,masked_loss_norm,unmasked_loss_norm,jigsaw_loss_norm,coverage_loss_norm,peak_weight_mean,jigsaw_token_accuracy,mask_ratio
11,train,0.0003,2.1073013020203253,2.1073013020203253,0.0013991555229305485,1.1437650029432664e-05,4.609585995096797,0.0,1.0104439242538314,0.973285392795443,0.9995288373108937,0.0,1.075947623081806,0.10459849265124231,0.4005776170657889
11,val,0.0003,2.2319898264748708,2.2319898264748708,0.0015841258594134291,3.912710955741464e-06,4.578082953180585,0.0,1.2005711527807372,0.37770193974886623,0.9936484917998314,0.0,1.0770117065736227,0.1273991417671953,0.40151444716112955
12,train,0.0002999951495796209,2.0919190730749224,2.0919190730749224,0.0013710566516547994,8.94632168409661e-06,4.598012763823094,0.0,0.9970759699964737,0.9541261567663184,0.9994304856377332,0.0,1.0759557122072296,0.10774262436569539,0.4003251559798493
12,val,0.0002999951495796209,2.118493669799396,2.118493669799396,0.001515340563076149,2.8263989528503382e-06,4.588030925818852,0.0,1.0867510959506035,0.33352535404264927,0.9983900242618152,0.0,1.0770117065736227,0.1256936996110848,0.40220424107142855
13,train,0.0002999805986332205,2.0488504321051284,2.0488504321051284,0.0014359098316207863,8.878450617506095e-06,4.59114901153496,0.0,0.9539107117684967,0.9523660513852209,0.9997031146100819,0.0,1.0759982121899523,0.10997360984840736,0.40201399598955573
13,val,0.0002999805986332205,2.375773004123143,2.375773004123143,0.001630228927492031,3.394158596847774e-06,4.571478962898254,0.0,1.3311404149447168,0.4850121598158564,0.996131389268807,0.0,1.0770117065736227,0.12923921857561385,0.4012533522077969
14,train,0.00029995634810498883,2.088561303947004,2.088561303947004,0.0013600528178080882,6.130625057152828e-06,4.5752690597499965,0.0,0.9943820768674927,0.9526632944030078,0.9989128984143382,0.0,1.0759630652286547,0.1137113973431523,0.3987902449652753
14,val,0.00029995634810498883,2.092468246817589,2.092468246817589,0.001346211765069581,2.510492413827186e-06,4.564074686595371,0.0,1.0489019336444991,0.4411790706217289,0.9994483888149261,0.0,1.0770117065736227,0.1304423620126077,0.40132649721843855
15,train,0.0002999223995685079,2.058870672110485,2.058870672110485,0.0012474212171133992,8.65621027086625e-06,4.572103761236764,0.0,0.9604738730218912,0.9847434086917227,0.9999224618411385,0.0,1.0759960717684485,0.11492892551849776,0.40035646726197727
15,val,0.0002999223995685079,2.366369347487177,2.366369347487177,0.0014561085533517013,3.3671568157192918e-06,4.541119660649981,0.0,1.3123891752745425,0.5920959689787456,0.9947705683963639,0.0,1.0770117065736227,0.13586661938045705,0.39950077129261835
16,train,0.0002998787552266496,2.072247250197714,2.072247250197714,0.0011910634878041398,5.113347509652133e-06,4.556313078499696,0.0,0.9764377029754656,0.9612412439333484,0.9996854227219997,0.0,1.0759948021627863,0.11945584556714302,0.399009205167069
16,val,0.0002998787552266496,2.5558567281280244,2.5558567281280244,0.0015844993332783425,2.580028718414594e-06,4.5621788586889,0.0,1.5015783203499657,0.5346477217972279,1.0008136640701975,0.0,1.0770117065736227,0.13351876395089285,0.39812893367239405
17,train,0.0002998254179114328,2.0923806744306077,2.0923806744306077,0.001289962715471389,4.578334378065072e-06,4.549935509805722,0.0,0.9972970028629218,0.9553283196393685,0.9995508405125194,0.0,1.0759855289630291,0.120266463624255,0.3999001541479821
17,val,0.0002998254179114328,1.9310542749507087,1.9310542749507087,0.0009946204752070895,1.809467215301603e-06,4.592536747455597,0.0,0.8762236551514694,0.45297529601625036,1.009533098765782,0.0,1.0770117065736227,0.1310576485203845,0.39959716796875
18,train,0.0002997623910838393,2.062684441361192,2.062684441361192,0.0011417957872670193,5.414716745164264e-06,4.541532061025166,0.0,0.9614870983923497,1.0154251695481116,0.9996548353823845,0.0,1.0759625338652743,0.12309642844403271,0.39856734337293515
18,val,0.0002997623910838393,2.4074695919241225,2.4074695919241225,0.001297813285158814,4.243476057906394e-06,4.592700225966317,0.0,1.3006223919136184,0.9569280030471938,1.0111543972577368,0.0,1.0770117065736227,0.13272088659661158,0.40452842095068525
19,train,0.00029968967883358983,2.1564215528590798,2.1564215528590798,0.0011114361142580953,9.750943500048094e-06,4.535417738516769,0.0,1.0294678558683181,1.2659429150712864,1.0003594071875772,0.0,1.0759582337777176,0.12474054585925132,0.39768668554823494
19,val,0.00029968967883358983,2.0358796886035373,2.0358796886035373,0.0011935876069141418,4.577985724349024e-06,4.5437866023608615,0.0,1.0102636558668954,0.26868104056588243,0.9987479480249541,0.0,1.0770117065736227,0.1348891787763153,0.3995351642370224
20,train,0.00029960728587887794,2.016373749271102,2.016373749271102,0.0010397334125272996,4.845695026037677e-06,4.521542363102661,0.0,0.9513167652046733,0.6688346321540029,0.9981735172293111,0.0,1.0759871401594359,0.12835236281290183,0.39934158672666337
20,val,0.00029960728587887794,2.1318741887807846,2.1318741887807846,0.000991163695808999,3.6628700204996027e-06,4.584964122091021,0.0,1.0204461610742979,0.9521882257291249,1.0162092298269272,0.0,1.0770117065736227,0.1365422143467835,0.40030197852424215
21,train,0.0002995152175660644,2.104451288022268,2.104451288022268,0.0010110439209062856,6.476368314849624e-06,4.506223270176772,0.0,1.0056113539255254,0.995000640773987,0.9993398697386943,0.0,1.0759979267291424,0.13245798974828335,0.4018666358004771
21,val,0.0002995152175660644,2.136049176965441,2.136049176965441,0.0011131924511573743,1.976209235619665e-06,4.506506724017007,0.0,1.0841880685516767,0.5003778482122081,1.001823322049209,0.0,1.0770117065736227,0.14926017288650786,0.39610411652496885
22,train,0.00029941347986933015,2.076789368963028,2.076789368963028,0.0010964028229790786,4.278490641482909e-06,4.492099248774918,0.0,0.9743119663989063,1.0263790053904325,0.999839495383036,0.0,1.075974637082874,0.13607075102126118,0.39928115363078265
22,val,0.00029941347986933015,2.349320043410574,2.349320043410574,0.0013067746746985773,1.8725832424999162e-06,4.560761443206242,0.0,1.2941446134022303,0.4055174488042082,1.0146236951862062,0.0,1.0770117065736227,0.14145624078810215,0.40314883259790285
23,train,0.00029930207939028844,2.097164012391471,2.097164012391471,0.0009970757021827649,4.444593490602264e-06,4.488253525019761,0.0,0.9949758242598563,1.022430559578498,0.9999451305834167,0.0,1.0759208025953695,0.13733489029610638,0.4020788081558296
23,val,0.00029930207939028844,2.100646721465247,2.100646721465247,0.0010337398011220752,4.326727491843485e-06,4.440179535320827,0.0,1.0314624751252788,0.8114165195396968,0.9880426004528999,0.0,1.0770117065736227,0.16126148296254023,0.40057130849787165
24,train,0.0002991810233575568,2.0690686109354677,2.0690686109354677,0.0010525385542217258,2.841051728750644e-06,4.469977280484187,0.0,0.9870000474923395,0.8366212618992468,0.9984064438952459,0.0,1.0759598246604338,0.14173856317462408,0.402673504144087
24,val,0.0002991810233575568,2.0117205572979793,2.0117205572979793,0.0009694143757639852,1.1514844777999706e-06,4.447242098195212,0.0,0.9703132605978421,0.4459179235356195,0.9968154983861106,0.0,1.0770117065736227,0.1614242736250162,0.3989935980311462
25,train,0.00029905031962628776,2.072675112117032,2.072675112117032,0.001005596576144735,2.879095382829165e-06,4.454528716647571,0.0,0.9717094811356121,1.01460980005863,0.9995046509220996,0.0,1.0760043030897064,0.1456134060706793,0.400917662232446
25,val,0.00029905031962628776,2.152698742491858,2.152698742491858,0.0009783545886291125,2.131241507592157e-06,4.450175889900753,0.0,1.077275379960026,0.7570079756634576,0.9997225872107914,0.0,1.0770117065736227,0.16095785104802676,0.3978179448417255
26,train,0.00029890997667765903,2.09846798507622,2.09846798507622,0.0009548431442478346,2.847180256327445e-06,4.449122356192413,0.0,1.0003337627569122,0.9840972629363227,0.9997244928984365,0.0,1.075999530441558,0.1471223018629134,0.3991394864871363
26,val,0.00029890997667765903,2.050497163619314,2.050497163619314,0.0009164171403556663,1.5567206535901538e-06,4.472280408654894,0.0,0.9865095274788993,0.5804090271038669,1.0059467160276003,0.0,1.0770117065736227,0.15763985152755464,0.4013119653931686
27,train,0.0002987600036183235,2.134711065634484,2.134711065634484,0.000996380959686535,3.7398549996359764e-06,4.437955651048053,0.0,1.0156711489630388,1.1944597252548543,0.999593948569533,0.0,1.0759558859427414,0.14987390632052058,0.399776660674356
27,val,0.0002987600036183235,2.503827854990959,2.503827854990959,0.0012625692470464855,2.293150477531266e-05,4.429341810090201,0.0,1.1865852986063277,3.1911319962569644,0.9981293507984706,0.0,1.0770117065736227,0.16520043036767415,0.4001556879707745
28,train,0.000298600410179818,2.063413603423422,2.063413603423422,0.000969947959430048,5.292720320825448e-06,4.455948889522809,0.0,0.9776226844755523,0.8620438614501013,0.9995865300631844,0.0,1.0759932209023446,0.14395438569009036,0.3991510913511028
28,val,0.000298600410179818,1.8932311832904816,1.8932311832904816,0.0008308507354481012,2.0928034802279527e-06,4.405263696398054,0.0,0.8455483870846885,0.5311369842716626,0.9945690993751798,0.0,1.0770117065736227,0.17104681714304856,0.403656005859375
29,train,0.00029843120671793215,2.0881588127580994,2.0881588127580994,0.0009471682865316709,5.313820931829803e-06,4.426165332708658,0.0,0.9847419649496206,1.032771861205721,1.0001396582265605,0.0,1.075961547047568,0.15294398828472258,0.4009715263886302
29,val,0.00029843120671793215,2.03790451160499,2.03790451160499,0.0009545385702430005,1.7319755240155895e-06,4.363078985895429,0.0,1.0216092307652747,0.31878499846373287,0.9844167849847248,0.0,1.0770117065736227,0.1810312122106552,0.3972628153860569
30,train,0.000298252404212036,2.0683580150518717,2.0683580150518717,0.0009475019153556265,2.9503407553126755e-06,4.408378188385557,0.0,0.9856674582968913,0.842037764365363,0.9984867767902768,0.0,1.0759722106659892,0.15718879186519058,0.3984633372770831
30,val,0.000298252404212036,2.4229798018932343,2.4229798018932343,0.0012470597762980365,1.2326019986273553e-06,4.338526785373688,0.0,1.391818171100957,0.4552192586873259,0.9856396647436279,0.0,1.0770117065736227,0.18691556421773775,0.39960007422736715
31,train,0.0002980640142643679,2.10843298841485,2.10843298841485,0.0008864897683590668,2.3481731247634525e-06,4.396451695617539,0.0,1.0181252797355567,0.9059290927354531,0.9997147891018957,0.0,1.0759589533100213,0.1602215959352228,0.399238894338565
31,val,0.0002980640142643679,2.042419963649341,2.042419963649341,0.0010107937310489693,8.946385118438879e-07,4.351125027452197,0.0,1.0037609876266547,0.4887526328010218,0.9897837223751205,0.0,1.0770117065736227,0.1892369889787265,0.40168931760958265
32,train,0.00029786604909928175,2.0829025325219193,2.0829025325219193,0.0009125259565502706,2.621534356737842e-06,4.384655024438696,0.0,0.9799208972486145,1.0367657160010573,0.9993050606261454,0.0,1.0759635206829807,0.1629631829368694,0.4008867888974502
32,val,0.00029786604909928175,1.954079806804657,1.954079806804657,0.0008448360656205166,1.7474029212800296e-06,4.307397510324206,0.0,0.893117389508656,0.7802451221006257,0.9829379181776728,0.0,1.0770117065736227,0.19292967660086496,0.39895726793578695
33,train,0.00029765852156245334,2.072920769319406,2.072920769319406,0.0008638436347977029,2.3151555122509274e-06,4.38008488026435,0.0,0.9781339189931416,0.9508555638415931,0.9997012938619194,0.0,1.0760116796322468,0.16464147185530897,0.40042215532251535
33,val,0.00029765852156245334,2.0338797569274902,2.0338797569274902,0.0008464428444442872,1.46280807403595e-06,4.303533034665244,0.0,0.9711663877325398,0.7932393476366997,0.9833894520998001,0.0,1.0770117065736227,0.1944894034947668,0.4054400734603405
34,train,0.0002974414451200471,2.1253602558187303,2.1253602558187303,0.0008670699521909664,3.386146450047247e-06,4.373094868766887,0.0,1.0200374967046917,1.0557564059982385,0.9997471097873465,0.0,1.0759760536955076,0.1655209939843336,0.40012984345312075
34,val,0.0002974414451200471,2.059105027999197,2.059105027999197,0.0009193705445795786,3.661247689024094e-06,4.284816265106201,0.0,0.9372401689844472,1.4162775299378805,0.9802371061273983,0.0,1.0770117065736227,0.19813380177531922,0.40219552176339285
35,train,0.0002972148338578423,2.048255528569756,2.048255528569756,0.0008899893208653269,4.062341413332576e-06,4.380702251810664,0.0,0.9484451077711422,0.9911403714808648,1.0006963805767453,0.0,1.0759595317156325,0.16199154704140975,0.3996391535607154
35,val,0.0002972148338578423,1.9895982657160078,1.9895982657160078,0.0007928516559851621,1.0831535683613375e-06,4.289424700396402,0.0,0.971909259046827,0.3950693926640919,0.9781820720859936,0.0,1.0770117065736227,0.19717788696289062,0.3945302814245224
36,train,0.00029697870248031897,2.087390723784408,2.087390723784408,0.0008396882978330613,2.7620550275920496e-06,4.351519199764782,0.0,0.9993730358478734,0.9004331897994328,0.9979743551245719,0.0,1.0759708410955866,0.17018329976920055,0.4018986039364819
36,val,0.00029697870248031897,1.9912607158933366,1.9912607158933366,0.0007858169041615579,1.2241426909603042e-06,4.283497486795698,0.0,0.9395175113209656,0.6586872828858239,0.9858744772417205,0.0,1.0770117065736227,0.2031657506844827,0.40162925102881025
37,train,0.0002967330663097039,2.073534665086344,2.073534665086344,0.0008015127589189,1.7939904005227377e-06,4.333803117007952,0.0,0.9705511161831997,1.037354616306288,0.999248091148154,0.0,1.0759657835211989,0.17475893852956625,0.39954412491332253
37,val,0.0002967330663097039,2.0179160109588077,2.0179160109588077,0.0007119960324156896,1.8900396919921799e-06,4.270620482308524,0.0,0.948817426604884,0.8282088860869408,0.9862777058567319,0.0,1.0770117065736227,0.202848737261125,0.39810326003602575
38,train,0.00029647794128497614,2.0945245043579237,2.0945245043579237,0.0007898038000780922,3.643662443150768e-06,4.3357914360114815,0.0,0.9978612685417381,0.9677796560953551,0.9998852658699446,0.0,1.0759701408078317,0.17503035335797365,0.39949004171675095
38,val,0.00029647794128497614,1.9490985508475984,1.9490985508475984,0.0006878015966711766,1.2068262488388167e-06,4.2379023517881125,0.0,0.9160330976758685,0.538349589066846,0.979230498628957,0.0,1.0770117065736227,0.210922755833183,0.40264989488891195
39,train,0.00029621334396083294,2.114655127439798,2.114655127439798,0.0007753301150324199,2.024041893467342e-06,4.3120445606419855,0.0,1.0192395790810007,0.9636603107366861,0.9990495082508822,0.0,1.0759657225801271,0.17965338329028654,0.40008670826663884
39,val,0.00029621334396083294,1.9290122794253486,1.9290122794253486,0.0007173673974258625,1.7193546670211748e-06,4.238628728049142,0.0,0.8576600450490203,0.8771046708737101,0.9836417692048209,0.0,1.0770117065736227,0.20959051831492356,0.3946756028703281
40,train,0.00029593929150661545,2.0480757753945253,2.0480757753945253,0.0007882448691914418,2.109806847470016e-06,4.30654030530442,0.0,0.9554610365976667,0.931953722853297,0.9994193657631297,0.0,1.075994108824452,0.18104191939659717,0.4013658737922463
40,val,0.00029593929150661545,2.2449088458503996,2.2449088458503996,0.0008478355874623438,1.1700101428654567e-06,4.219858927386148,0.0,1.1847724063055856,0.7826143513832774,0.9818750098347664,0.0,1.0770117065736227,0.21415843654956138,0.40239315958959715
41,train,0.00029565580170519477,2.117961688426578,2.117961688426578,0.0007689370119353263,1.9752344623781117e-06,4.295778287365832,0.0,1.0058207072217369,1.1213389727299523,1.000007082795883,0.0,1.0759441676161214,0.18308710350316737,0.40110771966087444
41,val,0.00029565580170519477,2.0122375168970654,2.0122375168970654,0.0007379462315709263,1.2815340986500296e-06,4.237026785101209,0.0,0.9808702692389488,0.4553187553371702,0.9858353819165911,0.0,1.0770117065736227,0.21088706143200397,0.39856296139104025
42,train,0.00029536289295181776,2.085931357246878,2.085931357246878,0.0007347800984776123,3.2905493324530566e-06,4.302608808594434,0.0,0.9898021393559974,0.9581955723431078,1.0003096576228805,0.0,1.0759860710178255,0.18229964048071293,0.4010479435525133
42,val,0.00029536289295181776,1.9885180124214716,1.9885180124214716,0.0007116236774891149,9.548189428950797e-07,4.202777666704995,0.0,0.9747864194214344,0.3724468084318297,0.9764869106667382,0.0,1.0770117065736227,0.2176955390189375,0.39578683035714285
43,train,0.0002950605842529138,2.0626160237821227,2.0626160237821227,0.0007937385394204525,2.5529153732460215e-06,4.281483357262719,0.0,0.9788502430702004,0.8538024234397529,0.9983855349600582,0.0,1.0759666890841428,0.18597791186897208,0.3998655584628272
43,val,0.0002950605842529138,1.9695720779044288,1.9695720779044288,0.0006505122619273607,1.268644211904757e-06,4.196664673941476,0.0,0.900092115359647,0.8722513307418142,0.9822548489485469,0.0,1.0770117065736227,0.21620371990970202,0.4031764439174107
44,train,0.00029474889522486093,2.108368712155808,2.108368712155808,0.0007120016143989285,1.638837560964151e-06,4.2633419849412855,0.0,0.9969805647439486,1.1176613106855897,0.999622018882512,0.0,1.0760223587532214,0.1896420329675546,0.4016772352259255
44,val,0.00029474889522486093,1.9485622176102229,1.9485622176102229,0.0006593972429982387,1.7719637120145698e-06,4.177388693605151,0.0,0.9023638846618789,0.6677438898810318,0.9794239401817322,0.0,1.0770117065736227,0.22238940293235437,0.4063323491386005
45,train,0.0002944278460927137,2.0688828614795156,2.0688828614795156,0.0006972261225009095,1.4455735595220176e-06,4.25862391005717,0.0,0.9790275259937407,0.9036317999587465,0.9994921596060954,0.0,1.0759913782367792,0.19074542813771508,0.40154695390585826
45,val,0.0002944278460927137,2.6578739838940755,2.6578739838940755,0.0006802260608570318,1.2280144192443134e-05,4.156453038964953,0.0,0.9969376330929143,6.84168467777116,0.9767678922840527,0.0,1.0770117065736227,0.2253719209028142,0.40136524981686045
46,train,0.00029409745768889015,2.0855560634168273,2.0855560634168273,0.0007704135184249352,2.001596477316423e-05,4.277970726714541,0.0,0.9909761888831186,0.9471966667526773,0.9998602054578841,0.0,1.0759982308999305,0.1857046768937945,0.39883732140866096
46,val,0.00029409745768889015,1.915626163993563,1.915626163993563,0.0006146603923947883,1.015928929299597e-06,4.15191171850477,0.0,0.900611582079104,0.38697197873677525,0.9763173865420478,0.0,1.0770117065736227,0.2271343714424542,0.40552145349127905
47,train,0.0002937577514518203,2.101552897504627,2.101552897504627,0.0006724806255013619,1.5268827985488363e-06,4.231189650805007,0.0,1.0125414483215778,0.9023588067212982,0.9987755653034945,0.0,1.0759943606073012,0.19576569289102683,0.3998132269211414
47,val,0.0002937577514518203,1.8639693153756005,1.8639693153756005,0.0006134005000473865,9.362679804780782e-07,4.141074112483433,0.0,0.8311434638287339,0.5361760950514248,0.9792082522596631,0.0,1.0770117065736227,0.22873945108481816,0.3996519057878426
48,train,0.0002934087494245552,2.0878199162504596,2.0878199162504596,0.0006468454575544064,1.5743263992541131e-06,4.223813619314288,0.0,0.9872313310212618,1.0083682681412975,0.9997517557422142,0.0,1.0760517654932134,0.19731709434579842,0.39805234908523046
48,val,0.0002934087494245552,2.148724521909441,2.148724521909441,0.0005655951411297012,7.002534431421736e-06,4.136498536382403,0.0,0.7993933313659259,3.701018716607775,0.9792293118579047,0.0,1.0770117065736227,0.2280386971043689,0.4016258604824543
49,train,0.00029305047425333603,2.064240807375031,2.064240807375031,0.0006858327474566218,1.726920112664038e-06,4.22088261890839,0.0,0.9707840635637531,0.9371695236507552,0.9997397899093114,0.0,1.0759602924098883,0.1975273234694528,0.4000917443245516
49,val,0.00029305047425333603,1.9606578371354513,1.9606578371354513,0.0005856281168235,9.458859894704931e-07,4.127198364053454,0.0,0.9242193060261863,0.5825607478618622,0.9781824478081295,0.0,1.0770117065736227,0.231250581198505,0.40308925083705355
50,train,0.0002926829491861255,2.120525204012747,2.120525204012747,0.000643331662573196,2.3786583374754063e-06,4.213051612067115,0.0,1.0053355001547946,1.1540222957797115,0.9997874640028573,0.0,1.0759775798951563,0.19879258500888208,0.4001399155689462
50,val,0.0002926829491861255,2.0165529059512273,2.0165529059512273,0.0006314557265016317,2.663893474570094e-06,4.130851694515774,0.0,0.9613493670310292,0.7521092795899936,0.9799926057457924,0.0,1.0770117065736227,0.2305199456002031,0.39933607301541735
51,train,0.0002923061980710982,2.0739034927479354,2.0739034927479354,0.0006870242380464007,1.9354255545348038e-06,4.209257698914396,0.0,1.001561571129769,0.7306825919536197,0.999273670361181,0.0,1.0759657835211989,0.19897321354380637,0.3999531425435447
51,val,0.0002923061980710982,1.9378415857042586,1.9378415857042586,0.0006118754588117424,6.398426149546919e-07,4.110840243952615,0.0,0.9014889832053866,0.5788157715329102,0.9784710364682334,0.0,1.0770117065736227,0.2322111281433276,0.40272788384131025
