family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
masking,mask_metabolights,frozen,2,4,6,107,ok,,0.40186915887850466,0.43917624521072796,0.395714108757587,0.41193177674282916,0.492721330956625,0.43917624521072796,0.6003294523148174,"[[17, 2, 5], [32, 18, 4], [17, 4, 8]]"
masking,mask_metabolights,frozen,2,5,6,107,ok,,0.411214953271028,0.38761174968071516,0.3737404411561715,0.4212215040735466,0.42674710910005026,0.38761174968071516,0.601060796541483,"[[4, 3, 17], [3, 24, 27], [6, 7, 16]]"
masking,mask_metabolights,frozen,2,6,6,107,ok,,0.3364485981308411,0.38984674329501917,0.3386729050594597,0.3217461247619105,0.4783096667154638,0.38984674329501917,0.5539567028659377,"[[10, 2, 12], [5, 9, 40], [12, 0, 17]]"
masking,mask_metabolights,frozen,2,7,6,107,ok,,0.42990654205607476,0.3901128139633887,0.37319865319865325,0.4360577740016992,0.4227371756783522,0.3901128139633887,0.5656913466126898,"[[11, 7, 6], [22, 31, 1], [18, 7, 4]]"
masking,mask_metabolights,frozen,2,8,6,107,ok,,0.5794392523364486,0.4947318007662836,0.49614864033468686,0.550738797293894,0.5328947368421052,0.4947318007662836,0.6931492688022386,"[[9, 10, 5], [6, 45, 3], [4, 17, 8]]"
masking,mask_metabolights,frozen,2,9,6,107,ok,,0.40186915887850466,0.37851213282247764,0.3685946220192795,0.406136644902488,0.3759018759018759,0.37851213282247764,0.5590946476499097,"[[5, 9, 10], [10, 24, 20], [6, 9, 14]]"
masking,mask_metabolights,frozen,2,10,6,107,ok,,0.48598130841121495,0.4643997445721584,0.46235959770321616,0.5069059125500908,0.4790293040293041,0.4643997445721584,0.6424640436154939,"[[11, 3, 10], [5, 30, 19], [12, 6, 11]]"
masking,mask_metabolights,frozen,5,1,15,98,ok,,0.6020408163265306,0.5138260432378079,0.5145220468103778,0.595062586012064,0.5193362193362193,0.5138260432378079,0.6979878388558882,"[[7, 4, 10], [8, 42, 1], [7, 9, 10]]"
masking,mask_metabolights,frozen,5,2,15,98,ok,,0.3979591836734694,0.3612008906126553,0.36479744284622334,0.41713953874232623,0.382051282051282,0.3612008906126553,0.5226963348946185,"[[6, 6, 9], [4, 25, 22], [10, 8, 8]]"
masking,mask_metabolights,frozen,5,3,15,98,ok,,0.41836734693877553,0.39923148746678155,0.39851190476190473,0.4338010204081633,0.41105970053338475,0.39923148746678155,0.588995891550424,"[[8, 7, 6], [4, 24, 23], [9, 8, 9]]"
