family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
classical,logistic_regression,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0,0,27
classical,svm_rbf,0.8571428571428571,0.8,0.8181818181818182,1.0,0.9,0.9925925925925926,0.9958810051402642,9,6,0,27
classical,xgboost,0.9285714285714286,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353,0.9925925925925926,0.9960739794711697,15,0,3,24
foundation,frozen,0.8333333333333334,0.7962962962962963,0.8333333333333334,0.9259259259259259,0.8771929824561403,0.9135802469135803,0.9551916149273352,10,5,2,25
foundation,unfreeze_last_1,0.8095238095238095,0.7777777777777777,0.8275862068965517,0.8888888888888888,0.8571428571428571,0.9185185185185185,0.9582666662376806,10,5,3,24
foundation,unfreeze_last_2,0.9285714285714286,0.9148148148148147,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.9827160493827161,0.9900144807305116,13,2,1,26
foundation,unfreeze_last_3,0.9761904761904762,0.9814814814814814,1.0,0.9629629629629629,0.9811320754716981,0.9975308641975309,0.9986772486772486,15,0,1,26
