feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean,masking_ratio,masking_label,support_per_class,source_dir,method_id,method_label,rank_accuracy_within_setting
foundation_backbone,mae_flatten,svm_C1p0,100,0.5660000000000001,0.0938011364464908,0.5059667695876486,0.0820917645186917,0.5586895897789861,0.5650757575757576,0.2,20%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4,foundation_backbone|mae_flatten|svm_C1p0,MAE embeddings + SVM_C1P0,6
foundation_backbone,mae_flatten,logreg_C0p1,100,0.5653333333333334,0.0935543319097501,0.5044080874957514,0.0817737171846065,0.5531686875502665,0.5642297979797979,0.2,20%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4,foundation_backbone|mae_flatten|logreg_C0p1,MAE embeddings + LOGREG_C0P1,7
foundation_backbone,mae_flatten,xgboost_depth2,100,0.5453333333333333,0.0951718865580656,0.4842706354098362,0.0866309951432175,0.5373858909694823,0.5434343434343434,0.2,20%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4,foundation_backbone|mae_flatten|xgboost_depth2,MAE embeddings + XGBOOST_DEPTH2,8
direct_binned,bins2048_auc,xgboost_depth2,100,0.535,0.0917928424547683,0.4861386427325013,0.0854238461050071,0.5373627677723283,0.5759722222222222,0.2,20%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4,direct_binned|bins2048_auc|xgboost_depth2,Direct 2048 AUC + XGBOOST_DEPTH2,9
direct_binned,bins1024_auc,xgboost_depth2,100,0.5326666666666666,0.0872294599068762,0.4826102044345068,0.0794788006911175,0.5326628618417721,0.5681502525252525,0.2,20%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4,direct_binned|bins1024_auc|xgboost_depth2,Direct 1024 AUC + XGBOOST_DEPTH2,10
direct_binned,bins2048_auc,svm_C1p0,100,0.6516666666666667,0.0941096263582447,0.540855892479267,0.0817114179480861,0.5974126799126799,0.66005291005291,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,direct_binned|bins2048_auc|svm_C1p0,Direct 2048 AUC + SVM_C1P0,1
direct_binned,bins1024_auc,svm_C1p0,100,0.64125,0.0915355275608118,0.5317799522822884,0.0789261989787671,0.5948809986309986,0.6467195767195767,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,direct_binned|bins1024_auc|svm_C1p0,Direct 1024 AUC + SVM_C1P0,2
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.6383333333333333,0.0839372059664517,0.5327377388593568,0.0653909958654629,0.6106317571317572,0.6405820105820106,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,prototype_head|mae_embeddings|prototype_mahalanobis_support_anova,MAE prototype head,3
direct_binned,bins2048_auc,logreg_C0p1,100,0.6154166666666666,0.0851763783692331,0.5178695964818997,0.0836804148608904,0.5886894940571411,0.6631216931216932,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,direct_binned|bins2048_auc|logreg_C0p1,Direct 2048 AUC + LOGREG_C0P1,4
direct_binned,bins1024_auc,logreg_C0p1,100,0.6070833333333333,0.0810406415201795,0.5125429856528658,0.0791483259000374,0.5843494653494653,0.6673809523809524,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,direct_binned|bins1024_auc|logreg_C0p1,Direct 1024 AUC + LOGREG_C0P1,5
foundation_backbone,mae_flatten,xgboost_depth2,100,0.6041666666666666,0.091842500474335,0.4980568010521391,0.0643006721442915,0.5729827256077256,0.5899470899470899,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,foundation_backbone|mae_flatten|xgboost_depth2,MAE embeddings + XGBOOST_DEPTH2,6
foundation_backbone,mae_flatten,logreg_C0p1,100,0.6020833333333333,0.084248967995491,0.5032651395400688,0.0672378700795948,0.5780499777999778,0.5923809523809525,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,foundation_backbone|mae_flatten|logreg_C0p1,MAE embeddings + LOGREG_C0P1,7
foundation_backbone,mae_flatten,svm_C1p0,100,0.5933333333333334,0.0829367668478459,0.5017621280639429,0.0660663331407696,0.5838351000851001,0.6025925925925926,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,foundation_backbone|mae_flatten|svm_C1p0,MAE embeddings + SVM_C1P0,8
direct_binned,bins2048_auc,xgboost_depth2,100,0.5708333333333333,0.0941058994657276,0.478507280834559,0.0738438837747008,0.5539417943167944,0.5927513227513227,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,direct_binned|bins2048_auc|xgboost_depth2,Direct 2048 AUC + XGBOOST_DEPTH2,9
direct_binned,bins1024_auc,xgboost_depth2,100,0.55625,0.0961110746190156,0.4686274274074157,0.0787868851618796,0.5476252989929461,0.5768253968253968,0.2,20%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6,direct_binned|bins1024_auc|xgboost_depth2,Direct 1024 AUC + XGBOOST_DEPTH2,10
foundation_backbone,mae_flatten,logreg_C0p1,100,0.4256410256410256,0.1149593590852665,0.3767443306857337,0.1022288858994175,0.4451826505531568,0.4204636591478696,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,foundation_backbone|mae_flatten|logreg_C0p1,MAE embeddings + LOGREG_C0P1,1
foundation_backbone,mae_flatten,svm_C1p0,100,0.4228205128205128,0.11510340130675,0.3755557430307475,0.1012804931657699,0.4428041029965658,0.417531328320802,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,foundation_backbone|mae_flatten|svm_C1p0,MAE embeddings + SVM_C1P0,2
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.4123076923076923,0.1052282832028162,0.3584391539898832,0.0906800762463121,0.4327717212579048,0.4054553049289891,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,prototype_head|mae_embeddings|prototype_mahalanobis_support_anova,MAE prototype head,3
direct_binned,bins2048_auc,logreg_C0p1,100,0.4076923076923077,0.1160231547396096,0.3577143921380392,0.1134632212210123,0.4097500794044373,0.4278153717627401,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,direct_binned|bins2048_auc|logreg_C0p1,Direct 2048 AUC + LOGREG_C0P1,4
direct_binned,bins1024_auc,logreg_C0p1,100,0.4046153846153846,0.1090648952795117,0.3569971582730175,0.1077146134296702,0.4072003125035269,0.4254051796157059,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,direct_binned|bins1024_auc|logreg_C0p1,Direct 1024 AUC + LOGREG_C0P1,5
direct_binned,bins2048_auc,svm_C1p0,100,0.4005128205128205,0.1105886947628309,0.3539681330579038,0.1110470068510049,0.4039031943022633,0.4235463659147869,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,direct_binned|bins2048_auc|svm_C1p0,Direct 2048 AUC + SVM_C1P0,6
direct_binned,bins1024_auc,svm_C1p0,100,0.3956410256410256,0.1064565075495841,0.3511643023513754,0.1087465659705963,0.4039124129337916,0.4191478696741854,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,direct_binned|bins1024_auc|svm_C1p0,Direct 1024 AUC + SVM_C1P0,7
direct_binned,bins1024_auc,xgboost_depth2,100,0.1538461538461538,0.0,0.0888888888888888,0.0,0.0512820512820512,0.3333333333333332,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,direct_binned|bins1024_auc|xgboost_depth2,Direct 1024 AUC + XGBOOST_DEPTH2,8
direct_binned,bins2048_auc,xgboost_depth2,100,0.1538461538461538,0.0,0.0888888888888888,0.0,0.0512820512820512,0.3333333333333332,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,direct_binned|bins2048_auc|xgboost_depth2,Direct 2048 AUC + XGBOOST_DEPTH2,9
foundation_backbone,mae_flatten,xgboost_depth2,100,0.1538461538461538,0.0,0.0888888888888888,0.0,0.0512820512820512,0.3333333333333332,0.3,30%,1,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1,foundation_backbone|mae_flatten|xgboost_depth2,MAE embeddings + XGBOOST_DEPTH2,10
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.5441666666666667,0.1106256933106022,0.5036667125137388,0.10952431845055,0.5496074335640944,0.5531652421652421,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,prototype_head|mae_embeddings|prototype_mahalanobis_support_anova,MAE prototype head,1
foundation_backbone,mae_flatten,logreg_C0p1,100,0.5122222222222222,0.1227948020556926,0.4651250860439963,0.1208843295432813,0.508608056821392,0.5057464387464388,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,foundation_backbone|mae_flatten|logreg_C0p1,MAE embeddings + LOGREG_C0P1,2
foundation_backbone,mae_flatten,svm_C1p0,100,0.4980555555555556,0.1108481034238854,0.4479523114985139,0.109853999208771,0.4914899972804715,0.4884558404558404,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,foundation_backbone|mae_flatten|svm_C1p0,MAE embeddings + SVM_C1P0,3
direct_binned,bins2048_auc,logreg_C0p1,100,0.485,0.1077942065764335,0.4411251723395651,0.1085909705730768,0.48563031502353,0.510045584045584,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,direct_binned|bins2048_auc|logreg_C0p1,Direct 2048 AUC + LOGREG_C0P1,4
direct_binned,bins1024_auc,logreg_C0p1,100,0.4819444444444444,0.1080797919437847,0.4399515837102449,0.1084965963375563,0.4892656170986255,0.5095071225071225,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,direct_binned|bins1024_auc|logreg_C0p1,Direct 1024 AUC + LOGREG_C0P1,5
direct_binned,bins2048_auc,svm_C1p0,100,0.4769444444444444,0.1177224289190777,0.4368796202938979,0.1155366058608654,0.4758765826231254,0.5003304843304843,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,direct_binned|bins2048_auc|svm_C1p0,Direct 2048 AUC + SVM_C1P0,6
direct_binned,bins1024_auc,svm_C1p0,100,0.4708333333333334,0.1188635943386771,0.4313216041538538,0.1155243979614752,0.4692275307595741,0.4952763532763533,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,direct_binned|bins1024_auc|svm_C1p0,Direct 1024 AUC + SVM_C1P0,7
foundation_backbone,mae_flatten,xgboost_depth2,100,0.4677777777777778,0.1075988077506218,0.4263945044230254,0.1084575047808401,0.4834889847114298,0.4947236467236467,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,foundation_backbone|mae_flatten|xgboost_depth2,MAE embeddings + XGBOOST_DEPTH2,8
direct_binned,bins2048_auc,xgboost_depth2,100,0.4641666666666666,0.1136971093405766,0.4321147272152601,0.113258916856624,0.4978985823148283,0.5000712250712251,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,direct_binned|bins2048_auc|xgboost_depth2,Direct 2048 AUC + XGBOOST_DEPTH2,9
direct_binned,bins1024_auc,xgboost_depth2,100,0.4519444444444444,0.1157057186070285,0.417030619642142,0.1179303501821307,0.4756816354613852,0.4846324786324786,0.3,30%,2,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2,direct_binned|bins1024_auc|xgboost_depth2,Direct 1024 AUC + XGBOOST_DEPTH2,10
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.615,0.0833333333333333,0.5617261902360506,0.0774030598723223,0.6167312039382472,0.6435795454545454,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,prototype_head|mae_embeddings|prototype_mahalanobis_support_anova,MAE prototype head,1
foundation_backbone,mae_flatten,logreg_C0p1,100,0.6073333333333334,0.0858809240103204,0.5499552549405302,0.084268899779002,0.5801053416111466,0.6191287878787878,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,foundation_backbone|mae_flatten|logreg_C0p1,MAE embeddings + LOGREG_C0P1,2
direct_binned,bins2048_auc,svm_C1p0,100,0.6036666666666667,0.0852664668575541,0.5493498412163909,0.081567957452406,0.5956421580966608,0.6404797979797979,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,direct_binned|bins2048_auc|svm_C1p0,Direct 2048 AUC + SVM_C1P0,3
foundation_backbone,mae_flatten,svm_C1p0,100,0.6003333333333333,0.0921735298009119,0.5457769840056887,0.0874622389200659,0.5830613156766408,0.6177967171717171,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,foundation_backbone|mae_flatten|svm_C1p0,MAE embeddings + SVM_C1P0,4
direct_binned,bins1024_auc,svm_C1p0,100,0.6,0.0842208629724275,0.544540420123536,0.0807183304529659,0.5894297963556612,0.6319191919191919,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,direct_binned|bins1024_auc|svm_C1p0,Direct 1024 AUC + SVM_C1P0,5
direct_binned,bins2048_auc,logreg_C0p1,100,0.5943333333333333,0.0918759472034057,0.5435448703579446,0.0878280177170164,0.5922029098639006,0.6477083333333333,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,direct_binned|bins2048_auc|logreg_C0p1,Direct 2048 AUC + LOGREG_C0P1,6
direct_binned,bins1024_auc,logreg_C0p1,100,0.585,0.0913024598215869,0.5367971911261709,0.088142003268355,0.5890262330548708,0.6468181818181818,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,direct_binned|bins1024_auc|logreg_C0p1,Direct 1024 AUC + LOGREG_C0P1,7
foundation_backbone,mae_flatten,xgboost_depth2,100,0.5753333333333334,0.0758964383898833,0.5220402806239953,0.0814262022859034,0.5578739904602908,0.5966287878787879,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,foundation_backbone|mae_flatten|xgboost_depth2,MAE embeddings + XGBOOST_DEPTH2,8
direct_binned,bins2048_auc,xgboost_depth2,100,0.535,0.0917928424547683,0.4861386427325013,0.0854238461050071,0.5373627677723283,0.5759722222222222,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,direct_binned|bins2048_auc|xgboost_depth2,Direct 2048 AUC + XGBOOST_DEPTH2,9
direct_binned,bins1024_auc,xgboost_depth2,100,0.5326666666666666,0.0872294599068762,0.4826102044345068,0.0794788006911175,0.5326628618417721,0.5681502525252525,0.3,30%,4,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4,direct_binned|bins1024_auc|xgboost_depth2,Direct 1024 AUC + XGBOOST_DEPTH2,10
direct_binned,bins2048_auc,svm_C1p0,100,0.6516666666666667,0.0941096263582447,0.540855892479267,0.0817114179480861,0.5974126799126799,0.66005291005291,0.3,30%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6,direct_binned|bins2048_auc|svm_C1p0,Direct 2048 AUC + SVM_C1P0,1
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.65125,0.0830498123077629,0.5498909427574232,0.063964257967688,0.6227701095201096,0.6813492063492064,0.3,30%,6,fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6,prototype_head|mae_embeddings|prototype_mahalanobis_support_anova,MAE prototype head,2
