feature_group,feature_name,classifier,episode,n_train,n_test,status,error,accuracy,macro_f1,macro_precision,macro_recall
foundation_backbone,mae_flatten,svm_C1p0,1,32,110,ok,,0.4636363636363636,0.4107969943335797,0.4131944444444445,0.41714113181504486
foundation_backbone,mae_flatten,logreg_C0p1,1,32,110,ok,,0.4636363636363636,0.3824682674428005,0.3836834733893557,0.3967606970324361
foundation_backbone,mae_flatten,xgboost_depth2,1,32,110,ok,,0.35454545454545455,0.2618785067337316,0.2611525379382522,0.2761494996549344
foundation_backbone,mae_flatten,svm_C1p0,2,32,110,ok,,0.39090909090909093,0.30976692563817976,0.3086229086229086,0.33265398550724634
foundation_backbone,mae_flatten,logreg_C0p1,2,32,110,ok,,0.45454545454545453,0.37529336638870103,0.38621299871299875,0.41015355417529326
foundation_backbone,mae_flatten,xgboost_depth2,2,32,110,ok,,0.44545454545454544,0.3872549019607843,0.4020285270285271,0.40135438233264314
foundation_backbone,mae_flatten,svm_C1p0,3,32,110,ok,,0.42727272727272725,0.37325898738942215,0.37925724637681163,0.37262767425810905
foundation_backbone,mae_flatten,logreg_C0p1,3,32,110,ok,,0.43636363636363634,0.36861645299145296,0.3760066526610644,0.36651354382332646
foundation_backbone,mae_flatten,xgboost_depth2,3,32,110,ok,,0.39090909090909093,0.37172758683396984,0.38557630906768836,0.38254830917874394
foundation_backbone,mae_flatten,svm_C1p0,4,32,110,ok,,0.4636363636363636,0.4007290730757712,0.40510912698412704,0.4041256901311249
foundation_backbone,mae_flatten,logreg_C0p1,4,32,110,ok,,0.5,0.4457890415337224,0.45455820476858344,0.4440131124913733
foundation_backbone,mae_flatten,xgboost_depth2,4,32,110,ok,,0.4727272727272727,0.41157986815291914,0.44211133069828723,0.41301112836438925
foundation_backbone,mae_flatten,svm_C1p0,5,32,110,ok,,0.42727272727272725,0.3401091661961227,0.3629551820728291,0.3463056418219462
foundation_backbone,mae_flatten,logreg_C0p1,5,32,110,ok,,0.41818181818181815,0.3609801971048526,0.3708805168408827,0.36486369910282956
foundation_backbone,mae_flatten,xgboost_depth2,5,32,110,ok,,0.39090909090909093,0.3272498743086979,0.33620448179271706,0.3254723084886128
foundation_backbone,mae_flatten,svm_C1p0,6,32,110,ok,,0.39090909090909093,0.3216155802668472,0.3255253623188406,0.32745643547273984
foundation_backbone,mae_flatten,logreg_C0p1,6,32,110,ok,,0.34545454545454546,0.30399608510448983,0.31072019930715583,0.30509187370600416
foundation_backbone,mae_flatten,xgboost_depth2,6,32,110,ok,,0.38181818181818183,0.33187356928079337,0.34546755884017444,0.32554779158040026
foundation_backbone,mae_flatten,svm_C1p0,7,32,110,ok,,0.36363636363636365,0.27295180151331866,0.27183233433233434,0.27653769841269843
foundation_backbone,mae_flatten,logreg_C0p1,7,32,110,ok,,0.2909090909090909,0.24224803622831645,0.2713603425559947,0.23552881297446512
foundation_backbone,mae_flatten,xgboost_depth2,7,32,110,ok,,0.36363636363636365,0.2820234027130579,0.2903938167096062,0.283234126984127
foundation_backbone,mae_flatten,svm_C1p0,8,32,110,ok,,0.34545454545454546,0.3075788534253975,0.3247379254732196,0.3148076259489303
foundation_backbone,mae_flatten,logreg_C0p1,8,32,110,ok,,0.36363636363636365,0.3376282051282051,0.3561091575922565,0.34786922015182886
foundation_backbone,mae_flatten,xgboost_depth2,8,32,110,ok,,0.35454545454545455,0.33767740698120446,0.35074183209263854,0.3447312801932367
foundation_backbone,mae_flatten,svm_C1p0,9,32,110,ok,,0.42727272727272725,0.3899013169995953,0.39858543417366943,0.3978066770186336
foundation_backbone,mae_flatten,logreg_C0p1,9,32,110,ok,,0.37272727272727274,0.3485810680547523,0.36751089324618735,0.3568409247757074
foundation_backbone,mae_flatten,xgboost_depth2,9,32,110,ok,,0.35454545454545455,0.33951862213907147,0.36371635610766045,0.35576259489302964
foundation_backbone,mae_flatten,svm_C1p0,10,32,110,ok,,0.32727272727272727,0.309672619047619,0.3319940476190476,0.30967477570738444
foundation_backbone,mae_flatten,logreg_C0p1,10,32,110,ok,,0.35454545454545455,0.31879087833886627,0.3428379416282642,0.32690648723257415
foundation_backbone,mae_flatten,xgboost_depth2,10,32,110,ok,,0.2727272727272727,0.2571067821067821,0.2772644927536232,0.2527605244996549
foundation_backbone,mae_flatten,svm_C1p0,11,32,110,ok,,0.37272727272727274,0.30195340962667694,0.30741801437556154,0.3039272774327122
foundation_backbone,mae_flatten,logreg_C0p1,11,32,110,ok,,0.4090909090909091,0.3547008547008547,0.3598988221081244,0.3524952553485162
foundation_backbone,mae_flatten,xgboost_depth2,11,32,110,ok,,0.36363636363636365,0.3025984831013903,0.307518199313865,0.3100414078674948
foundation_backbone,mae_flatten,svm_C1p0,12,32,110,ok,,0.38181818181818183,0.310453003875969,0.3255634824486622,0.3492386991028296
foundation_backbone,mae_flatten,logreg_C0p1,12,32,110,ok,,0.34545454545454546,0.29858867085857005,0.31094471122686757,0.33670850586611456
foundation_backbone,mae_flatten,xgboost_depth2,12,32,110,ok,,0.33636363636363636,0.3083116883116883,0.33679214929214923,0.32753191856452724
foundation_backbone,mae_flatten,svm_C1p0,13,32,110,ok,,0.4,0.3531186977816191,0.3548463252327623,0.35634489302967565
foundation_backbone,mae_flatten,logreg_C0p1,13,32,110,ok,,0.41818181818181815,0.35768044238538016,0.3617753623188406,0.35808100414078675
foundation_backbone,mae_flatten,xgboost_depth2,13,32,110,ok,,0.41818181818181815,0.3646096306685367,0.36926967888604717,0.36110032781228435
foundation_backbone,mae_flatten,svm_C1p0,14,32,110,ok,,0.4090909090909091,0.34719590432553826,0.35767973856209145,0.3415502070393375
foundation_backbone,mae_flatten,logreg_C0p1,14,32,110,ok,,0.41818181818181815,0.3366031571747426,0.3439346926713948,0.33138155624568666
foundation_backbone,mae_flatten,xgboost_depth2,14,32,110,ok,,0.44545454545454544,0.3498674239480463,0.36573450134770885,0.35030624568668045
foundation_backbone,mae_flatten,svm_C1p0,15,32,110,ok,,0.2636363636363636,0.25913332990538873,0.29289849716678984,0.29190389924085575
foundation_backbone,mae_flatten,logreg_C0p1,15,32,110,ok,,0.3181818181818182,0.31736322841333664,0.3742615540487881,0.37353347135955833
foundation_backbone,mae_flatten,xgboost_depth2,15,32,110,ok,,0.2909090909090909,0.2887538735306795,0.32046858133814654,0.29393115942028986
foundation_backbone,mae_flatten,svm_C1p0,16,32,110,ok,,0.38181818181818183,0.306016211032201,0.3291708291708292,0.30715148378191853
foundation_backbone,mae_flatten,logreg_C0p1,16,32,110,ok,,0.4636363636363636,0.40009746588693956,0.40772228246137165,0.4008152173913043
foundation_backbone,mae_flatten,xgboost_depth2,16,32,110,ok,,0.36363636363636365,0.2996277099333176,0.31017471091000504,0.30144711870255353
foundation_backbone,mae_flatten,svm_C1p0,17,32,110,ok,,0.45454545454545453,0.3650453101416816,0.3700973497777224,0.38127587991718426
foundation_backbone,mae_flatten,logreg_C0p1,17,32,110,ok,,0.39090909090909093,0.31787162162162164,0.32157651072124754,0.3167917529330573
foundation_backbone,mae_flatten,xgboost_depth2,17,32,110,ok,,0.4727272727272727,0.3941081784069589,0.3910239820565907,0.4010308833678399
foundation_backbone,mae_flatten,svm_C1p0,18,32,110,ok,,0.38181818181818183,0.3149864024864025,0.33344907407407404,0.30856409592822637
foundation_backbone,mae_flatten,logreg_C0p1,18,32,110,ok,,0.39090909090909093,0.3273193760262726,0.36469555219555216,0.31848473084886125
foundation_backbone,mae_flatten,xgboost_depth2,18,32,110,ok,,0.35454545454545455,0.29111603297649813,0.3003916877755887,0.29264794685990336
foundation_backbone,mae_flatten,svm_C1p0,19,32,110,ok,,0.42727272727272725,0.37659608682164886,0.3847766457680251,0.39357962387853695
foundation_backbone,mae_flatten,logreg_C0p1,19,32,110,ok,,0.4090909090909091,0.35707219653895883,0.3876811594202898,0.38278554175293306
foundation_backbone,mae_flatten,xgboost_depth2,19,32,110,ok,,0.42727272727272725,0.36218080636586575,0.3698257080610022,0.3613052104899931
foundation_backbone,mae_flatten,svm_C1p0,20,32,110,ok,,0.41818181818181815,0.33691731940152375,0.33824300699300697,0.34137767425810905
foundation_backbone,mae_flatten,logreg_C0p1,20,32,110,ok,,0.43636363636363634,0.38017594108019637,0.38450416938789034,0.3815131124913733
foundation_backbone,mae_flatten,xgboost_depth2,20,32,110,ok,,0.4909090909090909,0.43157685226650744,0.43486193700697456,0.43747843340234643
foundation_backbone,mae_flatten,svm_C1p0,21,32,110,ok,,0.34545454545454546,0.29605924526421606,0.31652435167615434,0.30046583850931674
foundation_backbone,mae_flatten,logreg_C0p1,21,32,110,ok,,0.33636363636363636,0.2903765354457141,0.3228130929791271,0.2805383022774327
foundation_backbone,mae_flatten,xgboost_depth2,21,32,110,ok,,0.4,0.34169865198421434,0.36833264774441243,0.3684221877156659
foundation_backbone,mae_flatten,svm_C1p0,22,32,110,ok,,0.36363636363636365,0.33074721380568456,0.3538916256157636,0.33323628364389235
foundation_backbone,mae_flatten,logreg_C0p1,22,32,110,ok,,0.36363636363636365,0.3303768788682582,0.35,0.3342714803312629
foundation_backbone,mae_flatten,xgboost_depth2,22,32,110,ok,,0.38181818181818183,0.30732510100376653,0.3262709137709138,0.3164898205659075
foundation_backbone,mae_flatten,svm_C1p0,23,32,110,ok,,0.4,0.3199662580130502,0.3291170634920635,0.31898076259489305
foundation_backbone,mae_flatten,logreg_C0p1,23,32,110,ok,,0.45454545454545453,0.3531623175586024,0.3547619047619047,0.35796238785369217
foundation_backbone,mae_flatten,xgboost_depth2,23,32,110,ok,,0.4909090909090909,0.374023199023199,0.37711926876013563,0.3807798481711525
foundation_backbone,mae_flatten,svm_C1p0,24,32,110,ok,,0.32727272727272727,0.30475568456700536,0.3214864417989418,0.3091032608695652
foundation_backbone,mae_flatten,logreg_C0p1,24,32,110,ok,,0.34545454545454546,0.32055302925910617,0.34580838900060873,0.332912784679089
foundation_backbone,mae_flatten,xgboost_depth2,24,32,110,ok,,0.38181818181818183,0.34294733044733045,0.3704443100087383,0.3520531400966183
foundation_backbone,mae_flatten,svm_C1p0,25,32,110,ok,,0.4090909090909091,0.311206760789877,0.30833894878706203,0.3164574706694272
foundation_backbone,mae_flatten,logreg_C0p1,25,32,110,ok,,0.4727272727272727,0.36290266106442576,0.3602304558186911,0.3755607315389924
foundation_backbone,mae_flatten,xgboost_depth2,25,32,110,ok,,0.509090909090909,0.38940929142542047,0.4080357142857143,0.39280322636300896
foundation_backbone,mae_flatten,svm_C1p0,26,32,110,ok,,0.5181818181818182,0.41439516439516433,0.421875,0.41847826086956524
foundation_backbone,mae_flatten,logreg_C0p1,26,32,110,ok,,0.5,0.4107057184720856,0.41891339869281047,0.4096683057280883
foundation_backbone,mae_flatten,xgboost_depth2,26,32,110,ok,,0.4818181818181818,0.41362966890538466,0.4194200779727096,0.41661275017253274
foundation_backbone,mae_flatten,svm_C1p0,27,32,110,ok,,0.44545454545454544,0.37909448851327415,0.3824404761904762,0.38040243271221535
foundation_backbone,mae_flatten,logreg_C0p1,27,32,110,ok,,0.43636363636363634,0.3869503256073929,0.399400299850075,0.3875517598343685
foundation_backbone,mae_flatten,xgboost_depth2,27,32,110,ok,,0.44545454545454544,0.4100520373817421,0.4303443867959997,0.41483350586611456
foundation_backbone,mae_flatten,svm_C1p0,28,32,110,ok,,0.42727272727272725,0.343619227994228,0.3423887773732975,0.3466722739820566
foundation_backbone,mae_flatten,logreg_C0p1,28,32,110,ok,,0.43636363636363634,0.3553168635875402,0.3603711369981708,0.3528295376121463
foundation_backbone,mae_flatten,xgboost_depth2,28,32,110,ok,,0.5,0.40063431938431937,0.4080374085117919,0.4062715665976535
foundation_backbone,mae_flatten,svm_C1p0,29,32,110,ok,,0.4636363636363636,0.3751033912324235,0.38319035947712415,0.3921454451345756
foundation_backbone,mae_flatten,logreg_C0p1,29,32,110,ok,,0.39090909090909093,0.3192911594038002,0.32331002331002334,0.3381211180124224
foundation_backbone,mae_flatten,xgboost_depth2,29,32,110,ok,,0.44545454545454544,0.3818917087121434,0.4106953430086845,0.4057863181504486
foundation_backbone,mae_flatten,svm_C1p0,30,32,110,ok,,0.4090909090909091,0.35351223865374815,0.36767331932773106,0.36353735334713594
foundation_backbone,mae_flatten,logreg_C0p1,30,32,110,ok,,0.34545454545454546,0.2746985157699443,0.27194478908188585,0.2896286231884058
foundation_backbone,mae_flatten,xgboost_depth2,30,32,110,ok,,0.39090909090909093,0.3350975423428795,0.3504035709918063,0.35510481366459634
foundation_backbone,mae_flatten,svm_C1p0,31,32,110,ok,,0.3,0.2671911421911422,0.281006006006006,0.2616890959282263
foundation_backbone,mae_flatten,logreg_C0p1,31,32,110,ok,,0.35454545454545455,0.33187842946879087,0.3514297385620915,0.328319099378882
foundation_backbone,mae_flatten,xgboost_depth2,31,32,110,ok,,0.42727272727272725,0.39176130481300625,0.40041666666666664,0.3970626293995859
foundation_backbone,mae_flatten,svm_C1p0,32,32,110,ok,,0.42727272727272725,0.3827333308281037,0.3840544361965359,0.38536275017253274
foundation_backbone,mae_flatten,logreg_C0p1,32,32,110,ok,,0.44545454545454544,0.40561696175123607,0.4109649122807017,0.40813707729468596
foundation_backbone,mae_flatten,xgboost_depth2,32,32,110,ok,,0.4090909090909091,0.367452462912876,0.37372276845961055,0.38052104899930983
foundation_backbone,mae_flatten,svm_C1p0,33,32,110,ok,,0.4,0.33778899240855764,0.3468157768157768,0.33898378191856454
foundation_backbone,mae_flatten,logreg_C0p1,33,32,110,ok,,0.41818181818181815,0.35240090659919887,0.356024531024531,0.35506168046928915
foundation_backbone,mae_flatten,xgboost_depth2,33,32,110,ok,,0.44545454545454544,0.33457264957264954,0.33239850427350426,0.3403963940648723
foundation_backbone,mae_flatten,svm_C1p0,34,32,110,ok,,0.4818181818181818,0.40293984755618417,0.41339394974245136,0.4080184610075915
foundation_backbone,mae_flatten,logreg_C0p1,34,32,110,ok,,0.4909090909090909,0.42398166447079494,0.4289021164021164,0.4224788647342995
foundation_backbone,mae_flatten,xgboost_depth2,34,32,110,ok,,0.4727272727272727,0.4114304812834224,0.42127525252525255,0.40904287439613524
foundation_backbone,mae_flatten,svm_C1p0,35,32,110,ok,,0.34545454545454546,0.3161349632279865,0.32688218390804596,0.32207556935817805
foundation_backbone,mae_flatten,logreg_C0p1,35,32,110,ok,,0.39090909090909093,0.34626290571918966,0.3567614688896153,0.3441489820565907
foundation_backbone,mae_flatten,xgboost_depth2,35,32,110,ok,,0.41818181818181815,0.38157053639488075,0.38358449542660067,0.3864734299516908
foundation_backbone,mae_flatten,svm_C1p0,36,32,110,ok,,0.36363636363636365,0.307819346140883,0.3192669172932331,0.30587905452035885
foundation_backbone,mae_flatten,logreg_C0p1,36,32,110,ok,,0.38181818181818183,0.3284144304353164,0.3356359649122807,0.32865338164251207
foundation_backbone,mae_flatten,xgboost_depth2,36,32,110,ok,,0.4727272727272727,0.3918771780260541,0.39426015473887815,0.3910239820565907
foundation_backbone,mae_flatten,svm_C1p0,37,32,110,ok,,0.509090909090909,0.45624164867920647,0.45612373737373735,0.4579882677708765
foundation_backbone,mae_flatten,logreg_C0p1,37,32,110,ok,,0.42727272727272725,0.42194035150415277,0.44781845919145685,0.44385136300897166
foundation_backbone,mae_flatten,xgboost_depth2,37,32,110,ok,,0.42727272727272725,0.41631629412117216,0.4385857010857011,0.4518741373360939
foundation_backbone,mae_flatten,svm_C1p0,38,32,110,ok,,0.43636363636363634,0.3630855729749906,0.36562427342478493,0.3638716356107661
foundation_backbone,mae_flatten,logreg_C0p1,38,32,110,ok,,0.41818181818181815,0.35332674571805006,0.35868936555435416,0.35449016563146996
foundation_backbone,mae_flatten,xgboost_depth2,38,32,110,ok,,0.4,0.3556730761193323,0.3743727598566308,0.364356884057971
foundation_backbone,mae_flatten,svm_C1p0,39,32,110,ok,,0.39090909090909093,0.3258738832509324,0.3451510721247563,0.33603994133885434
foundation_backbone,mae_flatten,logreg_C0p1,39,32,110,ok,,0.38181818181818183,0.3176377597109304,0.3302584670231729,0.32884748102139405
foundation_backbone,mae_flatten,xgboost_depth2,39,32,110,ok,,0.41818181818181815,0.3783181061042507,0.38874485063232794,0.379690734989648
foundation_backbone,mae_flatten,svm_C1p0,40,32,110,ok,,0.4,0.3551173499702912,0.3576388888888889,0.35708894064872326
foundation_backbone,mae_flatten,logreg_C0p1,40,32,110,ok,,0.4636363636363636,0.43197495865816204,0.43783068783068785,0.4412849378881988
foundation_backbone,mae_flatten,xgboost_depth2,40,32,110,ok,,0.4727272727272727,0.43853126792885827,0.44265873015873014,0.44839113181504486
foundation_backbone,mae_flatten,svm_C1p0,41,32,110,ok,,0.4,0.30948464912280704,0.30892008318478903,0.31889449620427884
foundation_backbone,mae_flatten,logreg_C0p1,41,32,110,ok,,0.39090909090909093,0.3253589963495624,0.33781328320802007,0.3178269496204279
foundation_backbone,mae_flatten,xgboost_depth2,41,32,110,ok,,0.45454545454545453,0.400274252018438,0.41028080342596474,0.40259446169772256
foundation_backbone,mae_flatten,svm_C1p0,42,32,110,ok,,0.44545454545454544,0.36107912010451476,0.37160087719298246,0.36700957556935815
foundation_backbone,mae_flatten,logreg_C0p1,42,32,110,ok,,0.4727272727272727,0.41144563114960897,0.41724637681159416,0.4083850931677019
foundation_backbone,mae_flatten,xgboost_depth2,42,32,110,ok,,0.45454545454545453,0.39669051878354206,0.3970214568040655,0.39796842650103514
foundation_backbone,mae_flatten,svm_C1p0,43,32,110,ok,,0.39090909090909093,0.31109103047386555,0.32554626101452727,0.32273335058661146
foundation_backbone,mae_flatten,logreg_C0p1,43,32,110,ok,,0.4909090909090909,0.35063331680304155,0.3379610655737705,0.37134446169772256
foundation_backbone,mae_flatten,xgboost_depth2,43,32,110,ok,,0.45454545454545453,0.38376398946675444,0.4178321678321678,0.3898593857832988
foundation_backbone,mae_flatten,svm_C1p0,44,32,110,ok,,0.2545454545454545,0.24554256031447763,0.31627090301003347,0.2686658902691511
foundation_backbone,mae_flatten,logreg_C0p1,44,32,110,ok,,0.3,0.2912740078985564,0.38867752313475995,0.30140398550724634
foundation_backbone,mae_flatten,xgboost_depth2,44,32,110,ok,,0.3090909090909091,0.296816721356303,0.3389162561576355,0.3069897342995169
foundation_backbone,mae_flatten,svm_C1p0,45,32,110,ok,,0.4909090909090909,0.42384594559587,0.4290576039028051,0.42512077294685985
foundation_backbone,mae_flatten,logreg_C0p1,45,32,110,ok,,0.4818181818181818,0.42167465656529435,0.42734000607967954,0.42293176328502413
foundation_backbone,mae_flatten,xgboost_depth2,45,32,110,ok,,0.5,0.4389084070761089,0.4467147435897436,0.43938707729468596
foundation_backbone,mae_flatten,svm_C1p0,46,32,110,ok,,0.39090909090909093,0.3415326839110354,0.3506944444444445,0.34216485507246375
foundation_backbone,mae_flatten,logreg_C0p1,46,32,110,ok,,0.41818181818181815,0.3510607609444819,0.3574321971181054,0.3568409247757074
foundation_backbone,mae_flatten,xgboost_depth2,46,32,110,ok,,0.44545454545454544,0.3672659073089733,0.3811321596383751,0.3779546238785369
foundation_backbone,mae_flatten,svm_C1p0,47,32,110,ok,,0.35454545454545455,0.31843574714816913,0.32758962170726874,0.324641994478951
foundation_backbone,mae_flatten,logreg_C0p1,47,32,110,ok,,0.32727272727272727,0.2883923346570992,0.30434782608695654,0.2859946514837819
foundation_backbone,mae_flatten,xgboost_depth2,47,32,110,ok,,0.3181818181818182,0.27969474969474967,0.31050654326516397,0.27417615596963424
foundation_backbone,mae_flatten,svm_C1p0,48,32,110,ok,,0.4,0.3109512734372757,0.3104166666666667,0.31228433402346445
foundation_backbone,mae_flatten,logreg_C0p1,48,32,110,ok,,0.43636363636363634,0.34373409345413825,0.34354575163398693,0.34547532781228435
foundation_backbone,mae_flatten,xgboost_depth2,48,32,110,ok,,0.4909090909090909,0.3226648351648352,0.35189629211368345,0.34332945134575577
foundation_backbone,mae_flatten,svm_C1p0,49,32,110,ok,,0.36363636363636365,0.3170378710033065,0.34573484304268004,0.33787310213940647
foundation_backbone,mae_flatten,logreg_C0p1,49,32,110,ok,,0.36363636363636365,0.3162987016290688,0.3313108460167284,0.32625948930296755
foundation_backbone,mae_flatten,xgboost_depth2,49,32,110,ok,,0.45454545454545453,0.39350261034646417,0.40290015221591247,0.4177773464458247
foundation_backbone,mae_flatten,svm_C1p0,50,32,110,ok,,0.42727272727272725,0.3656702898550725,0.3690763745111571,0.36601751207729466
foundation_backbone,mae_flatten,logreg_C0p1,50,32,110,ok,,0.4,0.3442424728679626,0.35357142857142854,0.35105029330572807
foundation_backbone,mae_flatten,xgboost_depth2,50,32,110,ok,,0.44545454545454544,0.3642934285834822,0.36810984295740395,0.3657694962042788
foundation_backbone,mae_flatten,svm_C1p0,51,32,110,ok,,0.41818181818181815,0.37486982752967407,0.3898212070766419,0.37609989648033126
foundation_backbone,mae_flatten,logreg_C0p1,51,32,110,ok,,0.43636363636363634,0.4072498029944839,0.42283829676071055,0.40924775707384403
foundation_backbone,mae_flatten,xgboost_depth2,51,32,110,ok,,0.39090909090909093,0.365530378321076,0.39444444444444443,0.37019064872325735
foundation_backbone,mae_flatten,svm_C1p0,52,32,110,ok,,0.38181818181818183,0.3318456053750171,0.3458059486285293,0.3356409592822637
foundation_backbone,mae_flatten,logreg_C0p1,52,32,110,ok,,0.4090909090909091,0.3406374754898503,0.3494061108980393,0.3425854037267081
foundation_backbone,mae_flatten,xgboost_depth2,52,32,110,ok,,0.43636363636363634,0.3764394646747588,0.40773809523809523,0.37726449275362317
foundation_backbone,mae_flatten,svm_C1p0,53,32,110,ok,,0.36363636363636365,0.3170332881612835,0.3299082453494218,0.3141821946169772
foundation_backbone,mae_flatten,logreg_C0p1,53,32,110,ok,,0.4090909090909091,0.3751191220703416,0.40049019607843134,0.36994263285024154
foundation_backbone,mae_flatten,xgboost_depth2,53,32,110,ok,,0.42727272727272725,0.39922743256076587,0.43128773638642054,0.39470108695652173
foundation_backbone,mae_flatten,svm_C1p0,54,32,110,ok,,0.41818181818181815,0.3440755462032058,0.3443440617353661,0.34477441338854387
foundation_backbone,mae_flatten,logreg_C0p1,54,32,110,ok,,0.38181818181818183,0.31688278667683706,0.32014492753623186,0.31629572118702554
foundation_backbone,mae_flatten,xgboost_depth2,54,32,110,ok,,0.4090909090909091,0.3346793401944578,0.3355285376561972,0.3339048481711525
foundation_backbone,mae_flatten,svm_C1p0,55,32,110,ok,,0.4,0.3366276683087028,0.34063852813852813,0.3433186680469289
foundation_backbone,mae_flatten,logreg_C0p1,55,32,110,ok,,0.32727272727272727,0.28768795459503477,0.29746503496503496,0.2959907694962043
foundation_backbone,mae_flatten,xgboost_depth2,55,32,110,ok,,0.4090909090909091,0.33392489813462456,0.341765873015873,0.3315433057280883
foundation_backbone,mae_flatten,svm_C1p0,56,32,110,ok,,0.35454545454545455,0.3061510483525888,0.3145053475935829,0.3079386645962733
foundation_backbone,mae_flatten,logreg_C0p1,56,32,110,ok,,0.38181818181818183,0.3353578349944629,0.3438833570412517,0.34158255693581785
foundation_backbone,mae_flatten,xgboost_depth2,56,32,110,ok,,0.42727272727272725,0.3518097643097643,0.36687312312312315,0.3589436680469289
foundation_backbone,mae_flatten,svm_C1p0,57,32,110,ok,,0.36363636363636365,0.29432234432234433,0.29509589247961343,0.2974896480331263
foundation_backbone,mae_flatten,logreg_C0p1,57,32,110,ok,,0.37272727272727274,0.2851190476190476,0.2874534821903243,0.28533687025534854
foundation_backbone,mae_flatten,xgboost_depth2,57,32,110,ok,,0.44545454545454544,0.37299054373522456,0.3749862758014932,0.3717218771566598
foundation_backbone,mae_flatten,svm_C1p0,58,32,110,ok,,0.42727272727272725,0.38734749112154887,0.38981481481481484,0.3950785024154589
