family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
classical,logistic_regression,-,2,1,4,38,ok,,0.7368421052631579,0.7815384615384615,0.7338935574229692,0.7427392009435353,0.9411764705882353,0.64,0.7619047619047619,0.8707692307692309,0.9345358824980516,12,1,9,16
classical,svm_rbf,-,2,1,4,38,ok,,0.8421052631578947,0.7876923076923077,0.8080808080808081,0.833599149388623,0.8275862068965517,0.96,0.8888888888888888,0.1538461538461538,0.5396889353267064,8,5,1,24
classical,xgboost,-,2,1,4,38,ok,,0.34210526315789475,0.5,0.2549019607843137,0.17440660474716202,0.0,0.0,0.0,0.5,0.6578947368421053,13,0,25,0
classical,logistic_regression,-,2,2,4,38,ok,,0.7368421052631579,0.6523076923076924,0.6607142857142857,0.7114661654135338,0.7419354838709677,0.92,0.8214285714285714,0.8276923076923077,0.9236960615313758,5,8,2,23
classical,svm_rbf,-,2,2,4,38,ok,,0.3684210526315789,0.52,0.29846153846153844,0.228502024291498,1.0,0.04,0.07692307692307693,0.09230769230769231,0.4768481638495109,13,0,24,1
classical,xgboost,-,2,2,4,38,ok,,0.34210526315789475,0.5,0.2549019607843137,0.17440660474716202,0.0,0.0,0.0,0.5,0.6578947368421053,13,0,25,0
classical,logistic_regression,-,2,3,4,38,ok,,0.4473684210526316,0.58,0.4145267791636097,0.37073792331158045,1.0,0.16,0.27586206896551724,0.5723076923076924,0.8123372799054204,13,0,21,4
classical,svm_rbf,-,2,3,4,38,ok,,0.7631578947368421,0.8200000000000001,0.7616724738675958,0.7676141573445809,1.0,0.64,0.7804878048780488,0.04615384615384614,0.4639907884763461,13,0,9,16
classical,xgboost,-,2,3,4,38,ok,,0.34210526315789475,0.5,0.2549019607843137,0.17440660474716202,0.0,0.0,0.0,0.5,0.6578947368421053,13,0,25,0
classical,logistic_regression,-,2,4,4,38,ok,,0.9473684210526315,0.96,0.9434523809523809,0.9481516290726817,1.0,0.92,0.9583333333333334,1.0,1.0000000000000002,13,0,2,23
classical,svm_rbf,-,2,4,4,38,ok,,0.6578947368421053,0.74,0.6576576576576576,0.6548127074442863,1.0,0.48,0.6486486486486487,0.012307692307692304,0.4709274332675463,13,0,13,12
classical,xgboost,-,2,4,4,38,ok,,0.34210526315789475,0.5,0.2549019607843137,0.17440660474716202,0.0,0.0,0.0,0.5,0.6578947368421053,13,0,25,0
classical,logistic_regression,-,2,5,4,38,ok,,0.5789473684210527,0.6799999999999999,0.5742296918767507,0.560076662243845,1.0,0.36,0.5294117647058824,0.7938461538461539,0.9099759586576924,13,0,16,9
classical,svm_rbf,-,2,5,4,38,ok,,0.7631578947368421,0.8200000000000001,0.7616724738675958,0.7676141573445809,1.0,0.64,0.7804878048780488,0.046153846153846156,0.46879032900503015,13,0,9,16
classical,xgboost,-,2,5,4,38,ok,,0.34210526315789475,0.5,0.2549019607843137,0.17440660474716202,0.0,0.0,0.0,0.5,0.6578947368421053,13,0,25,0
classical,logistic_regression,-,2,6,4,38,ok,,0.868421052631579,0.8630769230769231,0.8563869992441421,0.8695150574849823,0.9166666666666666,0.88,0.8979591836734694,0.956923076923077,0.9788772946859904,11,2,3,22
classical,svm_rbf,-,2,6,4,38,ok,,0.6842105263157895,0.5938461538461539,0.5928571428571429,0.6537593984962405,0.7096774193548387,0.88,0.7857142857142857,0.1523076923076923,0.5656912405550176,4,9,3,22
classical,xgboost,-,2,6,4,38,ok,,0.34210526315789475,0.5,0.2549019607843137,0.17440660474716202,0.0,0.0,0.0,0.5,0.6578947368421053,13,0,25,0
classical,logistic_regression,-,2,7,4,38,ok,,0.8157894736842105,0.8415384615384616,0.8093189964157705,0.8204112431616677,0.95,0.76,0.8444444444444444,0.8984615384615384,0.9569813193461107,12,1,6,19
