family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_episodes
classical,logistic_regression,-,2,0.7315789473684211,0.14024118520499188,0.7609230769230769,0.11454670115530227,0.711909419236141,0.14759885200189793,0.7198993182527127,0.1609415517542191,0.9308399310781041,0.09996375269263219,0.6679999999999999,0.2571985830270282,0.7372107661219512,0.19903008207427136,0.8495384615384616,0.11892527723221846,0.9312784960432003,0.05257414068874296,11.1,3.0349812373573433,1.9,3.0349812373573433,8.3,6.429964575675705,16.7,6.4299645756757045,10
classical,logistic_regression,-,3,0.7472222222222222,0.16273658518944684,0.7895833333333334,0.15165305697993045,0.7402105652672524,0.16356071404549516,0.7475151324660951,0.16789878487779245,0.9407051282051281,0.13172907957408275,0.6625,0.2064264583721025,0.7621242668637807,0.17939508786207278,0.8600694444444444,0.19367164827974614,0.9331289283604092,0.10178215408106554,11.0,2.1081851067789197,1.0,2.1081851067789192,8.1,4.954235000930461,15.9,4.954235000930461,10
classical,logistic_regression,-,4,0.8647058823529411,0.07362738570791606,0.8905138339920949,0.05217291491040289,0.8578752219481529,0.07260985241111283,0.8680953060244739,0.07106137878569156,0.9810816567109473,0.02452910865195577,0.8173913043478261,0.11738235786270486,0.8868321268310625,0.06849791503799522,0.9853754940711463,0.01677450570002815,0.993014785112317,0.008069789124251114,10.6,0.5163977794943223,0.4,0.5163977794943222,4.2,2.6997942308422114,18.8,2.6997942308422114,10
classical,logistic_regression,-,5,0.8875,0.06620936909196126,0.8990909090909092,0.07614446662745628,0.874208531172977,0.07507622581887673,0.8884094795466624,0.066519336356197,0.9720735785953177,0.06389647448886797,0.8681818181818182,0.09923953268977469,0.912077726836138,0.05532392681946465,0.9622727272727273,0.05500855597529069,0.9866746900481722,0.018721435013206462,9.3,1.6363916944844767,0.7,1.6363916944844767,2.9,2.183269719175042,19.1,2.183269719175042,10
classical,logistic_regression,-,6,0.9199999999999999,0.050184843513938725,0.9333333333333332,0.040675409722291146,0.9107853629747641,0.053480619533154264,0.9220687230331981,0.04815474886295647,0.9852380952380952,0.023777756585490823,0.9,0.07256590127404734,0.9389937631208491,0.04042364707868799,0.9804232804232804,0.03356071490411634,0.9932040846988544,0.011256376878241457,8.7,0.4830458915396482,0.3,0.48304589153964794,2.1,1.5238839267549948,18.9,1.5238839267549946,10
classical,logistic_regression,-,7,0.8928571428571429,0.053239713749995025,0.925,0.037267799624996475,0.8822199643252274,0.056505699179925074,0.8972852336762112,0.05054856644649582,1.0,0.0,0.85,0.07453559924999296,0.9173722594775227,0.042689883387761966,0.98125,0.026841872347344,0.9935876623376624,0.008646850147675248,8.0,0.0,0.0,0.0,3.0,1.4907119849998598,17.0,1.49071198499986,10
classical,logistic_regression,-,8,0.8961538461538462,0.11330026202710618,0.9289473684210525,0.07752123191328314,0.8867884270825448,0.11409396319183412,0.900117625705861,0.10954866525753683,1.0,0.0,0.8578947368421053,0.1550424638265663,0.9156683574330634,0.10493125823285127,0.9691729323308271,0.05774753715853671,0.989647035037707,0.02042546989756768,7.0,0.0,0.0,0.0,2.7,2.94580681270476,16.3,2.9458068127047605,10
classical,logistic_regression,-,9,0.9166666666666666,0.05196746370519362,0.9388888888888889,0.04303314829119354,0.9005512134923899,0.06136209588485259,0.9204971499089145,0.04937254261461635,0.9941176470588236,0.018601633295108118,0.8944444444444445,0.06651216665210356,0.9404430863254392,0.037522248372450225,0.9768518518518519,0.03273642505493276,0.9923841113450248,0.012056084010599674,5.9,0.316227766016838,0.1,0.31622776601683794,1.9,1.1972189997378648,16.1,1.197218999737864,10
classical,logistic_regression,-,10,0.9181818181818182,0.059843689873125765,0.9400000000000001,0.045716139359354015,0.8983142213573903,0.07031269282198076,0.9226167564107447,0.05548421355604291,0.9941176470588236,0.01860163329510812,0.9,0.07867608881466229,0.9428688689552068,0.04343303966469564,0.9882352941176471,0.022866478019001168,0.9968202477069259,0.006016890625576277,4.9,0.31622776601683794,0.1,0.31622776601683794,1.7,1.3374935098492586,15.3,1.3374935098492586,10
classical,logistic_regression,-,11,0.945,0.04377975178854569,0.95625,0.03952847075210474,0.9233575866723809,0.05538120966170454,0.9476405369442077,0.040099123117620275,0.9941176470588236,0.01860163329510812,0.9375,0.05892556509887896,0.9638291704587589,0.03015494874338216,0.9875,0.02305827460539444,0.9972972834967321,0.004881452890988792,3.9,0.31622776601683794,0.1,0.31622776601683794,1.0,0.9428090415820634,15.0,0.9428090415820634,10
