feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.3774603174603175,0.057256758553288024,0.3326880666340494,0.04060618375823644,0.3548060588014692,0.3397391737891738
direct_binned,bins1024_auc,svm_C1p0,100,0.3713492063492063,0.05728980757484982,0.3215870934257047,0.04481149215513408,0.3413361446655995,0.33036005568505566
direct_binned,bins1024_auc,xgboost_depth2,100,0.33682539682539686,0.05827010640257322,0.3012816613184157,0.047139168782853375,0.3316755165513728,0.3134012367262367
direct_binned,bins2048_auc,logreg_C0p1,100,0.37920634920634916,0.05769137093773412,0.3336478221148436,0.04170764609841002,0.3544729779535596,0.34084599197099197
direct_binned,bins2048_auc,svm_C1p0,100,0.3725396825396825,0.05898095681754454,0.32318662620780414,0.046808203536423655,0.3443821557207906,0.33159535742035745
direct_binned,bins2048_auc,xgboost_depth2,100,0.33746031746031746,0.057987276268894154,0.30286800313406304,0.048096533057969314,0.33301951786287554,0.3139198717948718
foundation_backbone,mae_flatten,logreg_C0p1,100,0.3694444444444444,0.057722187109992114,0.3216897896530478,0.04444315523822763,0.3403805370089345,0.3302167832167832
foundation_backbone,mae_flatten,svm_C1p0,100,0.37420634920634915,0.056078473072558255,0.3211788969663145,0.040345397454212145,0.3369922166705782,0.32963006345506346
foundation_backbone,mae_flatten,xgboost_depth2,100,0.35253968253968254,0.06254484229815184,0.30811438841097744,0.049544809509596464,0.32635879163065484,0.31727943537943537
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.4001587301587301,0.06684261046484258,0.343765623764213,0.053692022059797215,0.3589657691375314,0.35269008029008025
