family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
classical,logistic_regression,-,15,0.6352941176470588,0.05995641118204178,0.6020740946045824,0.05460415246514577,0.5757086745813863,0.05997006650715291,0.6571994854971519,0.05211850144969201,0.5867395777203613,0.054758091605328706,0.6020740946045824,0.05460415246514577,0.7836719095725033,0.02711586978908401,10
classical,logistic_regression,-,16,0.6415384615384616,0.09232193622295458,0.6130555555555556,0.08430554284377642,0.5805024635744618,0.08957912584583948,0.6572389516074494,0.07774021719192373,0.5869150862798042,0.08074628273418959,0.6130555555555556,0.08430554284377642,0.7774343434343434,0.0581126781248372,10
classical,logistic_regression,-,17,0.6564516129032258,0.09282565957481831,0.5935897435897436,0.09876228497015674,0.5697516970557811,0.10232258790709892,0.6695832649332943,0.08428653379997662,0.5744750357584922,0.09220357938024859,0.5935897435897436,0.09876228497015674,0.7669622386090803,0.05596348393498992,10
classical,logistic_regression,-,18,0.6627118644067796,0.06160524101032308,0.6106950067476383,0.08216301460194148,0.5778475565138028,0.07894515158034446,0.6785662671050995,0.05364827488105914,0.5809346526105175,0.07826419790653016,0.6106950067476383,0.08216301460194148,0.8061077734502826,0.04802346456584559,10
classical,logistic_regression,-,19,0.6910714285714286,0.06630963067444584,0.629054054054054,0.08600503208187847,0.5902840284297495,0.07633488027499867,0.7090658961239996,0.05127544949802243,0.5907033562253059,0.06602017987057907,0.629054054054054,0.08600503208187847,0.813866446063009,0.054997410014587605,10
classical,logistic_regression,-,20,0.6754716981132075,0.067621031726871,0.6206228956228956,0.08629216644749724,0.5768150514777182,0.07314720675778584,0.6950385691661509,0.05644841554108712,0.5733509467342184,0.06808477671365747,0.6206228956228956,0.08629216644749724,0.7793807013456575,0.08225461641306914,10
classical,logistic_regression,-,21,0.6900000000000001,0.05354126134736335,0.6347619047619049,0.0787611945995891,0.5733712822513681,0.06388059272696214,0.7145698289963606,0.048838952304772094,0.5683286458403336,0.05603858494077463,0.6347619047619049,0.0787611945995891,0.8068544973544973,0.045241367532601176,10
classical,logistic_regression,-,22,0.6914893617021276,0.06038789491463264,0.6266339869281046,0.10645830101551533,0.5591369074821688,0.08671750528644895,0.719970303942857,0.0534048382703871,0.5648580452716938,0.10747617739966901,0.6266339869281046,0.10645830101551533,0.8179752561979503,0.08040465245816925,10
classical,logistic_regression,-,23,0.725,0.0655642318891479,0.7357323232323233,0.0922438527436235,0.640582301817394,0.08079324200558885,0.7505120338792264,0.05914176479631615,0.6151287338840273,0.07560427518786081,0.7357323232323233,0.0922438527436235,0.8383420774634743,0.06726266903336027,10
classical,logistic_regression,-,24,0.6951219512195121,0.08468563681300675,0.6592261904761905,0.14225304924730509,0.5541340491982811,0.1095205546709829,0.7359890428418485,0.06862441056309411,0.5494978166951051,0.09644801444162016,0.6592261904761905,0.14225304924730509,0.8173825085589792,0.08830272236038668,10
classical,svm_rbf,-,2,0.3906542056074766,0.09112349226983493,0.38070987654320987,0.05459284314100946,0.3492049408659921,0.0692080534445065,0.383302682274122,0.09188427808518808,0.3902369287162918,0.050931192620695113,0.38070987654320987,0.05459284314100946,0.4444823134186312,0.04727280740364982,10
classical,svm_rbf,-,3,0.36538461538461536,0.07903094875601252,0.38461463338411656,0.04973827177192008,0.3462897211960679,0.07229456235380798,0.3650389909539796,0.09915116962398858,0.4004853358276973,0.08421152678784254,0.38461463338411656,0.04973827177192008,0.4234232723553041,0.09341641142903342,10
classical,svm_rbf,-,4,0.3831683168316832,0.07350924885956517,0.36446516446516447,0.04442379743265841,0.33517263183893753,0.0524150171594307,0.37868839276397226,0.06892493215092749,0.38913477365044624,0.05680453411147738,0.36446516446516447,0.04442379743265841,0.4295444113858822,0.04805627662808963,10
classical,svm_rbf,-,5,0.3877551020408163,0.05067913069983449,0.36802413273001505,0.028952692627235797,0.3419017411190538,0.03575736696714238,0.3947171899663282,0.05124375391734842,0.37862148995339784,0.04069161539642533,0.36802413273001505,0.028952692627235797,0.5032198354386803,0.09893971584399726,10
classical,svm_rbf,-,6,0.3505263157894737,0.0574517877017434,0.366,0.03734391384462221,0.3358223606340839,0.047990442313559874,0.3605278743152744,0.0695060137954359,0.38176313743401646,0.04789851283959926,0.366,0.03734391384462221,0.4947216931216931,0.11561283364431037,10
classical,svm_rbf,-,7,0.43804347826086953,0.0677933309978812,0.4067132116004296,0.05677717808256589,0.3848658495584004,0.05115186684466935,0.44170272090127244,0.05606776518578491,0.40532246465005317,0.05715895502417012,0.4067132116004296,0.05677717808256589,0.4235227362904329,0.10517368095898817,10
classical,svm_rbf,-,8,0.39775280898876403,0.0697072067363706,0.39755434782608695,0.04490406074909733,0.3645972447468639,0.05722638167905043,0.41174023471838356,0.07657282876126824,0.41142719550252166,0.0502085287815709,0.39755434782608695,0.04490406074909733,0.43977833670295174,0.13032480707505661,10
classical,svm_rbf,-,9,0.436046511627907,0.06231757825896716,0.4191034247354648,0.05058511779566172,0.38427007697053595,0.05399528404047218,0.44216364745139886,0.06503469918982327,0.418331718594504,0.058760288730214924,0.4191034247354648,0.05058511779566172,0.47756528144857474,0.13244709846582073,10
classical,svm_rbf,-,10,0.4554216867469879,0.0786574661676793,0.41545462387853693,0.07089440250371526,0.3980192030000913,0.06733416463295873,0.471705412140076,0.073536741978489,0.4254497662128546,0.056895363034785436,0.41545462387853693,0.07089440250371526,0.5791313888665053,0.11291419566573392,10
classical,svm_rbf,-,11,0.45999999999999996,0.07402139330400817,0.4137037037037037,0.05107591082263572,0.39274829629760016,0.04805414539078041,0.46941581528255866,0.06094158707756959,0.41061828307384574,0.04740058706057292,0.4137037037037037,0.05107591082263572,0.6386008343508344,0.09151821690433831,10
classical,svm_rbf,-,12,0.45584415584415583,0.07019130439401661,0.42089883800410116,0.050564624477015346,0.39136081548157475,0.040397394166065054,0.4723145092986153,0.056831759172793005,0.4171701085417051,0.03370488484996461,0.42089883800410116,0.050564624477015346,0.6081792418753552,0.09338048428918845,10
classical,svm_rbf,-,13,0.4648648648648649,0.08527682570233679,0.4160902405088452,0.05155060286454799,0.40068321437001353,0.053046747802728646,0.4831911830951011,0.07549764156374827,0.4304433668442969,0.04278439671826161,0.4160902405088452,0.05155060286454799,0.6996678554233926,0.050191332698896786,10
classical,svm_rbf,-,14,0.4971830985915493,0.0510205745986748,0.44192343604108314,0.04332576817015406,0.41733560339079867,0.03365480722921723,0.5177016045101672,0.045782680232707575,0.44019685457463054,0.04288082962406499,0.44192343604108314,0.04332576817015406,0.6633701962288043,0.0746048187429993,10
classical,svm_rbf,-,15,0.5235294117647059,0.07694673282489643,0.4542960088691796,0.03800600860277148,0.43294450569149906,0.044961160118067355,0.5471809889818336,0.0628214036501004,0.4635132051657548,0.04048587887561746,0.4542960088691796,0.03800600860277148,0.6808748693777578,0.12431947478395047,10
classical,svm_rbf,-,16,0.4953846153846154,0.08294386305294656,0.4255555555555556,0.06317773826117061,0.3986166993407853,0.05179271045785706,0.5167069761107573,0.07005699524362308,0.42060113597963317,0.04594408201821494,0.4255555555555556,0.06317773826117061,0.7046030303030303,0.06836212614545252,10
