family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
classical,xgboost,-,2,6,6,107,ok,,0.29906542056074764,0.36515538527032776,0.2859967900951507,0.256463736967797,0.41544124884348116,0.36515538527032776,0.52064765986262,"[[10, 2, 12], [19, 5, 30], [12, 0, 17]]"
classical,logistic_regression,-,2,7,6,107,ok,,0.42990654205607476,0.4268305661983822,0.41341269841269845,0.460026702269693,0.48214285714285715,0.4268305661983822,0.5940992810863314,"[[13, 3, 8], [24, 25, 5], [19, 2, 8]]"
classical,svm_rbf,-,2,7,6,107,ok,,0.32710280373831774,0.3482865048957003,0.31574074074074077,0.3349948078920042,0.3625091575091575,0.3482865048957003,0.4441382177489261,"[[13, 6, 5], [24, 16, 14], [19, 4, 6]]"
classical,xgboost,-,2,7,6,107,ok,,0.32710280373831774,0.3685078756917837,0.308061682334577,0.32467216843089164,0.46549214104177467,0.3685078756917837,0.5625919134184466,"[[17, 4, 3], [38, 14, 2], [24, 1, 4]]"
classical,logistic_regression,-,2,8,6,107,ok,,0.5981308411214953,0.5437952320136228,0.5454173173694256,0.5924570049672337,0.5544822409229189,0.5437952320136228,0.7273616325885911,"[[11, 6, 7], [10, 41, 3], [5, 12, 12]]"
classical,svm_rbf,-,2,8,6,107,ok,,0.4953271028037383,0.4349191145168157,0.43150183150183147,0.4946287357502311,0.4455603379563207,0.4349191145168157,0.3903863325819204,"[[5, 6, 13], [4, 35, 15], [6, 10, 13]]"
classical,xgboost,-,2,8,6,107,ok,,0.4766355140186916,0.40075564069816944,0.39617356376512863,0.4589974942542702,0.4291777188328913,0.40075564069816944,0.5711013811886725,"[[7, 11, 6], [15, 38, 1], [7, 16, 6]]"
classical,logistic_regression,-,2,9,6,107,ok,,0.48598130841121495,0.45961047254150705,0.4560855269943029,0.49819274467663544,0.4636692506459948,0.45961047254150705,0.6383280481919671,"[[9, 5, 10], [8, 30, 16], [8, 8, 13]]"
classical,svm_rbf,-,2,9,6,107,ok,,0.38317757009345793,0.3512664963814389,0.31342592592592594,0.3687435098650052,0.3363172274949669,0.3512664963814389,0.5104724311463434,"[[1, 7, 16], [3, 23, 28], [4, 8, 17]]"
classical,xgboost,-,2,9,6,107,ok,,0.37383177570093457,0.4179970200085143,0.3559590792838874,0.35079379496617824,0.4712517529418938,0.4179970200085143,0.5953138613283094,"[[7, 2, 15], [9, 11, 34], [6, 1, 22]]"
