epoch,split,bin_size,lr,loss,token_accuracy,top5_accuracy,neighbor_accuracy,exact_order_accuracy,duplicate_position_rate
1,train,overall,2.9999999999999997e-05,3.2519303405231423,0.2514385685257848,0.37025513242713004,0.2871921419295495,0.0,0.3998765064461884
1,train,2048,2.9999999999999997e-05,3.2519303405231423,0.2514385685257848,0.37025513242713004,0.2871921419295495,0.0,0.3998765064461884
1,val,overall,2.9999999999999997e-05,2.7423793375492096,0.35102965363434385,0.46138799775924,0.38783772768718855,0.0,0.5558442615327381
1,val,2048,2.9999999999999997e-05,2.7423793375492096,0.35102965363434385,0.46138799775924,0.38783772768718855,0.0,0.5558442615327381
2,train,overall,5.9999999999999995e-05,2.704928286941597,0.3634428426021952,0.4807385091289811,0.3962080471986078,0.0,0.3421200602578475
2,train,2048,5.9999999999999995e-05,2.704928286941597,0.3634428426021952,0.4807385091289811,0.3962080471986078,0.0,0.3421200602578475
2,val,overall,5.9999999999999995e-05,2.504017267908369,0.4079221694597176,0.5234404067908015,0.44399297822799,0.0,0.48244997054811506
2,val,2048,5.9999999999999995e-05,2.504017267908369,0.4079221694597176,0.5234404067908015,0.44399297822799,0.0,0.48244997054811506
3,train,overall,8.999999999999999e-05,2.5560527371718744,0.3972025644618834,0.5119377102017937,0.4302511036128741,0.0,0.32970414097533635
3,train,2048,8.999999999999999e-05,2.5560527371718744,0.3972025644618834,0.5119377102017937,0.4302511036128741,0.0,0.32970414097533635
3,val,overall,8.999999999999999e-05,2.4059748351573944,0.4299064518085548,0.5395207479596138,0.4609597825578281,0.0,0.45059833829365076
3,val,2048,8.999999999999999e-05,2.4059748351573944,0.4299064518085548,0.5395207479596138,0.4609597825578281,0.0,0.45059833829365076
4,train,overall,0.00011999999999999999,2.456563795628569,0.41982903595462506,0.5314015206200124,0.45323798354431116,0.0,0.3223567124439462
4,train,2048,0.00011999999999999999,2.456563795628569,0.41982903595462506,0.5314015206200124,0.45323798354431116,0.0,0.3223567124439462
4,val,overall,0.00011999999999999999,2.321541096482958,0.44765121223671095,0.5604761519602367,0.48389156269175665,0.0,0.4469652932787698
4,val,2048,0.00011999999999999999,2.321541096482958,0.44765121223671095,0.5604761519602367,0.48389156269175665,0.0,0.4469652932787698
5,train,overall,0.00015,2.381388423688743,0.4371356503044009,0.5461743273542601,0.4700567544575764,0.0,0.3213035138733184
5,train,2048,0.00015,2.381388423688743,0.4371356503044009,0.5461743273542601,0.4700567544575764,0.0,0.3213035138733184
5,val,overall,0.00015,2.2978048537458693,0.4564654640853405,0.5591982890452657,0.4911198690533638,0.0,0.44749813988095244
5,val,2048,0.00015,2.2978048537458693,0.4564654640853405,0.5591982890452657,0.4911198690533638,0.0,0.44749813988095244
6,train,overall,0.00017999999999999998,2.3228140315667396,0.45123843895480237,0.5577853490418917,0.4838324167803264,0.0,0.319769040779148
6,train,2048,0.00017999999999999998,2.3228140315667396,0.45123843895480237,0.5577853490418917,0.4838324167803264,0.0,0.319769040779148
6,val,overall,0.00017999999999999998,2.2302814977509633,0.4731435626745224,0.5750441774725914,0.5083220952323505,0.0,0.4275328621031746
6,val,2048,0.00017999999999999998,2.2302814977509633,0.4731435626745224,0.5750441774725914,0.5083220952323505,0.0,0.4275328621031746
7,train,overall,0.00020999999999999998,2.2821972733655853,0.4603682034753363,0.5650351213232818,0.49345746917040356,0.0,0.31758600756726457
7,train,2048,0.00020999999999999998,2.2821972733655853,0.4603682034753363,0.5650351213232818,0.49345746917040356,0.0,0.31758600756726457
7,val,overall,0.00020999999999999998,2.2031339406967163,0.47767857142857145,0.5806787886789867,0.5129355777587209,0.0,0.4227885897197421
7,val,2048,0.00020999999999999998,2.2031339406967163,0.47767857142857145,0.5806787886789867,0.5129355777587209,0.0,0.4227885897197421
8,train,overall,0.00023999999999999998,2.246850469187236,0.46859278660184067,0.5721049081584263,0.5026305879178069,0.0,0.3137445697869955
8,train,2048,0.00023999999999999998,2.246850469187236,0.46859278660184067,0.5721049081584263,0.5026305879178069,0.0,0.3137445697869955
8,val,overall,0.00023999999999999998,2.1487408706120084,0.49204605392047335,0.5944223552942276,0.5264350048133305,0.0,0.40798320467509924
8,val,2048,0.00023999999999999998,2.1487408706120084,0.49204605392047335,0.5944223552942276,0.5264350048133305,0.0,0.40798320467509924
9,train,overall,0.00027,2.2122806722273207,0.47613377595161643,0.5809938167242726,0.5122582679906769,0.0,0.30989481151905834
9,train,2048,0.00027,2.2122806722273207,0.47613377595161643,0.5809938167242726,0.5122582679906769,0.0,0.30989481151905834
9,val,overall,0.00027,2.106219389608928,0.49950881195919855,0.6107022730367524,0.5412801110318729,0.0,0.38619752914186506
9,val,2048,0.00027,2.106219389608928,0.49950881195919855,0.6107022730367524,0.5412801110318729,0.0,0.38619752914186506
10,train,overall,0.0003,2.1542668096687763,0.4838438026039055,0.6030991628031025,0.5284162170416571,0.0,0.2971622757847534
10,train,2048,0.0003,2.1542668096687763,0.4838438026039055,0.6030991628031025,0.5284162170416571,0.0,0.2971622757847534
10,val,overall,0.0003,2.0098504658256258,0.5115918357457433,0.6453566774725914,0.5679883201207433,0.0,0.37832205636160715
10,val,2048,0.0003,2.0098504658256258,0.5115918357457433,0.6453566774725914,0.5679883201207433,0.0,0.37832205636160715
11,train,overall,0.0003,2.0926942926885834,0.4913033387318855,0.622932139800803,0.5425439672085202,0.0,0.28551884809417044
11,train,2048,0.0003,2.0926942926885834,0.4913033387318855,0.622932139800803,0.5425439672085202,0.0,0.28551884809417044
11,val,overall,0.0003,1.9552160160882133,0.5187300422361919,0.6694587830986295,0.5835135323660714,0.0,0.37299843439980157
11,val,2048,0.0003,1.9552160160882133,0.5187300422361919,0.6694587830986295,0.5835135323660714,0.0,0.37299843439980157
12,train,overall,0.0002999951495796209,2.0486873794564215,0.49820277482404834,0.6360281494700856,0.5534389890362864,0.0,0.27884844450672647
12,train,2048,0.0002999951495796209,2.0486873794564215,0.49820277482404834,0.6360281494700856,0.5534389890362864,0.0,0.27884844450672647
12,val,overall,0.0002999951495796209,1.9099428419555937,0.5270627949919019,0.6850615005408015,0.594219874058451,0.0,0.35539027622767855
12,val,2048,0.0002999951495796209,1.9099428419555937,0.5270627949919019,0.6850615005408015,0.594219874058451,0.0,0.35539027622767855
13,train,overall,0.0002999805986332205,2.0201870106795443,0.5023170370157524,0.6453992082933674,0.5603195944709094,0.0,0.2737760124719731
13,train,2048,0.0002999805986332205,2.0201870106795443,0.5023170370157524,0.6453992082933674,0.5603195944709094,0.0,0.2737760124719731
13,val,overall,0.0002999805986332205,1.9015123397111893,0.5288686603307724,0.68792724609375,0.5964684869561877,0.0,0.3590717618427579
