family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
foundation,frozen,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.49135802469135803,0.6948664571460579,0,15,0,27
foundation,unfreeze_last_1,0.6190476190476191,0.48148148148148145,0.6341463414634146,0.9629629629629629,0.7647058823529411,0.46172839506172836,0.6662705040172676,0,15,1,26
foundation,unfreeze_last_2,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.5901234567901235,0.7536268514635749,0,15,0,27
foundation,unfreeze_last_3,0.6904761904761905,0.5814814814814815,0.6842105263157895,0.9629629629629629,0.8,0.7061728395061728,0.8428723514451064,3,12,1,26
