family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
classical,logistic_regression,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0,0,27
classical,svm_rbf,0.8095238095238095,0.7333333333333334,0.7714285714285715,1.0,0.8709677419354839,0.9679012345679013,0.9836927175599774,7,8,0,27
classical,xgboost,0.9523809523809523,0.962962962962963,1.0,0.9259259259259259,0.9615384615384616,0.980246913580247,0.9903815453384419,15,0,2,25
foundation,frozen,0.8333333333333334,0.7962962962962963,0.8333333333333334,0.9259259259259259,0.8771929824561403,0.9012345679012346,0.9493698777112625,10,5,2,25
foundation,unfreeze_last_1,0.8333333333333334,0.7962962962962963,0.8333333333333334,0.9259259259259259,0.8771929824561403,0.9111111111111111,0.9521366433880243,10,5,2,25
foundation,unfreeze_last_2,0.9285714285714286,0.9148148148148147,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.980246913580247,0.9887407201974918,13,2,1,26
foundation,unfreeze_last_3,0.9761904761904762,0.9814814814814814,1.0,0.9629629629629629,0.9811320754716981,0.9975308641975309,0.9986772486772486,15,0,1,26
