family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
jigsaw,jigsaw_multibin,unfreeze_last_2,6,0.42105263157894735,0.07923922660095588,0.4076666666666666,0.06446455624873006,0.39353538397457105,0.06440725882634761,0.4321100718720817,0.07587685229449113,0.41831483027473243,0.0642741244749296,0.4076666666666666,0.06446455624873006,0.599773544973545,0.0542578746945167,10
jigsaw,jigsaw_multibin,unfreeze_last_2,8,0.4348314606741573,0.06552701783072802,0.4210245571658615,0.03941008311599787,0.40144774601468436,0.044123029125638945,0.44443289782186896,0.05943332541464684,0.42144526001496435,0.03641803464172004,0.4210245571658615,0.03941008311599787,0.6197068137802683,0.026306897296978573,10
jigsaw,jigsaw_multibin,unfreeze_last_2,10,0.46024096385542174,0.05559022159999446,0.4242624223602484,0.056124095947196334,0.41709372559043245,0.05238898841923849,0.4790105601522,0.05188646059402353,0.4292347848032921,0.045230018184420066,0.4242624223602484,0.056124095947196334,0.6008385831464949,0.042647276762127546,10
jigsaw,jigsaw_multibin,unfreeze_last_2,12,0.44545454545454544,0.05087270838241591,0.4286511733880155,0.05269581014153505,0.4050026602147847,0.048896876871230566,0.46436030548008855,0.048934276623213126,0.422392532375086,0.04707431727404687,0.4286511733880155,0.05269581014153505,0.6130324952914342,0.040553454392475485,10
jigsaw,jigsaw_multibin,unfreeze_last_2,14,0.4788732394366197,0.06899971106431486,0.436391223155929,0.0711119085729573,0.41832501343296435,0.06926081770815329,0.4978135588668261,0.0653069664184174,0.4401333895548506,0.06550597236314584,0.436391223155929,0.0711119085729573,0.6371843676535922,0.043838055307323785,10
jigsaw,jigsaw_multibin,unfreeze_last_2,16,0.4661538461538462,0.07362145300926398,0.43555555555555553,0.053652593814700764,0.40397915602739776,0.044944263300795734,0.492735161381978,0.0617391072577834,0.4356941611796684,0.037981515477625565,0.43555555555555553,0.053652593814700764,0.6375464646464646,0.03750148291081806,10
jigsaw,jigsaw_multibin,unfreeze_last_2,18,0.45593220338983054,0.04408952093813936,0.40094466936572204,0.0387498140869233,0.37947470784356985,0.032794386439701076,0.4941143567565284,0.04412788205941931,0.4137900127702423,0.04006400711105661,0.40094466936572204,0.0387498140869233,0.6283620882490178,0.04035626548271204,10
jigsaw,jigsaw_multibin,unfreeze_last_2,20,0.49056603773584906,0.07388264229226872,0.46296296296296297,0.08242570493043137,0.41217781023619227,0.06507123658172959,0.5281943612460103,0.06627426208884567,0.4343802607082809,0.06000440204757106,0.46296296296296297,0.08242570493043137,0.6681129339765135,0.03963262171124863,10
jigsaw,jigsaw_multibin,unfreeze_last_2,22,0.5425531914893618,0.044005934914861225,0.5087145969498911,0.05727564382271244,0.436848094218423,0.04449468316101225,0.5863868631439584,0.042841716903060545,0.45381901421270665,0.0379762601314463,0.5087145969498911,0.05727564382271244,0.6971606637403311,0.049070032997620805,10
jigsaw,jigsaw_multibin,unfreeze_last_2,24,0.5219512195121951,0.07198680852415823,0.4751488095238095,0.14593124142916308,0.3821088312541416,0.06818474593956071,0.5910406164597847,0.06257704862678179,0.4173559120617944,0.05279948382420787,0.4751488095238095,0.14593124142916308,0.6801035157652805,0.09090972596937534,10
jigsaw,jigsaw_multibin,unfreeze_last_3,2,0.3906542056074766,0.07890911002610623,0.374004895700298,0.06737849425258516,0.3628266560404442,0.06919641601470895,0.4001922496604079,0.07753723834896882,0.38957837516376076,0.057029456522891105,0.374004895700298,0.06737849425258516,0.5435413587129102,0.05471137049517452,10
jigsaw,jigsaw_multibin,unfreeze_last_3,4,0.4118811881188119,0.0464866451792977,0.39127816627816625,0.04584206924115808,0.37340880896210343,0.04748867520490804,0.4180665862668656,0.05008536693112848,0.393097546669947,0.0371096208618726,0.39127816627816625,0.04584206924115808,0.5847944081367831,0.029310798561311798,10
jigsaw,jigsaw_multibin,unfreeze_last_3,6,0.43684210526315786,0.08683767488255845,0.4206666666666667,0.06518350166176172,0.40664276472227456,0.06715129088723593,0.4451031587615962,0.083744223250661,0.42511175354945674,0.06164834802362776,0.4206666666666667,0.06518350166176172,0.6008698412698412,0.05656606072968411,10
jigsaw,jigsaw_multibin,unfreeze_last_3,8,0.4449438202247191,0.07419134390660304,0.4261674718196457,0.048470828841441556,0.40639252799315706,0.05162038662088829,0.45203756998055267,0.06786115057453503,0.42499592485396376,0.04624575235513179,0.4261674718196457,0.048470828841441556,0.621113642662341,0.028867974762863992,10
jigsaw,jigsaw_multibin,unfreeze_last_3,10,0.46024096385542174,0.051053007492596635,0.41895703933747414,0.05123216759783255,0.41421585203333394,0.048298768779890776,0.4780799825467018,0.04780642279019426,0.4253139171002437,0.04451418859129675,0.41895703933747414,0.05123216759783255,0.6010792796672305,0.04863910241739455,10
jigsaw,jigsaw_multibin,unfreeze_last_3,12,0.43896103896103894,0.06616440926248586,0.41936659831396667,0.0458052835387781,0.39756260819509914,0.048168305954498704,0.4573942744374596,0.06251170673701538,0.4157607877463487,0.03780325283339944,0.41936659831396667,0.0458052835387781,0.6105696417714708,0.03929884100081801,10
jigsaw,jigsaw_multibin,unfreeze_last_3,14,0.4859154929577465,0.06971475307473005,0.43277310924369744,0.06810914966965818,0.417844157977163,0.06644614474044006,0.5041965488565785,0.06420384356227744,0.43807013718233295,0.06297869911929581,0.43277310924369744,0.06810914966965818,0.6425333574778918,0.04557564912811756,10
jigsaw,jigsaw_multibin,unfreeze_last_3,16,0.4476923076923077,0.06382504027373158,0.42444444444444446,0.05389175250123454,0.38978247259891696,0.04248334322871596,0.4735596552359535,0.05516910180368085,0.427385337623038,0.035778419442504594,0.42444444444444446,0.05389175250123454,0.6345727272727273,0.03479946357720061,10
jigsaw,jigsaw_multibin,unfreeze_last_3,18,0.48305084745762716,0.05433724311206594,0.4216430499325236,0.046911136015859195,0.4014464102366392,0.04138355559739381,0.5193695892547029,0.054128641088491684,0.4291072721758996,0.04237410958285435,0.4216430499325236,0.046911136015859195,0.6206723876548214,0.026097343545782827,10
jigsaw,jigsaw_multibin,unfreeze_last_3,20,0.5226415094339623,0.07006300599564085,0.48291245791245785,0.08478088217468162,0.43323325247025724,0.06563506216784476,0.5533248114465694,0.06639669441730806,0.4476825256493953,0.06407994019669706,0.48291245791245785,0.08478088217468162,0.6692069391693922,0.0459948351341792,10
jigsaw,jigsaw_multibin,unfreeze_last_3,22,0.5170212765957447,0.06105060770682935,0.4803376906318083,0.06020507617514521,0.41079856380053864,0.04810770742036112,0.5597793967795675,0.06422079668526,0.43160250421968016,0.041986479602244525,0.4803376906318083,0.06020507617514521,0.68804435205544,0.04413330544845233,10
jigsaw,jigsaw_multibin,unfreeze_last_3,24,0.524390243902439,0.07648328342368609,0.488095238095238,0.15704242872710844,0.38639327699574694,0.08267082960814943,0.5887998613798195,0.06764713377394338,0.41787665076681096,0.05805430922054904,0.488095238095238,0.15704242872710844,0.6911558213028801,0.09414701967198538,10
