epoch,split,bin_size,lr,loss,token_accuracy,top5_accuracy,neighbor_accuracy,exact_order_accuracy,duplicate_position_rate
1,train,overall,2.9999999999999997e-05,4.581117817906521,0.11751043894056715,0.20188647899526116,0.13760339028114293,0.0,0.5081277479505325
1,train,256,2.9999999999999997e-05,5.916476561884174,0.013814308609596282,0.04664750036370059,0.022534453397775444,0.0,0.619566283632287
1,train,512,2.9999999999999997e-05,5.097754769261108,0.048858998401817184,0.12057163943891568,0.06488272490923715,0.0,0.5511311484024664
1,train,1024,2.9999999999999997e-05,4.141275975736267,0.14136377170748773,0.2540332469170404,0.16250328438966263,0.0,0.4761484462584081
1,train,2048,2.9999999999999997e-05,3.168963964744534,0.2660046770433674,0.38629352926138805,0.30049309842789657,0.0,0.3856651135089686
1,val,overall,2.9999999999999997e-05,4.16684186990772,0.18252284949578876,0.2750610472368343,0.20410207713887626,0.0,0.7117120046464224
1,val,256,2.9999999999999997e-05,5.592847091811044,0.03973146468134863,0.09386867950005191,0.04953475223322,0.0,0.8598201691158235
1,val,512,2.9999999999999997e-05,4.672031623976571,0.10691179547991071,0.20790681375988893,0.12618413061967917,0.0,0.776669699048239
1,val,1024,2.9999999999999997e-05,3.6756927456174577,0.23029291070997715,0.33747403589742525,0.25200398745281355,0.0,0.6488666837177579
1,val,2048,2.9999999999999997e-05,2.726796018225806,0.3531552271119186,0.46099465978997095,0.38868543824979235,0.0,0.561491466703869
2,train,overall,5.9999999999999995e-05,4.104543000326029,0.1917488132582585,0.2963865682850237,0.21291896667448396,0.0,0.43426862639696606
2,train,256,5.9999999999999995e-05,5.498654446794313,0.04433528061605355,0.11269109752947974,0.05617122906740471,0.0,0.5205727889398822
2,train,512,5.9999999999999995e-05,4.578216929072222,0.12235123847899415,0.235802292155578,0.14199623826373317,0.0,0.46243672050168166
2,train,1024,5.9999999999999995e-05,3.62965881557208,0.2409543161167692,0.3563187535300918,0.26149125043052196,0.0,0.409794308786435
