family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
masking,mask_metabolights,unfreeze_last_1,10,0.5433734939759036,0.05832287749576886,0.4716528640441684,0.054942040115752294,0.460903089281209,0.05018941748867599,0.5504876389638224,0.04916956841648125,0.4754618252620778,0.05617945778863671,0.4716528640441684,0.054942040115752294,0.6903979153646839,0.052724352017252,10
masking,mask_metabolights,unfreeze_last_1,15,0.5808823529411764,0.09486275725668446,0.5104166666666667,0.07843636652850129,0.4836269774822788,0.08282626611144185,0.5943911390544233,0.07891852012916264,0.5042555541322988,0.0743227269104285,0.5104166666666667,0.07843636652850129,0.7405315094747327,0.05030927892121643,10
masking,mask_metabolights,unfreeze_last_1,20,0.6452830188679245,0.08660082756255852,0.5317340067340067,0.07211713948308678,0.4907940682649712,0.08355434012627722,0.6565513751919639,0.0740182498991134,0.5029361622018668,0.08748754706035818,0.5317340067340067,0.07211713948308678,0.733402383089492,0.08575767660373944,10
masking,mask_metabolights,unfreeze_last_1,24,0.6195121951219512,0.134674986932349,0.5830357142857142,0.15909525224919133,0.462463943717519,0.12377017930279338,0.6718902797178761,0.11470255972768134,0.4886018848160344,0.07882863459991993,0.5830357142857142,0.15909525224919133,0.7849617838588427,0.11311121007713987,10
masking,mask_metabolights,unfreeze_last_2,2,0.43084112149532705,0.07137288533318896,0.41438378033205614,0.045349672165271776,0.3972856548692905,0.05276151271463953,0.4333230339504947,0.06629399614882467,0.4448337394069258,0.054161155961543805,0.41438378033205614,0.045349672165271776,0.5896350016265266,0.05121986331719487,10
masking,mask_metabolights,unfreeze_last_2,5,0.4714285714285714,0.08957920664697429,0.43327228327228323,0.06621847463009049,0.42899151989617146,0.06971451178756266,0.48409999183904323,0.07901608277495031,0.45949379181425243,0.07084304004716703,0.43327228327228323,0.06621847463009049,0.6330411216462978,0.05940196710798048,10
masking,mask_metabolights,unfreeze_last_2,10,0.5566265060240964,0.06164364290554184,0.48725845410628016,0.054250850391390416,0.47440290663809304,0.05281952218286335,0.5612127431987848,0.05220717342543786,0.4925665320473661,0.0553762067879391,0.48725845410628016,0.054250850391390416,0.6917749491777145,0.05539275485185183,10
masking,mask_metabolights,unfreeze_last_2,15,0.5985294117647059,0.09066639951789125,0.5249538063562454,0.06387468319830977,0.4986258234423759,0.07299028123666629,0.6083412105204037,0.07460432825178019,0.5205635160768074,0.06273697318892854,0.5249538063562454,0.06387468319830977,0.7469182713018293,0.04764024837412267,10
masking,mask_metabolights,unfreeze_last_2,20,0.6358490566037736,0.09946258026627375,0.5237373737373737,0.06917032021250516,0.4891558377095079,0.07567999014331442,0.6496536681951395,0.08443341228525438,0.5006331536896953,0.07379839399000343,0.5237373737373737,0.06917032021250516,0.733949197559961,0.08420383238292622,10
masking,mask_metabolights,unfreeze_last_2,24,0.5951219512195122,0.13119442441589796,0.5763392857142857,0.20106002989499974,0.45637354680279,0.12504559319071845,0.6507523162273928,0.1159977136849966,0.4811793307942602,0.08785469503792806,0.5763392857142857,0.20106002989499974,0.7849621579400992,0.10999277132616667,10
masking,mask_metabolights,unfreeze_last_3,2,0.43084112149532705,0.07055232287941657,0.4154480630055343,0.049917236584898515,0.39945187315003416,0.05577784979859772,0.4354085411575504,0.06672642491530445,0.45114329154585386,0.06477547639781558,0.4154480630055343,0.049917236584898515,0.5893384019928258,0.05297877405244973,10
masking,mask_metabolights,unfreeze_last_3,5,0.4775510204081632,0.08682468320890875,0.44094663506428217,0.06565728141614176,0.43540177711996025,0.06778762444759656,0.4902714173946581,0.07753316686754316,0.4638063969716317,0.07141777259416522,0.44094663506428217,0.06565728141614176,0.6350198683930581,0.056330194991250006,10
masking,mask_metabolights,unfreeze_last_3,10,0.5542168674698795,0.06909498206459942,0.4858091787439613,0.06010879665401429,0.472035283991294,0.05839099986790523,0.5583722710520895,0.058059189264933884,0.49272981548685024,0.07418685857537123,0.4858091787439613,0.06010879665401429,0.6947786110018426,0.05617536303390644,10
masking,mask_metabolights,unfreeze_last_3,15,0.5867647058823529,0.06808257080575165,0.5304831855136733,0.04102239733628768,0.49323839688576054,0.051491595625286525,0.5966963644651948,0.05398390513477932,0.5188337054476508,0.0548788371046827,0.5304831855136733,0.04102239733628768,0.7487990495940057,0.044359171274085826,10
masking,mask_metabolights,unfreeze_last_3,20,0.6396226415094339,0.11160642732596525,0.5441077441077441,0.06653583545228199,0.5097622296635338,0.08837944014448962,0.6526074051761328,0.09454897552750093,0.5275207386408928,0.08853742528388824,0.5441077441077441,0.06653583545228199,0.7461021201947359,0.07966819235823144,10
masking,mask_metabolights,unfreeze_last_3,24,0.6097560975609756,0.1467924397176243,0.5736607142857142,0.18867896174788812,0.4749332220852184,0.13446890408353143,0.659598063781691,0.13568221437963968,0.4914762654893642,0.08450664978671142,0.5736607142857142,0.18867896174788812,0.7877663458545812,0.12107526502947304,10
