mode,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,best_epoch
finetune_backbone,1,0.6666666666666666,0.8333333333333334,0.43478260869565216,0.5714285714285714,0.691699604743083,0.7699409920486666,28
finetune_backbone,2,0.5111111111111111,0.0,0.0,0.0,0.5,0.5743732972132038,2
finetune_backbone,3,0.4888888888888889,0.4888888888888889,1.0,0.6567164179104478,0.5770750988142292,0.5688449964453922,1
finetune_backbone,4,0.6888888888888889,0.7222222222222222,0.5909090909090909,0.65,0.6541501976284585,0.7059104227226449,48
finetune_backbone,5,0.6818181818181818,0.75,0.5454545454545454,0.631578947368421,0.8016528925619835,0.7784874181964648,58
