mask_ratio,row,predictor,r_masked,r_whole,r_masked_peak,r_masked_baseline,nn_row_gap
0.25,1973,pca50_from_visible,0.9367735385894775,0.9666180610656738,0.8977428078651428,0.8057833313941956,
0.25,1973,nn_copy,0.9722758531570435,0.9828133583068848,0.91829913854599,0.9694139957427979,1896.0
0.25,2170,dnn,0.9737710356712341,0.9779552221298218,0.9582353830337524,0.9171719551086426,
0.25,2170,corpus_mean,0.5404356122016907,0.5641492009162903,0.6821694374084473,0.5175338387489319,
0.25,2170,linear_interp,0.4911486104613705,0.596571835515733,0.4305034651372018,0.5330410388013441,
0.25,2170,pca50_from_visible,0.7668132185935974,0.8070756196975708,0.49720048904418945,0.9044494032859802,
0.25,2170,nn_copy,0.8266892433166504,0.8550043702125549,0.7040417790412903,0.915236234664917,4691.0
0.25,2367,dnn,0.9462045431137085,0.9980990886688232,0.9086700081825256,0.8511289954185486,
0.25,2367,corpus_mean,0.3867301642894745,0.5845608115196228,-0.21929751336574554,0.47751250863075256,
0.25,2367,linear_interp,0.5777543613855952,0.9896481872832882,0.3005370498198153,0.516249036177173,
0.25,2367,pca50_from_visible,0.9273606538772583,0.991321325302124,0.9556326270103455,0.6490697860717773,
0.25,2367,nn_copy,0.9641004800796509,0.971182644367218,0.9154927730560303,0.959843099117279,3813.0
0.25,2565,dnn,0.9461663961410522,0.9604335427284241,0.8816282749176025,0.7738791704177856,
0.25,2565,corpus_mean,0.6635686755180359,0.545727014541626,0.5597327351570129,0.4780568778514862,
0.25,2565,linear_interp,0.6957165138864201,0.7471775010727587,0.5254736730321874,0.3721963112426833,
0.25,2565,pca50_from_visible,0.8573753833770752,0.8946419358253479,0.7078854441642761,0.5078788995742798,
0.25,2565,nn_copy,0.788200855255127,0.8400029540061951,0.5738269090652466,0.9553934335708618,67.0
0.25,2762,dnn,0.9695403575897217,0.9972742795944214,0.9387902021408081,0.8414356112480164,
0.25,2762,corpus_mean,0.6590235829353333,0.5619659423828125,0.6661484241485596,0.5873085856437683,
0.25,2762,linear_interp,0.41780481691304583,0.969646356930635,0.14583236439359581,0.39085734024792407,
0.25,2762,pca50_from_visible,0.9617012739181519,0.9877983331680298,0.9630163311958313,0.49474185705184937,
0.25,2762,nn_copy,0.9730966687202454,0.9856666922569275,0.9401791095733643,0.9586239457130432,161.0
0.25,2959,dnn,0.9517954587936401,0.9712115526199341,0.942396879196167,0.7997480630874634,
0.25,2959,corpus_mean,0.6378136873245239,0.5449722409248352,0.5864172577857971,0.6480355262756348,
0.25,2959,linear_interp,0.5753845326334245,0.7657127524662377,0.4235259961609801,0.8532565252695631,
