feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.6070833333333333,0.08104064152017951,0.5125429856528658,0.07914832590003743,0.5843494653494653,0.6673809523809524
direct_binned,bins1024_auc,svm_C1p0,100,0.64125,0.09153552756081182,0.5317799522822884,0.0789261989787671,0.5948809986309986,0.6467195767195767
direct_binned,bins1024_auc,xgboost_depth2,100,0.55625,0.09611107461901568,0.46862742740741575,0.07878688516187965,0.5476252989929461,0.5768253968253968
direct_binned,bins2048_auc,logreg_C0p1,100,0.6154166666666666,0.08517637836923314,0.5178695964818997,0.08368041486089048,0.5886894940571411,0.6631216931216932
direct_binned,bins2048_auc,svm_C1p0,100,0.6516666666666667,0.09410962635824476,0.540855892479267,0.08171141794808616,0.5974126799126799,0.66005291005291
direct_binned,bins2048_auc,xgboost_depth2,100,0.5708333333333333,0.09410589946572769,0.47850728083455907,0.07384388377470089,0.5539417943167944,0.5927513227513227
foundation_backbone,mae_flatten,logreg_C0p1,100,0.59875,0.07529752992939419,0.4971102120379367,0.06022403981204861,0.5757970716647187,0.6068253968253968
foundation_backbone,mae_flatten,svm_C1p0,100,0.5908333333333333,0.07639003672232206,0.49176661638267505,0.06765206874095199,0.5741123628550099,0.6001322751322751
foundation_backbone,mae_flatten,xgboost_depth2,100,0.5941666666666666,0.08409166742158146,0.49756846898243007,0.0695554646814818,0.5658647694897695,0.6086507936507937
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.6254166666666666,0.08632975663066711,0.5256567447728865,0.06442294629850451,0.609030525030525,0.64005291005291
