mode,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,best_epoch
frozen_backbone,1,0.5333333333333333,0.5227272727272727,1.0,0.6865671641791045,0.5790513833992095,0.5936528087219561,1
frozen_backbone,2,0.5555555555555556,0.55,0.5,0.5238095238095238,0.5395256916996047,0.5755202667516698,13
frozen_backbone,3,0.6222222222222222,0.631578947368421,0.5454545454545454,0.5853658536585366,0.5770750988142292,0.5592921185121633,16
frozen_backbone,4,0.37777777777777777,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.38537549407114624,0.5154943937372402,44
frozen_backbone,5,0.5227272727272727,0.6666666666666666,0.09090909090909091,0.16,0.5702479338842975,0.6161323523983535,6
