mode,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,best_epoch
finetune_backbone,1,0.8,0.9375,0.6521739130434783,0.7692307692307693,0.9051383399209486,0.841467013827022,55
finetune_backbone,2,0.7333333333333333,0.8125,0.5909090909090909,0.6842105263157895,0.816205533596838,0.8287364289585872,60
finetune_backbone,3,0.7111111111111111,0.6451612903225806,0.9090909090909091,0.7547169811320755,0.7569169960474309,0.7606401041349753,42
finetune_backbone,4,0.5555555555555556,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.6976284584980237,0.6572266537776714,41
finetune_backbone,5,0.45454545454545453,0.4722222222222222,0.7727272727272727,0.5862068965517241,0.6219008264462811,0.7083831237697105,7
