family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_episodes
jigsaw,jigsaw_multibin,frozen,2,0.5848484848484848,0.07290942397017613,0.5595238095238095,0.05331360651803334,0.5373021598377111,0.06354623213022678,0.5675331669450008,0.06921573304328157,0.6958663052633641,0.06738222863942239,0.6523809523809524,0.21769770382214212,0.6481491858977733,0.12271195645404025,0.5767857142857142,0.07603260438849335,0.6971423862475266,0.06857010433118085,5.6,2.836272984824353,6.4,2.836272984824353,7.3,4.571651780264984,13.7,4.571651780264984,10
jigsaw,jigsaw_multibin,frozen,4,0.5586206896551724,0.11471241333218068,0.528157894736842,0.07309760231670119,0.500229979113098,0.09250519945958982,0.5384776139254036,0.1087815078971801,0.6658708854074986,0.06616487429565927,0.6263157894736842,0.25837763597123314,0.6234723579527494,0.1725897339408748,0.626578947368421,0.12340362599698126,0.7714251641955363,0.09327852310589857,4.3,2.2135943621178655,5.7,2.2135943621178655,7.1,4.90917508345343,11.9,4.909175083453431,10
jigsaw,jigsaw_multibin,frozen,6,0.62,0.06599663291074442,0.6113970588235293,0.0893860485571592,0.5811940061523799,0.07471413674619855,0.6192128780587728,0.06772345112596423,0.7843487115739437,0.09270656874854127,0.6352941176470588,0.14881306636086486,0.6868019836701378,0.08591461579445997,0.6849264705882353,0.10634331960389065,0.823797925194412,0.08398175869545696,4.7,2.110818693198342,3.3,2.1108186931983415,6.2,2.5298221281347035,10.8,2.5298221281347035,10
jigsaw,jigsaw_multibin,frozen,8,0.6238095238095238,0.08232573003104723,0.5966666666666667,0.08812168915065935,0.5699581213242471,0.08356395195458446,0.6280623032912225,0.08247044183165118,0.794970519676402,0.09140360627411741,0.6599999999999999,0.1521857214956794,0.7055345459138562,0.10066514843693707,0.6877777777777778,0.13733201485643015,0.8663019747996528,0.07271037833878345,3.2,1.398411797560202,2.8,1.398411797560202,5.1,2.282785822435191,9.9,2.282785822435191,10
jigsaw,jigsaw_multibin,frozen,10,0.6941176470588235,0.09920871090724324,0.6875,0.1317030821237459,0.6371477781477781,0.11049773612357998,0.7093611138317021,0.0925378486715807,0.8827200577200577,0.08612502162169558,0.7,0.12270242168210664,0.7735507455507455,0.08608453855565462,0.7769230769230769,0.11184014609007377,0.9310376670840471,0.04195155577719614,2.7,1.0593499054713802,1.3,1.0593499054713802,3.9,1.5951314818673865,9.1,1.5951314818673867,10
jigsaw,jigsaw_multibin,frozen,12,0.7384615384615385,0.10383823964777737,0.7227272727272728,0.17792550106775365,0.6330908711171869,0.13195799932534824,0.7659449906818327,0.08900442045118123,0.9359415584415585,0.07174076631713672,0.7454545454545455,0.11175205402779258,0.8249912660438976,0.07821431260994138,0.8045454545454545,0.11348474733984248,0.9649556251828979,0.023456185061272075,1.4,0.6992058987801011,0.6,0.6992058987801011,2.8,1.2292725943057183,8.2,1.2292725943057181,10
jigsaw,jigsaw_multibin,unfreeze_last_1,2,0.5424242424242424,0.061358959791868437,0.5279761904761905,0.0544135747091002,0.4944903695357438,0.045744376376675486,0.5219118877035187,0.05291206231173608,0.6859438377969234,0.092050220777975,0.5809523809523809,0.22759934385949107,0.5950359361509188,0.12927036451203613,0.5652777777777778,0.08214621187843243,0.6998674284483052,0.06984831722051751,5.7,3.4009802508492557,6.3,3.4009802508492557,8.8,4.779586221049312,12.2,4.779586221049312,10
jigsaw,jigsaw_multibin,unfreeze_last_1,4,0.6,0.0847774202969461,0.5644736842105262,0.06086543695579825,0.5505180435355393,0.06039907744133245,0.589570441283022,0.07084866486403912,0.7071380344801398,0.07125415777490962,0.6789473684210525,0.19763140374230093,0.6763535473885391,0.1111313233425129,0.6260526315789473,0.10047172517305057,0.7681139731308738,0.08480888214661025,4.5,1.9578900207451218,5.5,1.9578900207451218,6.1,3.7549966711037177,12.9,3.7549966711037173,10
jigsaw,jigsaw_multibin,unfreeze_last_1,6,0.652,0.09052930771609574,0.6283088235294118,0.11068083076802503,0.6085515065918666,0.09909035898845268,0.6502779707026437,0.08917111622661895,0.7903345094018468,0.11152839325512484,0.6941176470588235,0.14620668142986076,0.724458351344025,0.08977511430107528,0.6897058823529412,0.11029684092498539,0.8306429372495208,0.07936518119317774,4.5,2.068278940998476,3.5,2.068278940998476,5.2,2.485513584307633,11.8,2.485513584307633,10
jigsaw,jigsaw_multibin,unfreeze_last_1,8,0.6333333333333333,0.08993152682041454,0.6033333333333333,0.08119478180642269,0.5789626929350805,0.07994461008190781,0.6368370687303956,0.08121574650282859,0.7949786324786324,0.08545214286345539,0.6733333333333333,0.16762686369463212,0.7140029031241489,0.09965525027516757,0.6855555555555555,0.1239551669028784,0.8668543954325688,0.06685234235633251,3.2,1.3165611772087666,2.8,1.3165611772087666,4.9,2.5144029554194813,10.1,2.5144029554194813,10
jigsaw,jigsaw_multibin,unfreeze_last_1,10,0.7176470588235293,0.12338927625531194,0.7028846153846154,0.14774563340196928,0.6630169468212948,0.1324903753323128,0.7324063617541878,0.11432492450190734,0.8803996003996003,0.08424596214858716,0.7307692307692308,0.1269166017514316,0.7940858416945373,0.1023938978471322,0.7673076923076924,0.09990544510619624,0.9290877046533155,0.03841735789059576,2.7,0.9486832980505138,1.3,0.9486832980505138,3.5,1.6499158227686108,9.5,1.6499158227686113,10
jigsaw,jigsaw_multibin,unfreeze_last_1,12,0.7461538461538462,0.07297563831157801,0.7272727272727273,0.17007533576245193,0.6363268018531176,0.1180386733183883,0.7725750273118694,0.06632371087055451,0.9382070707070707,0.06899667395043642,0.7545454545454546,0.07484296384986952,0.8331297941824257,0.051546970307424715,0.8227272727272726,0.11226444577480428,0.9681132503859777,0.022135795569336238,1.4,0.6992058987801011,0.6,0.6992058987801011,2.7,0.8232726023485646,8.3,0.8232726023485648,10
jigsaw,jigsaw_multibin,unfreeze_last_2,2,0.5545454545454546,0.10598843143090646,0.5303571428571429,0.07640563617696638,0.4993779152699136,0.08855801848465376,0.529278024711169,0.10394233677758077,0.6595127910547822,0.1020406035580688,0.6190476190476191,0.26749681819607485,0.6090116498878503,0.17699659195575942,0.5722222222222222,0.08485838922646508,0.7038096615714947,0.06337326331056567,5.3,3.0930028559098792,6.7,3.0930028559098792,8.0,5.617433182117573,13.0,5.617433182117573,10
jigsaw,jigsaw_multibin,unfreeze_last_2,4,0.5655172413793104,0.10306442193774663,0.533421052631579,0.10076691149602085,0.5264731264701389,0.09979148853657734,0.5653241529443672,0.09666249592122178,0.6786582934609251,0.07587804518724947,0.6368421052631579,0.14562460329436586,0.6516597673315415,0.1012375856346642,0.616578947368421,0.09548155960220248,0.7791895094102081,0.06185424311840594,4.3,1.6363916944844772,5.7,1.6363916944844772,6.9,2.766867462592951,12.1,2.766867462592951,10
