row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
118,0.5847343696211305,0.32354929784177244,0.5034253155807955,41,0.6647058620610142,0.07964397158966807
216,0.5689860335773222,0.397199465077949,0.43446430355964916,29,0.6631473904816862,0.1876814241049538
299,0.5764008652466097,0.41868800267659856,0.45710980165200155,37,0.6524174202634236,0.17771890458481637
486,0.6146172373775042,0.4332189768470358,0.4601346439742552,37,0.6791790786899568,0.20054329109619798
583,0.6890761897147166,0.36545609130819756,0.6293997831344174,39,0.7670019331051388,0.18184380555406496
681,0.5723199152513697,0.5234351656860988,0.25719855250697377,41,0.6151393193110852,0.3502484204493079
756,0.6654957358197574,0.29770971575937144,0.6309942965646638,41,0.7397915647286177,0.14870038472454689
842,0.6171390621887711,0.4593653495823954,0.46637208451358036,33,0.669936045459056,0.25498812202802057
1158,0.40495495452667585,0.3328485014844693,0.2871218026188297,40,0.49453303729059916,0.4063942491117916
1212,0.4001964397144766,0.31534786382293845,0.29862748193748445,39,0.4581597437977716,0.2576060424139388
1296,0.5384384360022747,0.3805423180599329,0.4312607334977695,39,0.6255673174529344,0.22579218732587747
1622,0.7249315214309793,0.5166705469798553,0.4456993315786295,29,0.7752203361384569,0.31346463842337524
2064,0.3063289859321735,0.22711149533054742,0.21204169360231717,36,0.3573923065552578,0.4022782567615385
2072,0.4296559473246587,0.2985500337391235,0.33703281998589785,27,0.49192154779979236,0.331825344478934
2794,0.39651632506766665,0.3480338513580842,0.20858567061946476,38,0.4465776598163721,0.4146116701537952
2890,0.378034019437259,0.3123073253058385,0.24673253116183935,40,0.44112044679796847,0.2820978018764372
2960,0.4174315457930453,0.36883744658858975,0.23148928740621155,31,0.47985563737390013,0.4128181792279475
3159,0.5114646724854209,0.3983784128162382,0.3173833419638905,32,0.5598641453813893,0.3501718241956529
3220,0.4973389550963989,0.4542693628487029,0.2293059921145857,39,0.5450392109898468,0.4156324789534919
3866,0.2764815013525014,0.22486110734849618,0.20849585398459214,40,0.31797059040126374,0.39235776254008675
3900,0.4434675687960056,0.3977431306831204,0.24785530838953684,39,0.5217506818506739,0.3999599183207406
3980,0.48343363361160907,0.30253411307885836,0.4074521099295989,30,0.537773480245375,0.3094513216146847
4065,0.4658386424271096,0.4295819981071529,0.20262344766353413,41,0.5232547354590871,0.42385208465309293
4235,0.4024023406191941,0.31137172666127033,0.266900123090403,35,0.4645106863397268,0.41566678977955646
4574,0.43161665227766477,0.30201811977077286,0.3799635907958817,41,0.49715167499086566,0.19224851747289162
4742,0.5102907143326363,0.38303566573308345,0.3566537129287003,32,0.5585914574598763,0.3342588590800849
4926,0.4474155499928749,0.3325186017036015,0.32183601091823744,28,0.5163934091270026,0.35847447748284755
4988,0.39518148900052663,0.28883328890701376,0.30216571192459263,32,0.4525461412773777,0.3805969940809505
5137,0.4929968462762522,0.43233861503717075,0.2538478998353534,41,0.546397964720017,0.4340141338157484
5269,0.3813526657534858,0.270297468319568,0.284554882839253,33,0.4333240919234894,0.37438631824797436
5278,0.5553592970933339,0.44909647495216654,0.3124978929600162,34,0.6002243439792861,0.3436364664944518
5375,0.3551901271151193,0.32315072024753155,0.15132786050298375,28,0.40480282670787093,0.49227739491559114
5419,0.4725653321572799,0.4147750261519981,0.23321377677772048,40,0.5196219033807549,0.4164802468465154
5822,0.27731859454072993,0.21355121585152725,0.18466287957845173,33,0.3263909439329844,0.42596677367257324
5920,0.4277962046470576,0.28134597818305984,0.3330944722767796,36,0.47378042153290556,0.3153503189357567
6046,0.6370591427834313,0.5760737830565865,0.2676790976534713,34,0.704056562203501,0.43199429666724104
6077,0.41570789740115144,0.36449460614500206,0.22654033498118697,39,0.47308743845690726,0.4277104831105607
6193,0.491388786125156,0.3007303840100993,0.42103307386763933,40,0.5461306929259594,0.25767677865154803
6197,0.5651575196872582,0.3932993769001205,0.4613292873140339,36,0.6276493942863606,0.31221055362519456
6233,0.3479046123618158,0.2563307719559502,0.2603324072214449,35,0.3993928130505888,0.36917517207013995
6387,0.44817509201843164,0.3809705088640669,0.2542802613722851,40,0.4977753861865072,0.3923422487340755
6400,0.5772862531203601,0.3982270981939152,0.44371960047500036,39,0.6327625503946392,0.274503564079564
6539,0.4876851414483335,0.37018709388821336,0.3224507102677261,38,0.5417918354110305,0.3399698424627746
6895,0.4926267082559159,0.3054881047710689,0.4246737930467852,38,0.5459400375659752,0.29135961823363443
6906,0.3740791819585151,0.29877457336523017,0.2444832115626776,22,0.43197961669510376,0.3818225139920957
7215,0.49291750249348865,0.3115479843030612,0.394237109773781,41,0.5364688430220226,0.23804264390933416
7224,0.4933496887647233,0.33115164007784514,0.3969434028032568,41,0.5389204336970369,0.2708897336319032
7586,0.4779601930606081,0.392189890398598,0.32189260584956625,39,0.5408484985351814,0.40371188629350063
7622,0.6065434971058661,0.4425035645933041,0.5151342646413296,33,0.6698809113350909,0.3788335406114291
7655,0.6294503827023727,0.3729676669634773,0.588597742060849,41,0.6756349951732392,0.20106313456196595
7940,0.5110600593931759,0.4313822381190686,0.3586924334699536,40,0.5501227598802068,0.3760091477368598
7950,0.46462668325925627,0.4145127752446387,0.2877679055806889,38,0.49964383472414886,0.5302146089155345
8032,0.6210342187685638,0.35560124716648867,0.5451362242017801,38,0.6897772766700608,0.22904240379075247
