family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
masking,mask_metabolights,frozen,2,1,4,38,ok,,0.9473684210526315,0.96,0.9434523809523809,0.9481516290726817,1.0,0.92,0.9583333333333334,0.9846153846153847,0.9933333333333334,13,0,2,23
masking,mask_metabolights,frozen,2,2,4,38,ok,,0.3684210526315789,0.52,0.29846153846153844,0.228502024291498,1.0,0.04,0.07692307692307693,0.7230769230769232,0.8402659037907024,13,0,24,1
masking,mask_metabolights,frozen,2,3,4,38,ok,,0.4473684210526316,0.58,0.4145267791636097,0.37073792331158045,1.0,0.16,0.27586206896551724,0.76,0.8936630525599933,13,0,21,4
masking,mask_metabolights,frozen,2,4,4,38,ok,,0.631578947368421,0.72,0.6305555555555555,0.6244152046783626,1.0,0.44,0.6111111111111112,0.9876923076923078,0.9939601139601142,13,0,14,11
masking,mask_metabolights,frozen,2,5,4,38,ok,,0.7105263157894737,0.78,0.7103257103257103,0.7127329758908707,1.0,0.56,0.717948717948718,0.9876923076923078,0.9944827586206898,13,0,11,14
masking,mask_metabolights,frozen,2,6,4,38,ok,,0.8947368421052632,0.9199999999999999,0.8898550724637682,0.8971777269260107,1.0,0.84,0.9130434782608695,0.9846153846153846,0.9924476190476192,13,0,4,21
masking,mask_metabolights,frozen,2,7,4,38,ok,,0.47368421052631576,0.6,0.4492753623188406,0.4126620900076277,1.0,0.2,0.3333333333333333,0.6400000000000001,0.8449330334702387,13,0,20,5
masking,mask_metabolights,frozen,2,8,4,38,ok,,0.7105263157894737,0.7246153846153847,0.700358422939068,0.7177890963969062,0.85,0.68,0.7555555555555555,0.8430769230769231,0.9264141617336604,10,3,8,17
masking,mask_metabolights,frozen,2,9,4,38,ok,,0.631578947368421,0.72,0.6305555555555555,0.6244152046783626,1.0,0.44,0.6111111111111112,0.9876923076923076,0.9944827586206898,13,0,14,11
masking,mask_metabolights,frozen,2,10,4,38,ok,,0.7105263157894737,0.78,0.7103257103257103,0.7127329758908707,1.0,0.56,0.717948717948718,1.0,1.0000000000000002,13,0,11,14
masking,mask_metabolights,frozen,3,1,6,36,ok,,0.6388888888888888,0.7291666666666666,0.6386100386100386,0.6352638352638353,1.0,0.4583333333333333,0.6285714285714286,0.9965277777777777,0.9983333333333332,12,0,13,11
masking,mask_metabolights,frozen,3,2,6,36,ok,,0.4722222222222222,0.6041666666666666,0.45148356054530875,0.41593156909917134,1.0,0.20833333333333334,0.3448275862068966,0.6805555555555556,0.8677874844766629,12,0,19,5
masking,mask_metabolights,frozen,3,3,6,36,ok,,0.6944444444444444,0.7708333333333333,0.6942084942084943,0.6970398970398971,1.0,0.5416666666666666,0.7027027027027027,0.8090277777777778,0.9191476608257187,12,0,11,13
masking,mask_metabolights,frozen,3,4,6,36,ok,,0.6666666666666666,0.6875,0.6571428571428571,0.6761904761904761,0.8333333333333334,0.625,0.7142857142857143,0.8090277777777777,0.909511283014411,9,3,9,15
masking,mask_metabolights,frozen,3,5,6,36,ok,,0.75,0.8125,0.7482517482517483,0.7552447552447553,1.0,0.625,0.7692307692307693,0.9097222222222222,0.9643422161468284,12,0,9,15
masking,mask_metabolights,frozen,3,6,6,36,ok,,0.7777777777777778,0.8333333333333333,0.775,0.7833333333333334,1.0,0.6666666666666666,0.8,0.9895833333333334,0.9950587606837606,12,0,8,16
masking,mask_metabolights,frozen,3,7,6,36,ok,,0.6388888888888888,0.7291666666666666,0.6386100386100386,0.6352638352638353,1.0,0.4583333333333333,0.6285714285714286,0.9409722222222222,0.9758297258297257,12,0,13,11
masking,mask_metabolights,frozen,3,8,6,36,ok,,0.8888888888888888,0.9166666666666667,0.8831168831168831,0.8917748917748918,1.0,0.8333333333333334,0.9090909090909091,0.8958333333333333,0.9623737373737372,12,0,4,20
masking,mask_metabolights,frozen,3,9,6,36,ok,,0.9722222222222222,0.9791666666666667,0.9693617021276595,0.9724822695035462,1.0,0.9583333333333334,0.9787234042553191,0.982638888888889,0.9928160919540229,12,0,1,23
