family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_episodes
masking,mask_metabolights,frozen,2,0.6526315789473685,0.18599801095717297,0.7304615384615385,0.14052554686893745,0.6377692088061737,0.20331602856366104,0.624931685114477,0.22839038962051736,0.985,0.047434164902525694,0.484,0.28933640551364354,0.5971170504491343,0.28448200578835625,0.889846153846154,0.13666681098756026,0.9473982735137042,0.06566970747791588,12.7,0.9486832980505138,0.3,0.9486832980505138,12.9,7.233410137841088,12.1,7.233410137841088,10
masking,mask_metabolights,frozen,3,0.7305555555555555,0.14166969253607042,0.7916666666666667,0.11111111111111116,0.725751624314804,0.1448856334188624,0.7273434907298059,0.15473887250960083,0.9833333333333334,0.05270462766947299,0.6083333333333333,0.20990150541458405,0.7305272235598095,0.17643152050510785,0.9006944444444445,0.10505281511856168,0.9581797515860423,0.04481805506190896,11.7,0.9486832980505138,0.3,0.9486832980505138,9.4,5.037636129950017,14.6,5.037636129950017,10
masking,mask_metabolights,frozen,4,0.7176470588235294,0.1309475126044235,0.7913043478260869,0.0967872919250087,0.7136061863995701,0.13036907070526943,0.715320607658536,0.141646900602381,1.0,0.0,0.5826086956521739,0.19357458385001744,0.7184637132999736,0.16266078043844082,0.9533596837944665,0.048077858766897394,0.982065232937807,0.017728647029090844,11.0,0.0,0.0,0.0,9.6,4.4522154285504,13.4,4.4522154285504,10
masking,mask_metabolights,frozen,5,0.684375,0.18069238938962906,0.7595454545454545,0.11888775176888976,0.6749511866838592,0.18553838392183306,0.6721032030581431,0.20730732572331714,0.9804545454545455,0.032718932095932095,0.5590909090909091,0.2859183647385488,0.6673565636819494,0.24478016338497813,0.9436363636363636,0.06378769884088918,0.9773001599356688,0.026069427104573346,9.6,0.699205898780101,0.4,0.6992058987801011,9.7,6.290204024248074,12.3,6.290204024248074,10
masking,mask_metabolights,frozen,6,0.74,0.14470062752088628,0.807936507936508,0.09559017812178804,0.7331322606187244,0.14183274457362172,0.7411469284575922,0.1530875672645325,0.9913043478260869,0.027498066610159848,0.6380952380952382,0.22244886401720446,0.7531689302158942,0.1706791972452681,0.9708994708994709,0.042639214827995035,0.9884719811897813,0.017663624753264662,8.8,0.6324555320336759,0.2,0.6324555320336759,7.6,4.671426144361294,13.4,4.671426144361294,10
masking,mask_metabolights,frozen,7,0.7035714285714285,0.09531247095832428,0.7925,0.06671872967082701,0.6984317628651798,0.0910433378983566,0.7121634633834805,0.09563834825939382,1.0,0.0,0.585,0.13343745934165396,0.7304723974078813,0.10198454806806397,0.9650000000000001,0.030928905933159386,0.9879143158276792,0.010697081895951439,8.0,0.0,0.0,0.0,8.3,2.6687491868330797,11.7,2.6687491868330797,10
masking,mask_metabolights,frozen,8,0.7692307692307693,0.1495115870473154,0.8421052631578947,0.10229740166395264,0.7583086135570656,0.14317247162065921,0.7751602935248446,0.15183087054352723,1.0,0.0,0.6842105263157895,0.20459480332790528,0.7948205868205868,0.16225619645339348,0.9917293233082708,0.010895771989616068,0.997160544902927,0.0036805424097539298,7.0,0.0,0.0,0.0,6.0,3.8873012632302,13.0,3.8873012632302,10
masking,mask_metabolights,frozen,9,0.7458333333333333,0.16833654195695208,0.8305555555555555,0.11222436130463471,0.735448569115042,0.1661825637450444,0.7553895059573267,0.16826395204798172,1.0,0.0,0.6611111111111111,0.22444872260926949,0.7753304427996114,0.17171358767320924,0.987037037037037,0.01460760440271509,0.9959272636930017,0.004595933365708747,6.0,0.0,0.0,0.0,6.1,4.04007700696685,11.9,4.04007700696685,10
masking,mask_metabolights,frozen,10,0.7909090909090909,0.12159031907720534,0.8647058823529411,0.07867608881466226,0.7716309145484441,0.12371512061932471,0.8061660059999929,0.11333882644865499,1.0,0.0,0.7294117647058823,0.15735217762932455,0.8349452488762834,0.10551435529065088,0.9847058823529412,0.02830601165900958,0.9960815642046292,0.007341306106414796,5.0,0.0,0.0,0.0,4.6,2.6749870196985173,12.4,2.6749870196985173,10
masking,mask_metabolights,frozen,11,0.8150000000000001,0.10814085465005557,0.884375,0.06758803415628474,0.7832799880463952,0.10594227097304428,0.831069492695744,0.09751609140367908,1.0,0.0,0.76875,0.13517606831256945,0.8629291624619768,0.09229586792746722,0.98125,0.03107590393786729,0.9958675449346405,0.006690347435248969,4.0,0.0,0.0,0.0,3.7,2.1628170930011112,12.3,2.1628170930011112,10
masking,mask_metabolights,frozen,12,0.788888888888889,0.07768954430890013,0.8733333333333334,0.046613726585340076,0.7373978798978799,0.07317236546322721,0.8137439412439413,0.06662424139846722,1.0,0.0,0.7466666666666667,0.0932274531706802,0.8519169719169719,0.06343259140301835,0.9911111111111112,0.015537908861779989,0.9983823529411765,0.0027902449942662083,3.0,0.0,0.0,0.0,3.8,1.3984117975602022,11.2,1.3984117975602022,10
masking,mask_metabolights,frozen,13,0.76875,0.14145204330639963,0.8678571428571429,0.08082973903222834,0.6980971620971621,0.13304776723551948,0.802968734968735,0.12080258963244525,1.0,0.0,0.7357142857142858,0.1616594780644567,0.8379259259259259,0.11753491019075893,0.9785714285714286,0.0482106112650395,0.9972619047619047,0.006193527941310013,2.0,0.0,0.0,0.0,3.7,2.263232692902394,10.3,2.263232692902394,10
masking,mask_metabolights,unfreeze_last_1,2,0.6421052631578947,0.163732246951861,0.728,0.12443650768341438,0.630322067182809,0.18086786464942428,0.6170214997177199,0.20350277461360428,1.0,0.0,0.45600000000000007,0.24887301536682876,0.5882036035433601,0.25381666195637903,0.8975384615384616,0.12589132576953238,0.9503675986923714,0.06206673096503971,13.0,0.0,0.0,0.0,13.6,6.221825384170719,11.4,6.221825384170719,10
masking,mask_metabolights,unfreeze_last_1,3,0.6972222222222222,0.13254007857242106,0.7541666666666667,0.11102427162061852,0.6848341214169388,0.1421310843839134,0.6884915265333221,0.15751500605203228,0.961574074074074,0.08697052225962823,0.5833333333333333,0.21695137988629593,0.6958063367660892,0.19459206171311183,0.904513888888889,0.09407451265755155,0.9595370285042983,0.04103469071241636,11.1,2.2335820757001272,0.9,2.2335820757001272,10.0,5.206833117271103,14.0,5.206833117271103,10
masking,mask_metabolights,unfreeze_last_1,4,0.75,0.13812747846671927,0.8057312252964428,0.10532791379515015,0.742338316071135,0.1369766374392562,0.7479354706262638,0.1475708236267062,0.9826086956521738,0.05499613322031965,0.6478260869565218,0.21344239493275788,0.7581969206439998,0.16872504500037191,0.9537549407114625,0.05096106970915708,0.9820931236753122,0.019297212395249817,10.6,1.2649110640673518,0.4,1.2649110640673518,8.1,4.90917508345343,14.9,4.909175083453431,10
masking,mask_metabolights,unfreeze_last_1,5,0.646875,0.17308601145416433,0.7104545454545454,0.11390977210047272,0.6171205087914096,0.17779828358395117,0.6186107220340795,0.2161248684511951,0.9566312997347481,0.09215794314127965,0.5409090909090909,0.32101909580497184,0.6210944107718628,0.28422544078917317,0.945,0.06647527623696295,0.9777891029545469,0.027304720812409266,8.8,2.573367875415838,1.2,2.573367875415838,10.1,7.0624201077093804,11.9,7.0624201077093804,10
masking,mask_metabolights,unfreeze_last_1,6,0.7633333333333334,0.1435442031974992,0.8246031746031746,0.09563775636680702,0.7557646357874969,0.14146804729887383,0.7649333743115099,0.1522075054896667,0.9902380952380951,0.020587552469986833,0.6714285714285715,0.21700218222392853,0.7786864820975294,0.16914051424784018,0.9708994708994709,0.04580447588437585,0.988471519111771,0.019536094102097588,8.8,0.42163702135578396,0.2,0.42163702135578396,6.9,4.557045826702499,14.1,4.557045826702499,10
masking,mask_metabolights,unfreeze_last_1,7,0.7,0.07566785039081288,0.79,0.05296749527356901,0.6946961413661399,0.07147527332339602,0.7094329339677145,0.0770547678855467,1.0,0.0,0.58,0.10593499054713802,0.7290819907698138,0.08454930857830315,0.9643750000000001,0.02947014732459501,0.9876982167094062,0.010153110254225666,8.0,0.0,0.0,0.0,8.4,2.1186998109427604,11.6,2.1186998109427604,10
masking,mask_metabolights,unfreeze_last_1,8,0.7653846153846154,0.1532574205360883,0.8394736842105264,0.10486034036679723,0.7547878936438553,0.14742841263630543,0.7710856594883625,0.1561978542526964,1.0,0.0,0.6789473684210526,0.20972068073359448,0.7900997196402876,0.16688796165867312,0.993984962406015,0.009242651085005419,0.9980382775119617,0.0029512047224804724,7.0,0.0,0.0,0.0,6.1,3.984692933938295,12.9,3.984692933938295,10
masking,mask_metabolights,unfreeze_last_1,9,0.7666666666666666,0.1586011380402244,0.8444444444444444,0.10573409202681629,0.7552726505550249,0.15564046600115683,0.7768062189403067,0.155332914375927,1.0,0.0,0.6888888888888889,0.21146818405363255,0.7983397873255885,0.15599239937349835,0.9851851851851852,0.019617590842062597,0.9952824872639114,0.0061540034143506605,6.0,0.0,0.0,0.0,5.6,3.806427312965386,12.4,3.806427312965386,10
masking,mask_metabolights,unfreeze_last_1,10,0.8,0.11378777791223386,0.8705882352941178,0.07362738570791601,0.7784187679631052,0.11090580291015123,0.8139839972412322,0.10577271240325516,1.0,0.0,0.7411764705882353,0.14725477141583204,0.8436216883063379,0.101936142996976,0.983529411764706,0.03147043552586492,0.995649244217811,0.008343555193834241,5.0,0.0,0.0,0.0,4.4,2.503331114069145,12.6,2.503331114069145,10
masking,mask_metabolights,unfreeze_last_1,11,0.8099999999999999,0.10219806477837261,0.88125,0.0638737904864829,0.7771151134944239,0.09806567535402724,0.8265390267459234,0.09218153641521346,1.0,0.0,0.7625,0.12774758097296574,0.859488302246923,0.08851828425416404,0.98125,0.03107590393786729,0.9958675449346405,0.006690347435248969,4.0,0.0,0.0,0.0,3.8,2.043961295567452,12.2,2.0439612955674518,10
masking,mask_metabolights,unfreeze_last_1,12,0.8111111111111111,0.05972042776517445,0.8866666666666667,0.035832256659104694,0.758129093129093,0.0594056943168793,0.833043438043438,0.05056859350504429,1.0,0.0,0.7733333333333333,0.07166451331820936,0.8705006105006104,0.046215866661424035,0.9933333333333334,0.01073435314532546,0.99875,0.0020126912147485337,3.0,0.0,0.0,0.0,3.4,1.0749676997731399,11.6,1.0749676997731399,10
masking,mask_metabolights,unfreeze_last_1,13,0.78125,0.12926743381240474,0.875,0.07386710503565985,0.7081161801161802,0.12072069352844261,0.8139435749435749,0.10824054460250117,1.0,0.0,0.75,0.1477342100713197,0.8492193732193731,0.10453761952129688,0.9714285714285713,0.06023386019368344,0.9963095238095236,0.007780206941684059,2.0,0.0,0.0,0.0,3.5,2.068278940998476,10.5,2.068278940998476,10
masking,mask_metabolights,unfreeze_last_2,2,0.6421052631578947,0.12784166106832756,0.7261538461538461,0.09750335047093099,0.6338518802716023,0.14114211753129569,0.6244836110659383,0.161021943469528,0.9923076923076923,0.024325212770525986,0.45999999999999996,0.19436506316151,0.6041856944536662,0.20468191443690203,0.8963076923076922,0.12986454278990184,0.9490585710724337,0.06764198474605168,12.9,0.316227766016838,0.1,0.31622776601683794,13.5,4.859126579037751,11.5,4.859126579037751,10
masking,mask_metabolights,unfreeze_last_2,3,0.7083333333333333,0.13935108280826308,0.7729166666666667,0.10911841596954987,0.7016205954473037,0.14703095278482686,0.7021471560033868,0.1628723286031782,0.9764705882352942,0.05682892841642921,0.5791666666666667,0.20735883194401242,0.7032002771155531,0.19648374838090155,0.904513888888889,0.0946140735655466,0.958889955429828,0.04220645036889758,11.6,0.9660917830792962,0.4,0.9660917830792958,10.1,4.976611966656298,13.9,4.976611966656298,10
masking,mask_metabolights,unfreeze_last_2,4,0.7411764705882353,0.1291738752313773,0.808695652173913,0.09547634256232235,0.738430937904037,0.12745848697315423,0.7418902758614294,0.13308878300665444,1.0,0.0,0.6173913043478261,0.19095268512464472,0.7482323954499821,0.1439047886053996,0.9577075098814231,0.04898103497633363,0.9831298402318145,0.019493581699613342,11.0,0.0,0.0,0.0,8.8,4.391911757866827,14.2,4.3919117578668265,10
masking,mask_metabolights,unfreeze_last_2,5,0.7,0.18411292579404753,0.7681818181818182,0.12029959540169216,0.6893594883328773,0.18779468628874257,0.688015361308249,0.210525863445954,0.9763043478260869,0.038493125277099194,0.5863636363636363,0.2941501899567753,0.6857751496005353,0.24934854482483798,0.9550000000000001,0.05460644738032732,0.9817592577697193,0.022456092727484448,9.5,0.8498365855987974,0.5,0.8498365855987975,9.1,6.471304179049056,12.9,6.471304179049056,10
masking,mask_metabolights,unfreeze_last_2,6,0.7933333333333333,0.15055453054181622,0.846031746031746,0.1024735372900789,0.7876326694590511,0.14736858797872332,0.7965920457017579,0.14996162865741844,0.9902380952380951,0.020587552469986833,0.7142857142857142,0.22447834323382462,0.8100311100658182,0.154409832064694,0.9751322751322752,0.04255158490527377,0.9898637473114524,0.01849384617896313,8.8,0.42163702135578396,0.2,0.42163702135578396,6.0,4.714045207910317,15.0,4.714045207910317,10
masking,mask_metabolights,unfreeze_last_2,7,0.7357142857142858,0.10405606373053408,0.8150000000000001,0.07283924461137385,0.7296894972188894,0.10030469686216012,0.7446961574818535,0.1015626000803848,1.0,0.0,0.63,0.1456784892227477,0.7647050378324722,0.10341504550957922,0.9668749999999999,0.03423899863865439,0.9886504102908903,0.011776414905582904,8.0,0.0,0.0,0.0,7.4,2.913569784454954,12.6,2.913569784454954,10
masking,mask_metabolights,unfreeze_last_2,8,0.7807692307692308,0.16818831998571923,0.85,0.11507621893759733,0.7707713509663974,0.16279887333414828,0.7850363687794029,0.1705147449488858,1.0,0.0,0.7,0.2301524378751947,0.8016788895612426,0.18001879365764473,0.993233082706767,0.005547855544155066,0.9976817042606516,0.0018598694119376484,7.0,0.0,0.0,0.0,5.7,4.3728963196286985,13.3,4.3728963196286985,10
masking,mask_metabolights,unfreeze_last_2,9,0.8,0.15811388300841897,0.8666666666666666,0.10540925533894599,0.7883551426435677,0.15762045642623893,0.8089052629849594,0.15511767896517528,1.0,0.0,0.7333333333333333,0.21081851067789198,0.829455383326351,0.15391866537115959,0.9907407407407408,0.017459426695964144,0.9971089215413261,0.005379243400199083,6.0,0.0,0.0,0.0,4.8,3.794733192202055,13.2,3.794733192202055,10
masking,mask_metabolights,unfreeze_last_2,10,0.8181818181818181,0.07106690545187015,0.8752941176470588,0.055445488814795135,0.791495299055783,0.07430683556589229,0.8316252387641685,0.06472723606770281,0.9928571428571429,0.022587697572631266,0.7705882352941176,0.0896402309855879,0.865066855187823,0.057247202452212965,0.9800000000000001,0.027757393520292408,0.9945326696209961,0.007755394321218426,4.9,0.31622776601683783,0.1,0.31622776601683794,3.9,1.5238839267549948,13.1,1.5238839267549946,10
masking,mask_metabolights,unfreeze_last_2,11,0.8550000000000001,0.09264628073124864,0.9,0.06555055301063446,0.820716789410894,0.09412408510066672,0.8662843921949595,0.0828461111488796,0.9933333333333334,0.021081851067789183,0.825,0.11711224435462664,0.8966627940510031,0.07607788871297513,0.9875,0.025301995419773172,0.997233455882353,0.0054123466159331805,3.9,0.31622776601683794,0.1,0.31622776601683794,2.8,1.8737959096740262,13.2,1.8737959096740262,10
masking,mask_metabolights,unfreeze_last_2,12,0.8666666666666666,0.0749942841900614,0.9199999999999999,0.044996570514036875,0.8203207042000145,0.08218346187114718,0.8805200769855942,0.06402020079264832,1.0,0.0,0.8400000000000001,0.08999314102807374,0.9106197633783841,0.05512111358720613,0.9888888888888889,0.015713484026367696,0.9978888888888889,0.003012320380383557,3.0,0.0,0.0,0.0,2.4,1.3498971154211057,12.6,1.3498971154211057,10
masking,mask_metabolights,unfreeze_last_2,13,0.88125,0.09057110466368398,0.9321428571428572,0.05175491695067659,0.8180624657146396,0.11012925354037523,0.8975616959530003,0.07432007881174035,1.0,0.0,0.8642857142857142,0.10350983390135314,0.9240614393657871,0.06299348932023549,0.9964285714285716,0.011293848786315635,0.9995238095238095,0.0015058465048420695,2.0,0.0,0.0,0.0,1.9,1.449137674618944,12.1,1.4491376746189437,10
masking,mask_metabolights,unfreeze_last_3,2,0.6394736842105263,0.13248227928446699,0.726,0.10068653225619492,0.6295663249251842,0.1503122377678058,0.6186952424317163,0.173152296028071,1.0,0.0,0.45200000000000007,0.20137306451238984,0.5951412303625357,0.22307949541964447,0.9070769230769231,0.11492489615146083,0.9514810622788389,0.06328982939552699,13.0,0.0,0.0,0.0,13.7,5.034326612809745,11.3,5.034326612809745,10
masking,mask_metabolights,unfreeze_last_3,3,0.7333333333333333,0.11653431646335018,0.7958333333333333,0.09096957163229345,0.7308983847825656,0.11602920802642618,0.734072269989568,0.12058240964872147,0.9875,0.03952847075210475,0.6083333333333333,0.17145888180012184,0.7404200404035725,0.13066953437112194,0.9086805555555555,0.08058830884797552,0.960484111399062,0.03610202551233025,11.8,0.632455532033676,0.2,0.6324555320336759,9.4,4.115013163202923,14.6,4.115013163202923,10
masking,mask_metabolights,unfreeze_last_3,4,0.7529411764705882,0.11022328880435446,0.817391304347826,0.08146938737713158,0.749924845083237,0.1077205397215334,0.7554988580730146,0.11258115669119075,1.0,0.0,0.6347826086956522,0.16293877475426313,0.7657178818876069,0.12176428245788355,0.9612648221343874,0.04574670765206202,0.9843899170274607,0.01797261391586583,11.0,0.0,0.0,0.0,8.4,3.7475918193480524,14.6,3.7475918193480524,10
masking,mask_metabolights,unfreeze_last_3,5,0.746875,0.1353765966357061,0.7968181818181819,0.08571125207802281,0.7363749702932473,0.130744371449106,0.7451681901219507,0.14530008388571436,0.9696697324414716,0.05368330427868721,0.6636363636363637,0.23394253412871252,0.759823556503123,0.17032912326725747,0.9595454545454546,0.049350696817779274,0.9831875951763536,0.020728509751525213,9.3,1.3374935098492589,0.7,1.3374935098492586,7.4,5.146735750831676,14.6,5.146735750831676,10
masking,mask_metabolights,unfreeze_last_3,6,0.82,0.16345044931940703,0.8682539682539682,0.11544823203789321,0.8111701692553464,0.1647907538323731,0.8184016139313881,0.17766587981782275,0.9949999999999999,0.015811388300841913,0.7476190476190476,0.23655587028903674,0.8292487809454508,0.1980153330669041,0.9767195767195768,0.04152680819121393,0.9900805675282728,0.019023530820637714,8.9,0.316227766016838,0.1,0.31622776601683794,5.3,4.967673276069772,15.7,4.967673276069771,10
masking,mask_metabolights,unfreeze_last_3,7,0.7678571428571429,0.11449633370042465,0.8375,0.08014743359029725,0.7610203659689936,0.11179904085610248,0.7762027315893352,0.11127871517966069,1.0,0.0,0.675,0.16029486718059452,0.7964458857497906,0.11089962363319333,0.9668749999999999,0.03633013173967613,0.9882565110720483,0.01275732428480961,8.0,0.0,0.0,0.0,6.5,3.2058973436118907,13.5,3.2058973436118907,10
masking,mask_metabolights,unfreeze_last_3,8,0.8115384615384615,0.17051764018636653,0.8665413533834586,0.11652450898292213,0.8014497182027387,0.16632286193279458,0.8153466724405518,0.17021237763688615,0.9941176470588236,0.01860163329510812,0.7473684210526316,0.23511390270527652,0.8315597857180007,0.17548679772087714,0.9879699248120302,0.01670008145258918,0.9959745434164672,0.005561076845962843,6.9,0.3162277660168379,0.1,0.31622776601683794,4.8,4.4671641514002545,14.2,4.4671641514002545,10
masking,mask_metabolights,unfreeze_last_3,9,0.7916666666666667,0.13465777381712027,0.861111111111111,0.08977184921141353,0.7774772284888611,0.13104734549276714,0.8019948633716474,0.1305488357032183,1.0,0.0,0.7222222222222222,0.17954369842282697,0.8265124982544337,0.13077660914251568,0.987037037037037,0.013940234309427429,0.9960322101550172,0.004164399167451664,6.0,0.0,0.0,0.0,5.0,3.2317865716108862,13.0,3.2317865716108862,10
masking,mask_metabolights,unfreeze_last_3,10,0.8590909090909091,0.06926745121613613,0.8876470588235295,0.0802940577940355,0.8284923854417737,0.08482896160915733,0.867628273822783,0.06527836895833483,0.9808333333333333,0.04268207187168002,0.8352941176470589,0.07744477512992745,0.9002415141402906,0.049974230658698646,0.9729411764705883,0.04403696325844641,0.9921679956812447,0.013401144480401765,4.7,0.6749485577105528,0.3,0.6749485577105528,2.8,1.3165611772087666,14.2,1.3165611772087666,10
