family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
classical,logistic_regression,0.9285714285714286,0.9296296296296296,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.9901234567901235,0.9943995236587828,14,1,2,25
classical,svm_rbf,0.6666666666666666,0.5333333333333333,0.6585365853658537,1.0,0.7941176470588235,0.9629629629629629,0.9867724867724867,1,14,0,27
classical,xgboost,0.9047619047619048,0.8814814814814815,0.896551724137931,0.9629629629629629,0.9285714285714286,0.9827160493827161,0.9918942511535103,12,3,1,26
foundation,frozen,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.5358024691358025,0.7547372265856378,0,15,0,27
foundation,unfreeze_last_1,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.5382716049382716,0.7629162228989912,0,15,0,27
foundation,unfreeze_last_2,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.582716049382716,0.7914517286096401,0,15,0,27
foundation,unfreeze_last_3,0.5952380952380952,0.47777777777777775,0.631578947368421,0.8888888888888888,0.7384615384615385,0.6493827160493827,0.8328310334465143,1,14,3,24
