mode,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,best_epoch
finetune_backbone,1,0.6,0.6666666666666666,0.43478260869565216,0.5263157894736842,0.658102766798419,0.6255934728156832,7
finetune_backbone,2,0.4888888888888889,0.4883720930232558,0.9545454545454546,0.6461538461538462,0.34584980237154156,0.40571878709458814,1
finetune_backbone,3,0.5111111111111111,0.5,0.18181818181818182,0.26666666666666666,0.4822134387351779,0.5061483819030107,1
finetune_backbone,4,0.5555555555555556,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.6581027667984191,0.6632125409926908,38
finetune_backbone,5,0.5681818181818182,0.5789473684210527,0.5,0.5365853658536586,0.6446280991735537,0.715338423564708,6
