feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.4400909090909091,0.05216883915339283,0.38077295836746816,0.04366369995507417,0.39525295765735896,0.38808628795721184
direct_binned,bins1024_auc,svm_C1p0,100,0.4088181818181818,0.05500958032658329,0.3511602214064793,0.04466445657704158,0.36299803437764533,0.3589540200138026
direct_binned,bins1024_auc,xgboost_depth2,100,0.3745454545454545,0.05186238509004044,0.3252235904122486,0.042307066046060514,0.34511443597800046,0.3346574145962733
direct_binned,bins2048_auc,logreg_C0p1,100,0.43772727272727274,0.055702077422370065,0.37833814455298737,0.04866844246159449,0.3927917791571517,0.3849010093167702
direct_binned,bins2048_auc,svm_C1p0,100,0.40909090909090906,0.0552298659391855,0.35193148563298643,0.04637429471895418,0.36360118628467597,0.3592503450655624
direct_binned,bins2048_auc,xgboost_depth2,100,0.3809090909090909,0.05026850021334408,0.32975727849680747,0.04285729911898515,0.35024957150169406,0.33876854727398203
foundation_backbone,mae_flatten,logreg_C0p1,100,0.3966363636363636,0.055450932456930814,0.3427899608414098,0.04782974950769795,0.3570792861522407,0.3468425422705314
foundation_backbone,mae_flatten,svm_C1p0,100,0.4008181818181818,0.05283663968652232,0.3388762377403916,0.04503241737282736,0.3486299785451585,0.345006038647343
foundation_backbone,mae_flatten,xgboost_depth2,100,0.41445454545454546,0.057656822734003306,0.35385343417066395,0.04592086944999614,0.3665462082499704,0.35841485507246373
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.43118181818181817,0.05210735609276499,0.37017974832039025,0.04425735633273227,0.3832243877608801,0.37463929865424433
