feature_group,feature_name,classifier,episode,n_train,n_test,status,error,accuracy,macro_f1,macro_precision,macro_recall
foundation_backbone,mae_flatten,svm_C1p0,1,32,110,ok,,0.37272727272727274,0.3121273875874645,0.3217770034843206,0.3130715148378192
foundation_backbone,mae_flatten,logreg_C0p1,1,32,110,ok,,0.37272727272727274,0.2838069242254573,0.2843592677345538,0.28392425810904076
foundation_backbone,mae_flatten,xgboost_depth2,1,32,110,ok,,0.43636363636363634,0.33985373854250644,0.34534559643255297,0.33877889924085575
foundation_backbone,mae_flatten,svm_C1p0,2,32,110,ok,,0.39090909090909093,0.3291908610587989,0.35237989652623797,0.34236973775017254
foundation_backbone,mae_flatten,logreg_C0p1,2,32,110,ok,,0.41818181818181815,0.3560218052738337,0.38493243243243247,0.3733717218771566
foundation_backbone,mae_flatten,xgboost_depth2,2,32,110,ok,,0.38181818181818183,0.32280177002737453,0.35081464725937583,0.34282263630089715
foundation_backbone,mae_flatten,svm_C1p0,3,32,110,ok,,0.4727272727272727,0.3961072332950224,0.39794685990338163,0.3946148205659075
foundation_backbone,mae_flatten,logreg_C0p1,3,32,110,ok,,0.43636363636363634,0.34778637996426964,0.3530482456140351,0.34547532781228435
foundation_backbone,mae_flatten,xgboost_depth2,3,32,110,ok,,0.36363636363636365,0.3201377862872679,0.3253979891076665,0.32740251897860595
foundation_backbone,mae_flatten,svm_C1p0,4,32,110,ok,,0.5,0.44274981333997016,0.4515384615384616,0.43835188060731534
foundation_backbone,mae_flatten,logreg_C0p1,4,32,110,ok,,0.509090909090909,0.4443735856172995,0.4514455782312925,0.44157608695652173
foundation_backbone,mae_flatten,xgboost_depth2,4,32,110,ok,,0.4818181818181818,0.39339402427637726,0.39623015873015877,0.39718124568668045
foundation_backbone,mae_flatten,svm_C1p0,5,32,110,ok,,0.41818181818181815,0.3414282435740514,0.3490684938685672,0.33873576604554867
foundation_backbone,mae_flatten,logreg_C0p1,5,32,110,ok,,0.43636363636363634,0.3744303158501995,0.39813348416289596,0.3759381469979296
foundation_backbone,mae_flatten,xgboost_depth2,5,32,110,ok,,0.4818181818181818,0.4272970085470086,0.4341133004926108,0.4333052967563837
foundation_backbone,mae_flatten,svm_C1p0,6,32,110,ok,,0.42727272727272725,0.3778963414634146,0.37680124223602485,0.38329235679779156
foundation_backbone,mae_flatten,logreg_C0p1,6,32,110,ok,,0.35454545454545455,0.3315345528455284,0.33771538918597743,0.33699965493443756
foundation_backbone,mae_flatten,xgboost_depth2,6,32,110,ok,,0.4,0.38364668652271033,0.39508815711540957,0.39172489648033126
foundation_backbone,mae_flatten,svm_C1p0,7,32,110,ok,,0.39090909090909093,0.2880552494064363,0.2797514619883041,0.30357142857142855
foundation_backbone,mae_flatten,logreg_C0p1,7,32,110,ok,,0.39090909090909093,0.335036184745487,0.34464838567005746,0.3399003623188405
foundation_backbone,mae_flatten,xgboost_depth2,7,32,110,ok,,0.34545454545454546,0.2827404287943625,0.29973166845964966,0.2717822636300897
foundation_backbone,mae_flatten,svm_C1p0,8,32,110,ok,,0.3181818181818182,0.29223324101372883,0.30694522868435914,0.3019108005521049
foundation_backbone,mae_flatten,logreg_C0p1,8,32,110,ok,,0.3181818181818182,0.3020901721559616,0.31912280701754386,0.3055016390614217
foundation_backbone,mae_flatten,xgboost_depth2,8,32,110,ok,,0.32727272727272727,0.3149533462033462,0.3341912716912717,0.32608695652173914
foundation_backbone,mae_flatten,svm_C1p0,9,32,110,ok,,0.41818181818181815,0.3596696057565623,0.37384142231209977,0.3697808833678399
foundation_backbone,mae_flatten,logreg_C0p1,9,32,110,ok,,0.34545454545454546,0.3169746527057848,0.33597900853889945,0.3154654071773637
