feature_group,feature_name,classifier,episode,n_train,n_test,status,error,accuracy,macro_f1,macro_precision,macro_recall
foundation_backbone,mae_flatten,svm_C1p0,1,4,138,ok,,0.18840579710144928,0.16015037593984963,0.21339887640449437,0.19073593073593073
foundation_backbone,mae_flatten,logreg_C0p1,1,4,138,ok,,0.18115942028985507,0.16550769905200285,0.21056547619047616,0.18404761904761907
foundation_backbone,mae_flatten,xgboost_depth2,1,4,138,ok,,0.2028985507246377,0.08433734939759036,0.050724637681159424,0.25
foundation_backbone,mae_flatten,svm_C1p0,2,4,138,ok,,0.2971014492753623,0.27962459916971466,0.3159452034452035,0.30663419913419915
foundation_backbone,mae_flatten,logreg_C0p1,2,4,138,ok,,0.30434782608695654,0.2828720979979029,0.3190566549200325,0.314512987012987
foundation_backbone,mae_flatten,xgboost_depth2,2,4,138,ok,,0.21739130434782608,0.08928571428571429,0.05434782608695652,0.25
foundation_backbone,mae_flatten,svm_C1p0,3,4,138,ok,,0.2318840579710145,0.22527783390583955,0.24299547283702214,0.26461038961038963
foundation_backbone,mae_flatten,logreg_C0p1,3,4,138,ok,,0.2318840579710145,0.22732041969330102,0.2547122074636306,0.26461038961038963
foundation_backbone,mae_flatten,xgboost_depth2,3,4,138,ok,,0.18115942028985507,0.07668711656441718,0.04528985507246377,0.25
foundation_backbone,mae_flatten,svm_C1p0,4,4,138,ok,,0.3115942028985507,0.2433068706477517,0.22113767352156266,0.2721861471861472
foundation_backbone,mae_flatten,logreg_C0p1,4,4,138,ok,,0.34057971014492755,0.270976353928299,0.2475090579710145,0.3029220779220779
foundation_backbone,mae_flatten,xgboost_depth2,4,4,138,ok,,0.39855072463768115,0.14248704663212436,0.09963768115942029,0.25
foundation_backbone,mae_flatten,svm_C1p0,5,4,138,ok,,0.3115942028985507,0.26562522444875386,0.3286324786324787,0.2916666666666667
foundation_backbone,mae_flatten,logreg_C0p1,5,4,138,ok,,0.32608695652173914,0.27619922095288685,0.3429888951628082,0.3007575757575758
foundation_backbone,mae_flatten,xgboost_depth2,5,4,138,ok,,0.18115942028985507,0.07668711656441718,0.04528985507246377,0.25
foundation_backbone,mae_flatten,svm_C1p0,6,4,138,ok,,0.41304347826086957,0.3669142073859055,0.3742972751258231,0.3653571428571428
foundation_backbone,mae_flatten,logreg_C0p1,6,4,138,ok,,0.38405797101449274,0.35447551879776945,0.3630952380952381,0.35534632034632035
foundation_backbone,mae_flatten,xgboost_depth2,6,4,138,ok,,0.21739130434782608,0.08928571428571429,0.05434782608695652,0.25
foundation_backbone,mae_flatten,svm_C1p0,7,4,138,ok,,0.18840579710144928,0.16510015996446775,0.223374541249331,0.2034848484848485
foundation_backbone,mae_flatten,logreg_C0p1,7,4,138,ok,,0.2246376811594203,0.20800684405335568,0.2705200894074034,0.24529220779220778
foundation_backbone,mae_flatten,xgboost_depth2,7,4,138,ok,,0.21739130434782608,0.08928571428571429,0.05434782608695652,0.25
foundation_backbone,mae_flatten,svm_C1p0,8,4,138,ok,,0.2971014492753623,0.194819225435227,0.2075892857142857,0.21847402597402596
foundation_backbone,mae_flatten,logreg_C0p1,8,4,138,ok,,0.2898550724637681,0.23718183210927998,0.2850238841618152,0.23524891774891774
foundation_backbone,mae_flatten,xgboost_depth2,8,4,138,ok,,0.2028985507246377,0.08433734939759036,0.050724637681159424,0.25
foundation_backbone,mae_flatten,svm_C1p0,9,4,138,ok,,0.2391304347826087,0.15799714469927234,0.1994001547987616,0.26542207792207795
foundation_backbone,mae_flatten,logreg_C0p1,9,4,138,ok,,0.2463768115942029,0.17481060606060608,0.19568181818181818,0.27494588744588744
foundation_backbone,mae_flatten,xgboost_depth2,9,4,138,ok,,0.39855072463768115,0.14248704663212436,0.09963768115942029,0.25
foundation_backbone,mae_flatten,svm_C1p0,10,4,138,ok,,0.2753623188405797,0.2719319359263075,0.3771484334678412,0.3118181818181818
foundation_backbone,mae_flatten,logreg_C0p1,10,4,138,ok,,0.2463768115942029,0.23965162237000923,0.3471320346320346,0.2843939393939394
foundation_backbone,mae_flatten,xgboost_depth2,10,4,138,ok,,0.39855072463768115,0.14248704663212436,0.09963768115942029,0.25
