family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
jigsaw,jigsaw_multibin_frozen,0.8809523809523809,0.8925925925925926,0.9583333333333334,0.8518518518518519,0.9019607843137255,0.9432098765432099,0.9732347013603602,14,1,4,23
jigsaw,jigsaw_multibin_unfreeze_last_1,0.8571428571428571,0.8592592592592593,0.92,0.8518518518518519,0.8846153846153846,0.9432098765432099,0.9733062619711363,13,2,4,23
jigsaw,jigsaw_multibin_unfreeze_last_2,0.8809523809523809,0.8925925925925926,0.9583333333333334,0.8518518518518519,0.9019607843137255,0.9407407407407408,0.972757479701924,14,1,4,23
jigsaw,jigsaw_multibin_unfreeze_last_3,0.8571428571428571,0.8592592592592593,0.92,0.8518518518518519,0.8846153846153846,0.9308641975308641,0.9689629471746053,13,2,4,23
