epoch,split,lr,loss,balanced_loss,raw_loss,masked_loss,unmasked_loss,jigsaw_loss,coverage_loss,masked_loss_norm,unmasked_loss_norm,jigsaw_loss_norm,coverage_loss_norm,peak_weight_mean,jigsaw_token_accuracy,mask_ratio
12,val,0.0002999951495796209,2.0271539304937636,2.0271539304937636,4.61383991582053,0.0012217007325879031,6.204138596136285e-06,4.612617603370121,0.0,0.9563390676464353,0.6874270886182785,1.0020721554756165,0.0,1.0770117065736227,0.12043283853147711,0.40253073083502905
13,train,0.0002999805986332205,2.08198463542579,2.08198463542579,4.604284087638684,0.0013439711767996372,7.349577072702819e-06,4.602939376916586,0.0,0.9908582028252126,0.9109082115070702,1.0000356131070398,0.0,1.0759982121899523,0.10587694656287608,0.4000560538383877
13,val,0.0002999805986332205,2.41449967452458,2.41449967452458,4.579466164112091,0.001755301773040888,3.2209436580745077e-06,4.57771053484508,0.0,1.3678493148514204,0.5232479359422412,0.9943255792771067,0.0,1.0770117065736227,0.12598367727228574,0.40253073083502905
14,train,0.00029995634810498883,2.0960271133970254,2.0960271133970254,4.593617159154918,0.00133226339725126,7.942360543036827e-06,4.592284106352938,0.0,0.9975292149413327,0.994974417804068,0.9990004546973738,0.0,1.0759630652286547,0.10908104592909193,0.4001051009770466
14,val,0.00029995634810498883,2.0091660363333568,2.0091660363333568,4.588446242468698,0.0012636627611105464,4.129264596031135e-06,4.587182138647352,0.0,0.9426183764423642,0.6562392871294703,1.0009237357548304,0.0,1.0770117065736227,0.12477877789310046,0.40253073083502905
15,train,0.0002999223995685079,2.055540639723363,2.055540639723363,4.587469981924835,0.001177848579838137,1.4996604613974536e-05,4.586290637473889,0.0,0.9533384757726182,1.0225483873366241,0.9999473300749946,0.0,1.0759960717684485,0.11052569065393354,0.39927436591798415
15,val,0.0002999223995685079,2.0697773162807738,2.0697773162807738,4.574098825454712,0.0011380131566381482,3.43110949480823e-06,4.572960487433842,0.0,1.0292149122272218,0.4250497041004045,0.998057444180761,0.0,1.0770117065736227,0.12850846190537726,0.40253073083502905
16,train,0.0002998787552266496,2.0789769941381273,2.0789769941381273,4.568817395265861,0.0011513116701627193,7.161610357895937e-06,4.567665382351041,0.0,0.9880084050610461,0.9160729448891541,0.9993612878525738,0.0,1.0759948021627863,0.11562380939722061,0.39904051644919697
16,val,0.0002998787552266496,2.186463992510523,2.186463992510523,4.568990928786142,0.0012171257788265524,2.955378481114427e-06,4.567773503916604,0.0,1.13365852194173,0.5297992772289685,0.9998255191104752,0.0,1.0770117065736227,0.12907430875514234,0.40253073083502905
17,train,0.0002998254179114328,2.076967672382235,2.076967672382235,4.558976517664478,0.0011444280721192904,5.2171866221953366e-06,4.557831569637418,0.0,0.9829861140839188,0.9462743147606273,0.9993541227327869,0.0,1.0759855289630291,0.1181555777921805,0.3966199114183674
17,val,0.0002998254179114328,2.086397784096854,2.086397784096854,4.6120926056589395,0.0010483294868858398,3.343763613169618e-06,4.611043947083609,0.0,0.9986325012786048,0.7549903307642255,1.0122662431427412,0.0,1.0770117065736227,0.12650208255009993,0.40253073083502905
18,train,0.0002997623910838393,2.073767511833944,2.073767511833944,4.549674284297789,0.0010406741206304508,5.001886733625235e-06,4.548633107155428,0.0,0.9756242779872877,0.9850225697183823,0.9996409790398294,0.0,1.0759625338652743,0.12109283311083713,0.40176481930664304
18,val,0.0002997623910838393,2.0943294146231244,2.0943294146231244,4.5802492925098965,0.0009852033451482254,2.3483092499126153e-06,4.579263848917825,0.0,1.0321143280182565,0.5528353202555861,1.0069315497364317,0.0,1.0770117065736227,0.132478320438947,0.40253073083502905
19,train,0.00029968967883358983,2.171924434969778,2.171924434969778,4.546175231848062,0.0010211813663479124,2.0248748278839478e-05,4.545152024837887,0.0,1.0270047978969967,1.4443144965332184,1.0004881815525448,0.0,1.0759582337777176,0.12197242359810347,0.3999391290371728
19,val,0.00029968967883358983,2.078839531966618,2.078839531966618,4.531853956835611,0.0011712689644939797,6.122495863434908e-06,4.53068208694458,0.0,1.0691175019102437,0.15686220675706863,0.9940358070390565,0.0,1.0770117065736227,0.13988891456808364,0.40253073083502905
20,train,0.00029960728587887794,2.0181696265267686,2.0181696265267686,4.5339510750877485,0.0010371724473293704,4.97954639008701e-06,4.532913423974418,0.0,0.9666391238236106,0.5324619761897844,0.9982843083651076,0.0,1.0759871401594359,0.12551931883187573,0.39887388765544635
20,val,0.00029960728587887794,2.0819331450121745,2.0819331450121745,4.553396574088505,0.0009789380294802999,2.4013508611428084e-06,4.5524173974990845,0.0,1.0246362739375658,0.506647703903062,1.0066321098378725,0.0,1.0770117065736227,0.13981470997844422,0.40253073083502905
21,train,0.0002995152175660644,2.1032494867863676,2.1032494867863676,4.514025940488807,0.0009903325841526163,5.140448622579434e-06,4.513035104948309,0.0,1.0080942407317226,0.957659471596303,0.9993892964226248,0.0,1.0759979267291424,0.13127554993191107,0.40271773399793515
21,val,0.0002995152175660644,2.645765110850334,2.645765110850334,4.573068363325937,0.0015843547963803367,2.8324951862097284e-06,4.571483705724988,0.0,1.5612903428929192,0.7081521419542176,1.0136596028293883,0.0,1.0770117065736227,0.1384143526000636,0.40253073083502905
22,train,0.00029941347986933015,2.0942742156340937,2.0942742156340937,4.5037522508424495,0.0010961077431573913,4.197601763107211e-06,4.502655730653771,0.0,0.9964295397157626,0.982175987263966,0.999627079397039,0.0,1.075974637082874,0.13399626728932418,0.3998944612361925
22,val,0.00029941347986933015,1.9555174601929528,1.9555174601929528,4.567738950252533,0.0009489490257692523,2.4576833733850175e-06,4.566789737769535,0.0,0.8769447452255658,0.6423562584178788,1.0143371032817023,0.0,1.0770117065736227,0.14209423373852456,0.40253073083502905
23,train,0.00029930207939028844,2.0685426846747976,2.0685426846747976,4.495200775129378,0.0009351859702895742,5.891018463852043e-06,4.494265000381811,0.0,0.960104430202946,1.087523963152026,0.9996858570607788,0.0,1.0759208025953695,0.13623519007935117,0.39975629726867506
23,val,0.00029930207939028844,2.4239319201026643,2.4239319201026643,4.5446712119238715,0.0012462394271486638,3.4325619659674496e-06,4.543424589293344,0.0,1.3570034354925156,0.5633902214467525,1.0105894804000854,0.0,1.0770117065736227,0.14458980251635825,0.40253073083502905
24,train,0.0002991810233575568,2.067897455040115,2.067897455040115,4.485205998869755,0.000983397663527089,3.980282346649887e-06,4.484222191866203,0.0,0.978080632173427,0.9072520465594236,0.9990916179969171,0.0,1.0759598246604338,0.1389111711438996,0.40008167220872615
24,val,0.0002991810233575568,2.1752697974443436,2.1752697974443436,4.490085763590677,0.0008799889796396851,6.504714974653325e-06,4.489205113479069,0.0,1.0126417055726051,1.5996380576065607,1.0026642882398196,0.0,1.0770117065736227,0.1545616633125714,0.40253073083502905
25,train,0.00029905031962628776,2.084227105427216,2.084227105427216,4.475288991970866,0.0009340916218908479,3.466765474105677e-06,4.474354547235463,0.0,0.9909772577574435,0.9356290449476028,0.99968694999079,0.0,1.0760043030897064,0.14161823088545436,0.4002774225489441
25,val,0.00029905031962628776,2.0013689505202428,2.0013689505202428,4.568220368453434,0.0007682470599580224,2.632043605542224e-06,4.567451860223498,0.0,0.8945390943969999,0.8523633373635155,1.021593532391957,0.0,1.0770117065736227,0.14308560080826283,0.40253073083502905
26,train,0.00029890997667765903,2.085372712580078,2.085372712580078,4.465672971956399,0.0008922119169692288,3.3661026912589972e-06,4.464780429018987,0.0,0.9865788572839558,0.9925993485835636,0.9995339274941004,0.0,1.075999530441558,0.1438582484764903,0.3988064479400224
26,val,0.00029890997667765903,1.9755608545882362,1.9755608545882362,4.535366603306362,0.0007704430962413815,1.3660472230217887e-06,4.5345960174288065,0.0,0.9147187854562487,0.4444576384765761,1.0163962990045547,0.0,1.0770117065736227,0.15124090893992356,0.40253073083502905
27,train,0.0002987600036183235,2.1506237294107273,2.1506237294107273,4.454219758243304,0.0009054969634699965,6.75632486949766e-06,4.453313564505812,0.0,1.017188110159117,1.3374606400327298,0.9996895544197527,0.0,1.0759558859427414,0.1469399216731033,0.39951368939181614
27,val,0.0002987600036183235,2.1924150458403995,2.1924150458403995,4.522187215941293,0.000854888819698577,5.682616948174005e-05,4.521326635565076,0.0,0.8899479657411575,2.8761412501335144,1.0148529612592287,0.0,1.0770117065736227,0.1528378746339253,0.40253073083502905
28,train,0.000298600410179818,2.0457808950022196,2.0457808950022196,4.462449323970641,0.0008888303050604302,5.489544416924125e-06,4.461559945692396,0.0,0.9842358024398308,0.6223162270313956,0.999313471028623,0.0,1.0759932209023446,0.1440607456348402,0.39939435608183854
28,val,0.000298600410179818,1.8591578815664564,1.8591578815664564,4.414765000343323,0.0007415569577590629,1.8987039425155672e-06,4.414023237568991,0.0,0.8126149629907948,0.5267810667199748,0.9938648108925138,0.0,1.0770117065736227,0.170279396963971,0.40253073083502905
29,train,0.00029843120671793215,2.0555007922809754,2.0555007922809754,4.43235160203258,0.0008613099097409975,3.1929789126516296e-06,4.431489974393973,0.0,0.9599195990059942,0.9607977051905987,0.9995014226490072,0.0,1.075961547047568,0.1526048737390159,0.39933676957549535
29,val,0.00029843120671793215,2.1010316674198424,2.1010316674198424,4.415523895195553,0.0008502902284297826,1.6550042118979036e-06,4.414673430579049,0.0,1.051164393446275,0.5360031037458352,0.9962669685482979,0.0,1.0770117065736227,0.1698004100471735,0.40253073083502905
30,train,0.000298252404212036,2.0957207797354114,2.0957207797354114,4.422490451367981,0.0008637768612138827,3.3588719121823564e-06,4.421626347597404,0.0,0.9948509156436663,1.0171247377256643,0.9991573902523571,0.0,1.0759722106659892,0.1551229160596437,0.40093517904858955
30,val,0.000298252404212036,2.5278163296835765,2.5278163296835765,4.4901322722435,0.0011905609935638495,2.0612962146060454e-06,4.488941507680075,0.0,1.4521734017346586,0.5872563602668899,1.016917270209108,0.0,1.0770117065736227,0.15851063201470034,0.40253073083502905
31,train,0.0002980640142643679,2.0913832000552808,2.0913832000552808,4.412014022536342,0.000782604501692311,2.410014569796564e-06,4.411231173528149,0.0,1.0007736420952151,0.9094849322408839,0.9996610695471143,0.0,1.0759589533100213,0.15757164379139119,0.40130565973675303
31,val,0.0002980640142643679,2.2224010910306657,2.2224010910306657,4.398684859275818,0.0009641124093572476,1.7785337474508976e-06,4.397720583847591,0.0,1.1499992316322667,0.7461385556629726,0.9977880343794823,0.0,1.0770117065736227,0.17559208960405417,0.40253073083502905
32,train,0.00029786604909928175,2.0807803617999157,2.0807803617999157,4.40348944214962,0.0008364055285359746,2.5836159722995228e-06,4.40265277682933,0.0,0.9805781525881301,1.0070265571632728,0.9994995487110497,0.0,1.0759635206829807,0.1594522519229239,0.39975104230401765
32,val,0.00029786604909928175,2.0232263654470444,2.0232263654470444,4.338593236037663,0.0007685492122878454,1.5355514051407226e-06,4.337824531963894,0.0,0.9762101375630924,0.6057618175234113,0.9864400497504643,0.0,1.0770117065736227,0.1853731551340648,0.40253073083502905
33,train,0.00029765852156245334,2.0826697574068076,2.0826697574068076,4.39650544778114,0.000816155986567007,2.6759018123913943e-06,4.395689029864666,0.0,0.9886895097424632,0.941912268442958,0.9997890391157347,0.0,1.0760116796322468,0.1611516978174047,0.40026078162706485
33,val,0.00029765852156245334,2.13657959657056,2.13657959657056,4.3426077876772196,0.0008291902491432016,1.8238306945964463e-06,4.341778414590018,0.0,1.0656641870737076,0.8263017790658134,0.9882852286100388,0.0,1.0770117065736227,0.18517721284713065,0.40253073083502905
34,train,0.0002974414451200471,2.1641658710257357,2.1641658710257357,4.384969110446126,0.0008633632157801864,2.659704880739002e-06,4.384105481374424,0.0,1.065184761189559,0.9952478402131342,0.9994563281268817,0.0,1.0759760536955076,0.16397461482227652,0.4002662556321097
34,val,0.0002974414451200471,1.9697972599949156,1.9697972599949156,4.359260039670127,0.0009468073580397426,3.409598357555816e-06,4.3583128707749506,0.0,0.8226741344801017,1.5261902958154678,0.9945040877376284,0.0,1.0770117065736227,0.1813997541155134,0.40253073083502905
35,train,0.0002972148338578423,1.9924102722262054,1.9924102722262054,4.378717127402267,0.0008586615347773288,3.1057208698991576e-06,4.377858140543437,0.0,0.8930132769950302,0.9969281206751084,0.9997041802769819,0.0,1.0759595317156325,0.1653006378845249,0.3987567439474867
35,val,0.0002972148338578423,1.9906210814203535,1.9906210814203535,4.341322609356472,0.0007162782260690749,1.8583896681840478e-06,4.340606144496372,0.0,0.9196300724787372,0.7919566641960826,0.9917953365615436,0.0,1.0770117065736227,0.186292042689664,0.40253073083502905
36,train,0.00029697870248031897,2.096698322638268,2.096698322638268,4.367982329809077,0.0008159714561444394,2.901347730460865e-06,4.36716606157243,0.0,1.0061705508039671,0.9134269621340149,0.9991850796836375,0.0,1.0759708410955866,0.16788154907290712,0.4001602788409845
36,val,0.00029697870248031897,2.3655223633561815,2.3655223633561815,4.300652887140002,0.0010406832277242626,2.3110016757397844e-06,4.299611994198391,0.0,1.2494685676481043,1.299776330590248,0.9860761708446911,0.0,1.0770117065736227,0.19631473613636835,0.40253073083502905
37,train,0.0002967330663097039,2.0739770919218192,2.0739770919218192,4.357049069597047,0.000813662191313136,2.436522472961537e-06,4.356235155610226,0.0,0.9711376768056588,1.0332238920066388,0.9995170246325267,0.0,1.0759657835211989,0.17058970361547085,0.40080971487969025
37,val,0.0002967330663097039,1.9045355085815703,1.9045355085815703,4.322595953941345,0.0006502129222748668,1.6464399022554841e-06,4.321945556572506,0.0,0.8355852950896535,0.7557305576545852,0.9933771533625466,0.0,1.0770117065736227,0.1890708985073226,0.40253073083502905
38,train,0.00029647794128497614,2.0718343995611765,2.0718343995611765,4.350000062865527,0.0007981937755820145,2.48039830795266e-06,4.349201627910939,0.0,0.9758247133060421,0.9657391468772973,0.9994357685337152,0.0,1.0759701408078317,0.1719957566047463,0.40250578054932734
38,val,0.00029647794128497614,1.8959230418716158,1.8959230418716158,4.267789908817837,0.0006218864826743291,1.4775223543698042e-06,4.267167849200113,0.0,0.8382071565304484,0.7440991614546094,0.9833059821810041,0.0,1.0770117065736227,0.20276765977697714,0.40253073083502905
39,train,0.00029621334396083294,2.100403081675816,2.100403081675816,4.336435831181137,0.000698499211226068,2.4762768773975767e-06,4.335737087266862,0.0,0.9861731693616362,1.145359242309904,0.9996939846753005,0.0,1.0759657225801271,0.1749927743667979,0.4016651922811842
39,val,0.00029621334396083294,1.9738051955189024,1.9738051955189024,4.273584834166935,0.0006106518069697943,5.066137979221301e-06,4.272973656654358,0.0,0.867462155010019,1.2032918908766337,0.9860138478023666,0.0,1.0770117065736227,0.1991085779986211,0.40253073083502905
40,train,0.00029593929150661545,2.0583457027315557,2.0583457027315557,4.337753338664102,0.000730227747140661,4.936694229873119e-06,4.3370226316922444,0.0,0.9828892511904507,0.7625951926670802,0.9991969281782483,0.0,1.075994108824452,0.17431598206806612,0.3986575550028027
40,val,0.00029593929150661545,2.102027639746666,2.102027639746666,4.2453828539167136,0.0007025369013717864,9.150166795685826e-07,4.244680217334202,0.0,1.0617396469627107,0.5721913608057159,0.9830688536167145,0.0,1.0770117065736227,0.2062382772564888,0.40253073083502905
41,train,0.00029565580170519477,2.0971040971610577,2.0971040971610577,4.3063290258159554,0.0006675739794021531,1.840411310887032e-06,4.305661259210698,0.0,0.9939521450900176,1.0385703421761636,0.9992949184815445,0.0,1.0759441676161214,0.18057356353832468,0.4000164220953201
41,val,0.00029565580170519477,1.9792920308453696,1.9792920308453696,4.2511365328516275,0.000588918633314149,1.7637901277924226e-06,4.250547460147312,0.0,0.902365679187434,0.8933717629739216,0.9875891783407756,0.0,1.0770117065736227,0.20500637218356133,0.40253073083502905
42,train,0.00029536289295181776,2.127112964878168,2.127112964878168,4.31490332984069,0.0007042996088124294,3.0092432202172656e-06,4.314198731306957,0.0,1.0249825144027915,1.0144484027084213,1.0006856124497314,0.0,1.0759860710178255,0.17774068380417846,0.4015425747018224
42,val,0.00029536289295181776,1.8602620597396577,1.8602620597396577,4.244967579841614,0.0006033127376992654,1.8495369553355495e-06,4.244364082813263,0.0,0.7962580642529896,0.809268190392426,0.9830771727221352,0.0,1.0770117065736227,0.20300886354276113,0.40253073083502905
43,train,0.0002950605842529138,2.0460865406712077,2.0460865406712077,4.289550471198933,0.0006737227190386153,1.8176935591653768e-06,4.288876561305982,0.0,0.9607790660430497,0.8717095732956189,0.9981365238604524,0.0,1.0759666890841428,0.1829031221401531,0.39755618518778024
43,val,0.0002950605842529138,2.210507814373289,2.210507814373289,4.240387984684536,0.0007258731685786708,1.2052186844714794e-06,4.239661991596222,0.0,1.1288340506809098,0.9132477662393025,0.9903489979250091,0.0,1.0770117065736227,0.20121162650840624,0.40253073083502905
44,train,0.00029474889522486093,2.135919662334459,2.135919662334459,4.277129936645919,0.0006810159242613817,2.7166592194630396e-06,4.276448653952423,0.0,1.006705743314974,1.291645201332366,1.0000494018263881,0.0,1.0760223587532214,0.18484451912443733,0.39858223277357124
44,val,0.00029474889522486093,1.8805401580674308,1.8805401580674308,4.217943787574768,0.000585955695506917,2.6509097454306485e-06,4.2173575673784525,0.0,0.84984977170825,0.4577553043408053,0.9849148573619979,0.0,1.0770117065736227,0.2114289299185787,0.40253073083502905
45,train,0.0002944278460927137,2.0760256613316557,2.0760256613316557,4.27095997600812,0.0006467648345931128,3.3519055072585795e-06,4.270312880186757,0.0,0.9786444799515164,0.9841648000772758,0.9989646972562165,0.0,1.0759913782367792,0.1846916985618694,0.3980243220724867
45,val,0.0002944278460927137,2.506424682480948,2.506424682480948,4.160805378641401,0.0005513998340964983,6.487755724395226e-05,4.160247504711151,0.0,0.8659563458391598,6.6430487632751465,0.9761634139078004,0.0,1.0770117065736227,0.2201240174472332,0.40253073083502905
46,train,0.00029409745768889015,2.03868753172357,2.03868753172357,4.273405701590226,0.0007066432284316541,1.5074283205465877e-05,4.2726975470914965,0.0,0.9876812394424405,0.5179534125989596,0.9992109472976137,0.0,1.0759982308999305,0.18270711166441708,0.3997444734979638
46,val,0.00029409745768889015,2.0741454980203082,2.0741454980203082,4.144531326634543,0.0006431860898114142,1.5084834826341518e-06,4.143887988158634,0.0,1.0331322816865784,0.6519499101809093,0.9758182338305882,0.0,1.0770117065736227,0.2220403884670564,0.40253073083502905
47,train,0.0002937577514518203,2.0767846278545568,2.0767846278545568,4.2252949257068035,0.0006088444225974548,1.3890262576576038e-06,4.224685959751831,0.0,0.9908425368268393,0.8730597002891147,0.9986361209052561,0.0,1.0759943606073012,0.19191531883761487,0.39961572492603764
47,val,0.0002937577514518203,1.9017379156180791,1.9017379156180791,4.136294152055468,0.000535146926267771,5.624283728268762e-07,4.135758936405182,0.0,0.8800131306052208,0.41759048082998823,0.9799657378877912,0.0,1.0770117065736227,0.2237879436995302,0.40253073083502905
48,train,0.0002934087494245552,2.1213651890177365,2.1213651890177365,4.214858078635862,0.0006083282490674356,1.2319361806194667e-06,4.214249621592295,0.0,1.0261089036015651,0.9560999414578681,0.9996462886643517,0.0,1.0760517654932134,0.19292126301960025,0.39958857380755813
48,val,0.0002934087494245552,2.468492722937039,2.468492722937039,4.11758120570864,0.0005181120972598105,8.96818175988301e-06,4.117062211036682,0.0,0.7400190638644355,7.513694243771689,0.977104223200253,0.0,1.0770117065736227,0.2250009264264788,0.40253073083502905
49,train,0.00029305047425333603,2.0439012424828227,2.0439012424828227,4.206843194405594,0.0005678676362170299,1.5075265033035796e-06,4.206275182989146,0.0,0.9400242708723642,1.043487644516299,0.9995281952913566,0.0,1.0759602924098883,0.19440922074253783,0.40119223837895246
49,val,0.00029305047425333603,1.9851034922259194,1.9851034922259194,4.108329926218305,0.0005255847167323477,5.096229571677213e-07,4.107804264341082,0.0,0.9751917283449855,0.3291252313980034,0.976999251970223,0.0,1.0770117065736227,0.22622662516576902,0.40253073083502905
50,train,0.0002926829491861255,2.140786228158549,2.140786228158549,4.206878302877794,0.0005735756958977867,2.639180889120668e-06,4.206304466777853,0.0,1.021315726330462,1.1911714813367134,1.0003533523713526,0.0,1.0759775798951563,0.19466740213702077,0.40251366319677756
50,val,0.0002926829491861255,1.951682407941137,1.951682407941137,4.1301493644714355,0.0005249604244974242,4.3128113540141e-06,4.129623966557639,0.0,0.8721479773521423,0.9892723017505237,0.9806071956242833,0.0,1.0770117065736227,0.22586713518415177,0.40253073083502905
51,train,0.0002923061980710982,2.050377588101032,2.050377588101032,4.202264753692353,0.0005524175687543756,2.568212914305521e-06,4.201712071628314,0.0,0.9724078388224803,0.7899507441194603,0.9989746747530095,0.0,1.0759657835211989,0.19532103943450568,0.4019511543849124
51,val,0.0002923061980710982,2.044881667409624,2.044881667409624,4.092462603534971,0.0005324116895540751,1.251046663851087e-06,4.091930074351175,0.0,0.9981732091733387,0.7051091673118728,0.9761975545968328,0.0,1.0770117065736227,0.2288650330156088,0.40253073083502905
52,train,0.0002919202453550944,2.097243921104568,2.097243921104568,4.188406118897579,0.00059453985221045,2.393595556004747e-06,4.187811334036925,0.0,1.0083466984765947,0.8942297055582294,0.9994742546915474,0.0,1.075954018686919,0.19761007676744674,0.39916444786995514
52,val,0.0002919202453550944,1.9021188446453638,1.9021188446453638,4.079612655299051,0.0004918637298812557,6.72195726890225e-07,4.079120721135821,0.0,0.8702630868979863,0.5638599896005222,0.9754697616611209,0.0,1.0770117065736227,0.23167546572429792,0.40253073083502905
53,train,0.00029152511608203255,2.105561707586451,2.105561707586451,4.17112254027294,0.0006085257340878281,1.0074494121448219e-06,4.170513929272981,0.0,1.0113217195855129,0.947431136941696,0.9994968795990196,0.0,1.0759775665308862,0.20114573662591087,0.39987103246787203
