row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
6086,0.3043152125858952,0.1856573523124453,0.25485639450011965,42,0.34126260606126124,0.36891617249821745
6122,0.42943384292180864,0.21024230331185256,0.38992425458689994,31,0.4794366974819927,0.30115772360237025
6248,0.2325892378391231,0.17253399673471903,0.17586563202233185,42,0.26708684950616624,0.46859165659117236
6250,0.3483183562501311,0.20790079812612505,0.29171150324355677,36,0.38991404777493055,0.3734068510626565
6289,0.2690208601645855,0.1892928757286525,0.19056134687110404,32,0.30800134168399296,0.5606272575838543
6462,0.324780928314772,0.19357729784519306,0.2759640159058071,40,0.36447183062626753,0.3423615220214383
6475,0.43680296120842144,0.2502090719939499,0.37043037833291104,38,0.47214243590253624,0.38269918129606095
6627,0.4649301831604914,0.18676173510768113,0.44892372071826114,40,0.4977636386957748,0.21698410985502314
7022,0.32573555978695434,0.2008852147627863,0.2583325667525457,32,0.3662818955110222,0.4462945172883455
7033,0.44881080574009113,0.223139560685104,0.3891405675541304,35,0.5042569010204575,0.337201329910253
7372,0.3856511724700784,0.2046658819799737,0.34343286427722985,40,0.422138869432812,0.3261725353719235
7381,0.44479466562291115,0.22500678148036612,0.3994359084719431,41,0.4749300889647592,0.2957874564072819
7780,0.5476016923435304,0.20505615409476974,0.5259335217854393,38,0.6067730478013167,0.20035042589532465
7823,0.5696725300393999,0.19163606293985658,0.556039237308491,38,0.6240515235426685,0.19336307411085243
7858,0.40368563841750826,0.26625934623421066,0.32438019194263545,40,0.45351924882850336,0.3928381327940569
8161,0.4315532901676643,0.276547332149218,0.3496033293723082,39,0.478689487745815,0.3005512210388642
8175,0.39245069235413,0.3242681910489891,0.2766434680199775,41,0.4561460225396661,0.33415981541397916
8261,0.6215970224427529,0.21703250036398947,0.6071629684468891,38,0.6701736356575163,0.20072682246233695
8324,0.5471188661346726,0.21034188537451737,0.5219251347502567,37,0.598282250643406,0.24098241545782628
8782,0.43283812934303145,0.17949428843426396,0.4148286547470388,38,0.4699611602254231,0.23880364545286625
9004,0.13634109318274623,0.1168082531508966,0.07995547544932702,34,0.15911811583429947,0.8005759766157609
9186,0.1688240934802674,0.14553712432968757,0.0991200252316563,36,0.2027636616633156,0.7268124393861952
9343,0.22041986230209487,0.19259275513497343,0.12928698937150984,39,0.2795015663054774,0.6647484315201716
9480,0.3146028684827672,0.29696702601955993,0.17280732967524326,41,0.40304034007666756,0.26804838963497
9637,0.3548454521383929,0.35110324250573566,0.10625629443249573,41,0.37544398531204837,0.41561182494726084
