family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
foundation,frozen,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.5604938271604938,0.7654720592137361,0,15,0,27
foundation,unfreeze_last_1,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.545679012345679,0.7641367598320661,0,15,0,27
foundation,unfreeze_last_2,0.6428571428571429,0.5,0.6428571428571429,1.0,0.782608695652174,0.5777777777777777,0.7861698226689795,0,15,0,27
foundation,unfreeze_last_3,0.6190476190476191,0.48148148148148145,0.6341463414634146,0.9629629629629629,0.7647058823529411,0.6098765432098765,0.8065089629525479,0,15,1,26
