row_index,input_min,input_max,input_range,constant_row
59,0.0,0.002593133059124156,0.002593133059124156,False
60,-0.0001947619780065117,0.08531966076678116,0.08551442274478767,False
61,-0.0003843870085698145,0.23721730073915132,0.23760168774772114,False
62,-6.810147861709533e-05,0.060179338158615064,0.06024743963723216,False
63,-0.004337041693861085,1.0,1.004337041693861,False
64,-6.406717719951137e-05,0.10809229280942978,0.10815635998662929,False
65,-2.982516254440151e-05,0.05428797912585703,0.05431780428840143,False
66,-0.00020787294461474816,0.09316900675102714,0.09337687969564189,False
67,-5.555006861777341e-05,0.09542985882499898,0.09548540889361676,False
68,-0.00017052668496733123,0.094555421726107,0.09472594841107433,False
69,-0.0025007748159846586,0.042081606090586414,0.04458238090657107,False
70,-0.005212180796433837,0.06620633285824332,0.07141851365467715,False
71,-7.733824060684209e-05,0.06757579199797042,0.06765313023857726,False
72,-3.101691430895391e-05,0.13589288749276704,0.135923904407076,False
73,-9.880796079735363e-05,0.09156287425966368,0.09166168222046103,False
74,-0.00013505529315935847,0.07102370285711232,0.07115875815027167,False
75,-0.0005180669698882023,0.07851042191471064,0.07902848888459885,False
76,-0.001324485610739351,0.029577304244632577,0.03090178985537193,False
77,-0.0015481340775805666,0.058391451096862605,0.05993958517444317,False
78,-0.0008465049958069723,0.03979678491175123,0.0406432899075582,False
79,-0.0037187161086040537,0.07896193023602163,0.08268064634462569,False
80,-9.818161315569325e-05,0.06757481910205942,0.06767300071521512,False
81,-7.823313938425962e-05,0.057812192537132295,0.05789042567651655,False
82,-5.810724545525664e-05,0.06036987869160497,0.060427985937060225,False
83,-0.00015137954228428805,0.16049337536460373,0.160644754906888,False
84,0.0,0.004580076053165188,0.004580076053165188,False
85,-0.0001427587417010408,0.07588068401953366,0.0760234427612347,False
86,-0.000790949003492408,0.17254630723643088,0.1733372562399233,False
87,-0.0030992773934190544,0.054617179440582975,0.057716456834002026,False
88,-0.00018249333404659818,0.007770937121169004,0.007953430455215602,False
89,-0.007433472782367742,0.10967143492099192,0.11710490770335966,False
90,-0.0005894009773255639,0.00638778774423055,0.006977188721556114,False
91,-2.209967526550799e-05,0.07598354437874176,0.07600564405400727,False
92,-0.00016713035912949736,0.13104105245970218,0.13120818281883168,False
93,-0.0002943181369139819,0.005344375402435979,0.005638693539349961,False
94,-4.575047431598781e-05,0.0037579658767101206,0.0038037163510261083,False
95,-0.002007710510174606,0.052126904573664264,0.05413461508383887,False
96,-0.00010423508600646456,0.07402783430396594,0.0741320693899724,False
97,-0.001676165862967974,0.027706680085890015,0.02938284594885799,False
98,-3.3113034873893384e-05,0.061468673897864146,0.06150178693273804,False
99,-0.0002609756822629874,0.009944431545662503,0.01020540722792549,False
100,-0.00842552764970108,0.08646335093623807,0.09488887858593914,False
101,-9.558440392419666e-07,0.005852571260340671,0.0058535271043799126,False
102,-9.137794803364791e-05,0.09491151360648906,0.0950028915545227,False
103,-0.00013806579891949717,0.07174408862323199,0.07188215442215148,False
104,-6.993488770377722e-05,0.09489949430451025,0.09496942919221403,False
105,-0.0015944449039762888,0.08622097986955982,0.0878154247735361,False
106,-0.0022448386170623525,0.06282107332463617,0.06506591194169853,False
107,-0.00415080818974952,0.04631085252635999,0.05046166071610951,False
108,-0.0008405004608146351,0.022689708090643586,0.02353020855145822,False
109,-0.00020242321231830646,0.08011325888027808,0.08031568209259639,False
110,-0.0008083894897772185,0.024141298437050696,0.024949687926827915,False
111,-0.001800246123113919,0.0758130117324149,0.07761325785552882,False
112,-1.5651977851661043e-05,0.010178181842167521,0.010193833820019182,False
113,-4.863625487390504e-05,0.08138877114108442,0.08143740739595833,False
114,-0.0032822921859973226,0.06595365017027287,0.06923594235627019,False
115,-6.205442846025904e-05,0.0750520208861138,0.07511407531457406,False
116,-0.00014292348083899884,0.09617559885304626,0.09631852233388526,False
117,-0.004236103219954712,0.049053543114617855,0.05328964633457257,False
118,-0.006918653203781452,0.09160940844515823,0.09852806164893968,False
119,-0.0001776716313302441,0.2080802658581402,0.20825793748947047,False
120,-0.0001233602740108983,0.1708203429266545,0.17094370320066538,False
121,-0.00012902879499277465,0.09123150810656275,0.09136053690155552,False
122,-0.003977302460921171,0.08026001684142015,0.08423731930234132,False
123,-0.0004991048750383551,0.07275556088686126,0.07325466576189962,False
124,-0.010550518333634785,0.2029454009914469,0.2134959193250817,False
125,-3.7180069159499606e-05,0.19868494457610386,0.19872212464526337,False
126,-0.0007999663294971555,0.023611750664707377,0.02441171699420453,False
127,-0.0004862044132164698,0.07410970564148471,0.07459591005470118,False
128,-0.005120175662916462,0.07103488159388918,0.07615505725680564,False
129,-0.00011136268476731525,0.15141139213710372,0.15152275482187103,False
130,-0.0027369021169970286,0.05692653653567507,0.059663438652672096,False
131,-6.933307126363041e-05,0.20461385566986456,0.2046831887411282,False
132,-0.00024088503940072775,0.09974822142887263,0.09998910646827336,False
133,-0.00018933823975513255,0.05872314199819228,0.05891248023794741,False
134,-7.75932427253223e-05,0.054703844932190465,0.054781438174915785,False
