family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
classical,logistic_regression,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0,0,27
classical,svm_rbf,0.9047619047619048,0.8666666666666667,0.8709677419354839,1.0,0.9310344827586207,0.9975308641975309,0.9986772486772486,11,4,0,27
classical,xgboost,0.9047619047619048,0.8962962962962964,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9654320987654321,0.983578064596583,13,2,2,25
jigsaw,jigsaw_multibin_frozen,0.8571428571428571,0.874074074074074,0.9565217391304348,0.8148148148148148,0.88,0.9160493827160493,0.9620255608893928,14,1,5,22
jigsaw,jigsaw_multibin_unfreeze_last_1,0.8571428571428571,0.874074074074074,0.9565217391304348,0.8148148148148148,0.88,0.9185185185185186,0.9628347734633114,14,1,5,22
jigsaw,jigsaw_multibin_unfreeze_last_2,0.8571428571428571,0.874074074074074,0.9565217391304348,0.8148148148148148,0.88,0.9160493827160494,0.9622754251920917,14,1,5,22
jigsaw,jigsaw_multibin_unfreeze_last_3,0.8571428571428571,0.874074074074074,0.9565217391304348,0.8148148148148148,0.88,0.9209876543209876,0.9636140401625715,14,1,5,22
