family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
masking,mask_metabolights,frozen,2,1,4,33,ok,,0.6363636363636364,0.5892857142857143,0.5909090909090909,0.628099173553719,0.6956521739130435,0.7619047619047619,0.7272727272727273,0.626984126984127,0.7289921193405691,5,7,5,16
masking,mask_metabolights,frozen,2,2,4,33,ok,,0.696969696969697,0.7083333333333333,0.6898496240601504,0.7026657552973342,0.8235294117647058,0.6666666666666666,0.7368421052631579,0.7817460317460317,0.8943482343949078,9,3,7,14
masking,mask_metabolights,frozen,2,3,4,33,ok,,0.696969696969697,0.6547619047619048,0.6590909090909091,0.6900826446280992,0.7391304347826086,0.8095238095238095,0.7727272727272727,0.7222222222222222,0.8114318333674351,6,6,4,17
masking,mask_metabolights,frozen,2,4,4,33,ok,,0.6363636363636364,0.6785714285714286,0.6360294117647058,0.6390374331550802,0.8461538461538461,0.5238095238095238,0.6470588235294118,0.753968253968254,0.7915713584545274,10,2,10,11
masking,mask_metabolights,frozen,2,5,4,33,ok,,0.6666666666666666,0.6309523809523809,0.6329625884732053,0.6632962588473205,0.7272727272727273,0.7619047619047619,0.7441860465116279,0.7301587301587301,0.8683437064629502,6,6,5,16
masking,mask_metabolights,frozen,2,6,4,33,ok,,0.696969696969697,0.6369047619047619,0.6413043478260869,0.6798418972332015,0.72,0.8571428571428571,0.782608695652174,0.7063492063492064,0.8289005121678401,5,7,3,18
masking,mask_metabolights,frozen,2,7,4,33,ok,,0.45454545454545453,0.4464285714285714,0.44172932330827064,0.46479835953520166,0.5882352941176471,0.47619047619047616,0.5263157894736842,0.4880952380952381,0.598685449664448,5,7,11,10
masking,mask_metabolights,frozen,2,8,4,33,ok,,0.6666666666666666,0.6666666666666666,0.6552706552706553,0.6723646723646723,0.7777777777777778,0.6666666666666666,0.717948717948718,0.7658730158730159,0.8593630144758091,8,4,7,14
masking,mask_metabolights,frozen,2,9,4,33,ok,,0.696969696969697,0.6904761904761905,0.6826923076923077,0.7010489510489512,0.7894736842105263,0.7142857142857143,0.75,0.7698412698412699,0.8464017482725275,8,4,6,15
masking,mask_metabolights,frozen,2,10,4,33,ok,,0.6363636363636364,0.5714285714285714,0.5695652173913044,0.6158102766798419,0.68,0.8095238095238095,0.7391304347826086,0.44841269841269843,0.585286565467108,4,8,4,17
masking,mask_metabolights,frozen,5,1,10,27,ok,,0.7407407407407407,0.8055555555555556,0.7393103448275862,0.7457471264367816,1.0,0.6111111111111112,0.7586206896551724,0.7839506172839505,0.9123038132305867,9,0,7,11
masking,mask_metabolights,frozen,5,2,10,27,ok,,0.6666666666666666,0.5555555555555556,0.5440900562851783,0.622889305816135,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7345679012345678,0.8660940344867074,2,7,2,16
masking,mask_metabolights,frozen,5,3,10,27,ok,,0.5185185185185185,0.4444444444444444,0.4419713831478538,0.5108638049814521,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5555555555555556,0.7878111056810524,2,7,6,12
masking,mask_metabolights,frozen,5,4,10,27,ok,,0.6296296296296297,0.6111111111111112,0.6029411764705883,0.6372549019607844,0.75,0.6666666666666666,0.7058823529411765,0.6172839506172839,0.7813016023160951,5,4,6,12
masking,mask_metabolights,frozen,5,5,10,27,ok,,0.6666666666666666,0.5555555555555556,0.5440900562851783,0.622889305816135,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.4382716049382716,0.5998660449349753,2,7,2,16
masking,mask_metabolights,frozen,5,6,10,27,ok,,0.6666666666666666,0.5833333333333334,0.5846153846153846,0.6461538461538462,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.7592592592592593,0.8819587012084882,3,6,3,15
masking,mask_metabolights,frozen,5,7,10,27,ok,,0.6666666666666666,0.6111111111111112,0.6136724960254372,0.6613672496025438,0.7368421052631579,0.7777777777777778,0.7567567567567568,0.7469135802469136,0.8901642365953961,4,5,4,14
masking,mask_metabolights,frozen,5,8,10,27,ok,,0.7407407407407407,0.6944444444444444,0.699523052464229,0.7366189719130896,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.845679012345679,0.9263988326488327,5,4,3,15
masking,mask_metabolights,frozen,5,9,10,27,ok,,0.6296296296296297,0.6111111111111112,0.6029411764705883,0.6372549019607844,0.75,0.6666666666666666,0.7058823529411765,0.7839506172839505,0.9003266604222319,5,4,6,12
masking,mask_metabolights,frozen,5,10,10,27,ok,,0.6666666666666666,0.5555555555555556,0.5440900562851783,0.622889305816135,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7160493827160495,0.8467035061888004,2,7,2,16
