epoch,split,lr,loss,masked_loss,unmasked_loss,jigsaw_loss,coverage_loss,jigsaw_token_accuracy,mask_ratio
32,train,0.00029786604909928175,2.9548649456468934,0.001438225590782616,0.001296761393496942,2.9532970387839415,0.0,0.39169308783762125,0.4008867888974502
32,val,0.00029786604909928175,2.812716326543263,0.0014774896106765872,0.0012639229150538864,2.8111124464443753,0.0,0.4179233977837222,0.39895726793578695
33,train,0.00029765852156245334,2.945761200558444,0.0013623863958227428,0.001276521560069875,2.944271165693822,0.0,0.393210263129307,0.40042215532251535
33,val,0.00029765852156245334,2.8212340644427707,0.0015045160596076,0.0011776904159757709,2.8196117920534953,0.0,0.4157521692769868,0.4054400734603405
34,train,0.0002974414451200471,2.9404826239085518,0.0013956555383041868,0.0012157513061016297,2.9389653964962124,0.0,0.39396781063400577,0.40012984345312075
34,val,0.0002974414451200471,2.7834328966481343,0.0014493624164190675,0.0013442011165482523,2.781849111829485,0.0,0.422546780535153,0.40219552176339285
35,train,0.0002972148338578423,2.929761295361369,0.0013087736320005303,0.0012251423972537698,2.928330003413384,0.0,0.3954780339660131,0.3996391535607154
35,val,0.0002972148338578423,2.7750581971236636,0.0013253487299412622,0.0012177236411454423,2.77361108149801,0.0,0.4236980921455792,0.3945302814245224
36,train,0.00029697870248031897,2.9260719463964215,0.001319209567893447,0.0012116177086384274,2.924631576367023,0.0,0.3963175136679491,0.4018986039364819
36,val,0.00029697870248031897,2.792847156524658,0.001518322019754643,0.0010623186026350595,2.7912225978715077,0.0,0.42227887362241745,0.40162925102881025
37,train,0.0002967330663097039,2.9210170031663014,0.0013185434613477089,0.0011828704089794993,2.9195801805487664,0.0,0.39717403121058714,0.39954412491332253
37,val,0.0002967330663097039,2.770540403468268,0.001270621852849477,0.001178072634502314,2.769151964357921,0.0,0.4244741414274488,0.39810326003602575
38,train,0.00029647794128497614,2.9142041388113937,0.0012814172620847486,0.001177394868087675,2.9128049788453656,0.0,0.39798731787856917,0.39949004171675095
38,val,0.00029647794128497614,2.764102969850813,0.0013239186529452646,0.001091513063459258,2.7626699124063765,0.0,0.4256302969796317,0.40264989488891195
39,train,0.00029621334396083294,2.9077275921945613,0.0013204832149423123,0.0011480646740411296,2.906292299518671,0.0,0.399145015152046,0.40008670826663884
39,val,0.00029621334396083294,2.749915893588747,0.001480511974867633,0.0011277442536083981,2.74832261460168,0.0,0.4278875988508974,0.3946756028703281
40,train,0.00029593929150661545,2.9023316997049102,0.0012502437183370338,0.001105293652435322,2.9009709272684003,0.0,0.4000812478931495,0.4013658737922463
40,val,0.00029593929150661545,2.7505177472318922,0.0012732052761878418,0.0010675074341374316,2.7491377975259508,0.0,0.4268424021346228,0.40239315958959715
41,train,0.00029565580170519477,2.89713820748265,0.001163516212160795,0.0011253038052189677,2.895862162380475,0.0,0.40066209462191493,0.40110771966087444
41,val,0.00029565580170519477,2.743172654083797,0.0011165026319628981,0.0011489213720778935,2.7419412646974837,0.0,0.4284917435475758,0.39856296139104025
42,train,0.00029536289295181776,2.8909762108807073,0.0011734490725525024,0.0010999682233585337,2.889692767318589,0.0,0.4017316057543049,0.4010479435525133
42,val,0.00029536289295181776,2.7342189380100796,0.0012526440716880774,0.0010717072104203648,2.732859113386699,0.0,0.42928616968648775,0.39578683035714285
43,train,0.0002950605842529138,2.886605814433419,0.0011646861968470127,0.001077450892257383,2.88533337875332,0.0,0.40239179815946674,0.3998655584628272
43,val,0.0002950605842529138,2.732221577848707,0.0011329458554558056,0.0010918952851040689,2.7309794340814864,0.0,0.43009742881570545,0.4031764439174107
44,train,0.00029474889522486093,2.88164422757957,0.0011421882637751377,0.001075519626018395,2.8803944897758584,0.0,0.40316493294698774,0.4016772352259255
44,val,0.00029474889522486093,2.7524868675640652,0.001180436989151141,0.0010673488369710477,2.751199701002666,0.0,0.427908791495221,0.4063323491386005
45,train,0.0002944278460927137,2.877140943244968,0.0011448003762796304,0.001049649585069746,2.87589117443615,0.0,0.4041012887730192,0.40154695390585826
45,val,0.0002944278460927137,2.7283104019505635,0.0016028049628533023,0.0013709081010477217,2.7265705040522983,0.0,0.4318350835570267,0.40136524981686045
46,train,0.00029409745768889015,2.8718129048967573,0.001103021942377675,0.0010785738198345553,2.8706020196991653,0.0,0.4046079353366732,0.39883732140866096
46,val,0.00029409745768889015,2.7146730295249393,0.0012170832602091,0.0009787092983190502,2.713358070169176,0.0,0.4325937846941607,0.40552145349127905
47,train,0.0002937577514518203,2.867984893610659,0.001136559207094708,0.0010341374308493138,2.866744922415558,0.0,0.4052687435674026,0.3998132269211414
47,val,0.0002937577514518203,2.722028374671936,0.0012227249504316465,0.0009679272438266448,2.720708864075797,0.0,0.4315929716186864,0.3996519057878426
48,train,0.0002934087494245552,2.8629473634899463,0.0011183412551395429,0.0010462977942768401,2.861724394853874,0.0,0.40606793453875145,0.39805234908523046
48,val,0.0002934087494245552,2.7206922471523285,0.0011212789634425593,0.001002914560168782,2.7194706542151317,0.0,0.4319741992013795,0.4016258604824543
49,train,0.00029305047425333603,2.8598634640732152,0.0011559973907815668,0.001039270623513986,2.8586035362808158,0.0,0.40670686051449967,0.4000917443245516
49,val,0.00029305047425333603,2.7144259895597185,0.0011436568877668054,0.0009716722467731285,2.7131851656096324,0.0,0.43308370081441744,0.40308925083705355
50,train,0.0002926829491861255,2.856087719913021,0.0010772947489018781,0.0010464163531023057,2.854905784931953,0.0,0.4071319033746762,0.4001399155689462
50,val,0.0002926829491861255,2.7096760826451436,0.0010625801026305584,0.0010257475358750007,2.708510922534125,0.0,0.4336306250521115,0.39933607301541735
51,train,0.0002923061980710982,2.8522809171890464,0.0010732561167154143,0.0010444986330650145,2.8511032042481976,0.0,0.40816156358996847,0.3999531425435447
51,val,0.0002923061980710982,2.715763654027666,0.0009916424662930825,0.0010772987599401468,2.7146642676421573,0.0,0.43239193888647215,0.40272788384131025
52,train,0.0002919202453550944,2.849425108443461,0.001068095639796986,0.001041697115050587,2.848252848124825,0.0,0.4080719268910019,0.40191984310278445
52,val,0.0002919202453550944,2.6983163271631514,0.0010525246444948217,0.0009560594631433819,2.6971681841782162,0.0,0.4348050371876785,0.39960152762276785
53,train,0.00029152511608203255,2.846093002456186,0.001080053909227561,0.0010294450552415753,2.844910007955782,0.0,0.40892082185488643,0.39867266331018353
53,val,0.00029152511608203255,2.694574683904648,0.0010683580336002965,0.0009895779959541479,2.693407360996519,0.0,0.43614217958280016,0.40213158034852575
54,train,0.000291120835891285,2.843640400155243,0.0010348936660850062,0.0010390087080944012,2.8425016071764344,0.0,0.4093385020713635,0.39657152113358535
54,val,0.000291120835891285,2.690630474260875,0.0012345037497912667,0.0009446166139761252,2.6893015035561154,0.0,0.4349747012768473,0.3982146733573505
55,train,0.0002907074310160141,2.839973930820756,0.001024763743004724,0.0010315329217531555,2.838846017426974,0.0,0.4098496646891795,0.39976899706729324
55,val,0.0002907074310160141,2.705856020961489,0.0009820159830269404,0.0010429530905509768,2.7047697050230846,0.0,0.4336714063371931,0.40150572785309385
56,train,0.0002902849282814695,2.837069089102638,0.0010697160562450241,0.0010195446473174631,2.8358974189501707,0.0,0.4103370016198522,0.39990124894899104
56,val,0.0002902849282814695,2.685633970158441,0.0009921032147498668,0.000967840118391905,2.6845450741904124,0.0,0.4373280054756573,0.4045347182878426
57,train,0.00028985335510324837,2.835113753117788,0.001040362988414886,0.001025091805035925,2.83397087067232,0.0,0.410619925624052,0.3964642306347064
57,val,0.00028985335510324837,2.687091371842793,0.0011141020856614756,0.0009380043182838042,2.6858834666865214,0.0,0.436508480991636,0.3955930678972176
58,train,0.0002894127394855157,2.830313696454993,0.0010229871786333153,0.0010179842254794266,2.8291889103004215,0.0,0.41139024121878925,0.3984556736700203
58,val,0.0002894127394855157,2.6867742027555193,0.0009668597626192163,0.0009757149954176774,2.685709778751646,0.0,0.43616149574518204,0.3996664381452969
59,train,0.00028896311001918754,2.8261696757757075,0.0010309222698808886,0.0010215941408853728,2.8250365973588063,0.0,0.4119752072165365,0.3996840404020831
59,val,0.00028896311001918754,2.6841747718197957,0.0009523111626289652,0.0009499272741127893,2.683127462863922,0.0,0.43652819097042084,0.4068976507655212
60,train,0.00028850449588007564,2.8241051761558773,0.0010542787283642275,0.0010124444387301869,2.822949657525717,0.0,0.41205637297288183,0.3976251576513453
60,val,0.00028850449588007564,2.6912575704710826,0.0011161569964315277,0.0011594830357353203,2.6900254615715573,0.0,0.43673451777015415,0.3963981510273048
61,train,0.0002880369268269942,2.8214557545067485,0.0010262668271645101,0.0010312853726629385,2.8203263710432522,0.0,0.41258978736774804,0.39691747825241946
61,val,0.0002880369268269942,2.6775921200002943,0.0009799740317768218,0.0008913033780117985,2.6765230085168565,0.0,0.43821894909654346,0.39766390355569975
62,train,0.00028756043319982905,2.8184695030007125,0.0010412756815362688,0.001022226465845088,2.8173260090062437,0.0,0.41306020967628926,0.39979001719320834
62,val,0.00028756043319982905,2.677780794245856,0.0010109874549795808,0.0009063302396888113,2.6766791812011173,0.0,0.4386138916015625,0.39779517746397425
63,train,0.00028707504591756876,2.816879860488823,0.0010461737262137283,0.0010065682573795252,2.8157330232885385,0.0,0.41359708635261777,0.40072979440603557
63,val,0.00028707504591756876,2.7104418448039462,0.0008637996517271469,0.0009214938784550343,2.70948588848114,0.0,0.43754444430981365,0.4024270677140781
64,train,0.00028658079647629864,2.813403386171623,0.0010211143460993409,0.0009798454765476822,2.8122842857121353,0.0,0.41387801239843325,0.40013750706018353
64,val,0.00028658079647629864,2.681606420448848,0.0010370794209718173,0.0011237841224231357,2.680456961904253,0.0,0.43876499576228006,0.40313914471438955
65,train,0.0002860777169471565,2.8120914200496245,0.0010806977841011228,0.0010120784790743761,2.8109095171428047,0.0,0.4143670463241269,0.4004900329850714
65,val,0.0002860777169471565,2.6764553018978665,0.0010416199324286676,0.0008643757350260525,2.675327262708119,0.0,0.43832327851227354,0.3989785813859531
66,train,0.0002855658399742521,2.8064903795986433,0.0010247305510649165,0.000995108290030433,2.805366147259426,0.0,0.4150951574201541,0.4010411558397148
66,val,0.0002855658399742521,2.6658016741275787,0.0008722324533404649,0.0009045228517996813,2.664838982479913,0.0,0.4395169456090246,0.39924452028104235
67,train,0.00028504519877254865,2.8068169906000384,0.000991886235630524,0.0009917094932885783,2.805725934794131,0.0,0.4150749856581068,0.3981683979921811
67,val,0.00028504519877254865,2.672623838697161,0.000948399865072653,0.0008845296579238493,2.671586981841496,0.0,0.43951052746602465,0.3983677455357143
68,train,0.00028451582712570766,2.803192663620406,0.000977173307440724,0.0009928860489149566,2.80211620908147,0.0,0.41557949741325034,0.40022027398973303
68,val,0.00028451582712570766,2.6786860695907047,0.0010981736699510033,0.0008337412795559171,2.6775045096874237,0.0,0.4388881261859621,0.39854842903358595
69,train,0.0002839777593838967,2.8015048461110066,0.0010589245153954378,0.0009792446669905275,2.8003479942612586,0.0,0.4159602554924285,0.4006932280256075
69,val,0.0002839777593838967,2.661329912287848,0.0009232786791731737,0.0009359542392693194,2.66031305704798,0.0,0.4405493661761284,0.39593941824776785
70,train,0.0002834310304615603,2.7994357310068447,0.0010275690975043539,0.0010512716117557221,2.798303032135215,0.0,0.4161255020197197,0.399452818482446
70,val,0.0002834310304615603,2.6661909563200816,0.0010951878580921662,0.0008740906055858691,2.6650083575929915,0.0,0.4405167294400079,0.4030703588255814
71,train,0.00028287567583515485,2.797514768993908,0.0010096863151795228,0.0010027965249372604,2.7964048118334714,0.0,0.4164617564111547,0.40028749479841225
71,val,0.00028287567583515485,2.6648617003645216,0.0008845896102554564,0.0009026756483113527,2.663886853626796,0.0,0.44057622072952135,0.4010009765625
72,train,0.0002823117315408462,2.7951517254782363,0.0009740346772784175,0.0009827143564870406,2.794079419208749,0.0,0.4167502364770179,0.400628853672823
72,val,0.0002823117315408462,2.6522111892700195,0.0010362264266794746,0.0008375905610072161,2.65109121799469,0.0,0.44149722744311604,0.39877803730113165
73,train,0.0002817392341721715,2.792010421710164,0.0009775139985766863,0.0009815887978191868,2.7909347497828874,0.0,0.4172937094897967,0.3995436869661904
73,val,0.0002817392341721715,2.655031144618988,0.0009093629014387261,0.0008670034928530056,2.654035074370248,0.0,0.4420697955148561,0.4042193703353405
74,train,0.0002811582208776644,2.7892448185805248,0.0009733772455013019,0.0009447749763635308,2.788176972769836,0.0,0.4176597835771706,0.401416672585791
74,val,0.0002811582208776644,2.6585632051740373,0.0007646431923993598,0.0012818127693857864,2.6576703829424724,0.0,0.44119689613580704,0.40036107652953695
75,train,0.00028056872935844514,2.7891155251473054,0.0010335851975428482,0.0009904257998062556,2.787982905392155,0.0,0.417734845871348,0.3987293739222625
75,val,0.00028056872935844514,2.6511847036225453,0.0008059824815843188,0.000886488077022867,2.6502900549343655,0.0,0.4428789051515715,0.40003458676593645
76,train,0.00027997079786577355,2.786280308069135,0.0010279970222169476,0.0009586471973421395,2.785156444583773,0.0,0.4181260729851744,0.400720379144087
76,val,0.00027997079786577355,2.6465906713690077,0.0009476669168049869,0.0011890359892277047,2.6455241228852953,0.0,0.44403245725802015,0.3942628891340324
77,train,0.0002793644651985673,2.783990265542616,0.0010164901054299316,0.0009982104900276346,2.7828739566118728,0.0,0.41839265689721555,0.39899978977147776
77,val,0.0002793644651985673,2.643228748014995,0.0008654717676108703,0.0009713092346958417,2.6422661415168216,0.0,0.4445934295654297,0.40066334551998545
78,train,0.0002787497707008843,2.7828390138566226,0.0009665463159942474,0.00099286995332212,2.781773178032161,0.0,0.4187647114954722,0.39924677698601524
78,val,0.0002787497707008843,2.644397884607315,0.0007440737676266249,0.0008390334114665166,2.6435698994568417,0.0,0.44437762669154574,0.3988860600761005
79,train,0.00027812675425936966,2.7811619166301504,0.0009473332851517511,0.0009394779899512572,2.7801206421959024,0.0,0.41890819885271013,0.3992916638273829
79,val,0.00027812675425936966,2.649561209338052,0.0007996662482452978,0.000946965753038447,2.6486668459006717,0.0,0.4427584393748215,0.39358665847352575
80,train,0.0002774954563006674,2.779107547127078,0.0008946528385242973,0.0009286555914717805,2.778120028063855,0.0,0.419138011109134,0.3984037802091094
80,val,0.0002774954563006674,2.660324203116553,0.0008699234645713919,0.0009658323916872698,2.6593576839991977,0.0,0.44118708638208254,0.3987184555402824
81,train,0.0002768559177887973,2.776469451964169,0.0009521723592042038,0.0009634188499568957,2.7754209373029357,0.0,0.4197893630496055,0.40011561104000415
81,val,0.0002768559177887973,2.6454013543469563,0.000859944260550297,0.0009520599279702375,2.6444462069443295,0.0,0.4425843858293125,0.40122477231281145
82,train,0.000276208180222497,2.7755419299206925,0.000996414151756853,0.0010081052173538793,2.77444470302941,0.0,0.4199460702092124,0.4000761982036813
82,val,0.000276208180222497,2.644522432770048,0.0008655626858983721,0.0008765498402811188,2.643569218260901,0.0,0.4422496312430927,0.3994993178972176
83,train,0.00027555228563252884,2.7736320367308474,0.0009483169283218799,0.0009255726187961852,2.772591158948137,0.0,0.42000632515937225,0.3989844625573522
83,val,0.00027555228563252884,2.6389878519943784,0.0008274524240862645,0.0008005733709848885,2.6380803414753506,0.0,0.4445993330861841,0.40294344457132475
84,train,0.000274888276578953,2.771181637930763,0.0009847601268528187,0.0009497957530686206,2.770101890435668,0.0,0.42044269931690575,0.4006903815697127
84,val,0.000274888276578953,2.6399044522217343,0.0008447223652703022,0.0009377673548962255,2.6389659472874234,0.0,0.4443325772881508,0.40125771186181475
85,train,0.0002742161961483652,2.7722745658036305,0.0009318252822077277,0.0009234129164614318,2.7712503987042894,0.0,0.42050710093280125,0.399234077187397
85,val,0.0002742161961483652,2.640786498785019,0.0008151875736075453,0.0008939487878316348,2.6398819046361104,0.0,0.4449134096503258,0.39414760044642855
86,train,0.0002735360879511016,2.768115613492615,0.0009336015725071906,0.0009382119255595644,2.767088187649646,0.0,0.42091652911340177,0.40210508338004486
86,val,0.0002735360879511016,2.6383457694734846,0.000873197727092442,0.0008666432009444439,2.6373859090464458,0.0,0.4441470791186605,0.40413702119674
87,train,0.00027284799611840846,2.7672670710781766,0.0008879977037228076,0.0009547889281185385,2.7662835955085243,0.0,0.42105573308842065,0.40095291477147776
87,val,0.00027284799611840846,2.6427567175456455,0.0009413606115101304,0.0008198683608497959,2.6417333696569716,0.0,0.4448166500244822,0.4033513143658638
88,train,0.00027215196529957865,2.765868825228225,0.0009162790998670318,0.0009315422564617572,2.764859388761991,0.0,0.4214431694270249,0.402093697422823
88,val,0.00027215196529957865,2.6391674067292894,0.0009145711717012871,0.0008993232300521673,2.638162906680788,0.0,0.44516000311289516,0.4011220782995224
89,train,0.0002714480406590546,2.7641519388275833,0.0008893283128408473,0.0009321426999370981,2.76316939234199,0.0,0.42163830407531805,0.40051083420424183
89,val,0.0002714480406590546,2.643657705613545,0.0007972987535010491,0.0009412094129532177,2.642766284091132,0.0,0.44378386597548214,0.40229918488434385
90,train,0.0002707362678734975,2.761574768699338,0.0009800991486661938,0.000946732847157849,2.7604999937818726,0.0,0.42199869888245795,0.4003884353979821
90,val,0.0002707362678734975,2.6308654717036655,0.0009838850419328082,0.0008368502271228603,2.6297978929110934,0.0,0.4457585172993796,0.39752391033938955
91,train,0.0002700166931288234,2.760479362556218,0.0008754271227185669,0.0009381172326581361,2.759510133298523,0.0,0.4220955613749979,0.4004320085315961
91,val,0.0002700166931288234,2.6357291085379466,0.0010555645447831402,0.0008346106068139696,2.6345900765487125,0.0,0.44500293476240976,0.4035494364798069
92,train,0.0002692893631172062,2.7592124329554126,0.0009010841221926575,0.0009224262062957168,2.758219105245821,0.0,0.4222779825931173,0.3996238263465898
92,val,0.0002692893631172062,2.6254391883100783,0.0009960919799466086,0.0009213845831774441,2.6243509479931424,0.0,0.44548334394182476,0.40004282178623335
93,train,0.0002685543250340482,2.757243556292068,0.0008799943074817882,0.0009071988509362354,2.756272839858393,0.0,0.42257419455746364,0.3990880308397148
93,val,0.0002685543250340482,2.6406753148351396,0.0009363729981747124,0.0008911929372905954,2.639649825436728,0.0,0.44429449098450796,0.39804319345525335
94,train,0.00026781162657491713,2.754967939693297,0.0009107824469521859,0.0008977873424682014,2.75396737817157,0.0,0.4228051566756894,0.40159906640715665
94,val,0.00026781162657491713,2.6294747633593425,0.0010380409850248335,0.0008576402895934214,2.628350956099374,0.0,0.445016225533826,0.40292164630123545
95,train,0.0002670613159324517,2.7544464487665974,0.0009041600753636738,0.0009119685529417989,2.7534510907570877,0.0,0.4229289238495677,0.39977425203195066
95,val,0.0002670613159324517,2.629670419863292,0.0009286725960139718,0.0008959718065203301,2.6286521511418477,0.0,0.4459870659879276,0.4079836889037064
96,train,0.0002663034417932343,2.7531211098213366,0.0009096976493082256,0.0009096298098455563,2.752120452076865,0.0,0.42324276221707263,0.4013450725730759
96,val,0.0002663034417932343,2.624954734529768,0.0009574847946558813,0.0009075916916896988,2.6239064761570523,0.0,0.4463576057127544,0.40053836894886835
