mask_ratio,row,predictor,r_masked,r_whole,r_masked_peak,r_masked_baseline,nn_row_gap
0.4,3342,pca50_from_visible,0.9717127084732056,0.9774535894393921,0.9921268820762634,0.15012001991271973,
0.4,3342,nn_copy,0.994746744632721,0.9893679618835449,0.9936365485191345,0.9642140865325928,1132.0
0.4,3539,corpus_mean,0.6661060452461243,0.665425181388855,0.563431441783905,0.6374375820159912,
0.4,3539,linear_interp,0.41882425793994066,0.46220545089467047,0.5367767682333716,0.15898282501754468,
0.4,3539,pca50_from_visible,0.9147958159446716,0.9206525087356567,0.8900976777076721,0.5275738835334778,
0.4,3539,nn_copy,0.9586786031723022,0.9604911804199219,0.9486861824989319,0.9700404405593872,1299.0
0.4,3735,corpus_mean,0.6306625008583069,0.6253679990768433,0.1897345930337906,0.5893180966377258,
0.4,3735,linear_interp,0.4846724215032879,0.9814048246607947,0.04182403436622198,0.6767772427080533,
0.4,3735,pca50_from_visible,0.4269768297672272,0.8757709860801697,0.40765923261642456,0.10004501044750214,
0.4,3735,nn_copy,0.6380110383033752,0.859480619430542,0.20655864477157593,0.8161271214485168,438.0
0.4,3932,corpus_mean,0.7831637263298035,0.8159503936767578,0.8149611353874207,0.5834129452705383,
0.4,3932,linear_interp,0.5748752855013283,0.6681265658969588,0.5606767228630528,0.31845047848861846,
0.4,3932,pca50_from_visible,0.9229784607887268,0.9395228624343872,0.9245595932006836,0.27006417512893677,
0.4,3932,nn_copy,0.9454510807991028,0.9517565965652466,0.9204836487770081,0.889082670211792,1798.0
0.4,4128,corpus_mean,0.7336254715919495,0.7155487537384033,0.7872489094734192,0.5744814872741699,
0.4,4128,linear_interp,0.23309970043951628,0.4247849170732089,9.367555121731377e-06,0.5508374415590241,
0.4,4128,pca50_from_visible,0.8761516809463501,0.8932854533195496,0.8277074098587036,0.8721285462379456,
0.4,4128,nn_copy,0.8787347078323364,0.894425094127655,0.8350666761398315,0.9497742056846619,1216.0
0.4,4325,corpus_mean,0.840392529964447,0.7485172748565674,0.7977777719497681,0.8779542446136475,
0.4,4325,linear_interp,0.4195255425469234,0.9754516642385641,-0.07014732064447866,0.7525439825436395,
0.4,4325,pca50_from_visible,0.8335843086242676,0.9695925116539001,0.9288635849952698,0.2858344614505768,
0.4,4325,nn_copy,0.9556595087051392,0.9671306610107422,0.9382556080818176,0.9579140543937683,3041.0
0.4,4522,corpus_mean,0.7060176730155945,0.670627772808075,0.39546850323677063,0.6212658882141113,
0.4,4522,linear_interp,0.5143096767033308,0.9818152556010084,-0.18742857613001804,0.8530750584480105,
0.4,4522,pca50_from_visible,0.9490760564804077,0.989715576171875,0.9263005256652832,0.657708466053009,
0.4,4522,nn_copy,0.7799432277679443,0.9817579984664917,0.5152010917663574,0.8705893158912659,2036.0
0.4,4718,corpus_mean,0.8528485894203186,0.7153688669204712,0.7127617001533508,0.8792081475257874,
0.4,4718,linear_interp,0.49614617227771624,0.8276100323558852,0.38910307156349677,0.3953951334796843,
0.4,4718,pca50_from_visible,0.7590751647949219,0.9673706889152527,0.6062244772911072,0.7605494260787964,
0.4,4718,nn_copy,0.989425778388977,0.9907222390174866,0.9801746606826782,0.9736165404319763,906.0
0.4,4915,corpus_mean,0.7282431125640869,0.7395751476287842,0.712466299533844,0.6601941585540771,
0.4,4915,linear_interp,0.727166213978424,0.8088672180120452,0.8412934177714492,0.19177818430096868,
0.4,4915,pca50_from_visible,0.6507886052131653,0.7067360877990723,0.8075595498085022,0.16550815105438232,
0.4,4915,nn_copy,0.9625247716903687,0.9674144387245178,0.9570587873458862,0.7079043388366699,2568.0
0.4,5111,corpus_mean,0.7568725943565369,0.6660242080688477,0.8462896943092346,0.4143730103969574,
0.4,5111,linear_interp,0.7316911883011674,0.771185853157481,0.7776702835730049,0.2485861639175323,
0.4,5111,pca50_from_visible,0.9828341007232666,0.9754210710525513,0.9885705709457397,0.27921801805496216,
0.4,5111,nn_copy,0.9881813526153564,0.9634327292442322,0.9885698556900024,0.9253864884376526,1522.0
0.4,5308,corpus_mean,0.6714293360710144,0.7756208181381226,0.5027222037315369,0.8576117753982544,
0.4,5308,linear_interp,0.46856923106535425,0.8727340540599517,0.4241094236655542,0.46489655820349923,
0.4,5308,pca50_from_visible,0.8932772874832153,0.9627304077148438,0.8430046439170837,0.8656993508338928,
0.4,5308,nn_copy,0.9732441306114197,0.9807524681091309,0.960976243019104,0.9865695238113403,478.0
0.4,5505,corpus_mean,0.9089819192886353,0.816709041595459,0.8440689444541931,0.6722467541694641,
0.4,5505,linear_interp,0.4917295463899909,0.902059698153153,0.18014122839797314,0.6861095868636087,
0.4,5505,pca50_from_visible,0.9421699643135071,0.9690635204315186,0.903527021408081,0.6642383337020874,
0.4,5505,nn_copy,0.8206795454025269,0.9266723394393921,0.597589373588562,0.8766562342643738,45.0
0.4,5701,corpus_mean,0.8759166598320007,0.718157947063446,0.6147708296775818,0.9148043394088745,
0.4,5701,linear_interp,0.5766245683434875,0.9615249944296286,0.31326873388810716,0.5693353358970473,
0.4,5701,pca50_from_visible,0.5917249917984009,0.9201881885528564,0.5835967659950256,0.2967231571674347,
0.4,5701,nn_copy,0.9868054986000061,0.9778724312782288,0.9671216011047363,0.9786359071731567,1957.0
0.4,5898,corpus_mean,0.7783051133155823,0.7293495535850525,0.80439293384552,0.613542377948761,
0.4,5898,linear_interp,0.5543731141138567,0.6187846587935631,0.5369257733009372,0.5487760761746385,
0.4,5898,pca50_from_visible,0.9495581984519958,0.9532575011253357,0.9359311461448669,0.5374638438224792,
0.4,5898,nn_copy,0.9563058018684387,0.9564996361732483,0.9383057355880737,0.9663875102996826,596.0
0.4,6094,corpus_mean,0.8069548010826111,0.8053339719772339,0.7642748951911926,0.5995147228240967,
0.4,6094,linear_interp,0.7602272944497427,0.8552843656073077,0.7778366897338664,0.34416844332558416,
0.4,6094,pca50_from_visible,0.9408334493637085,0.9605873823165894,0.9482753872871399,0.3515814542770386,
0.4,6094,nn_copy,0.9790839552879333,0.979984700679779,0.9629930257797241,0.9452680349349976,352.0
0.4,6291,corpus_mean,0.7349604368209839,0.7280904054641724,0.7742562294006348,0.44032150506973267,
0.4,6291,linear_interp,0.419426741414826,0.5677551507660685,0.2831811483590928,0.5145875038868808,
0.4,6291,pca50_from_visible,0.88228839635849,0.9124903082847595,0.8517922163009644,0.48742032051086426,
0.4,6291,nn_copy,0.9447655081748962,0.9466641545295715,0.9268604516983032,0.941643476486206,2591.0
0.4,6488,corpus_mean,0.8489794135093689,0.719476044178009,0.800209641456604,0.6710264086723328,
0.4,6488,linear_interp,0.360740512811606,0.9298088897102927,0.23653180263841825,0.3392619149778354,
0.4,6488,pca50_from_visible,0.7863652110099792,0.9734077453613281,0.7622399926185608,0.3615301549434662,
0.4,6488,nn_copy,0.5332853198051453,0.9048019051551819,0.8404194712638855,0.20704269409179688,1124.0
0.4,6684,corpus_mean,0.8489326238632202,0.7227967381477356,0.5541383624076843,0.8410947322845459,
0.4,6684,linear_interp,0.3498519734664896,0.6577276634515123,0.267969456984226,0.32809768826516233,
0.4,6684,pca50_from_visible,0.9444623589515686,0.9903444647789001,0.8899416923522949,0.8538950085639954,
0.4,6684,nn_copy,0.8838614821434021,0.966835081577301,0.6868800520896912,0.8696848154067993,1204.0
0.4,6881,corpus_mean,0.7936139106750488,0.7393977046012878,0.6723390221595764,0.7319538593292236,
0.4,6881,linear_interp,0.46174142060725076,0.9028015353731413,0.3580169987881148,0.42444068506232635,
0.4,6881,pca50_from_visible,0.9653618931770325,0.9904903769493103,0.9650788903236389,0.632346510887146,
0.4,6881,nn_copy,0.9320440888404846,0.9778870344161987,0.8840291500091553,0.9461058378219604,1120.0
0.4,7078,corpus_mean,0.9223163723945618,0.8074323534965515,0.8171947002410889,0.876628041267395,
0.4,7078,linear_interp,0.5312302530494913,0.9315059513365949,0.13557592332969795,0.845487935078183,
0.4,7078,pca50_from_visible,0.8934908509254456,0.9801418781280518,0.9443252682685852,0.4333188235759735,
0.4,7078,nn_copy,0.9718886017799377,0.9830256700515747,0.9258605241775513,0.9696947336196899,4539.0
0.4,7274,corpus_mean,0.5056700706481934,0.4576720595359802,0.5524387359619141,0.5112163424491882,
0.4,7274,linear_interp,0.09905317030198141,0.38149113345893176,-0.4036207191815759,0.7173362022035817,
0.4,7274,pca50_from_visible,0.6322932839393616,0.6728144884109497,0.6583442091941833,0.29018357396125793,
0.4,7274,nn_copy,0.9905231595039368,0.9844507575035095,0.9878179430961609,0.9552577137947083,966.0
0.4,7471,corpus_mean,0.7710299491882324,0.7582136988639832,0.6489002704620361,0.8115417957305908,
0.4,7471,linear_interp,0.2654908972753281,0.7525082540209517,0.25024824171775945,0.345970950701046,
0.4,7471,pca50_from_visible,0.9425859451293945,0.9788939356803894,0.9291307926177979,0.7260189652442932,
0.4,7471,nn_copy,0.9641432762145996,0.9843665361404419,0.9523411989212036,0.9781387448310852,2196.0
0.4,7667,corpus_mean,0.8127771019935608,0.631870448589325,0.6593177318572998,0.8245010375976562,
0.4,7667,linear_interp,0.5242381765227684,0.926638211215149,0.23669708897331224,0.763280610050507,
0.4,7667,pca50_from_visible,0.662532389163971,0.9368643760681152,0.31520891189575195,0.729668378829956,
0.4,7667,nn_copy,0.8930766582489014,0.9603676795959473,0.7889775037765503,0.914756178855896,432.0
0.4,7864,corpus_mean,0.6840768456459045,0.49879691004753113,0.3948681950569153,0.7646577954292297,
0.4,7864,linear_interp,0.35994704358851004,0.8440118486922078,0.3227578768735719,0.34862733846564553,
0.4,7864,pca50_from_visible,0.749904453754425,0.9534072875976562,0.6543469429016113,0.6405814290046692,
0.4,7864,nn_copy,0.840641975402832,0.977448046207428,0.7284552454948425,0.9144901633262634,766.0
0.4,8061,corpus_mean,0.8139883279800415,0.6424717307090759,0.7571797370910645,0.6634054780006409,
0.4,8061,linear_interp,0.4240857837369503,0.973067722583598,0.0029549533607740293,0.6314033551475264,
0.4,8061,pca50_from_visible,0.6856427788734436,0.9595072865486145,0.5931150913238525,0.32334578037261963,
0.4,8061,nn_copy,0.8978055715560913,0.9535343050956726,0.7459734678268433,0.9627487063407898,1072.0
0.4,8257,corpus_mean,0.7297807335853577,0.665961742401123,0.6564037799835205,0.8305603265762329,
0.4,8257,linear_interp,0.45925159035677204,0.7400676665355114,0.3339444447839636,0.45920232252345056,
0.4,8257,pca50_from_visible,0.7548288106918335,0.9252957701683044,0.6136636734008789,0.8971160054206848,
0.4,8257,nn_copy,0.6123733520507812,0.8725854754447937,0.42088955640792847,0.9804515242576599,560.0
0.4,8454,corpus_mean,0.49721425771713257,0.48746541142463684,0.48439666628837585,0.4433702528476715,
0.4,8454,linear_interp,0.13127285708758768,0.19333170852690165,-0.23199154330682872,0.7100979036398635,
0.4,8454,pca50_from_visible,0.8999703526496887,0.8906073570251465,0.8952962756156921,0.5816839337348938,
0.4,8454,nn_copy,0.9876163005828857,0.9874394536018372,0.9840441346168518,0.9810901880264282,116.0
0.4,8650,corpus_mean,0.4495653212070465,0.6087124943733215,0.17032475769519806,0.22741708159446716,
0.4,8650,linear_interp,0.6773420976305916,0.9201340994633911,0.036424876935237806,0.7984875128296092,
0.4,8650,pca50_from_visible,0.5109956860542297,0.7120608687400818,0.5358698964118958,0.17333371937274933,
0.4,8650,nn_copy,0.843668520450592,0.874899685382843,0.6122015714645386,0.6176530122756958,822.0
0.4,8847,corpus_mean,0.8843966126441956,0.6561422944068909,0.8313500285148621,0.8147984743118286,
0.4,8847,linear_interp,0.38373065210038154,0.9342183816232716,-0.08205970314382503,0.5571188244356654,
0.4,8847,pca50_from_visible,0.9848308563232422,0.990469217300415,0.9810872077941895,0.8490182161331177,
0.4,8847,nn_copy,0.9639671444892883,0.976015567779541,0.9424463510513306,0.979316771030426,7627.0
0.4,9044,corpus_mean,0.63922119140625,0.6933376789093018,0.7343949675559998,0.20024771988391876,
0.4,9044,linear_interp,0.5300251102510878,0.6994342564306852,0.03233606605151213,0.8040905843527383,
0.4,9044,pca50_from_visible,0.9011417031288147,0.931260347366333,0.9415801167488098,0.26023897528648376,
0.4,9044,nn_copy,0.967693567276001,0.9695048928260803,0.9349009394645691,0.9640895128250122,7752.0
0.4,9240,corpus_mean,0.7071245312690735,0.4759911894798279,0.386234849691391,0.6557844281196594,
0.4,9240,linear_interp,0.6121886482966344,0.8906597793908899,0.3414451242884448,0.6734440982439363,
0.4,9240,pca50_from_visible,0.9524039030075073,0.9475189447402954,0.8794612884521484,0.8784938454627991,
0.4,9240,nn_copy,1.0,1.0,1.0,1.0,0.0
0.4,9437,corpus_mean,0.25692594051361084,0.2604948878288269,0.6788030862808228,0.2545911371707916,
0.4,9437,linear_interp,0.4989570473122633,0.6531371825574082,0.494461795454548,0.5510001119124589,
0.4,9437,pca50_from_visible,0.3093368113040924,0.3059701919555664,0.8694791197776794,0.027640577405691147,
0.4,9437,nn_copy,0.9818717837333679,0.9634782075881958,0.9830216765403748,0.9486569166183472,129.0
0.4,9634,corpus_mean,0.22668395936489105,0.21700595319271088,0.4796207845211029,0.06274452805519104,
0.4,9634,linear_interp,0.7828566528699525,0.9485959105126989,0.6639051600198745,0.7316351254331853,
0.4,9634,pca50_from_visible,0.9999910593032837,0.9999967217445374,0.9999145865440369,0.9999961256980896,
0.4,9634,nn_copy,1.0,1.0,1.0,1.0,1.0
0.6,0,corpus_mean,0.19101667404174805,0.17739395797252655,0.3012661039829254,0.1608814299106598,
0.6,0,linear_interp,0.6267889007760219,0.8068097252563773,0.14000322002107443,0.7152465704535974,
0.6,0,pca50_from_visible,0.5369044542312622,0.624661922454834,-0.03657514601945877,0.4692101776599884,
0.6,0,nn_copy,0.2771323323249817,0.40742745995521545,-0.02313537523150444,0.1280137598514557,742.0
0.6,196,corpus_mean,0.8090870380401611,0.6130547523498535,0.6952318549156189,0.502051055431366,
0.6,196,linear_interp,0.4021162494491565,0.7493511750041826,-0.26958909833154415,0.7582759299931826,
0.6,196,pca50_from_visible,0.9108684659004211,0.9286758899688721,0.8836784958839417,0.5686542391777039,
0.6,196,nn_copy,0.9489132165908813,0.9286288022994995,0.8747658133506775,0.8829413652420044,9319.0
0.6,393,corpus_mean,0.1596493124961853,0.14987815916538239,0.09013599157333374,0.1270327866077423,
0.6,393,linear_interp,0.29393350987069766,0.634513947835064,-0.10319714024680413,0.6224603879487048,
0.6,393,pca50_from_visible,0.7164624333381653,0.8226718306541443,0.46502670645713806,0.7646129727363586,
0.6,393,nn_copy,0.9380520582199097,0.9510633945465088,0.8957349061965942,0.9445170760154724,208.0
0.6,589,corpus_mean,0.11644048243761063,0.10845145583152771,0.2249380201101303,-0.06619666516780853,
0.6,589,linear_interp,0.3899207119784212,0.8266471400636024,-0.18088634135372747,0.5668711791802521,
0.6,589,pca50_from_visible,0.5520725846290588,0.7201380729675293,0.06958260387182236,0.4237977862358093,
0.6,589,nn_copy,0.89409339427948,0.9522796273231506,0.7679933309555054,0.7670703530311584,387.0
0.6,786,corpus_mean,0.6440208554267883,0.5190919041633606,0.3502490520477295,0.7692487835884094,
0.6,786,linear_interp,0.6047281282137875,0.8601020835165332,0.5770443076538363,0.5058341956989254,
0.6,786,pca50_from_visible,0.8136195540428162,0.9685955047607422,0.7461145520210266,0.5984951853752136,
0.6,786,nn_copy,0.7316067814826965,0.9583635330200195,0.6605222821235657,0.6338838934898376,7492.0
0.6,983,corpus_mean,0.8790676593780518,0.6750239729881287,0.8553731441497803,0.5564690828323364,
0.6,983,linear_interp,0.602669453013322,0.6660924057175972,0.37963119866419176,0.47050931842023924,
0.6,983,pca50_from_visible,0.9785864949226379,0.9797940254211426,0.9770219922065735,0.598809003829956,
0.6,983,nn_copy,0.9481543898582458,0.9509886503219604,0.8978409171104431,0.9357160329818726,7944.0
0.6,1179,corpus_mean,0.6278553605079651,0.645866870880127,0.6398059725761414,0.2420760840177536,
0.6,1179,linear_interp,0.42722679565295335,0.48015530660918404,0.2868928393871092,0.3642326137289963,
0.6,1179,pca50_from_visible,0.780825138092041,0.7931097149848938,0.9266928434371948,0.14872512221336365,
0.6,1179,nn_copy,0.9553044438362122,0.9539961218833923,0.915899395942688,0.9309044480323792,7748.0
0.6,1376,corpus_mean,0.8649088144302368,0.7136873602867126,0.7967183589935303,0.7175846695899963,
0.6,1376,linear_interp,0.2811202438586136,0.8515292950244108,0.11426944827121242,0.4785715378651689,
0.6,1376,pca50_from_visible,0.6778102517127991,0.9363090991973877,0.5102309584617615,0.4910932183265686,
0.6,1376,nn_copy,0.8980477452278137,0.9759774804115295,0.8762092590332031,0.9125576615333557,2573.0
0.6,1572,corpus_mean,0.8602001667022705,0.6914072632789612,0.7454209327697754,0.7198090553283691,
0.6,1572,linear_interp,0.3209172298523063,0.42850354232358306,-0.21068102952639678,0.7404915570047933,
0.6,1572,pca50_from_visible,0.9413555860519409,0.9474517107009888,0.8838317394256592,0.8476456999778748,
0.6,1572,nn_copy,0.9673349857330322,0.9651877284049988,0.9352120161056519,0.959373950958252,7133.0
0.6,1769,corpus_mean,0.5411268472671509,0.6586565375328064,0.5470941066741943,0.26375243067741394,
0.6,1769,linear_interp,0.3761797369783315,0.8919764316628234,-0.26313030746684507,0.7010215805740299,
0.6,1769,pca50_from_visible,0.8059782385826111,0.9430782794952393,0.7351858615875244,0.4327216148376465,
0.6,1769,nn_copy,0.9627839922904968,0.9614977240562439,0.9125695824623108,0.9353570938110352,915.0
0.6,1966,corpus_mean,0.3274359107017517,0.6383858323097229,0.3142974078655243,0.10574018210172653,
0.6,1966,linear_interp,0.5293064716116304,0.8840421750642053,0.38949644401623756,0.5399388432338313,
0.6,1966,pca50_from_visible,0.4630800485610962,0.802825391292572,0.526024580001831,0.2072255164384842,
0.6,1966,nn_copy,0.8090013861656189,0.9334146976470947,0.6261598467826843,0.8352453708648682,364.0
0.6,2162,corpus_mean,0.7067399621009827,0.7541383504867554,0.26240843534469604,0.7240386009216309,
0.6,2162,linear_interp,0.495544412834418,0.8518543061680516,0.6297307405702334,0.24671775393182938,
0.6,2162,pca50_from_visible,0.9488488435745239,0.9750818014144897,0.9239670038223267,0.5605348944664001,
0.6,2162,nn_copy,0.9806912541389465,0.9838846921920776,0.9623352289199829,0.9837872982025146,424.0
0.6,2359,corpus_mean,0.7648446559906006,0.780558705329895,0.826712429523468,0.550649106502533,
0.6,2359,linear_interp,0.16344686351098847,0.5919729945535922,-0.2935137128769293,0.6395014379180897,
0.6,2359,pca50_from_visible,0.6415490508079529,0.6492906808853149,0.7741917371749878,0.10550549626350403,
0.6,2359,nn_copy,0.9932132959365845,0.9888185858726501,0.9911730885505676,0.9398914575576782,3663.0
0.6,2555,corpus_mean,0.8049228191375732,0.797879695892334,0.8100436925888062,0.6314182877540588,
0.6,2555,linear_interp,0.20239421078830597,0.5418222523373719,-0.15041441973170974,0.4586810434848386,
0.6,2555,pca50_from_visible,0.9622536897659302,0.9688562154769897,0.9652171730995178,0.46099215745925903,
0.6,2555,nn_copy,1.0,1.0,1.0,1.0,0.0
0.6,2752,corpus_mean,0.7289729118347168,0.7346906065940857,0.7308409214019775,0.5466812252998352,
0.6,2752,linear_interp,0.19955593620791168,0.3519070557073241,-0.17818671190386193,0.5101096953466391,
0.6,2752,pca50_from_visible,0.1288370043039322,0.19319437444210052,0.13632062077522278,0.055584490299224854,
0.6,2752,nn_copy,0.9698523879051208,0.9693731069564819,0.9698385000228882,0.883897066116333,3804.0
0.6,2949,corpus_mean,0.8046275973320007,0.7198243141174316,0.7127312421798706,0.7457916736602783,
0.6,2949,linear_interp,0.3485633772710497,0.8692315635978863,-0.038692974573684175,0.6960739766821246,
0.6,2949,pca50_from_visible,0.6677321195602417,0.6885766386985779,0.7287532091140747,0.045341409742832184,
0.6,2949,nn_copy,0.890845775604248,0.9578239917755127,0.8392794728279114,0.8617400527000427,602.0
0.6,3145,corpus_mean,0.7068416476249695,0.7409955263137817,0.6038267016410828,0.7916706800460815,
0.6,3145,linear_interp,0.3242651564286995,0.681026527307902,0.2998295535306804,0.31244045908129353,
0.6,3145,pca50_from_visible,0.6317214369773865,0.8398981094360352,0.45710039138793945,0.49520882964134216,
0.6,3145,nn_copy,0.9577296376228333,0.9755819439888,0.9403632879257202,0.9683586359024048,432.0
0.6,3342,corpus_mean,0.6776952743530273,0.7044519782066345,0.6217591762542725,0.739295244216919,
0.6,3342,linear_interp,0.2421524752235453,0.821949565594,-0.034410772429097,0.4994225236947372,
0.6,3342,pca50_from_visible,0.8223628401756287,0.9406460523605347,0.7740243077278137,0.7343331575393677,
0.6,3342,nn_copy,0.8733646273612976,0.9461318850517273,0.834068238735199,0.9577433466911316,593.0
0.6,3539,corpus_mean,0.6650026440620422,0.665425181388855,0.5839776396751404,0.6444020867347717,
0.6,3539,linear_interp,0.2540165964496329,0.3067315685035469,0.10774570415899061,0.3234739183650725,
0.6,3539,pca50_from_visible,0.737335741519928,0.7507578730583191,0.7753326892852783,0.04471507668495178,
0.6,3539,nn_copy,0.942054271697998,0.945510983467102,0.9224131107330322,0.8660241961479187,1664.0
0.6,3735,corpus_mean,0.6576871275901794,0.6253679990768433,0.509360671043396,0.6035969257354736,
0.6,3735,linear_interp,0.3608803410122007,0.43977761121894965,0.5406330904250303,0.08269368000217223,
0.6,3735,pca50_from_visible,0.4374561607837677,0.475055068731308,0.4570022523403168,0.16100144386291504,
0.6,3735,nn_copy,0.8036468625068665,0.8135865330696106,0.7047745585441589,0.8848979473114014,283.0
0.6,3932,corpus_mean,0.7817568182945251,0.8159503936767578,0.7635619640350342,0.6389566659927368,
0.6,3932,linear_interp,0.5064794141908922,0.6207384969524905,0.6111750583889386,0.18875577600718144,
0.6,3932,pca50_from_visible,0.9379271864891052,0.952552080154419,0.9283972978591919,0.5415312051773071,
0.6,3932,nn_copy,0.8591815233230591,0.8784382939338684,0.7953457832336426,0.9339680075645447,1829.0
0.6,4128,corpus_mean,0.7525814771652222,0.7155487537384033,0.7498554587364197,0.5341790914535522,
0.6,4128,linear_interp,0.23176954496746574,0.49521138293195976,-0.1701920000963988,0.5293761541056272,
0.6,4128,pca50_from_visible,0.17373435199260712,0.2496701031923294,0.2515454590320587,-0.13007371127605438,
0.6,4128,nn_copy,0.9765293002128601,0.9787092804908752,0.968701958656311,0.9706766605377197,1633.0
0.6,4325,corpus_mean,0.8654465079307556,0.7485172748565674,0.6581501364707947,0.8232566118240356,
0.6,4325,linear_interp,0.24774442287384169,0.6279933874447293,-0.019632805235161335,0.475027370785741,
0.6,4325,pca50_from_visible,0.5664610266685486,0.8321332335472107,0.31367987394332886,0.33510008454322815,
0.6,4325,nn_copy,0.9452943205833435,0.9671306610107422,0.8529998064041138,0.9426281452178955,3041.0
0.6,4522,corpus_mean,0.7568557262420654,0.670627772808075,0.8597537279129028,0.392062783241272,
0.6,4522,linear_interp,0.06837242563634621,0.5202626059997164,-0.3724136607209558,0.6769571305956773,
0.6,4522,pca50_from_visible,0.9427052140235901,0.94500732421875,0.9609494209289551,0.12387549132108688,
0.6,4522,nn_copy,0.9964447617530823,0.9841171503067017,0.9960935115814209,0.8975987434387207,1102.0
0.6,4718,corpus_mean,0.7221680283546448,0.7153688669204712,0.6886988878250122,0.6098731756210327,
0.6,4718,linear_interp,0.1702894060868487,0.21320659101592868,-0.3802724018470668,0.6193739469942756,
0.6,4718,pca50_from_visible,0.922350287437439,0.9242687821388245,0.8910836577415466,0.7373843193054199,
0.6,4718,nn_copy,0.9859845042228699,0.9855582118034363,0.9807694554328918,0.9497941136360168,1723.0
0.6,4915,corpus_mean,0.7338566184043884,0.7395751476287842,0.8146730065345764,0.4874175786972046,
0.6,4915,linear_interp,0.07545399015942203,0.5392353512339088,-0.17891568372113648,0.3702312573723422,
0.6,4915,pca50_from_visible,0.6539711356163025,0.6574527621269226,0.7226824760437012,0.11206680536270142,
0.6,4915,nn_copy,0.9247250556945801,0.9413043260574341,0.9056874513626099,0.9329883456230164,240.0
0.6,5111,corpus_mean,0.6759902238845825,0.6660242080688477,0.6691259741783142,0.5603860020637512,
0.6,5111,linear_interp,0.14972339892421185,0.49821414553219195,-0.20454396083975263,0.6673098874894545,
0.6,5111,pca50_from_visible,0.8671659231185913,0.8827217221260071,0.9393815994262695,0.058549292385578156,
0.6,5111,nn_copy,0.9706289768218994,0.9634327292442322,0.9732277393341064,0.9274159073829651,1522.0
0.6,5308,corpus_mean,0.8175396919250488,0.7756208181381226,0.783318042755127,0.6518531441688538,
0.6,5308,linear_interp,0.16464522312362098,0.4920314943555386,-0.13884873391651986,0.26648947085219216,
0.6,5308,pca50_from_visible,0.06948702782392502,0.12327821552753448,0.17814666032791138,-0.1162375807762146,
0.6,5308,nn_copy,0.9679645299911499,0.969767689704895,0.9525896310806274,0.9151454567909241,1155.0
0.6,5505,corpus_mean,0.8502613306045532,0.816709041595459,0.8681203126907349,0.5521756410598755,
0.6,5505,linear_interp,0.2579384865971454,0.7086597136382254,-0.182462901530879,0.670187346243924,
0.6,5505,pca50_from_visible,0.8200514912605286,0.8389845490455627,0.8910443186759949,0.0914798453450203,
0.6,5505,nn_copy,0.8845728039741516,0.9203810691833496,0.8534714579582214,0.7906684279441833,502.0
0.6,5701,corpus_mean,0.7019233107566833,0.718157947063446,0.6339589953422546,0.7293180823326111,
0.6,5701,linear_interp,0.4313359954153839,0.8843866828624947,0.4529893378606755,0.44120853059371534,
0.6,5701,pca50_from_visible,0.6980519890785217,0.9001694917678833,0.8941106796264648,0.15836192667484283,
0.6,5701,nn_copy,0.9911649823188782,0.9778724312782288,0.9930182695388794,0.9766359329223633,1957.0
0.6,5898,corpus_mean,0.7043225169181824,0.7293495535850525,0.5054515600204468,0.742628276348114,
0.6,5898,linear_interp,0.1543450809529281,0.6679103224979039,0.007768176955526348,0.2327044139297953,
0.6,5898,pca50_from_visible,0.8583770394325256,0.9296430945396423,0.8191849589347839,0.6469321846961975,
0.6,5898,nn_copy,0.8331111073493958,0.9250968098640442,0.7643876075744629,0.8725799918174744,3085.0
0.6,6094,corpus_mean,0.8152841329574585,0.8053339719772339,0.7915172576904297,0.5368696451187134,
0.6,6094,linear_interp,0.21222283308865114,0.6525010865573256,-0.013964181537625454,0.4900133394010304,
0.6,6094,pca50_from_visible,0.8220374584197998,0.8959086537361145,0.860827624797821,0.07856342941522598,
0.6,6094,nn_copy,0.9774101972579956,0.979984700679779,0.9676402807235718,0.9382098317146301,352.0
0.6,6291,corpus_mean,0.7315184473991394,0.7280904054641724,0.7593325972557068,0.5769090056419373,
0.6,6291,linear_interp,0.6791560705574906,0.6933661290135421,0.7176102857009429,0.2748619843686857,
0.6,6291,pca50_from_visible,0.9730782508850098,0.973798930644989,0.9747946262359619,0.6203955411911011,
0.6,6291,nn_copy,0.8529040217399597,0.864907443523407,0.807515025138855,0.5869863033294678,4430.0
0.6,6488,corpus_mean,0.7317419052124023,0.719476044178009,0.7488254308700562,0.7230170369148254,
0.6,6488,linear_interp,0.5344355036008464,0.8657497831996144,0.4357487587442799,0.49633442685338625,
0.6,6488,pca50_from_visible,0.8263523578643799,0.9405830502510071,0.7888039350509644,0.570870041847229,
0.6,6488,nn_copy,0.5981931090354919,0.8408830165863037,0.4717436730861664,0.9084690809249878,2906.0
0.6,6684,corpus_mean,0.7282707691192627,0.7227967381477356,0.7168754935264587,0.6153209209442139,
0.6,6684,linear_interp,0.539168948884999,0.5635032796575706,0.6400422933318856,0.34268937005022865,
0.6,6684,pca50_from_visible,0.9771608114242554,0.9781962633132935,0.9790342450141907,0.6705783605575562,
0.6,6684,nn_copy,0.9443754553794861,0.9465075135231018,0.9262279272079468,0.8672429323196411,4337.0
0.6,6881,corpus_mean,0.7432844638824463,0.7393977046012878,0.6924754977226257,0.6564499139785767,
