family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_episodes
joint_ssl,joint_ssl_metabolights,frozen,2,0.5757575757575758,0.1293560452006636,0.5595238095238095,0.07471496184032833,0.5230484239750204,0.11081447825658183,0.5436976607909024,0.14196582663057586,0.712548780195839,0.11448085697766992,0.6190476190476191,0.3260736283202244,0.5987622922999211,0.23592027866731713,0.6037698412698413,0.101736045274491,0.7090630432979714,0.08464718980893414,6.0,3.1622776601683795,6.0,3.1622776601683795,8.0,6.847546194724712,13.0,6.847546194724712,10
joint_ssl,joint_ssl_metabolights,frozen,4,0.6448275862068965,0.11384533806358056,0.6105263157894737,0.11903350397788046,0.6000604349933241,0.12558943646678777,0.6369165369046634,0.11859935282759226,0.7354971148711894,0.08822899829366015,0.7210526315789474,0.16278962399525676,0.7188189855965285,0.12069927944711395,0.6294736842105263,0.1212736350249711,0.760999430077269,0.08606892954087246,5.0,2.211083193570267,5.0,2.211083193570267,5.3,3.0930028559098792,13.7,3.0930028559098792,10
joint_ssl,joint_ssl_metabolights,frozen,6,0.6519999999999999,0.05977736472389305,0.6316176470588235,0.09917843019020937,0.611562960768599,0.08320666186101958,0.6534526097039642,0.06431947324013623,0.7896769828039177,0.09280240869730048,0.6882352941176471,0.08790788929984271,0.7279230967001693,0.04681087798551679,0.6669117647058823,0.10052306970667278,0.7993543468550238,0.056539315696931707,4.6,1.955050439815357,3.4,1.9550504398153572,5.3,1.4944341180973264,11.7,1.4944341180973264,10
joint_ssl,joint_ssl_metabolights,frozen,8,0.5809523809523809,0.0892283766511441,0.5366666666666666,0.0819515062870479,0.5168038961482002,0.08586459222490475,0.5849397298013408,0.08456974896710535,0.7414612511671336,0.05063194474797737,0.64,0.16086187618536765,0.675787508005528,0.1049847858291828,0.6066666666666667,0.08383797817434613,0.8132580423818814,0.057388957963775536,2.6,1.2649110640673518,3.4,1.2649110640673518,5.4,2.4129281427805145,9.6,2.412928142780514,10
joint_ssl,joint_ssl_metabolights,frozen,10,0.6705882352941177,0.08856148855400951,0.6201923076923077,0.10228829100790351,0.5884867666446614,0.08731404196784866,0.6802066515069611,0.08240848286032595,0.8375069375069375,0.06828349961643716,0.7153846153846154,0.14067555614713032,0.7617354380512276,0.09264894295894313,0.6730769230769231,0.1297977995597217,0.869495849173451,0.07949038946520715,2.1,0.9944289260117533,1.9,0.9944289260117531,3.7,1.8287822299126937,9.3,1.8287822299126937,10
joint_ssl,joint_ssl_metabolights,frozen,12,0.7307692307692308,0.09065471553673685,0.615909090909091,0.18132825406109443,0.5673997493734335,0.13410084716537987,0.7485666088297667,0.07434224105256877,0.8910042735042735,0.06899165337785271,0.7818181818181819,0.09772433634301274,0.8290852130325813,0.061111737817072014,0.6772727272727272,0.18488573891856486,0.9327383222837768,0.05258515558746524,0.9,0.7378647873726218,1.1,0.7378647873726218,2.4,1.07496769977314,8.6,1.07496769977314,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,2,0.5666666666666667,0.11521352220289996,0.5595238095238095,0.0656263309862747,0.5204308072756768,0.0765329925649798,0.5394911955089974,0.10467507412974597,0.7132840688723042,0.11776696492166278,0.5857142857142856,0.31270244135669273,0.5903188974645188,0.19138964156525326,0.5978174603174603,0.1059690172487603,0.7044361826330748,0.08877219824552225,6.4,3.3399933466334266,5.6,3.3399933466334266,8.7,6.566751268490548,12.3,6.566751268490548,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,4,0.6448275862068965,0.08910826410719222,0.5986842105263157,0.10844780513640784,0.5901799719967808,0.11118825773431826,0.6341289043789324,0.09471536076545575,0.7278067732210955,0.0788754756853256,0.7473684210526316,0.11315449471296211,0.7317931985614912,0.07317625001991007,0.625,0.12081243650298944,0.7562088358439981,0.08494599190997942,4.5,2.223610677354389,5.5,2.223610677354389,4.8,2.1499353995462798,14.2,2.14993539954628,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,6,0.644,0.06915361322607963,0.6257352941176471,0.097775380287618,0.6081149577202123,0.08425617560158467,0.648405551618543,0.0700492794083711,0.781703712953713,0.0858746775959619,0.6764705882352942,0.08433652222590808,0.7200332741044643,0.05556663998366267,0.6584558823529412,0.10312265166317162,0.7968535827557586,0.06487834823426028,4.6,1.7126976771553504,3.4,1.7126976771553504,5.5,1.4337208778404378,11.5,1.4337208778404376,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,8,0.5952380952380952,0.09323285813072008,0.5566666666666666,0.07503085784948504,0.5363960948282743,0.08355820175411167,0.5999558435144193,0.08747541188904574,0.753205756661639,0.04580967910867373,0.6466666666666667,0.1664442960984356,0.684702175095946,0.1096593497407266,0.6233333333333333,0.08581889886219955,0.8228672335003605,0.05787543057246358,2.8,1.1352924243950933,3.2,1.1352924243950933,5.3,2.496664441476534,9.7,2.496664441476534,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,10,0.6588235294117648,0.09112901991076272,0.6125,0.12120725318582248,0.577390046939246,0.09987104116105315,0.6700266416901226,0.08688969084312423,0.8351953601953601,0.07553236350748212,0.7,0.1329877177424609,0.7523702814686797,0.09198305879486483,0.675,0.12962356361624974,0.8692233439009456,0.08114422357438636,2.1,1.1005049346146119,1.9,1.1005049346146119,3.9,1.728840330651992,9.1,1.7288403306519917,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,12,0.7384615384615385,0.0826898230594723,0.6204545454545455,0.18056703361129048,0.572938596491228,0.132661413304753,0.7546433391170233,0.06928553088818183,0.8923931623931625,0.06877312304519242,0.7909090909090909,0.08624393618641035,0.8354010025062657,0.053281294623319826,0.6681818181818182,0.18061470388103762,0.9291885387339933,0.051696340226440915,0.9,0.7378647873726218,1.1,0.7378647873726218,2.3,0.9486832980505138,8.7,0.9486832980505138,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,2,0.5787878787878789,0.09943211880666436,0.5708333333333333,0.07484394194761862,0.5424923039742845,0.07505740843981933,0.5635514170622076,0.08831936921513607,0.7190658099611981,0.11901843037503722,0.6,0.25017001022026086,0.6197090519633356,0.14622769660049886,0.5920634920634921,0.10030345743137838,0.699857243309206,0.08639648411952433,6.5,2.990726407487727,5.5,2.990726407487727,8.4,5.253570214625479,12.6,5.253570214625479,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,4,0.6379310344827587,0.0731489773641256,0.5957894736842105,0.09091714897553342,0.5870669619448173,0.09162133981092173,0.6293069443955851,0.07672878960537281,0.728668548700518,0.07136542183762194,0.7315789473684211,0.11490893258816007,0.7231735720639578,0.061221090872333406,0.6376315789473683,0.12549716458742366,0.762453804369519,0.08734938082441396,4.6,2.1186998109427604,5.4,2.1186998109427604,5.1,2.1832697191750423,13.9,2.183269719175042,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,6,0.636,0.06915361322607964,0.6165441176470589,0.08636098189889092,0.5966070479027277,0.0759958325357873,0.6373212437413706,0.06876033596232002,0.7767054514113337,0.08049075272083671,0.6705882352941177,0.12767702428313496,0.7097020363434026,0.07568212126613154,0.66875,0.0996565432611605,0.8025099478803446,0.05259542860863735,4.5,1.7795130420052185,3.5,1.7795130420052188,5.6,2.1705094128132942,11.4,2.1705094128132942,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,8,0.5952380952380952,0.08171135032529366,0.5516666666666666,0.07675920341328445,0.5314169146005151,0.08001316415557427,0.598953460277224,0.07541920952321864,0.7523654205271852,0.046671920529626966,0.6533333333333333,0.1533172294280919,0.6890021878461691,0.09302424637805987,0.6033333333333333,0.10785983893909297,0.8165223156329967,0.06634198264132031,2.7,1.2516655570345725,3.3,1.2516655570345725,5.2,2.2997584414213788,9.8,2.2997584414213788,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,10,0.6588235294117647,0.060752679940508494,0.6125,0.11601058834216414,0.5781833721833721,0.08450592190147323,0.6724931212578271,0.05807243469533221,0.837480574980575,0.078301785732892,0.7,0.09209376921060498,0.7563240093240093,0.05107876409446264,0.6778846153846154,0.13486317243570034,0.8702649091732801,0.0806807982346013,2.1,1.1005049346146119,1.9,1.1005049346146119,3.9,1.1972189997378648,9.1,1.1972189997378648,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,12,0.7384615384615385,0.07431475254456123,0.6204545454545455,0.1849633274648979,0.5767740002179361,0.13632181594565226,0.7565186377314524,0.06945807203300221,0.8922222222222222,0.0698911558249786,0.7909090909090909,0.06135895979186844,0.8364051432930151,0.046335188086745846,0.6363636363636364,0.227777217854135,0.917148457603003,0.0747827829554611,0.9,0.7378647873726218,1.1,0.7378647873726218,2.3,0.674948557710553,8.7,0.674948557710553,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,2,0.5696969696969697,0.12436964825552634,0.5440476190476191,0.08936063875741533,0.5137730470131492,0.106893949188257,0.5433539007017122,0.12182706224005617,0.6581042960662526,0.10745139418360052,0.638095238095238,0.28323438759613284,0.6222361772045468,0.19092535871155167,0.6041666666666667,0.08833389388654775,0.7109192416995155,0.07724507730565483,5.4,2.913569784454954,6.6,2.913569784454954,7.6,5.94792213951879,13.4,5.94792213951879,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,4,0.6413793103448275,0.10433844338308244,0.6031578947368421,0.11033679100121441,0.5955921098434124,0.11667601729810029,0.6344815064058673,0.10581094623708337,0.7301005544163439,0.07382034047983904,0.7263157894736842,0.14636248150606462,0.7209023876557669,0.09674807079480517,0.6460526315789473,0.12161862343416124,0.769863126138987,0.08966346631929108,4.8,2.043961295567452,5.2,2.043961295567452,5.2,2.780887148615228,13.8,2.780887148615228,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,6,0.648,0.04541169697580373,0.631985294117647,0.08723304005699638,0.6070466658111275,0.07016953983141445,0.6476839456529473,0.0517095857091239,0.7962238788902876,0.08955133868353038,0.6764705882352942,0.11178190442148409,0.7199279987050713,0.04972138667955725,0.6757352941176471,0.09107956583434118,0.8120119415225122,0.05367546511207481,4.7,2.057506581601462,3.3,2.057506581601462,5.5,1.9002923751652303,11.5,1.9002923751652296,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,8,0.6047619047619047,0.07792341402307028,0.5633333333333332,0.07235031376044314,0.5450577109898905,0.07504530983246105,0.6104248189833947,0.07072832706104552,0.7595549630108454,0.044187266404722265,0.6599999999999999,0.14211801738061763,0.6975809629747338,0.08424267272027573,0.6222222222222222,0.08996265038141571,0.8263071162297168,0.05752057478099614,2.8,1.1352924243950933,3.2,1.1352924243950933,5.1,2.1317702607092643,9.9,2.1317702607092643,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,10,0.6882352941176471,0.07362738570791603,0.6317307692307692,0.12069765558251892,0.6016744262179045,0.09456314436074552,0.6966711886200377,0.06940136274058342,0.843403540903541,0.07585348332409442,0.7384615384615385,0.10383823964777734,0.7811127551997117,0.0619654126690406,0.6846153846153846,0.16196524817798727,0.8761281874234363,0.09079427344008335,2.1,1.1005049346146119,1.9,1.1005049346146119,3.4,1.3498971154211057,9.6,1.3498971154211057,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,12,0.7538461538461538,0.060677741365124285,0.65,0.1481443219585493,0.5943238778765094,0.1090291196970146,0.7677568922305764,0.04931683571805907,0.903100233100233,0.057607753218226976,0.8,0.0835396894066074,0.8448382319434952,0.041373355272128196,0.6727272727272727,0.21619465432408447,0.9305500055500057,0.06154225791388117,1.0,0.6666666666666666,1.0,0.6666666666666666,2.2,0.9189365834726815,8.8,0.9189365834726815,10
