family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
classical,logistic_regression,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0,0,27
classical,svm_rbf,0.8571428571428571,0.8,0.8181818181818182,1.0,0.9,0.9950617283950618,0.9973055065647658,9,6,0,27
classical,xgboost,0.9285714285714286,0.9296296296296296,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.9604938271604938,0.9847077042198993,14,1,2,25
joint_ssl,frozen,0.8333333333333334,0.8111111111111111,0.8571428571428571,0.8888888888888888,0.8727272727272727,0.9037037037037037,0.9551128816960119,11,4,3,24
joint_ssl,unfreeze_last_1,0.8333333333333334,0.8111111111111111,0.8571428571428571,0.8888888888888888,0.8727272727272727,0.9061728395061728,0.9560384265939821,11,4,3,24
joint_ssl,unfreeze_last_2,0.8333333333333334,0.8111111111111111,0.8571428571428571,0.8888888888888888,0.8727272727272727,0.9209876543209877,0.9617255768221951,11,4,3,24
joint_ssl,unfreeze_last_3,0.9285714285714286,0.9296296296296296,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.9555555555555555,0.977687282800241,14,1,2,25
