feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.3240298507462686,0.0687754202960431,0.2905684830784313,0.05366385983483406,0.3232561210861648,0.3063374042145594
direct_binned,bins2048_auc,logreg_C0p1,100,0.32470149253731345,0.06954258261563533,0.290980096523039,0.05428197071948158,0.32302510912824856,0.30711166985951466
foundation_backbone,mae_flatten,logreg_C0p1,100,0.3261940298507463,0.06747165660438077,0.29077003597503953,0.04978939794156876,0.31897755869542926,0.30689575351213283
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.36276119402985074,0.07694203896974268,0.3145781068117989,0.05569305018811984,0.34202585970677984,0.33034402937420176
