row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
4453,0.3443190076722018,0.1483857424039452,0.33094670328507847,41,0.3944087393630522,0.15690740971746842
4641,0.3573219591775634,0.16085859413036652,0.34091675517622877,33,0.38836947558922474,0.21099019753287174
4846,0.34146363456055095,0.15539059867086313,0.3238912577017783,39,0.39318599061316883,0.17271450450518966
4913,0.354019703726672,0.19558702485627122,0.3137480740169404,36,0.41480178206762497,0.2463730434685664
5075,0.5939379517063259,0.2925132512967732,0.5596347901473498,40,0.6431509248284124,0.19911282491099272
5222,0.41082300483419243,0.1716130971629357,0.39788485181950384,40,0.4652262487908596,0.140119453926839
5234,0.23197977412572823,0.11092727982475847,0.21507710013073356,33,0.2870265565422879,0.21659099498346954
5341,0.24719671504550755,0.1265461664941211,0.22361378943271493,35,0.30594990800004773,0.21909927864622822
5391,0.28862488478313486,0.17023517155067924,0.23731761875421287,36,0.35502955344487785,0.27945256201253205
5838,0.35767259374536775,0.1680439422712212,0.3319299596441112,35,0.4228641596301079,0.1929426242871584
5944,0.20167145842361334,0.08689479507034226,0.18921588016424518,35,0.2513387067718843,0.19213113911380042
6086,0.27595619191631293,0.13222309992933368,0.2566547567868249,39,0.3302938328323053,0.20236369907086332
6122,0.4359339383753389,0.23143703048092246,0.3896224656291706,38,0.49634014689354244,0.2505596186811896
6248,0.18808596592260007,0.0815093609986478,0.17561671061174067,33,0.24523183063169696,0.17417560650526592
6250,0.31643646968182937,0.1514211488553715,0.2929071445998377,34,0.37728961744761724,0.20204957977834975
6289,0.19832359180331682,0.07886800581938114,0.18763959855759849,32,0.2543161142275643,0.17790033989114876
6462,0.29540840289821924,0.13918313250579262,0.27736829611094727,41,0.3553646101363116,0.18864770721684754
6475,0.3882135056724464,0.17690489280009036,0.3684334909657535,41,0.4452100279833565,0.1635678082213588
6627,0.4632361454945514,0.20150645383125954,0.448151450248099,38,0.4959364965174228,0.16790461330145148
7022,0.269610041174297,0.11998588652330988,0.25563322373001474,41,0.3260364455777607,0.17463290335417958
7033,0.44440719998367073,0.2440175330521902,0.38952951167741956,39,0.5022723422732509,0.2607709899387929
7372,0.3652573543578653,0.17201704148940067,0.3434519980825096,41,0.4196749737089458,0.19322874242763163
7381,0.4141421466858155,0.1761321853898261,0.4008599199885551,36,0.4623597878851674,0.14274096615658535
7780,0.5914383964967453,0.29500262748352324,0.5489320238013216,41,0.6529629880476042,0.2518331465453387
7823,0.5777999861796694,0.25451529227017755,0.5513782269872842,39,0.6351655021559777,0.21575460996214552
7858,0.353855152397085,0.17278292214814572,0.33479147634525197,34,0.42561041125751664,0.1757491732605181
8161,0.3806852674087253,0.15692272129094942,0.37418739982496774,41,0.44516110580103896,0.11760942254438614
8175,0.30250634702368995,0.14709198567131532,0.28964389260135637,21,0.3971298704810716,0.14943713342337106
8261,0.6238612994827947,0.2807642852766574,0.5981805364683717,40,0.6820121902073196,0.19096375387898026
8324,0.5673889232866469,0.28952613551873385,0.5285910880580865,40,0.6206225881795606,0.22999649675378697
8782,0.4722182039707248,0.27766346120882346,0.41482865476284636,35,0.5192934909780035,0.2043890858030089
9004,0.08086813494690304,0.014236943216077824,0.07995544269141608,37,0.11953019458721748,0.09816018434943506
9186,0.10220449090587991,0.02823316259670894,0.09911986630524339,30,0.14704195955892507,0.11886693218677544
9343,0.13750290737623516,0.05860036011166725,0.12928689470380128,16,0.19008836067909396,0.13882221560872884
9480,0.29295006661829004,0.27221424323690613,0.18637144774837666,39,0.3848258917798616,0.1891832134787699
9637,0.20298727283500395,0.15506973179632666,0.1528904329849491,31,0.22591664788091337,0.3152795254692313
