feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.3774603174603175,0.057256758553288024,0.3326880666340494,0.04060618375823644,0.3548060588014692,0.3397391737891738
direct_binned,bins1024_auc,svm_C1p0,100,0.3713492063492063,0.05728980757484982,0.3215870934257047,0.04481149215513408,0.3413361446655995,0.33036005568505566
direct_binned,bins1024_auc,xgboost_depth2,100,0.33682539682539686,0.05827010640257322,0.3012816613184157,0.047139168782853375,0.3316755165513728,0.3134012367262367
direct_binned,bins2048_auc,logreg_C0p1,100,0.37920634920634916,0.05769137093773412,0.3336478221148436,0.04170764609841002,0.3544729779535596,0.34084599197099197
direct_binned,bins2048_auc,svm_C1p0,100,0.3725396825396825,0.05898095681754454,0.32318662620780414,0.046808203536423655,0.3443821557207906,0.33159535742035745
direct_binned,bins2048_auc,xgboost_depth2,100,0.33746031746031746,0.057987276268894154,0.30286800313406304,0.048096533057969314,0.33301951786287554,0.3139198717948718
foundation_backbone,mae_flatten,logreg_C0p1,100,0.38785714285714284,0.05437667889956097,0.3336465119179312,0.04056642411425954,0.3505140299232392,0.34243028360528366
foundation_backbone,mae_flatten,svm_C1p0,100,0.3861904761904762,0.056201381433176455,0.3302273236232237,0.04126120908359458,0.346453463231033,0.3395381377881378
foundation_backbone,mae_flatten,xgboost_depth2,100,0.3717460317460317,0.05763774795025093,0.3265182644625035,0.04497867150268752,0.34698969302113924,0.33489294871794867
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.3956349206349206,0.061043608827649865,0.34039942062455614,0.047225468352070685,0.35626833356670184,0.34866653716653717
