Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:1, num_workers=8, bin_sizes=[256, 512, 1024, 2048]
Model parameters: 2,802,624
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_jigsaw_spectra.py:437: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 51: train_loss=2.8125, train_acc=0.396, val_loss=2.7075, best=2.6979, patience=3/50
Epoch 52: train_loss=2.8117, train_acc=0.396, val_loss=2.6946, best=2.6946, patience=0/50
Epoch 53: train_loss=2.8089, train_acc=0.396, val_loss=2.6909, best=2.6909, patience=0/50
Epoch 54: train_loss=2.8079, train_acc=0.397, val_loss=2.7053, best=2.6909, patience=1/50
Epoch 55: train_loss=2.8051, train_acc=0.397, val_loss=2.6858, best=2.6858, patience=0/50
Epoch 56: train_loss=2.8032, train_acc=0.397, val_loss=2.6895, best=2.6858, patience=1/50
Epoch 57: train_loss=2.7990, train_acc=0.398, val_loss=2.6987, best=2.6858, patience=2/50
Epoch 58: train_loss=2.7973, train_acc=0.398, val_loss=2.6844, best=2.6844, patience=0/50
Epoch 59: train_loss=2.7959, train_acc=0.399, val_loss=2.6738, best=2.6738, patience=0/50
Epoch 60: train_loss=2.7935, train_acc=0.399, val_loss=2.6714, best=2.6714, patience=0/50
Epoch 61: train_loss=2.7909, train_acc=0.399, val_loss=2.6836, best=2.6714, patience=1/50
Epoch 62: train_loss=2.7892, train_acc=0.400, val_loss=2.6950, best=2.6714, patience=2/50
Epoch 63: train_loss=2.7867, train_acc=0.400, val_loss=2.6674, best=2.6674, patience=0/50
Epoch 64: train_loss=2.7846, train_acc=0.400, val_loss=2.6578, best=2.6578, patience=0/50
Epoch 65: train_loss=2.7840, train_acc=0.400, val_loss=2.6606, best=2.6578, patience=1/50
Epoch 66: train_loss=2.7802, train_acc=0.401, val_loss=2.6734, best=2.6578, patience=2/50
Epoch 67: train_loss=2.7804, train_acc=0.401, val_loss=2.7091, best=2.6578, patience=3/50
Epoch 68: train_loss=2.7777, train_acc=0.401, val_loss=2.6660, best=2.6578, patience=4/50
Epoch 69: train_loss=2.7762, train_acc=0.401, val_loss=2.6654, best=2.6578, patience=5/50
Epoch 70: train_loss=2.7752, train_acc=0.402, val_loss=2.6667, best=2.6578, patience=6/50
Epoch 71: train_loss=2.7720, train_acc=0.402, val_loss=2.6640, best=2.6578, patience=7/50
Epoch 72: train_loss=2.7706, train_acc=0.403, val_loss=2.6571, best=2.6571, patience=0/50
Epoch 73: train_loss=2.7682, train_acc=0.403, val_loss=2.6500, best=2.6500, patience=0/50
Epoch 74: train_loss=2.7668, train_acc=0.403, val_loss=2.6548, best=2.6500, patience=1/50
Epoch 75: train_loss=2.7671, train_acc=0.403, val_loss=2.6566, best=2.6500, patience=2/50
Epoch 76: train_loss=2.7641, train_acc=0.404, val_loss=2.6619, best=2.6500, patience=3/50
Epoch 77: train_loss=2.7632, train_acc=0.404, val_loss=2.6543, best=2.6500, patience=4/50
Epoch 78: train_loss=2.7620, train_acc=0.404, val_loss=2.6808, best=2.6500, patience=5/50
Epoch 79: train_loss=2.7610, train_acc=0.404, val_loss=2.6520, best=2.6500, patience=6/50
Epoch 80: train_loss=2.7573, train_acc=0.404, val_loss=2.6422, best=2.6422, patience=0/50
Epoch 81: train_loss=2.7572, train_acc=0.404, val_loss=2.6479, best=2.6422, patience=1/50
Epoch 82: train_loss=2.7561, train_acc=0.405, val_loss=2.6559, best=2.6422, patience=2/50
Epoch 83: train_loss=2.7539, train_acc=0.405, val_loss=2.6740, best=2.6422, patience=3/50
Epoch 84: train_loss=2.7532, train_acc=0.405, val_loss=2.6649, best=2.6422, patience=4/50
Epoch 85: train_loss=2.7512, train_acc=0.405, val_loss=2.6415, best=2.6415, patience=0/50
Epoch 86: train_loss=2.7507, train_acc=0.406, val_loss=2.6564, best=2.6415, patience=1/50
Epoch 87: train_loss=2.7491, train_acc=0.406, val_loss=2.6637, best=2.6415, patience=2/50
Epoch 88: train_loss=2.7489, train_acc=0.406, val_loss=2.6421, best=2.6415, patience=3/50
Epoch 89: train_loss=2.7462, train_acc=0.406, val_loss=2.6456, best=2.6415, patience=4/50
Epoch 90: train_loss=2.7463, train_acc=0.406, val_loss=2.6400, best=2.6400, patience=0/50
Epoch 91: train_loss=2.7455, train_acc=0.406, val_loss=2.6420, best=2.6400, patience=1/50
Epoch 92: train_loss=2.7416, train_acc=0.407, val_loss=2.6358, best=2.6358, patience=0/50
Epoch 93: train_loss=2.7423, train_acc=0.407, val_loss=2.6367, best=2.6358, patience=1/50
Epoch 94: train_loss=2.7413, train_acc=0.407, val_loss=2.6319, best=2.6319, patience=0/50
Epoch 95: train_loss=2.7387, train_acc=0.407, val_loss=2.6423, best=2.6319, patience=1/50
Epoch 96: train_loss=2.7398, train_acc=0.407, val_loss=2.6442, best=2.6319, patience=2/50
Epoch 97: train_loss=2.7382, train_acc=0.407, val_loss=2.6431, best=2.6319, patience=3/50
Epoch 98: train_loss=2.7359, train_acc=0.408, val_loss=2.6282, best=2.6282, patience=0/50
Epoch 99: train_loss=2.7369, train_acc=0.408, val_loss=2.6334, best=2.6282, patience=1/50
Epoch 100: train_loss=2.7336, train_acc=0.408, val_loss=2.6266, best=2.6266, patience=0/50
Epoch 101: train_loss=2.7322, train_acc=0.408, val_loss=2.6331, best=2.6266, patience=1/50
Epoch 102: train_loss=2.7322, train_acc=0.408, val_loss=2.6437, best=2.6266, patience=2/50
Epoch 103: train_loss=2.7324, train_acc=0.409, val_loss=2.6343, best=2.6266, patience=3/50
Epoch 104: train_loss=2.7306, train_acc=0.409, val_loss=2.6290, best=2.6266, patience=4/50
Epoch 105: train_loss=2.7284, train_acc=0.409, val_loss=2.6275, best=2.6266, patience=5/50
Epoch 106: train_loss=2.7291, train_acc=0.409, val_loss=2.6347, best=2.6266, patience=6/50
Epoch 107: train_loss=2.7281, train_acc=0.409, val_loss=2.6263, best=2.6263, patience=0/50
Epoch 108: train_loss=2.7273, train_acc=0.409, val_loss=2.6407, best=2.6263, patience=1/50
Epoch 109: train_loss=2.7261, train_acc=0.409, val_loss=2.6299, best=2.6263, patience=2/50
Epoch 110: train_loss=2.7252, train_acc=0.409, val_loss=2.6211, best=2.6211, patience=0/50
Epoch 111: train_loss=2.7245, train_acc=0.410, val_loss=2.6327, best=2.6211, patience=1/50
Epoch 112: train_loss=2.7229, train_acc=0.410, val_loss=2.6292, best=2.6211, patience=2/50
Epoch 113: train_loss=2.7218, train_acc=0.410, val_loss=2.6270, best=2.6211, patience=3/50
Epoch 114: train_loss=2.7224, train_acc=0.410, val_loss=2.6281, best=2.6211, patience=4/50
Epoch 115: train_loss=2.7206, train_acc=0.410, val_loss=2.6215, best=2.6211, patience=5/50
Epoch 116: train_loss=2.7187, train_acc=0.410, val_loss=2.6359, best=2.6211, patience=6/50
Epoch 117: train_loss=2.7180, train_acc=0.411, val_loss=2.6259, best=2.6211, patience=7/50
Epoch 118: train_loss=2.7184, train_acc=0.411, val_loss=2.6274, best=2.6211, patience=8/50
Epoch 119: train_loss=2.7172, train_acc=0.411, val_loss=2.6265, best=2.6211, patience=9/50
Epoch 120: train_loss=2.7172, train_acc=0.411, val_loss=2.6236, best=2.6211, patience=10/50
Epoch 121: train_loss=2.7158, train_acc=0.411, val_loss=2.6397, best=2.6211, patience=11/50
Epoch 122: train_loss=2.7148, train_acc=0.411, val_loss=2.6343, best=2.6211, patience=12/50
Epoch 123: train_loss=2.7135, train_acc=0.411, val_loss=2.6249, best=2.6211, patience=13/50
Epoch 124: train_loss=2.7132, train_acc=0.411, val_loss=2.6313, best=2.6211, patience=14/50
Epoch 125: train_loss=2.7111, train_acc=0.411, val_loss=2.6220, best=2.6211, patience=15/50
Epoch 126: train_loss=2.7119, train_acc=0.412, val_loss=2.6240, best=2.6211, patience=16/50
Epoch 127: train_loss=2.7105, train_acc=0.412, val_loss=2.6229, best=2.6211, patience=17/50
Epoch 128: train_loss=2.7085, train_acc=0.412, val_loss=2.6202, best=2.6202, patience=0/50
Epoch 129: train_loss=2.7094, train_acc=0.412, val_loss=2.6173, best=2.6173, patience=0/50
Epoch 130: train_loss=2.7075, train_acc=0.413, val_loss=2.6204, best=2.6173, patience=1/50
Epoch 131: train_loss=2.7064, train_acc=0.413, val_loss=2.6264, best=2.6173, patience=2/50
Epoch 132: train_loss=2.7079, train_acc=0.412, val_loss=2.6271, best=2.6173, patience=3/50
Epoch 133: train_loss=2.7064, train_acc=0.413, val_loss=2.6079, best=2.6079, patience=0/50
Epoch 134: train_loss=2.7054, train_acc=0.413, val_loss=2.6132, best=2.6079, patience=1/50
Epoch 135: train_loss=2.7044, train_acc=0.413, val_loss=2.6097, best=2.6079, patience=2/50
Epoch 136: train_loss=2.7046, train_acc=0.413, val_loss=2.6141, best=2.6079, patience=3/50
Epoch 137: train_loss=2.7024, train_acc=0.413, val_loss=2.6112, best=2.6079, patience=4/50
Epoch 138: train_loss=2.7021, train_acc=0.413, val_loss=2.6117, best=2.6079, patience=5/50
Epoch 139: train_loss=2.7012, train_acc=0.413, val_loss=2.6103, best=2.6079, patience=6/50
Epoch 140: train_loss=2.7001, train_acc=0.414, val_loss=2.6053, best=2.6053, patience=0/50
Epoch 141: train_loss=2.7006, train_acc=0.414, val_loss=2.6271, best=2.6053, patience=1/50
Epoch 142: train_loss=2.7007, train_acc=0.414, val_loss=2.6102, best=2.6053, patience=2/50
Epoch 143: train_loss=2.7000, train_acc=0.414, val_loss=2.6060, best=2.6053, patience=3/50
Epoch 144: train_loss=2.6987, train_acc=0.414, val_loss=2.6103, best=2.6053, patience=4/50
Epoch 145: train_loss=2.6987, train_acc=0.414, val_loss=2.6173, best=2.6053, patience=5/50
Epoch 146: train_loss=2.6981, train_acc=0.414, val_loss=2.6110, best=2.6053, patience=6/50
Epoch 147: train_loss=2.6967, train_acc=0.414, val_loss=2.6102, best=2.6053, patience=7/50
Epoch 148: train_loss=2.6942, train_acc=0.414, val_loss=2.6163, best=2.6053, patience=8/50
Epoch 149: train_loss=2.6947, train_acc=0.415, val_loss=2.6104, best=2.6053, patience=9/50
Epoch 150: train_loss=2.6955, train_acc=0.414, val_loss=2.6043, best=2.6043, patience=0/50
Epoch 151: train_loss=2.6934, train_acc=0.414, val_loss=2.6104, best=2.6043, patience=1/50
Epoch 152: train_loss=2.6927, train_acc=0.415, val_loss=2.6066, best=2.6043, patience=2/50
Epoch 153: train_loss=2.6917, train_acc=0.415, val_loss=2.6204, best=2.6043, patience=3/50
Epoch 154: train_loss=2.6919, train_acc=0.415, val_loss=2.6017, best=2.6017, patience=0/50
Epoch 155: train_loss=2.6899, train_acc=0.415, val_loss=2.6031, best=2.6017, patience=1/50
Epoch 156: train_loss=2.6900, train_acc=0.415, val_loss=2.6109, best=2.6017, patience=2/50
Epoch 157: train_loss=2.6899, train_acc=0.415, val_loss=2.6079, best=2.6017, patience=3/50
Epoch 158: train_loss=2.6893, train_acc=0.415, val_loss=2.6271, best=2.6017, patience=4/50
Epoch 159: train_loss=2.6873, train_acc=0.415, val_loss=2.6017, best=2.6017, patience=0/50
Epoch 160: train_loss=2.6879, train_acc=0.416, val_loss=2.6079, best=2.6017, patience=1/50
Epoch 161: train_loss=2.6866, train_acc=0.416, val_loss=2.6033, best=2.6017, patience=2/50
Epoch 162: train_loss=2.6864, train_acc=0.415, val_loss=2.5998, best=2.5998, patience=0/50
Epoch 163: train_loss=2.6850, train_acc=0.416, val_loss=2.6159, best=2.5998, patience=1/50
Epoch 164: train_loss=2.6854, train_acc=0.416, val_loss=2.6004, best=2.5998, patience=2/50
Epoch 165: train_loss=2.6839, train_acc=0.416, val_loss=2.5966, best=2.5966, patience=0/50
Epoch 166: train_loss=2.6834, train_acc=0.416, val_loss=2.6049, best=2.5966, patience=1/50
Epoch 167: train_loss=2.6830, train_acc=0.416, val_loss=2.6070, best=2.5966, patience=2/50
Epoch 168: train_loss=2.6825, train_acc=0.416, val_loss=2.6022, best=2.5966, patience=3/50
Epoch 169: train_loss=2.6808, train_acc=0.417, val_loss=2.6114, best=2.5966, patience=4/50
Epoch 170: train_loss=2.6814, train_acc=0.417, val_loss=2.5997, best=2.5966, patience=5/50
