Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:2, num_workers=8
Model parameters: 4,155,448
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_joint_ssl.py:839: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 32: train_balanced=2.0907, train_raw=4.2597, masked=0.0016, jigsaw_acc=0.156, val_balanced=2.0707, val_raw=4.1556, monitor=raw_loss, best=4.1556, patience=0/50
Epoch 33: train_balanced=2.0481, train_raw=4.2459, masked=0.0015, jigsaw_acc=0.157, val_balanced=1.9742, val_raw=4.1379, monitor=raw_loss, best=4.1379, patience=0/50
Epoch 34: train_balanced=2.1425, train_raw=4.2373, masked=0.0015, jigsaw_acc=0.159, val_balanced=2.0407, val_raw=4.1389, monitor=raw_loss, best=4.1379, patience=1/50
Epoch 35: train_balanced=2.0876, train_raw=4.2316, masked=0.0015, jigsaw_acc=0.162, val_balanced=2.1864, val_raw=4.1327, monitor=raw_loss, best=4.1327, patience=0/50
Epoch 36: train_balanced=2.0384, train_raw=4.2011, masked=0.0014, jigsaw_acc=0.168, val_balanced=1.9831, val_raw=4.0892, monitor=raw_loss, best=4.0892, patience=0/50
Epoch 37: train_balanced=2.1103, train_raw=4.1697, masked=0.0014, jigsaw_acc=0.172, val_balanced=1.9144, val_raw=4.0572, monitor=raw_loss, best=4.0572, patience=0/50
Epoch 38: train_balanced=2.0830, train_raw=4.1741, masked=0.0013, jigsaw_acc=0.172, val_balanced=1.9702, val_raw=4.0732, monitor=raw_loss, best=4.0572, patience=1/50
Epoch 39: train_balanced=2.0931, train_raw=4.1677, masked=0.0014, jigsaw_acc=0.174, val_balanced=2.6640, val_raw=4.0566, monitor=raw_loss, best=4.0566, patience=0/50
Epoch 40: train_balanced=2.1116, train_raw=4.1817, masked=0.0014, jigsaw_acc=0.172, val_balanced=1.9302, val_raw=4.0416, monitor=raw_loss, best=4.0416, patience=0/50
Epoch 41: train_balanced=2.0699, train_raw=4.1285, masked=0.0013, jigsaw_acc=0.181, val_balanced=1.9408, val_raw=4.0439, monitor=raw_loss, best=4.0416, patience=1/50
Epoch 42: train_balanced=2.0640, train_raw=4.1257, masked=0.0012, jigsaw_acc=0.182, val_balanced=2.0238, val_raw=4.0147, monitor=raw_loss, best=4.0147, patience=0/50
Epoch 43: train_balanced=2.1530, train_raw=4.1210, masked=0.0012, jigsaw_acc=0.184, val_balanced=2.0066, val_raw=4.0503, monitor=raw_loss, best=4.0147, patience=1/50
Epoch 44: train_balanced=2.0658, train_raw=4.1232, masked=0.0012, jigsaw_acc=0.184, val_balanced=2.0401, val_raw=3.9973, monitor=raw_loss, best=3.9973, patience=0/50
Epoch 45: train_balanced=2.0556, train_raw=4.0852, masked=0.0011, jigsaw_acc=0.190, val_balanced=2.0199, val_raw=3.9782, monitor=raw_loss, best=3.9782, patience=0/50
Epoch 46: train_balanced=2.1232, train_raw=4.0900, masked=0.0011, jigsaw_acc=0.189, val_balanced=2.0859, val_raw=4.0369, monitor=raw_loss, best=3.9782, patience=1/50
Epoch 47: train_balanced=2.0853, train_raw=4.0794, masked=0.0012, jigsaw_acc=0.192, val_balanced=1.9186, val_raw=3.9480, monitor=raw_loss, best=3.9480, patience=0/50
Epoch 48: train_balanced=2.0859, train_raw=4.0636, masked=0.0011, jigsaw_acc=0.196, val_balanced=1.9220, val_raw=3.9433, monitor=raw_loss, best=3.9433, patience=0/50
Epoch 49: train_balanced=2.0674, train_raw=4.0649, masked=0.0011, jigsaw_acc=0.196, val_balanced=1.9963, val_raw=3.9404, monitor=raw_loss, best=3.9404, patience=0/50
Epoch 50: train_balanced=2.1062, train_raw=4.0582, masked=0.0011, jigsaw_acc=0.197, val_balanced=2.0133, val_raw=3.9330, monitor=raw_loss, best=3.9330, patience=0/50
Epoch 51: train_balanced=2.1406, train_raw=4.0423, masked=0.0011, jigsaw_acc=0.201, val_balanced=1.8792, val_raw=3.9459, monitor=raw_loss, best=3.9330, patience=1/50
Epoch 52: train_balanced=2.0920, train_raw=4.0572, masked=0.0010, jigsaw_acc=0.199, val_balanced=2.5323, val_raw=3.9149, monitor=raw_loss, best=3.9149, patience=0/50
Epoch 53: train_balanced=2.0541, train_raw=4.0428, masked=0.0011, jigsaw_acc=0.201, val_balanced=2.1877, val_raw=3.9032, monitor=raw_loss, best=3.9032, patience=0/50
Epoch 54: train_balanced=2.1155, train_raw=4.0312, masked=0.0011, jigsaw_acc=0.204, val_balanced=1.8381, val_raw=3.8854, monitor=raw_loss, best=3.8854, patience=0/50
Epoch 55: train_balanced=2.0447, train_raw=4.0211, masked=0.0010, jigsaw_acc=0.206, val_balanced=1.9180, val_raw=3.8909, monitor=raw_loss, best=3.8854, patience=1/50
Epoch 56: train_balanced=2.1139, train_raw=4.0073, masked=0.0010, jigsaw_acc=0.210, val_balanced=1.9028, val_raw=3.8858, monitor=raw_loss, best=3.8854, patience=2/50
Epoch 57: train_balanced=2.0766, train_raw=4.0052, masked=0.0010, jigsaw_acc=0.210, val_balanced=1.9029, val_raw=3.8795, monitor=raw_loss, best=3.8795, patience=0/50
Epoch 58: train_balanced=2.1407, train_raw=4.0135, masked=0.0010, jigsaw_acc=0.209, val_balanced=1.8013, val_raw=3.8882, monitor=raw_loss, best=3.8795, patience=1/50
Epoch 59: train_balanced=2.0699, train_raw=3.9932, masked=0.0009, jigsaw_acc=0.212, val_balanced=1.8322, val_raw=3.8724, monitor=raw_loss, best=3.8724, patience=0/50
Epoch 60: train_balanced=2.0627, train_raw=3.9974, masked=0.0009, jigsaw_acc=0.212, val_balanced=2.0556, val_raw=3.8721, monitor=raw_loss, best=3.8721, patience=0/50
Epoch 61: train_balanced=2.0976, train_raw=3.9977, masked=0.0009, jigsaw_acc=0.212, val_balanced=1.9839, val_raw=3.8826, monitor=raw_loss, best=3.8721, patience=1/50
Epoch 62: train_balanced=2.0944, train_raw=3.9866, masked=0.0009, jigsaw_acc=0.213, val_balanced=1.8429, val_raw=3.8689, monitor=raw_loss, best=3.8689, patience=0/50
Epoch 63: train_balanced=2.1161, train_raw=3.9756, masked=0.0009, jigsaw_acc=0.216, val_balanced=1.9112, val_raw=3.8578, monitor=raw_loss, best=3.8578, patience=0/50
Epoch 64: train_balanced=2.0711, train_raw=3.9758, masked=0.0009, jigsaw_acc=0.216, val_balanced=1.9258, val_raw=3.8349, monitor=raw_loss, best=3.8349, patience=0/50
Epoch 65: train_balanced=2.0815, train_raw=3.9733, masked=0.0009, jigsaw_acc=0.217, val_balanced=1.9501, val_raw=3.8377, monitor=raw_loss, best=3.8349, patience=1/50
Epoch 66: train_balanced=2.1046, train_raw=3.9671, masked=0.0009, jigsaw_acc=0.218, val_balanced=1.9375, val_raw=3.8417, monitor=raw_loss, best=3.8349, patience=2/50
Epoch 67: train_balanced=2.1195, train_raw=3.9804, masked=0.0009, jigsaw_acc=0.216, val_balanced=2.0148, val_raw=3.8717, monitor=raw_loss, best=3.8349, patience=3/50
Epoch 68: train_balanced=2.0380, train_raw=3.9574, masked=0.0008, jigsaw_acc=0.221, val_balanced=1.9808, val_raw=3.8145, monitor=raw_loss, best=3.8145, patience=0/50
Epoch 69: train_balanced=2.1457, train_raw=3.9583, masked=0.0008, jigsaw_acc=0.220, val_balanced=1.9816, val_raw=3.8421, monitor=raw_loss, best=3.8145, patience=1/50
Epoch 70: train_balanced=2.0584, train_raw=3.9645, masked=0.0009, jigsaw_acc=0.219, val_balanced=2.0042, val_raw=3.8325, monitor=raw_loss, best=3.8145, patience=2/50
Epoch 71: train_balanced=2.0591, train_raw=3.9483, masked=0.0008, jigsaw_acc=0.223, val_balanced=1.9830, val_raw=3.8170, monitor=raw_loss, best=3.8145, patience=3/50
Epoch 72: train_balanced=2.1132, train_raw=3.9344, masked=0.0008, jigsaw_acc=0.225, val_balanced=1.9694, val_raw=3.8297, monitor=raw_loss, best=3.8145, patience=4/50
Epoch 73: train_balanced=2.0880, train_raw=3.9435, masked=0.0008, jigsaw_acc=0.224, val_balanced=1.9419, val_raw=3.7948, monitor=raw_loss, best=3.7948, patience=0/50
Epoch 74: train_balanced=2.1098, train_raw=3.9312, masked=0.0008, jigsaw_acc=0.226, val_balanced=2.0154, val_raw=3.8269, monitor=raw_loss, best=3.7948, patience=1/50
Epoch 75: train_balanced=2.0822, train_raw=3.9323, masked=0.0008, jigsaw_acc=0.225, val_balanced=1.9721, val_raw=3.8003, monitor=raw_loss, best=3.7948, patience=2/50
