mode,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,best_epoch
finetune_backbone,1,0.4444444444444444,0.25,0.043478260869565216,0.07407407407407407,0.6086956521739131,0.5822084026793785,12
finetune_backbone,2,0.5777777777777777,0.6666666666666666,0.2727272727272727,0.3870967741935484,0.4565217391304348,0.5799345082444785,1
finetune_backbone,3,0.4888888888888889,0.4666666666666667,0.3181818181818182,0.3783783783783784,0.4980237154150198,0.5105927452322436,15
finetune_backbone,4,0.5555555555555556,0.55,0.5,0.5238095238095238,0.6541501976284585,0.6196439501821719,4
finetune_backbone,5,0.4772727272727273,0.4878048780487805,0.9090909090909091,0.6349206349206349,0.5041322314049587,0.5299548730749154,4
