family,model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
foundation,frozen,0.6190476190476191,0.48148148148148145,0.6341463414634146,0.9629629629629629,0.7647058823529411,0.5604938271604939,0.7547326349517891,0,15,1,26
foundation,unfreeze_last_1,0.6190476190476191,0.48148148148148145,0.6341463414634146,0.9629629629629629,0.7647058823529411,0.5580246913580247,0.776841201079679,0,15,1,26
foundation,unfreeze_last_2,0.6190476190476191,0.48148148148148145,0.6341463414634146,0.9629629629629629,0.7647058823529411,0.6024691358024691,0.7936887849022838,0,15,1,26
foundation,unfreeze_last_3,0.5952380952380952,0.4925925925925926,0.6388888888888888,0.8518518518518519,0.7301587301587301,0.6790123456790124,0.8358889626262094,2,13,4,23
