model,fold,accuracy,precision,recall,f1,roc_auc,pr_auc
XGBoost,1,0.7555555555555555,0.8,0.6956521739130435,0.7441860465116279,0.8280632411067194,0.8618339549582854
XGBoost,2,0.9111111111111111,0.95,0.8636363636363636,0.9047619047619048,0.9268774703557313,0.9527614858260018
XGBoost,3,0.8666666666666667,0.9,0.8181818181818182,0.8571428571428571,0.9150197628458498,0.9278158701275188
XGBoost,4,0.7111111111111111,0.6956521739130435,0.7272727272727273,0.7111111111111111,0.7430830039525692,0.6710334252253395
XGBoost,5,0.7954545454545454,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8429752066115702,0.7704307664482164
