mode,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,best_epoch
finetune_backbone,1,0.5333333333333333,0.625,0.21739130434782608,0.3225806451612903,0.5711462450592885,0.5579128478343115,5
finetune_backbone,2,0.6222222222222222,0.7272727272727273,0.36363636363636365,0.48484848484848486,0.5355731225296443,0.569392269285412,1
finetune_backbone,3,0.6,0.6,0.5454545454545454,0.5714285714285714,0.650197628458498,0.5878224377782338,10
finetune_backbone,4,0.5333333333333333,0.5185185185185185,0.6363636363636364,0.5714285714285714,0.6363636363636365,0.5939091955414583,59
finetune_backbone,5,0.45454545454545453,0.47058823529411764,0.7272727272727273,0.5714285714285714,0.5743801652892562,0.5796910501455955,2
