feature_group,feature_name,classifier,episode,n_train,n_test,status,error,accuracy,macro_f1,macro_precision,macro_recall
foundation_backbone,mae_flatten,svm_C1p0,1,3,39,ok,,0.6923076923076923,0.6719806763285024,0.7037037037037037,0.6821219715956558
foundation_backbone,mae_flatten,logreg_C0p1,1,3,39,ok,,0.6923076923076923,0.6719806763285024,0.7037037037037037,0.6821219715956558
foundation_backbone,mae_flatten,xgboost_depth2,1,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,2,3,39,ok,,0.5897435897435898,0.4268817204301076,0.3986928104575163,0.4598997493734336
foundation_backbone,mae_flatten,logreg_C0p1,2,3,39,ok,,0.5897435897435898,0.4268817204301076,0.3986928104575163,0.4598997493734336
foundation_backbone,mae_flatten,xgboost_depth2,2,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,3,3,39,ok,,0.4358974358974359,0.4226086956521739,0.49105085947191207,0.4753550543024227
foundation_backbone,mae_flatten,logreg_C0p1,3,3,39,ok,,0.4358974358974359,0.4226086956521739,0.49105085947191207,0.4753550543024227
foundation_backbone,mae_flatten,xgboost_depth2,3,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,4,3,39,ok,,0.6153846153846154,0.5221198156682028,0.7320261437908496,0.515455304928989
foundation_backbone,mae_flatten,logreg_C0p1,4,3,39,ok,,0.6153846153846154,0.5221198156682028,0.7320261437908496,0.515455304928989
foundation_backbone,mae_flatten,xgboost_depth2,4,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,5,3,39,ok,,0.4358974358974359,0.3722943722943723,0.45419103313840153,0.3546365914786967
foundation_backbone,mae_flatten,logreg_C0p1,5,3,39,ok,,0.4358974358974359,0.3722943722943723,0.45419103313840153,0.3546365914786967
foundation_backbone,mae_flatten,xgboost_depth2,5,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,6,3,39,ok,,0.3333333333333333,0.26613503455608717,0.3037037037037037,0.2786131996658312
foundation_backbone,mae_flatten,logreg_C0p1,6,3,39,ok,,0.3076923076923077,0.21832358674463936,0.26153846153846155,0.2230576441102757
foundation_backbone,mae_flatten,xgboost_depth2,6,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,7,3,39,ok,,0.358974358974359,0.38079901848017794,0.4973544973544974,0.34001670843776105
foundation_backbone,mae_flatten,logreg_C0p1,7,3,39,ok,,0.358974358974359,0.3708791208791209,0.4648148148148148,0.34001670843776105
foundation_backbone,mae_flatten,xgboost_depth2,7,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,8,3,39,ok,,0.28205128205128205,0.24761904761904763,0.2178030303030303,0.3253968253968254
foundation_backbone,mae_flatten,logreg_C0p1,8,3,39,ok,,0.28205128205128205,0.24761904761904763,0.2178030303030303,0.3253968253968254
foundation_backbone,mae_flatten,xgboost_depth2,8,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,9,3,39,ok,,0.3076923076923077,0.27308802308802305,0.5097465886939571,0.30492898913951544
foundation_backbone,mae_flatten,logreg_C0p1,9,3,39,ok,,0.3076923076923077,0.27308802308802305,0.5097465886939571,0.30492898913951544
foundation_backbone,mae_flatten,xgboost_depth2,9,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,10,3,39,ok,,0.38461538461538464,0.3524531024531024,0.5134502923976608,0.3575605680868839
foundation_backbone,mae_flatten,logreg_C0p1,10,3,39,ok,,0.38461538461538464,0.3524531024531024,0.5134502923976608,0.3575605680868839
foundation_backbone,mae_flatten,xgboost_depth2,10,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,11,3,39,ok,,0.41025641025641024,0.4016858237547893,0.4701754385964912,0.45781119465329984
foundation_backbone,mae_flatten,logreg_C0p1,11,3,39,ok,,0.41025641025641024,0.4016858237547893,0.4701754385964912,0.45781119465329984
foundation_backbone,mae_flatten,xgboost_depth2,11,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,12,3,39,ok,,0.46153846153846156,0.44293255131964804,0.5146198830409356,0.49289891395154556
foundation_backbone,mae_flatten,logreg_C0p1,12,3,39,ok,,0.46153846153846156,0.44293255131964804,0.5146198830409356,0.49289891395154556
foundation_backbone,mae_flatten,xgboost_depth2,12,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,13,3,39,ok,,0.2564102564102564,0.25943646996278574,0.5243055555555555,0.3842940685045948
foundation_backbone,mae_flatten,logreg_C0p1,13,3,39,ok,,0.2564102564102564,0.25943646996278574,0.5243055555555555,0.3842940685045948
foundation_backbone,mae_flatten,xgboost_depth2,13,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,14,3,39,ok,,0.41025641025641024,0.3185185185185185,0.26164874551971323,0.4444444444444444
foundation_backbone,mae_flatten,logreg_C0p1,14,3,39,ok,,0.41025641025641024,0.3185185185185185,0.26164874551971323,0.4444444444444444
foundation_backbone,mae_flatten,xgboost_depth2,14,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,15,3,39,ok,,0.4358974358974359,0.4246743295019157,0.5035087719298246,0.4753550543024227
foundation_backbone,mae_flatten,logreg_C0p1,15,3,39,ok,,0.46153846153846156,0.4448309178743961,0.5213538897749423,0.49289891395154556
foundation_backbone,mae_flatten,xgboost_depth2,15,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,16,3,39,ok,,0.28205128205128205,0.2418181818181818,0.5087719298245613,0.2873851294903927
foundation_backbone,mae_flatten,logreg_C0p1,16,3,39,ok,,0.28205128205128205,0.2418181818181818,0.5087719298245613,0.2873851294903927
foundation_backbone,mae_flatten,xgboost_depth2,16,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
foundation_backbone,mae_flatten,svm_C1p0,17,3,39,ok,,0.6923076923076923,0.6719806763285024,0.7037037037037037,0.6821219715956558
foundation_backbone,mae_flatten,logreg_C0p1,17,3,39,ok,,0.6666666666666666,0.65,0.6648148148148149,0.664578111946533
foundation_backbone,mae_flatten,xgboost_depth2,17,3,39,ok,,0.15384615384615385,0.08888888888888889,0.05128205128205129,0.3333333333333333
