epoch,split,lr,loss,balanced_loss,raw_loss,masked_loss,unmasked_loss,jigsaw_loss,coverage_loss,masked_loss_norm,unmasked_loss_norm,jigsaw_loss_norm,coverage_loss_norm,peak_bin_frac,masked_peak_bins_mean,jigsaw_token_accuracy,mask_ratio
12,train,0.0002999951495796209,2.115225746119318,2.115225746119318,4.645663856474822,0.0023332745934093817,1.9573304436848093e-05,4.64332862530858,0.0,1.024183951256689,0.9142746324381552,0.9996143286385812,0.0,0.171875,8.785511363636363,0.08776082021515232,0.3999850690857438
12,val,0.0002999951495796209,1.8841157643521418,1.8841157643521418,4.604074790829518,0.002190266651880057,8.208369450346896e-06,4.601883731904577,0.0,0.8481432150621884,0.4393756931922475,0.9920349795310224,0.0,0.17187500024428132,8.71516393442623,0.10650334592725409,0.3957668191096822
13,train,0.0002999805986332205,2.0627295158126135,2.0627295158126135,4.632544381559388,0.002187433867611391,1.5392985062120233e-05,4.630355419206225,0.0,0.9676797005755842,0.9553308262805308,0.9995167282494631,0.0,0.171875,8.786630512269076,0.09043400873206864,0.39911678938333656
13,val,0.0002999805986332205,1.9518042939608213,1.9518042939608213,4.588188312092766,0.0020225861655609285,8.011956301519692e-06,4.5861649278734555,0.0,0.9078030249134439,0.5299522686200063,0.9910060294338914,0.0,0.17187500024428132,8.71516393442623,0.11116703221055328,0.3957668191096822
14,train,0.00029995634810498883,2.080330530966609,2.080330530966609,4.6214007858402475,0.0021837828630362137,1.4990932830803728e-05,4.619215494345043,0.0,0.9838205232354235,0.9687458291526668,0.9996354286828317,0.0,0.171875,8.748235194151066,0.0934943417625979,0.3997180613358159
14,val,0.00029995634810498883,2.0139379325460216,2.0139379325460216,4.582907356199671,0.0020174675537120612,7.133479260521766e-06,4.580889178104088,0.0,0.9679064652958854,0.5438419780770286,0.9916472718363902,0.0,0.17187500024428132,8.71516393442623,0.11238573418288934,0.3957668191096822
15,train,0.0002999223995685079,2.0957023614694266,2.0957023614694266,4.613950118545659,0.002154751670689222,1.1242965815316075e-05,4.611794235292545,0.0,1.0019183020946407,0.9426430796296144,0.9995197481360317,0.0,0.171875,8.786630510298673,0.0950402294185536,0.3997073003575822
15,val,0.0002999223995685079,2.0396270478358036,2.0396270478358036,4.574657705963635,0.0021422038429233506,5.094297320596763e-06,4.57251501083374,0.0,0.9962004828648489,0.5124431325763953,0.9921822626082624,0.0,0.17187500024428132,8.71516393442623,0.11475609951331968,0.3957668191096822
16,train,0.0002998787552266496,2.0724391838735787,2.0724391838735787,4.60397033454958,0.0020510378247511783,9.226583332830076e-06,4.601918378152138,0.0,0.9768451723185453,0.9577717438709638,0.9998168361581061,0.0,0.171875,8.841554752066116,0.09724514543517562,0.40036977556618775
16,val,0.0002998787552266496,2.1793355199157216,2.1793355199157216,4.564760176861872,0.0022114914666372734,4.160735342651844e-06,4.56254825435701,0.0,1.1372015241716729,0.5122170448303223,0.9909122947786675,0.0,0.17187500024428132,8.71516393442623,0.11655213402920082,0.3957668191096822
17,train,0.0002998254179114328,2.104684981432828,2.104684981432828,4.593849649114057,0.0020166699099162023,7.843461887678733e-06,4.5918321905057295,0.0,1.004795928139332,1.006249808329196,0.9992640725344666,0.0,0.171875,8.809357784996347,0.09973068867833161,0.4003247138389871
17,val,0.0002998254179114328,1.9466487677370916,1.9466487677370916,4.548394523683141,0.0018075263818542733,4.764589739054037e-06,4.546586513519287,0.0,0.8992222982351897,0.5638864079459769,0.9910378270461911,0.0,0.17187500024428132,8.71516393442623,0.12115978803790983,0.3957668191096822
18,train,0.0002997623910838393,2.1026632780871117,2.1026632780871117,4.588412738043415,0.0019680321541776465,6.9800966444324505e-06,4.586443981848473,0.0,1.004137758873711,0.9852106344601339,1.0000044503980432,0.0,0.171875,8.76726067558793,0.10092928131257208,0.3992751781359192
18,val,0.0002997623910838393,2.0395736264400797,2.0395736264400797,4.544971176835357,0.0018670033228385156,1.2262703078659634e-05,4.54310293666652,0.0,0.8993497339428448,1.4997029148164343,0.9902535989636281,0.0,0.17187500024428132,8.71516393442623,0.12347011878842214,0.3957668191096822
19,train,0.00029968967883358983,2.0980771922868144,2.0980771922868144,4.575597808380757,0.00192786496558827,6.343330921879912e-06,4.573669317340062,0.0,1.0041517191681981,0.9448723578748625,0.9994382360749994,0.0,0.171875,8.776730371900827,0.10361407152261616,0.4000866262873342
19,val,0.00029968967883358983,2.0577883798567975,2.0577883798567975,4.526657464074307,0.0020195190044745926,7.815631731512544e-06,4.5246371753880235,0.0,0.9445693795798255,1.2425328883968416,0.9889656950215824,0.0,0.17187500024428132,8.71516393442623,0.12594454405737704,0.3957668191096822
20,train,0.00029960728587887794,2.073632605312284,2.073632605312284,4.57049821428031,0.001954540995397982,6.410340525006117e-06,4.568543038092369,0.0,0.9767796570850797,0.9724137802754552,0.9996115700765089,0.0,0.171875,8.791580578512397,0.10515045922649793,0.39938985020661155
20,val,0.00029960728587887794,2.22221839427948,2.22221839427948,4.525162032393158,0.002169991893022031,6.335957625167078e-06,4.52299144619801,0.0,1.1186330767928576,1.1308437849654527,0.9905009445596914,0.0,0.17187500024428132,8.71516393442623,0.12690009445440573,0.3957668191096822
21,train,0.0002995152175660644,2.0691194795379952,2.0691194795379952,4.560895346412974,0.0018425805350834857,7.3000165301448215e-06,4.559052024005858,0.0,0.9717785858910931,0.9804788436278824,0.9992930219193136,0.0,0.171875,8.881198347107437,0.10869091866183872,0.40306641974232416
21,val,0.0002995152175660644,2.059891046070662,2.059891046070662,4.505939960479736,0.0017141652156095035,3.6869829407388338e-06,4.50422541039889,0.0,0.9995786381549523,0.7047414359499197,0.9898382610962039,0.0,0.17187500024428132,8.71516393442623,0.13265841124487704,0.3957668191096822
22,train,0.00029941347986933015,2.12828917592025,2.12828917592025,4.549792872972725,0.0018439810294446281,4.894464480886267e-06,4.547948403791948,0.0,1.0255566259061009,1.0319221783275447,0.9995403348906966,0.0,0.171875,8.789385330578513,0.11124464306087534,0.39901186944532
22,val,0.00029941347986933015,2.104921856864554,2.104921856864554,4.49337830309008,0.001897786003461138,9.425855579570825e-06,4.491479568794126,0.0,0.964772171661502,1.5087293875022012,0.9892767364861536,0.0,0.17187500024428132,8.71516393442623,0.1337980676869877,0.3957668191096822
23,train,0.00029930207939028844,2.104161733930761,2.104161733930761,4.5454548410147675,0.0018775323749816214,6.942074037397106e-06,4.543576620827037,0.0,1.0078122684778261,0.9645412362311497,0.9998953394160783,0.0,0.171875,8.759297520661157,0.11278069447264198,0.39987073333795403
23,val,0.00029930207939028844,1.9206162808371372,1.9206162808371372,4.481528266531522,0.0017507708083731352,4.986056745885852e-06,4.479776999989494,0.0,0.843210126532883,0.9020090406058264,0.9872052513185094,0.0,0.17187500024428132,8.71516393442623,0.13815557761270492,0.3957668191096822
24,train,0.0002991810233575568,2.060950677256939,2.060950677256939,4.532530069351196,0.0017627745350603445,4.654798987367256e-06,4.530766828001038,0.0,0.967384271508406,0.9397758691271475,0.9995888168654166,0.0,0.171875,8.855113636363637,0.11619496410173819,0.4004726778130886
24,val,0.0002991810233575568,1.9883988138105049,1.9883988138105049,4.473318639348765,0.0016388089527742417,3.444792467190218e-06,4.47167944517292,0.0,0.9188506075593291,0.8212685135544323,0.9874213621264598,0.0,0.17187500024428132,8.71516393442623,0.1411713146772541,0.3957668191096822
25,train,0.00029905031962628776,2.0974059055659398,2.0974059055659398,4.520823969328699,0.0018608538714845564,4.004956416575015e-06,4.518962716268113,0.0,1.0008112144125394,0.9710978437061152,0.9994849023247553,0.0,0.171875,8.79980199987238,0.11944773442242757,0.39860194182592973
25,val,0.00029905031962628776,1.9158139854181009,1.9158139854181009,4.468443753289395,0.0015845436528401419,2.472516732760581e-06,4.466858949817595,0.0,0.8600561398951734,0.66892023555568,0.9888658171794453,0.0,0.17187500024428132,8.71516393442623,0.14392490074282788,0.3957668191096822
26,train,0.00029890997667765903,2.091870528607329,2.091870528607329,4.515141640812898,0.0017980276024900377,5.5195664863502255e-06,4.513343072134601,0.0,0.9887267598682199,1.0333643715736294,0.9998073348821688,0.0,0.171875,8.804536847043629,0.12123288663704533,0.3998616537279334
26,val,0.00029890997667765903,1.9983452402177404,1.9983452402177404,4.4537458419799805,0.0016933145587424152,2.5216011740443807e-06,4.452052280551097,0.0,0.9565830548278621,0.5523959784234156,0.9865225915048943,0.0,0.17187500024428132,8.71516393442623,0.14502953701331966,0.3957668191096822
27,train,0.0002987600036183235,2.085708582696836,2.085708582696836,4.502301663406624,0.0017056999088761451,3.580285975613527e-06,4.500595609018625,0.0,0.9900795119114159,0.9647858628064148,0.9991504860318396,0.0,0.171875,8.839531681754373,0.1241302910791941,0.4005375802516937
27,val,0.0002987600036183235,2.4859570655666414,2.4859570655666414,4.439507930005183,0.0019590603178138003,1.3553258847169956e-05,4.437547496107758,0.0,1.153682253888396,3.4483549223571526,0.9874393050787879,0.0,0.17187500024428132,8.71516393442623,0.1462552430199795,0.3957668191096822
28,train,0.000298600410179818,2.096532942342364,2.096532942342364,4.494012507525357,0.0017044153745182258,4.7627754921367424e-06,4.492307601881421,0.0,0.9872298289921658,1.0927592467916898,1.0000271880922238,0.0,0.171875,8.800964187984624,0.12659927242058366,0.39952268162049537
28,val,0.000298600410179818,1.9950696347189731,1.9950696347189731,4.433955513063024,0.0015671679675655409,2.591657705840485e-06,4.432388094604993,0.0,0.9697107135272417,0.3920401813553982,0.9861548992454029,0.0,0.17187500024428132,8.71516393442623,0.1500974561347336,0.3957668191096822
29,train,0.00029843120671793215,2.0898804093195387,2.0898804093195387,4.481921834393966,0.0016753590545012839,3.373862296405808e-06,4.480246149803981,0.0,1.004108283514819,0.864314763629732,0.9993406502175922,0.0,0.171875,8.783660470946762,0.1291299615024535,0.4004541822701446
29,val,0.00029843120671793215,1.9818895762083961,1.9818895762083961,4.410423364795622,0.001558627854063191,2.3085380193986594e-06,4.408864513772433,0.0,0.9318003175688572,0.6597191300548491,0.9841173506173931,0.0,0.17187500024428132,8.71516393442623,0.15703545242059427,0.3957668191096822
30,train,0.000298252404212036,2.1128260547464546,2.1128260547464546,4.470534777838337,0.0016826476994613263,4.525784978502712e-06,4.468851670745976,0.0,0.9991241107302263,1.1460772183808414,0.9990942194934719,0.0,0.171875,8.834581611570249,0.132920950897469,0.3992593729298962
30,val,0.000298252404212036,2.0466843159472354,2.0466843159472354,4.400476932525635,0.0014806738148107515,1.4282054150096316e-05,4.3989948522849165,0.0,0.8829701059177274,1.774012393638736,0.9863129512208407,0.0,0.17187500024428132,8.71516393442623,0.16121686091188525,0.3957668191096822
31,train,0.0002980640142643679,2.0638528549966733,2.0638528549966733,4.457967314838378,0.00156237839019765,3.4959556077493206e-06,4.456404599276456,0.0,0.9849910965143156,0.793625621386796,0.9994991970948937,0.0,0.171875,8.806172520661157,0.13578539975911133,0.4000311397816524
31,val,0.0002980640142643679,2.0016732606731478,2.0016732606731478,4.380031898373463,0.0015071256632046377,1.6288040271439192e-06,4.378524600482378,0.0,0.9626509200354092,0.5487149010916226,0.9841508601532608,0.0,0.17187500024428132,8.71516393442623,0.16488497374487704,0.3957668191096822
32,train,0.00029786604909928175,2.099685769928388,2.099685769928388,4.447090428722792,0.00156457523030252,2.5660856380462303e-06,4.44552559694968,0.0,1.0050065144280758,0.9484806208571127,0.9998311984144952,0.0,0.171875,8.886320592943301,0.13884926371830553,0.4026053773223861
32,val,0.00029786604909928175,1.9625148695023333,1.9625148695023333,4.374018630043405,0.0014944806652998582,1.284358539638173e-06,4.3725240425985366,0.0,0.9245628426309491,0.5433447556417497,0.9836175666480768,0.0,0.17187500024428132,8.71516393442623,0.1665439293032787,0.3957668191096822
33,train,0.00029765852156245334,2.0801366759725837,2.0801366759725837,4.435094133881498,0.0015228474474211862,2.5047496958807244e-06,4.433571035211736,0.0,0.9828716438910192,0.979862236286983,0.9992788145857409,0.0,0.171875,8.886535813985777,0.1410610734923812,0.40403188494118775
33,val,0.00029765852156245334,2.0362360008427354,2.0362360008427354,4.366072521835077,0.0014645379164530971,1.631196089531796e-06,4.364607850059134,0.0,0.9768209789620071,0.7407892297525875,0.9853360858119902,0.0,0.17187500024428132,8.71516393442623,0.16931552574282788,0.3957668191096822
34,train,0.0002974414451200471,2.0969095008432372,2.0969095008432372,4.434786906912307,0.0015905630743046377,7.209998053695919e-06,4.433195624469725,0.0,1.0124223437929942,0.8472442018283792,0.9997627373076667,0.0,0.171875,8.788094008264462,0.14102828601175102,0.40072455287964875
34,val,0.0002974414451200471,2.2695038142751476,2.2695038142751476,4.345401584124956,0.0019762148473747685,2.2761460990832495e-06,4.343425164457227,0.0,1.2264690936588851,0.6133509757088833,0.9816996347708781,0.0,0.17187500024428132,8.71516393442623,0.17307569159836064,0.3957668191096822
35,train,0.0002972148338578423,2.07985529673001,2.07985529673001,4.4102690416919295,0.0014373019584435355,3.342295526579634e-06,4.408831411156773,0.0,0.9843379313295538,0.9622628313204473,0.9992910857535591,0.0,0.171875,8.781120867768594,0.14741772530246372,0.3995257081571689
35,val,0.0002972148338578423,2.253017026869977,2.253017026869977,4.327954831670542,0.001521835227680133,8.311312456975966e-06,4.326432157735356,0.0,1.0161930674412212,2.5553907683638277,0.9812848978355283,0.0,0.17187500024428132,8.71516393442623,0.17729312083760246,0.3957668191096822
36,train,0.00029697870248031897,2.076032593723171,2.076032593723171,4.402728620639517,0.0014284912060007207,5.246307902633674e-06,4.401299606670033,0.0,0.9808518108257578,0.9578892934051427,0.999391851592655,0.0,0.171875,8.768164601207765,0.14890417518201937,0.39847180074896693
36,val,0.00029697870248031897,2.013231212975549,2.013231212975549,4.319751012520712,0.0013397486649499443,1.5233729579792496e-06,4.318411123557169,0.0,0.9787442991968061,0.5207955167918908,0.9824073646889359,0.0,0.17187500024428132,8.71516393442623,0.18045794377561475,0.3957668191096822
37,train,0.0002967330663097039,2.1156714484711325,2.1156714484711325,4.384066010309645,0.0015593178027640444,2.2773896327920784e-06,4.3825064631533035,0.0,1.0273358945018989,0.8915352509780363,0.9991820260020327,0.0,0.171875,8.803891185886604,0.15368980218556302,0.3994113722862291
37,val,0.0002967330663097039,1.9184004127002152,1.9184004127002152,4.3000341790621395,0.001426844948284389,9.551488011445636e-07,4.298607232140713,0.0,0.8828749099715811,0.5366872260805036,0.9818567946308949,0.0,0.17187500024428132,8.71516393442623,0.1833526111039959,0.3957668191096822
38,train,0.00029647794128497614,2.0619336277985374,2.0619336277985374,4.372238090215635,0.0014164363388126054,2.377747996659249e-06,4.370821410959417,0.0,0.9622962375071423,1.0014209775638974,0.9994952880646572,0.0,0.171875,8.83105199987238,0.1562247788610537,0.40147816051136365
38,val,0.00029647794128497614,1.9879201064344312,1.9879201064344312,4.286146390633505,0.0013122523182499237,8.822181114022091e-07,4.284834009702088,0.0,0.9611691812999913,0.4560128914528206,0.9811496343769011,0.0,0.17187500024428132,8.71516393442623,0.18798127721567623,0.3957668191096822
39,train,0.00029621334396083294,2.0889629357117268,2.0889629357117268,4.357519295589983,0.0014565608785045141,1.8397572974261359e-06,4.356062569894081,0.0,0.9926784772518252,0.9693743810673391,0.999347014368073,0.0,0.171875,8.856749313921968,0.15930276665805784,0.4009888704158058
39,val,0.00029621334396083294,2.0102686647508965,2.0102686647508965,4.276977023140329,0.0012856182235781654,1.8689624528365056e-06,4.2756912278347325,0.0,0.9196785204723233,1.0837609494318727,0.9822140384892948,0.0,0.17187500024428132,8.71516393442623,0.19020255667264344,0.3957668191096822
40,train,0.00029593929150661545,2.0882714789761,2.0882714789761,4.355413470386473,0.0013111314783450063,3.0309696604238654e-06,4.354102040125319,0.0,0.9893383670690631,0.9918764910914681,0.9997454615663891,0.0,0.171875,8.779829545454545,0.1600917679958107,0.39883834800936957
40,val,0.00029593929150661545,1.9963154695073113,1.9963154695073113,4.269898797644943,0.0012413906949747843,1.512839749458911e-06,4.268657277842037,0.0,0.9310580702101598,0.8342915763620471,0.9818282342347943,0.0,0.17187500024428132,8.71516393442623,0.19131719870645492,0.3957668191096822
41,train,0.00029565580170519477,2.0991695350851893,2.0991695350851893,4.345239584110985,0.0013273788740173413,2.519167191926236e-06,4.343911951238459,0.0,0.9927451032991251,1.063980068549637,1.0000264181578455,0.0,0.171875,8.764807165161637,0.16126144030862602,0.3992321340998342
41,val,0.00029565580170519477,2.038233950489857,2.038233950489857,4.274333414484243,0.0013301156692161057,9.251106177066877e-07,4.273003210786913,0.0,1.023208315255212,0.32330907685834853,0.9826947304069019,0.0,0.17187500024428132,8.71516393442623,0.18999243564293034,0.3957668191096822
42,train,0.00029536289295181776,2.11174550677134,2.11174550677134,4.335303517412548,0.0013752217038461461,1.8632052523353497e-06,4.333928096392923,0.0,1.0252192463756593,0.873002656727783,0.9992259937869615,0.0,0.171875,8.803331611570249,0.16361070541310901,0.40013639591942146
42,val,0.00029536289295181776,1.898313817430715,1.898313817430715,4.2452035497446525,0.001298283679090196,9.403783089927871e-07,4.243905153430876,0.0,0.8605744877799613,0.5800199371869447,0.9797373306555827,0.0,0.17187500024428132,8.71516393442623,0.19407478707735656,0.3957668191096822
43,train,0.0002950605842529138,2.101122539890699,2.101122539890699,4.324858249711596,0.0013321734760880224,2.3454706782250613e-06,4.32352582482267,0.0,0.9945686115952562,1.0655358241609305,1.000000340633156,0.0,0.171875,8.789815772663463,0.16675065310040782,0.39979708761223093
43,val,0.0002950605842529138,1.9394878188117606,1.9394878188117606,4.248990910952209,0.0013608155899955967,1.2610440483170307e-06,4.2476299629836785,0.0,0.9071732803446347,0.5172367843448139,0.9805908613517637,0.0,0.17187500024428132,8.71516393442623,0.19595386942879098,0.3957668191096822
44,train,0.00029474889522486093,2.0776706973383248,2.0776706973383248,4.31657154303937,0.001302945083642209,2.1085869480069327e-06,4.315268396346037,0.0,0.975630204909104,1.030785947668651,0.9989618974283707,0.0,0.171875,8.850206611570249,0.1677204058928923,0.4007793668626754
44,val,0.00029474889522486093,2.480540326384247,2.480540326384247,4.249743344353848,0.0012731470776431752,1.6479710181750412e-05,4.2484685475709005,0.0,0.948380206940604,5.4633947825822675,0.9858206442145051,0.0,0.17187500024428132,8.71516393442623,0.19520443775614754,0.3957668191096822
45,train,0.0002944278460927137,2.0752236808627105,2.0752236808627105,4.30682760427806,0.0013023738411143575,2.2988529337908403e-06,4.305524981711522,0.0,0.9853388699125653,0.9061750284403809,0.9992673057169954,0.0,0.171875,8.78013085530809,0.17018232531537694,0.39997128157083656
45,val,0.0002944278460927137,2.0222420379763744,2.0222420379763744,4.206673286000236,0.0012429382444023476,1.2057004244256785e-06,4.2054302262478185,0.0,0.982176923360981,0.6069775619467751,0.9793673675568377,0.0,0.17187500024428132,8.71516393442623,0.20422463338883196,0.3957668191096822
46,train,0.00029409745768889015,2.099480266413413,2.099480266413413,4.303557321059802,0.00121371674087776,3.3269625489519365e-06,4.302343264098995,0.0,0.9965478381342139,1.0219713124977656,1.0007353006315625,0.0,0.171875,8.794851929688257,0.16997921109692124,0.3990545772816524
46,val,0.00029409745768889015,2.0317539289349416,2.0317539289349416,4.215382411831715,0.0012152517828937681,2.321981774971913e-06,4.214166953915456,0.0,0.9717127622150984,0.8220188099829877,0.9778392881643577,0.0,0.17187500024428132,8.71516393442623,0.20008725025614754,0.3957668191096822
47,train,0.0002937577514518203,2.0896339431281916,2.0896339431281916,4.284296021973791,0.0012993538804633219,1.6355060005732285e-06,4.282996508700789,0.0,1.0067535151134839,0.8444224120664202,0.9984381831874533,0.0,0.171875,8.851928375969248,0.1751022969395661,0.40219982140812993
47,val,0.0002937577514518203,2.050687813368,2.050687813368,4.1877965301763815,0.001201575250769431,2.106590610220919e-06,4.186594744197658,0.0,0.9170415269546821,1.5468667706505197,0.9789596072963027,0.0,0.17187500024428132,8.71516393442623,0.20700423443903687,0.3957668191096822
48,train,0.0002934087494245552,2.112134409344886,2.112134409344886,4.272539379182926,0.001223836956672709,2.981829471426044e-06,4.271315243618547,0.0,0.997196767817844,1.1473024972091037,1.0002073941151959,0.0,0.171875,8.855802342911398,0.17736194282770157,0.4027368635678094
48,val,0.0002934087494245552,2.001608143087293,2.001608143087293,4.185016421021008,0.0012959454668548386,9.322619027935601e-07,4.1837203932590175,0.0,0.9951242521160939,0.29202706159138286,0.9772811834929419,0.0,0.17187500024428132,8.71516393442623,0.20585357165727458,0.3957668191096822
49,train,0.00029305047425333603,2.055253347089468,2.055253347089468,4.272685785924107,0.0012880902937497975,2.0787895298909003e-06,4.2713974684723155,0.0,0.9748286822856951,0.8114775202491067,0.9992769153650142,0.0,0.171875,8.777935607374207,0.1772888015863324,0.3995482389591942
49,val,0.00029305047425333603,1.9840825639787267,1.9840825639787267,4.170411492957443,0.0011050913585006397,7.613883641453391e-07,4.1693063329477775,0.0,0.9488647858627507,0.5782366170257819,0.9773941215921621,0.0,0.17187500024428132,8.71516393442623,0.2106293224897541,0.3957668191096822
50,train,0.0002926829491861255,2.112569108974835,2.112569108974835,4.264324533052681,0.0012645248589702412,2.7513496669869274e-06,4.2630597284017515,0.0,1.0104110981068335,1.0246650411570368,0.9996915070478581,0.0,0.171875,8.845127413095522,0.17858432738248967,0.40184538029442146
50,val,0.0002926829491861255,1.9217816806230388,1.9217816806230388,4.170918034725502,0.0011186946176763501,8.498525412729488e-07,4.169799265314321,0.0,0.8935445048769967,0.49242566061801596,0.9789946020626631,0.0,0.17187500024428132,8.71516393442623,0.21071937435963115,0.3957668191096822
